answer_logprob,answer_token_accuracy,budget_chunks,budget_tokens,budget_violation,complete_evidence,condition,dataset,end_to_end_time_ns,evidence_recall,example_id,identity_id,materialization_time_ns,materialized_kv_bytes,materialized_tokens,peak_device_bytes,pid,sampling_seed,selection_time_ns
-2.4925408363342285,0.5789473652839661,4,128,0,0.0,combined_structural,qasper,3257350253,0.3333333333333333,qasper-1910.12574-893ec40b678a72760b6802f6abf73b8f487ae639,1910.12574,955068795,14680064,128,3209035776,90313,20260917,103611
-2.4925408363342285,0.5789473652839661,4,128,0,0.0,oracle_evidence,qasper,3257350253,0.3333333333333333,qasper-1910.12574-893ec40b678a72760b6802f6abf73b8f487ae639,1910.12574,955068795,14680064,128,3209035776,90313,20260917,33892
-2.607001781463623,0.5263158082962036,6,192,0,0.0,base_topk,qasper,3465894997,0.5,qasper-1910.12574-893ec40b678a72760b6802f6abf73b8f487ae639,1910.12574,1055177813,22020096,192,3209035776,90313,20260917,19299
-2.607001781463623,0.5263158082962036,6,192,0,0.0,budget_tuned_topk,qasper,3465894997,0.5,qasper-1910.12574-893ec40b678a72760b6802f6abf73b8f487ae639,1910.12574,1055177813,22020096,192,3209035776,90313,20260917,55267
-2.607001781463623,0.5263158082962036,6,192,0,0.0,power_sharpen,qasper,3465894997,0.5,qasper-1910.12574-893ec40b678a72760b6802f6abf73b8f487ae639,1910.12574,1055177813,22020096,192,3209035776,90313,20260917,59058
-2.607001781463623,0.5263158082962036,6,192,0,0.0,entropy_adaptive_sharpen,qasper,3465894997,0.5,qasper-1910.12574-893ec40b678a72760b6802f6abf73b8f487ae639,1910.12574,1055177813,22020096,192,3209035776,90313,20260917,120380
-2.5521538257598877,0.5263158082962036,6,192,0,0.0,persistence,qasper,3468716936,0.5,qasper-1910.12574-893ec40b678a72760b6802f6abf73b8f487ae639,1910.12574,1055390733,22020096,192,3209035776,90313,20260917,18744
-2.7149534225463867,0.5789473652839661,6,192,0,0.0,agreement,qasper,3470964240,0.5,qasper-1910.12574-893ec40b678a72760b6802f6abf73b8f487ae639,1910.12574,1057550304,22020096,192,3209035776,90313,20260917,71801
-2.607001781463623,0.5263158082962036,6,192,0,0.0,community,qasper,3465894997,0.5,qasper-1910.12574-893ec40b678a72760b6802f6abf73b8f487ae639,1910.12574,1055177813,22020096,192,3209035776,90313,20260917,97318
-2.607001781463623,0.5263158082962036,6,192,0,0.0,bridge_preserving,qasper,3465894997,0.5,qasper-1910.12574-893ec40b678a72760b6802f6abf73b8f487ae639,1910.12574,1055177813,22020096,192,3209035776,90313,20260917,44447
-2.5521538257598877,0.5263158082962036,6,192,0,0.0,combined_structural,qasper,3468716936,0.5,qasper-1910.12574-893ec40b678a72760b6802f6abf73b8f487ae639,1910.12574,1055390733,22020096,192,3209035776,90313,20260917,70474
-2.607001781463623,0.5263158082962036,6,192,0,0.0,oracle_evidence,qasper,3465894997,0.5,qasper-1910.12574-893ec40b678a72760b6802f6abf73b8f487ae639,1910.12574,1055177813,22020096,192,3209035776,90313,20260917,29209
-2.117966413497925,0.4736842215061188,2,64,0,0.0,base_topk,qasper,2656971239,0.2857142857142857,qasper-1910.14076-a712718e6596ba946f29a99838d82f95b9ebb1ce,1910.14076,477160306,7340032,64,3209035776,90313,20260917,59492
-2.117966413497925,0.4736842215061188,2,64,0,0.0,budget_tuned_topk,qasper,2656971239,0.2857142857142857,qasper-1910.14076-a712718e6596ba946f29a99838d82f95b9ebb1ce,1910.14076,477160306,7340032,64,3209035776,90313,20260917,56683
-2.117966413497925,0.4736842215061188,2,64,0,0.0,power_sharpen,qasper,2656971239,0.2857142857142857,qasper-1910.14076-a712718e6596ba946f29a99838d82f95b9ebb1ce,1910.14076,477160306,7340032,64,3209035776,90313,20260917,57146
-2.117966413497925,0.4736842215061188,2,64,0,0.0,entropy_adaptive_sharpen,qasper,2656971239,0.2857142857142857,qasper-1910.14076-a712718e6596ba946f29a99838d82f95b9ebb1ce,1910.14076,477160306,7340032,64,3209035776,90313,20260917,108085
-0.5649505257606506,0.8421052694320679,2,64,0,0.0,persistence,qasper,2648282645,0.2857142857142857,qasper-1910.14076-a712718e6596ba946f29a99838d82f95b9ebb1ce,1910.14076,469878700,7340032,64,3209035776,90313,20260917,20836
-2.0854249000549316,0.4736842215061188,2,64,0,0.0,agreement,qasper,2655167342,0.2857142857142857,qasper-1910.14076-a712718e6596ba946f29a99838d82f95b9ebb1ce,1910.14076,475553731,7340032,64,3209035776,90313,20260917,55993
-2.117966413497925,0.4736842215061188,2,64,0,0.0,community,qasper,2656971239,0.2857142857142857,qasper-1910.14076-a712718e6596ba946f29a99838d82f95b9ebb1ce,1910.14076,477160306,7340032,64,3209035776,90313,20260917,55153
-2.117966413497925,0.4736842215061188,2,64,0,0.0,bridge_preserving,qasper,2656971239,0.2857142857142857,qasper-1910.14076-a712718e6596ba946f29a99838d82f95b9ebb1ce,1910.14076,477160306,7340032,64,3209035776,90313,20260917,42591
-0.5649505257606506,0.8421052694320679,2,64,0,0.0,combined_structural,qasper,2648282645,0.2857142857142857,qasper-1910.14076-a712718e6596ba946f29a99838d82f95b9ebb1ce,1910.14076,469878700,7340032,64,3209035776,90313,20260917,68078
-2.117966413497925,0.4736842215061188,2,64,0,0.0,oracle_evidence,qasper,2656971239,0.2857142857142857,qasper-1910.14076-a712718e6596ba946f29a99838d82f95b9ebb1ce,1910.14076,477160306,7340032,64,3209035776,90313,20260917,26673
-0.5078389048576355,0.8947368264198303,4,128,0,0.0,base_topk,qasper,3261603940,0.5714285714285714,qasper-1910.14076-a712718e6596ba946f29a99838d82f95b9ebb1ce,1910.14076,957836440,14680064,128,3209035776,90313,20260917,16354
-0.5078389048576355,0.8947368264198303,4,128,0,0.0,budget_tuned_topk,qasper,3261603940,0.5714285714285714,qasper-1910.14076-a712718e6596ba946f29a99838d82f95b9ebb1ce,1910.14076,957836440,14680064,128,3209035776,90313,20260917,52350
-0.5078389048576355,0.8947368264198303,4,128,0,0.0,power_sharpen,qasper,3261603940,0.5714285714285714,qasper-1910.14076-a712718e6596ba946f29a99838d82f95b9ebb1ce,1910.14076,957836440,14680064,128,3209035776,90313,20260917,48744
-0.5078389048576355,0.8947368264198303,4,128,0,0.0,entropy_adaptive_sharpen,qasper,3261603940,0.5714285714285714,qasper-1910.14076-a712718e6596ba946f29a99838d82f95b9ebb1ce,1910.14076,957836440,14680064,128,3209035776,90313,20260917,97393
-0.5520579814910889,0.8421052694320679,4,128,0,0.0,persistence,qasper,3270085545,0.42857142857142855,qasper-1910.14076-a712718e6596ba946f29a99838d82f95b9ebb1ce,1910.14076,965318776,14680064,128,3209035776,90313,20260917,17542
-2.170140266418457,0.42105263471603394,4,128,0,0.0,agreement,qasper,3265790969,0.5714285714285714,qasper-1910.14076-a712718e6596ba946f29a99838d82f95b9ebb1ce,1910.14076,961906069,14680064,128,3209035776,90313,20260917,71139
-2.2070376873016357,0.42105263471603394,4,128,0,0.0,community,qasper,3265008741,0.5714285714285714,qasper-1910.14076-a712718e6596ba946f29a99838d82f95b9ebb1ce,1910.14076,961514372,14680064,128,3209035776,90313,20260917,81462
-0.5078389048576355,0.8947368264198303,4,128,0,0.0,bridge_preserving,qasper,3261603940,0.5714285714285714,qasper-1910.14076-a712718e6596ba946f29a99838d82f95b9ebb1ce,1910.14076,957836440,14680064,128,3209035776,90313,20260917,76547
-0.5520579814910889,0.8421052694320679,4,128,0,0.0,combined_structural,qasper,3270085545,0.42857142857142855,qasper-1910.14076-a712718e6596ba946f29a99838d82f95b9ebb1ce,1910.14076,965318776,14680064,128,3209035776,90313,20260917,73210
-0.5078389048576355,0.8947368264198303,4,128,0,0.0,oracle_evidence,qasper,3261603940,0.5714285714285714,qasper-1910.14076-a712718e6596ba946f29a99838d82f95b9ebb1ce,1910.14076,957836440,14680064,128,3209035776,90313,20260917,30354
-0.6005861163139343,0.8421052694320679,6,192,0,0.0,base_topk,qasper,3477231553,0.8571428571428571,qasper-1910.14076-a712718e6596ba946f29a99838d82f95b9ebb1ce,1910.14076,1057807709,22020096,192,3209035776,90313,20260917,18264
-0.6005861163139343,0.8421052694320679,6,192,0,0.0,budget_tuned_topk,qasper,3477231553,0.8571428571428571,qasper-1910.14076-a712718e6596ba946f29a99838d82f95b9ebb1ce,1910.14076,1057807709,22020096,192,3209035776,90313,20260917,55629
-0.6005861163139343,0.8421052694320679,6,192,0,0.0,power_sharpen,qasper,3477231553,0.8571428571428571,qasper-1910.14076-a712718e6596ba946f29a99838d82f95b9ebb1ce,1910.14076,1057807709,22020096,192,3209035776,90313,20260917,56309
-0.6005861163139343,0.8421052694320679,6,192,0,0.0,entropy_adaptive_sharpen,qasper,3477231553,0.8571428571428571,qasper-1910.14076-a712718e6596ba946f29a99838d82f95b9ebb1ce,1910.14076,1057807709,22020096,192,3209035776,90313,20260917,110615
-0.4580409526824951,0.8947368264198303,6,192,0,0.0,persistence,qasper,3475549143,0.5714285714285714,qasper-1910.14076-a712718e6596ba946f29a99838d82f95b9ebb1ce,1910.14076,1056638065,22020096,192,3209035776,90313,20260917,21963
-0.5657674074172974,0.8421052694320679,6,192,0,0.0,agreement,qasper,3470378481,0.8571428571428571,qasper-1910.14076-a712718e6596ba946f29a99838d82f95b9ebb1ce,1910.14076,1056664040,22020096,192,3209035776,90313,20260917,67349
-0.5187874436378479,0.8421052694320679,6,192,0,0.0,community,qasper,3471606096,0.7142857142857143,qasper-1910.14076-a712718e6596ba946f29a99838d82f95b9ebb1ce,1910.14076,1056589788,22020096,192,3209035776,90313,20260917,71413
-0.5657674074172974,0.8421052694320679,6,192,0,0.0,bridge_preserving,qasper,3470378481,0.8571428571428571,qasper-1910.14076-a712718e6596ba946f29a99838d82f95b9ebb1ce,1910.14076,1056664040,22020096,192,3209035776,90313,20260917,68945
-0.4599992334842682,0.8947368264198303,6,192,0,0.0,combined_structural,qasper,3471995440,0.42857142857142855,qasper-1910.14076-a712718e6596ba946f29a99838d82f95b9ebb1ce,1910.14076,1055775966,22020096,192,3209035776,90313,20260917,60958
-0.6005861163139343,0.8421052694320679,6,192,0,0.0,oracle_evidence,qasper,3477231553,0.8571428571428571,qasper-1910.14076-a712718e6596ba946f29a99838d82f95b9ebb1ce,1910.14076,1057807709,22020096,192,3209035776,90313,20260917,57099
-1.4888471364974976,0.7777777910232544,2,64,0,0.0,base_topk,qasper,5813746532,0.25,qasper-1911.01371-051df74dc643498e95d16e58851701628fdfd43e,1911.01371,469168942,7340032,64,3186077696,90313,20260917,51531
-1.4888471364974976,0.7777777910232544,2,64,0,0.0,budget_tuned_topk,qasper,5813746532,0.25,qasper-1911.01371-051df74dc643498e95d16e58851701628fdfd43e,1911.01371,469168942,7340032,64,3186077696,90313,20260917,51699
-1.4888471364974976,0.7777777910232544,2,64,0,0.0,power_sharpen,qasper,5813746532,0.25,qasper-1911.01371-051df74dc643498e95d16e58851701628fdfd43e,1911.01371,469168942,7340032,64,3186077696,90313,20260917,44245
-1.4888471364974976,0.7777777910232544,2,64,0,0.0,entropy_adaptive_sharpen,qasper,5813746532,0.25,qasper-1911.01371-051df74dc643498e95d16e58851701628fdfd43e,1911.01371,469168942,7340032,64,3186077696,90313,20260917,85994
-5.481483459472656,0.2222222238779068,2,64,0,0.0,persistence,qasper,2632943146,0.25,qasper-1911.01371-051df74dc643498e95d16e58851701628fdfd43e,1911.01371,593221745,7340032,64,3186122752,90313,20260917,16680
-5.2256669998168945,0.3333333432674408,2,64,0,0.0,agreement,qasper,2672553889,0.25,qasper-1911.01371-051df74dc643498e95d16e58851701628fdfd43e,1911.01371,630789967,7340032,64,3186122752,90313,20260917,51264
-5.4079718589782715,0.2222222238779068,2,64,0,0.0,community,qasper,2508250461,0.0,qasper-1911.01371-051df74dc643498e95d16e58851701628fdfd43e,1911.01371,472460719,7340032,64,3186122752,90313,20260917,56733
-5.492092132568359,0.2222222238779068,2,64,0,0.0,bridge_preserving,qasper,2505822576,0.0,qasper-1911.01371-051df74dc643498e95d16e58851701628fdfd43e,1911.01371,467364453,7340032,64,3186122752,90313,20260917,62217
-5.4079718589782715,0.2222222238779068,2,64,0,0.0,combined_structural,qasper,2508250461,0.0,qasper-1911.01371-051df74dc643498e95d16e58851701628fdfd43e,1911.01371,472460719,7340032,64,3186122752,90313,20260917,95685
-1.5832931995391846,0.7777777910232544,2,64,0,0.0,oracle_evidence,qasper,2510945055,0.5,qasper-1911.01371-051df74dc643498e95d16e58851701628fdfd43e,1911.01371,474360489,7340032,64,3186122752,90313,20260917,30155
-1.6209226846694946,0.7777777910232544,4,128,0,0.0,base_topk,qasper,3810417579,0.25,qasper-1911.01371-051df74dc643498e95d16e58851701628fdfd43e,1911.01371,953905069,14680064,128,3186139136,90313,20260917,62696
-1.6209226846694946,0.7777777910232544,4,128,0,0.0,budget_tuned_topk,qasper,3810417579,0.25,qasper-1911.01371-051df74dc643498e95d16e58851701628fdfd43e,1911.01371,953905069,14680064,128,3186139136,90313,20260917,64329
-1.6209226846694946,0.7777777910232544,4,128,0,0.0,power_sharpen,qasper,3810417579,0.25,qasper-1911.01371-051df74dc643498e95d16e58851701628fdfd43e,1911.01371,953905069,14680064,128,3186139136,90313,20260917,94973
-1.6209226846694946,0.7777777910232544,4,128,0,0.0,entropy_adaptive_sharpen,qasper,3810417579,0.25,qasper-1911.01371-051df74dc643498e95d16e58851701628fdfd43e,1911.01371,953905069,14680064,128,3186139136,90313,20260917,109848
-1.5515068769454956,0.8888888955116272,4,128,0,0.0,persistence,qasper,3125821673,0.5,qasper-1911.01371-051df74dc643498e95d16e58851701628fdfd43e,1911.01371,961749308,14680064,128,3186139136,90313,20260917,22279
-1.5854458808898926,0.7777777910232544,4,128,0,0.0,agreement,qasper,3135203892,0.5,qasper-1911.01371-051df74dc643498e95d16e58851701628fdfd43e,1911.01371,966011626,14680064,128,3186139136,90313,20260917,69464
-1.7036164999008179,0.8888888955116272,4,128,0,0.0,community,qasper,3129919258,0.25,qasper-1911.01371-051df74dc643498e95d16e58851701628fdfd43e,1911.01371,965403878,14680064,128,3186139136,90313,20260917,69890
-1.6350237131118774,0.7777777910232544,4,128,0,0.0,bridge_preserving,qasper,3121669300,0.25,qasper-1911.01371-051df74dc643498e95d16e58851701628fdfd43e,1911.01371,961170733,14680064,128,3186139136,90313,20260917,81264
-5.39184045791626,0.2222222238779068,4,128,0,0.0,combined_structural,qasper,3114242203,0.25,qasper-1911.01371-051df74dc643498e95d16e58851701628fdfd43e,1911.01371,948417882,14680064,128,3186139136,90313,20260917,125278
-1.6167247295379639,0.8888888955116272,4,128,0,1.0,oracle_evidence,qasper,3120069515,1.0,qasper-1911.01371-051df74dc643498e95d16e58851701628fdfd43e,1911.01371,953573550,14680064,128,3186139136,90313,20260917,63820
-1.8003427982330322,0.7777777910232544,6,192,0,0.0,base_topk,qasper,4061655522,0.5,qasper-1911.01371-051df74dc643498e95d16e58851701628fdfd43e,1911.01371,1056020006,22020096,192,3186155520,90313,20260917,47572
-1.8003427982330322,0.7777777910232544,6,192,0,0.0,budget_tuned_topk,qasper,4061655522,0.5,qasper-1911.01371-051df74dc643498e95d16e58851701628fdfd43e,1911.01371,1056020006,22020096,192,3186155520,90313,20260917,74680
-1.8003427982330322,0.7777777910232544,6,192,0,0.0,power_sharpen,qasper,4061655522,0.5,qasper-1911.01371-051df74dc643498e95d16e58851701628fdfd43e,1911.01371,1056020006,22020096,192,3186155520,90313,20260917,56342
-1.8003427982330322,0.7777777910232544,6,192,0,0.0,entropy_adaptive_sharpen,qasper,4061655522,0.5,qasper-1911.01371-051df74dc643498e95d16e58851701628fdfd43e,1911.01371,1056020006,22020096,192,3186155520,90313,20260917,105964
-1.7474614381790161,0.7777777910232544,6,192,0,0.0,persistence,qasper,3340657369,0.5,qasper-1911.01371-051df74dc643498e95d16e58851701628fdfd43e,1911.01371,1057496341,22020096,192,3186155520,90313,20260917,21941
-1.8517731428146362,0.7777777910232544,6,192,0,0.0,agreement,qasper,3351401106,0.5,qasper-1911.01371-051df74dc643498e95d16e58851701628fdfd43e,1911.01371,1056685920,22020096,192,3186155520,90313,20260917,60916
-1.853294849395752,0.7777777910232544,6,192,0,0.0,community,qasper,3350054112,0.25,qasper-1911.01371-051df74dc643498e95d16e58851701628fdfd43e,1911.01371,1056409897,22020096,192,3186155520,90313,20260917,69712
-1.602188229560852,0.7777777910232544,6,192,0,0.0,bridge_preserving,qasper,3342195251,0.25,qasper-1911.01371-051df74dc643498e95d16e58851701628fdfd43e,1911.01371,1057515262,22020096,192,3186155520,90313,20260917,95025
-1.834341287612915,0.8888888955116272,6,192,0,0.0,combined_structural,qasper,3343795245,0.5,qasper-1911.01371-051df74dc643498e95d16e58851701628fdfd43e,1911.01371,1056123904,22020096,192,3186155520,90313,20260917,107978
-1.6791114807128906,0.8888888955116272,6,192,0,1.0,oracle_evidence,qasper,3348822414,1.0,qasper-1911.01371-051df74dc643498e95d16e58851701628fdfd43e,1911.01371,1055650579,22020096,192,3186155520,90313,20260917,60300
-4.084743976593018,0.29411765933036804,2,64,0,0.0,base_topk,qasper,2235018692,0.0,qasper-1911.06964-1ff0fccf0dca95a6630380c84b0422bed854269a,1911.06964,475515570,7340032,64,3196669952,90313,20260917,110888
-4.084743976593018,0.29411765933036804,2,64,0,0.0,budget_tuned_topk,qasper,2235018692,0.0,qasper-1911.06964-1ff0fccf0dca95a6630380c84b0422bed854269a,1911.06964,475515570,7340032,64,3196669952,90313,20260917,56621
-4.084743976593018,0.29411765933036804,2,64,0,0.0,power_sharpen,qasper,2235018692,0.0,qasper-1911.06964-1ff0fccf0dca95a6630380c84b0422bed854269a,1911.06964,475515570,7340032,64,3196669952,90313,20260917,56359
-4.084743976593018,0.29411765933036804,2,64,0,0.0,entropy_adaptive_sharpen,qasper,2235018692,0.0,qasper-1911.06964-1ff0fccf0dca95a6630380c84b0422bed854269a,1911.06964,475515570,7340032,64,3196669952,90313,20260917,103434
-4.099541664123535,0.3529411852359772,2,64,0,0.0,persistence,qasper,1603992473,0.0,qasper-1911.06964-1ff0fccf0dca95a6630380c84b0422bed854269a,1911.06964,571794067,7340032,64,3196678144,90313,20260917,19875
-4.109114646911621,0.23529411852359772,2,64,0,0.0,agreement,qasper,1633594288,0.3333333333333333,qasper-1911.06964-1ff0fccf0dca95a6630380c84b0422bed854269a,1911.06964,595936770,7340032,64,3190386688,90313,20260917,45615
-4.084743976593018,0.29411765933036804,2,64,0,0.0,community,qasper,2235018692,0.0,qasper-1911.06964-1ff0fccf0dca95a6630380c84b0422bed854269a,1911.06964,475515570,7340032,64,3196669952,90313,20260917,49383
-0.8357045650482178,0.9411764740943909,2,64,0,0.0,bridge_preserving,qasper,1628920382,0.3333333333333333,qasper-1911.06964-1ff0fccf0dca95a6630380c84b0422bed854269a,1911.06964,595203597,7340032,64,3190386688,90313,20260917,31006
-1.0807207822799683,0.8235294222831726,2,64,0,0.0,combined_structural,qasper,1497894595,0.3333333333333333,qasper-1911.06964-1ff0fccf0dca95a6630380c84b0422bed854269a,1911.06964,463322134,7340032,64,3190386688,90313,20260917,77758
-0.953545093536377,0.9411764740943909,2,64,0,0.0,oracle_evidence,qasper,1498001256,0.6666666666666666,qasper-1911.06964-1ff0fccf0dca95a6630380c84b0422bed854269a,1911.06964,466118487,7340032,64,3190386688,90313,20260917,78479
-0.8580818176269531,0.9411764740943909,4,128,0,0.0,base_topk,qasper,2780396918,0.6666666666666666,qasper-1911.06964-1ff0fccf0dca95a6630380c84b0422bed854269a,1911.06964,955382564,14680064,128,3190403072,90313,20260917,43244
-0.8580818176269531,0.9411764740943909,4,128,0,0.0,budget_tuned_topk,qasper,2780396918,0.6666666666666666,qasper-1911.06964-1ff0fccf0dca95a6630380c84b0422bed854269a,1911.06964,955382564,14680064,128,3190403072,90313,20260917,86933
-0.8580818176269531,0.9411764740943909,4,128,0,0.0,power_sharpen,qasper,2780396918,0.6666666666666666,qasper-1911.06964-1ff0fccf0dca95a6630380c84b0422bed854269a,1911.06964,955382564,14680064,128,3190403072,90313,20260917,56570
-0.8580818176269531,0.9411764740943909,4,128,0,0.0,entropy_adaptive_sharpen,qasper,2780396918,0.6666666666666666,qasper-1911.06964-1ff0fccf0dca95a6630380c84b0422bed854269a,1911.06964,955382564,14680064,128,3190403072,90313,20260917,105394
-0.966302216053009,0.9411764740943909,4,128,0,0.0,persistence,qasper,2085260969,0.3333333333333333,qasper-1911.06964-1ff0fccf0dca95a6630380c84b0422bed854269a,1911.06964,955929581,14680064,128,3190403072,90313,20260917,20625
-4.072795391082764,0.4117647111415863,4,128,0,0.0,agreement,qasper,2084867421,0.3333333333333333,qasper-1911.06964-1ff0fccf0dca95a6630380c84b0422bed854269a,1911.06964,953594454,14680064,128,3190403072,90313,20260917,67944
-4.072795391082764,0.4117647111415863,4,128,0,0.0,community,qasper,2084867421,0.3333333333333333,qasper-1911.06964-1ff0fccf0dca95a6630380c84b0422bed854269a,1911.06964,953594454,14680064,128,3190403072,90313,20260917,57555
-0.8580818176269531,0.9411764740943909,4,128,0,0.0,bridge_preserving,qasper,2780396918,0.6666666666666666,qasper-1911.06964-1ff0fccf0dca95a6630380c84b0422bed854269a,1911.06964,955382564,14680064,128,3190403072,90313,20260917,42199
-0.966302216053009,0.9411764740943909,4,128,0,0.0,combined_structural,qasper,2085260969,0.3333333333333333,qasper-1911.06964-1ff0fccf0dca95a6630380c84b0422bed854269a,1911.06964,955929581,14680064,128,3190403072,90313,20260917,69328
-1.0524951219558716,0.8823529481887817,4,128,0,1.0,oracle_evidence,qasper,2090835713,1.0,qasper-1911.06964-1ff0fccf0dca95a6630380c84b0422bed854269a,1911.06964,959127837,14680064,128,3190403072,90313,20260917,28489
-1.099147081375122,0.8823529481887817,6,192,0,1.0,base_topk,qasper,2977885183,1.0,qasper-1911.06964-1ff0fccf0dca95a6630380c84b0422bed854269a,1911.06964,1057507551,22020096,192,3190419456,90313,20260917,66456
-1.099147081375122,0.8823529481887817,6,192,0,1.0,budget_tuned_topk,qasper,2977885183,1.0,qasper-1911.06964-1ff0fccf0dca95a6630380c84b0422bed854269a,1911.06964,1057507551,22020096,192,3190419456,90313,20260917,67984
-1.099147081375122,0.8823529481887817,6,192,0,1.0,power_sharpen,qasper,2977885183,1.0,qasper-1911.06964-1ff0fccf0dca95a6630380c84b0422bed854269a,1911.06964,1057507551,22020096,192,3190419456,90313,20260917,83808
-1.099147081375122,0.8823529481887817,6,192,0,1.0,entropy_adaptive_sharpen,qasper,2977885183,1.0,qasper-1911.06964-1ff0fccf0dca95a6630380c84b0422bed854269a,1911.06964,1057507551,22020096,192,3190419456,90313,20260917,104505
-0.8776219487190247,0.9411764740943909,6,192,0,0.0,persistence,qasper,2279961530,0.3333333333333333,qasper-1911.06964-1ff0fccf0dca95a6630380c84b0422bed854269a,1911.06964,1056439243,22020096,192,3190419456,90313,20260917,22069
-4.173650741577148,0.3529411852359772,6,192,0,0.0,agreement,qasper,2280039076,0.3333333333333333,qasper-1911.06964-1ff0fccf0dca95a6630380c84b0422bed854269a,1911.06964,1055399875,22020096,192,3190419456,90313,20260917,56872
-4.169579029083252,0.29411765933036804,6,192,0,0.0,community,qasper,2280467989,0.3333333333333333,qasper-1911.06964-1ff0fccf0dca95a6630380c84b0422bed854269a,1911.06964,1055414618,22020096,192,3190419456,90313,20260917,69573
-1.099147081375122,0.8823529481887817,6,192,0,1.0,bridge_preserving,qasper,2977885183,1.0,qasper-1911.06964-1ff0fccf0dca95a6630380c84b0422bed854269a,1911.06964,1057507551,22020096,192,3190419456,90313,20260917,77367
-0.8776219487190247,0.9411764740943909,6,192,0,0.0,combined_structural,qasper,2279961530,0.3333333333333333,qasper-1911.06964-1ff0fccf0dca95a6630380c84b0422bed854269a,1911.06964,1056439243,22020096,192,3190419456,90313,20260917,71622
-1.099147081375122,0.8823529481887817,6,192,0,1.0,oracle_evidence,qasper,2977885183,1.0,qasper-1911.06964-1ff0fccf0dca95a6630380c84b0422bed854269a,1911.06964,1057507551,22020096,192,3190419456,90313,20260917,29740
-4.146903038024902,0.30434784293174744,2,64,0,0.0,base_topk,qasper,2489454738,0.16666666666666666,qasper-1912.01852-d6e353e0231d09fd5dcba493544d53706f3fe1ab,1912.01852,474007223,7340032,64,3205115904,90313,20260917,39779
-4.146903038024902,0.30434784293174744,2,64,0,0.0,budget_tuned_topk,qasper,2489454738,0.16666666666666666,qasper-1912.01852-d6e353e0231d09fd5dcba493544d53706f3fe1ab,1912.01852,474007223,7340032,64,3205115904,90313,20260917,66422
-4.146903038024902,0.30434784293174744,2,64,0,0.0,power_sharpen,qasper,2489454738,0.16666666666666666,qasper-1912.01852-d6e353e0231d09fd5dcba493544d53706f3fe1ab,1912.01852,474007223,7340032,64,3205115904,90313,20260917,71409
-4.146903038024902,0.30434784293174744,2,64,0,0.0,entropy_adaptive_sharpen,qasper,2489454738,0.16666666666666666,qasper-1912.01852-d6e353e0231d09fd5dcba493544d53706f3fe1ab,1912.01852,474007223,7340032,64,3205115904,90313,20260917,131425
-2.5922231674194336,0.3913043439388275,2,64,0,0.0,persistence,qasper,1782924799,0.16666666666666666,qasper-1912.01852-d6e353e0231d09fd5dcba493544d53706f3fe1ab,1912.01852,473776032,7340032,64,3205115904,90313,20260917,27287
-2.5922231674194336,0.3913043439388275,2,64,0,0.0,agreement,qasper,1782924799,0.16666666666666666,qasper-1912.01852-d6e353e0231d09fd5dcba493544d53706f3fe1ab,1912.01852,473776032,7340032,64,3205115904,90313,20260917,70208
-4.146903038024902,0.30434784293174744,2,64,0,0.0,community,qasper,2489454738,0.16666666666666666,qasper-1912.01852-d6e353e0231d09fd5dcba493544d53706f3fe1ab,1912.01852,474007223,7340032,64,3205115904,90313,20260917,30236
-4.117767333984375,0.3913043439388275,2,64,0,0.0,bridge_preserving,qasper,1779486879,0.16666666666666666,qasper-1912.01852-d6e353e0231d09fd5dcba493544d53706f3fe1ab,1912.01852,470787114,7340032,64,3194630144,90313,20260917,48817
-2.5922231674194336,0.3913043439388275,2,64,0,0.0,combined_structural,qasper,1782924799,0.16666666666666666,qasper-1912.01852-d6e353e0231d09fd5dcba493544d53706f3fe1ab,1912.01852,473776032,7340032,64,3205115904,90313,20260917,103134
-4.146903038024902,0.30434784293174744,2,64,0,0.0,oracle_evidence,qasper,2489454738,0.16666666666666666,qasper-1912.01852-d6e353e0231d09fd5dcba493544d53706f3fe1ab,1912.01852,474007223,7340032,64,3205115904,90313,20260917,34006
-2.542057991027832,0.47826087474823,4,128,0,0.0,base_topk,qasper,3090909356,0.3333333333333333,qasper-1912.01852-d6e353e0231d09fd5dcba493544d53706f3fe1ab,1912.01852,968448742,14680064,128,3194646528,90313,20260917,18634
-2.542057991027832,0.47826087474823,4,128,0,0.0,budget_tuned_topk,qasper,3090909356,0.3333333333333333,qasper-1912.01852-d6e353e0231d09fd5dcba493544d53706f3fe1ab,1912.01852,968448742,14680064,128,3194646528,90313,20260917,68364
-2.542057991027832,0.47826087474823,4,128,0,0.0,power_sharpen,qasper,3090909356,0.3333333333333333,qasper-1912.01852-d6e353e0231d09fd5dcba493544d53706f3fe1ab,1912.01852,968448742,14680064,128,3194646528,90313,20260917,73358
-2.542057991027832,0.47826087474823,4,128,0,0.0,entropy_adaptive_sharpen,qasper,3090909356,0.3333333333333333,qasper-1912.01852-d6e353e0231d09fd5dcba493544d53706f3fe1ab,1912.01852,968448742,14680064,128,3194646528,90313,20260917,138356
-2.6385092735290527,0.47826087474823,4,128,0,0.0,persistence,qasper,2382268603,0.3333333333333333,qasper-1912.01852-d6e353e0231d09fd5dcba493544d53706f3fe1ab,1912.01852,957242507,14680064,128,3194646528,90313,20260917,28719
