abstraction_level,between_category_variance,category_id,family,fisher_separation_ratio,layer,location,mean_js_to_category_centroid,mean_within_example_entropy_bits,model_setting,n_entities,n_realizations,natural,nuisance_context_variance,residual_covariance_effective_rank,seed,semantic_member_variance,within_category_variance
parent,104.54297238694656,46,relation,2.253043493745814,2,post_sa,0.16310060638057133,0.9832554530229856,tiny-w48-l3-h3,2,6,False,2.3063058293141285,1.1041379089274104,11,44.094472796196506,46.40077862551063
parent,104.54297238694656,49,relation,3.070519799095889,2,post_sa,0.2614368212858194,1.537076622310855,tiny-w48-l3-h3,2,6,False,2.7406107698095803,1.1640216840760453,11,31.306709953453343,34.04732072326292
root,0.0,45,relation,0.0,2,post_sa,0.49765335415799056,1.060638120341435,tiny-w48-l3-h3,4,12,False,3.888097055524079,2.767522887343921,11,78.10601260733515,81.99410966285923
parent,117.5105480656097,25,relation,7.849952041773125,2,post_sa,0.022580162313141736,1.1067573381927474,tiny-w48-l3-h3,2,6,True,2.664167865501407,1.426635353197398,11,12.305420157493284,14.96958802299469
parent,117.5105480656097,28,relation,5.11282958086522,2,post_sa,0.09058551632281538,1.690335610861313,tiny-w48-l3-h3,2,6,True,3.104219173456447,1.2843281207977852,11,19.8792474582876,22.983466631744047
root,0.0,24,relation,0.0,2,post_sa,0.08458164325274142,1.053340079286892,tiny-w48-l3-h3,4,12,True,5.735841273809039,2.349020944323326,11,52.02903020233838,57.76487147614742
parent,77.42162778408245,39,action,1.6938694428482606,2,pre_sa,0.20877387917147913,1.384339068102875,tiny-w48-l3-h3,2,6,False,2.1090440032556605,1.0863005862173027,11,43.597918898145466,45.70696290140113
parent,77.42162778408245,42,action,3.216424902306799,2,pre_sa,0.24136988719586952,0.4089059024018889,tiny-w48-l3-h3,2,6,False,4.244996252928579,1.431094891604102,11,19.82571272851108,24.070708981439658
root,0.0,38,action,0.0,2,pre_sa,0.5193437128926723,0.7242348013037277,tiny-w48-l3-h3,4,12,False,3.891133220430808,2.7222061053965336,11,78.72050980582279,82.61164302625359
parent,52.00990011979139,18,action,0.9562498182395255,2,pre_sa,0.235288740071516,1.2885882793534114,tiny-w48-l3-h3,2,6,True,0.9533605892218999,1.0324022715427006,11,53.436087782692695,54.3894483719146
parent,52.00990011979139,21,action,1.5162058589407088,2,pre_sa,0.2700613008858485,1.2216556988107934,tiny-w48-l3-h3,2,6,True,1.5400951050413076,1.0896910994369808,11,32.76256888553837,34.30266399057968
root,0.0,17,action,0.0,2,pre_sa,0.41798163509501035,1.2416146172514144,tiny-w48-l3-h3,4,12,True,3.349611675099044,2.9427114395217107,11,49.84601381992461,53.19562549502365
parent,66.82846557873944,32,noun,2.803742779513312,2,pre_sa,0.21512540512199685,0.7804712624639937,tiny-w48-l3-h3,2,6,False,3.742094676301358,1.3237478351474963,11,20.09335344934299,23.835448125644348
parent,66.82846557873944,35,noun,2.0175918024185235,2,pre_sa,0.04474017779373548,1.1922343725681033,tiny-w48-l3-h3,2,6,False,1.0603498342344018,1.0596721284596802,11,32.06253731203124,33.12288714626564
root,0.0,31,noun,0.0,2,pre_sa,0.4347995964850859,0.9819870072938107,tiny-w48-l3-h3,4,12,False,4.485831207650271,2.8750964516184183,11,47.428688930854086,51.91452013850436
parent,96.59198696945924,11,noun,5.2808079101353185,2,pre_sa,0.016998325417750915,1.0044926237480782,tiny-w48-l3-h3,2,6,True,1.3007779988210766,1.150310110072149,11,16.990360140112692,18.291138138933768
parent,96.59198696945924,14,noun,2.8940271050962956,2,pre_sa,0.11719197475542159,1.6047777255394777,tiny-w48-l3-h3,2,6,True,1.175699560073159,1.0704104603641194,11,32.20062466279388,33.376324222867034
root,0.0,10,noun,0.0,2,pre_sa,0.44160018366820136,1.1853279062194872,tiny-w48-l3-h3,4,12,True,2.9914886176159503,2.0157536652674954,11,106.4052738720552,109.39676248967116
parent,97.46503292825072,46,relation,2.1385451768470283,2,pre_sa,0.18119359711831598,0.7607338303314345,tiny-w48-l3-h3,2,6,False,1.9457784810499397,1.0890439266925758,11,43.62961266965216,45.5753911507021
parent,97.46503292825072,49,relation,3.110568557937636,2,pre_sa,0.30603494595889474,0.9981379628223249,tiny-w48-l3-h3,2,6,False,2.25097076214828,1.147485569699278,11,29.082539852667367,31.333510614815648
root,0.0,45,relation,0.0,2,pre_sa,0.5411710177592687,0.7264608054467755,tiny-w48-l3-h3,4,12,False,2.8809587569413524,2.6839709587009635,11,74.4311325248037,77.31209128174505
parent,112.72012903518214,25,relation,7.7303515555664335,2,pre_sa,0.02319794893133735,1.024639652581167,tiny-w48-l3-h3,2,6,True,2.3308593026169864,1.380857796443704,11,12.250641709974762,14.581501012591747
parent,112.72012903518214,28,relation,5.117609751589201,2,pre_sa,0.12609236339834656,1.6203205534937892,tiny-w48-l3-h3,2,6,True,2.5080899475005873,1.2382260984380846,11,19.517842959981955,22.02593290748254
root,0.0,24,relation,0.0,2,pre_sa,0.2823277131093016,1.4863935666156713,tiny-w48-l3-h3,4,12,True,4.747077938604587,2.3009808065813933,11,50.614558248411214,55.361636187015804
parent,40.96127649322392,39,action,1.2732884670992042,0,post_block,0.31110159880707117,0.000798872340085606,tiny-w48-l3-h3,2,6,False,1.0996616105010404,1.066724731363601,23,31.07001364505325,32.16967525555429
parent,40.96127649322392,42,action,1.740367109563936,0,post_block,0.3155493516576154,1.26780260287952,tiny-w48-l3-h3,2,6,False,0.7338293672258837,1.0644052420039152,23,22.802168450778804,23.535997818004688
root,0.0,38,action,0.0,0,post_block,0.5497523488556598,0.23972674554694215,tiny-w48-l3-h3,4,12,False,0.4256917216877534,3.0280033114246727,23,36.7980752711491,37.22376699283686
parent,78.9832577922941,18,action,5.841119237646439,0,post_block,0.31127637505243544,0.00027438269883624825,tiny-w48-l3-h3,2,6,True,0.8335966541308831,1.1306987986475747,23,12.688342306341152,13.521938960472035
parent,78.9832577922941,21,action,3.2540452793230004,0,post_block,0.3115342490590809,0.07332203861347876,tiny-w48-l3-h3,2,6,True,2.9939350741642814,1.272607561729521,23,21.278393984737583,24.272329058901864
root,0.0,17,action,0.0,0,post_block,0.5487764267422536,0.010149224968039435,tiny-w48-l3-h3,4,12,True,1.9588648163901052,2.788033402071683,23,43.39738796290048,45.356252779290585
parent,38.155484175600925,32,noun,1.4963512899773304,0,post_block,0.32328427032142987,1.1144323275158978,tiny-w48-l3-h3,2,6,False,1.471446225386246,1.1160274608111875,23,24.02756889971782,25.499015125104066
parent,38.155484175600925,35,noun,1.5523310871091416,0,post_block,0.31127836099238154,0.0020767633962819458,tiny-w48-l3-h3,2,6,False,0.9142150536218305,1.0730589827616954,23,23.665260608787733,24.579475662409564
root,0.0,31,noun,0.0,0,post_block,0.5511619494684884,0.6514486903911088,tiny-w48-l3-h3,4,12,False,1.1152879226687034,2.523761614321585,23,43.98231212724338,45.09760004991209
parent,62.58015018366193,11,noun,2.320925405549913,0,post_block,0.3113754461563536,0.08115564416562504,tiny-w48-l3-h3,2,6,True,2.6333309631598043,1.2172631846051487,23,24.330116476390447,26.96344743955025
parent,62.58015018366193,14,noun,3.519203927657147,0,post_block,0.3215392298690857,1.1229840861984555,tiny-w48-l3-h3,2,6,True,1.1731424001015225,1.1382727453536299,23,16.609330985953047,17.78247338605457
root,0.0,10,noun,0.0,0,post_block,0.5515556827993291,0.4418419284419545,tiny-w48-l3-h3,4,12,True,1.2915203908704023,3.045413329343634,23,33.433179212101834,34.72469960297224
parent,62.40873751371076,46,relation,2.128398207275633,0,post_block,0.3112781034909653,0.00014876415268692548,tiny-w48-l3-h3,2,6,False,2.7992942756418295,1.2145274296270596,23,26.52263303118223,29.321927306824062
parent,62.40873751371076,49,relation,3.6486726338828994,0,post_block,0.3092665905309373,0.5529010155591335,tiny-w48-l3-h3,2,6,False,1.4478092113599916,1.1879652571302788,23,15.656695296432941,17.10450450779293
root,0.0,45,relation,0.0,0,post_block,0.5447439665318058,0.4321750535174833,tiny-w48-l3-h3,4,12,False,1.6381289319763181,2.5377548612011727,23,50.381112424439046,52.019241356415364
parent,45.32152322985988,25,relation,1.578149685649138,0,post_block,0.3199540051404552,0.876102915932277,tiny-w48-l3-h3,2,6,True,1.0336743476371937,1.0741278158529197,23,27.68446540931358,28.718139756950777
parent,45.32152322985988,28,relation,1.5076223738377479,0,post_block,0.3131701876247482,0.8410999017730391,tiny-w48-l3-h3,2,6,True,0.9469028506877979,1.0645244995838117,23,29.114685526042827,30.061588376730626
root,0.0,24,relation,0.0,0,post_block,0.5441752428315147,0.6607234718887433,tiny-w48-l3-h3,4,12,True,0.6319902528263335,2.6894069767702824,23,38.01442012893007,38.646410381756404
parent,48.38907256333354,39,action,1.6363687992656626,0,post_sa,0.3112780973495342,2.3590147828208976e-06,tiny-w48-l3-h3,2,6,False,1.0210080270886073,1.0689234698589176,23,28.54999857304251,29.57100660013112
parent,48.38907256333354,42,action,2.2819839245712417,0,post_sa,0.3120741364589242,0.2570539858341064,tiny-w48-l3-h3,2,6,False,0.5688830982066857,1.0550782351558008,23,20.635943124408044,21.20482622261473
root,0.0,38,action,0.0,0,post_sa,0.5495202649432683,0.347707565079848,tiny-w48-l3-h3,4,12,False,0.3882553447131771,2.934099487914932,23,37.57885599499744,37.96711133971062
parent,68.19747660660835,18,action,4.313196058480888,0,post_sa,0.3112763314937621,0.00018674901779631588,tiny-w48-l3-h3,2,6,True,0.7362678195318026,1.0984168105058494,23,15.075087769675418,15.81135558920722
parent,68.19747660660835,21,action,2.2121317567408285,0,post_sa,0.311476603437892,0.014120729962508101,tiny-w48-l3-h3,2,6,True,2.411498289989642,1.1694072324896443,23,28.417351030940885,30.828849320930527
root,0.0,17,action,0.0,0,post_sa,0.5486870817469599,0.001460328034075895,tiny-w48-l3-h3,4,12,True,1.535445606080674,2.9103723761966234,23,42.53249275474866,44.06793836082933
parent,44.839852116964764,32,noun,2.0950259431144382,0,post_sa,0.3116961058956333,0.024095612150184006,tiny-w48-l3-h3,2,6,False,1.3324862122333538,1.1273274905739157,23,20.070519447117302,21.403005659350654
parent,44.839852116964764,35,noun,1.4767467084136734,0,post_sa,0.3112783943588644,0.00011175206598050651,tiny-w48-l3-h3,2,6,False,0.7791944357450922,1.0495141568471524,23,29.58474804775087,30.363942483495965
root,0.0,31,noun,0.0,0,post_sa,0.5488021573745209,0.04327648051643087,tiny-w48-l3-h3,4,12,False,0.9839090326379137,2.7147036851861404,23,42.00473825480358,42.98864728744149
parent,58.71439235444396,11,noun,1.7495946552780022,0,post_sa,0.3112803945897157,0.0003227109224957407,tiny-w48-l3-h3,2,6,True,2.1478682959877333,1.1366239001011578,23,31.410986137706526,33.55885443369426
parent,58.71439235444396,14,noun,3.3878561935141627,0,post_sa,0.3112674560294373,0.00032532517241369693,tiny-w48-l3-h3,2,6,True,0.9579445562540088,1.1160124771684228,23,16.372895066410308,17.330839622664318
root,0.0,10,noun,0.0,0,post_sa,0.5487937727394709,0.00016574903099115637,tiny-w48-l3-h3,4,12,True,0.9988899327574541,2.8834990311943582,23,37.71771103650962,38.71660096926708
parent,68.5238419756376,46,relation,2.2123896158093332,0,post_sa,0.31127812457448095,4.4245241828802976e-08,tiny-w48-l3-h3,2,6,False,2.137660298633448,1.1503914807728046,23,28.835112980529814,30.972773279163263
parent,68.5238419756376,49,relation,3.299025622871883,0,post_sa,0.31132788908697895,0.06244815916130567,tiny-w48-l3-h3,2,6,False,1.3015456984571212,1.1353583423173041,23,19.46938784645603,20.770933544913152
root,0.0,45,relation,0.0,0,post_sa,0.5502552893628874,0.27661168792374485,tiny-w48-l3-h3,4,12,False,1.3403742432336139,2.863026584071584,23,49.205303910336184,50.545678153569796
parent,39.76461233302902,25,relation,1.6973048681907204,0,post_sa,0.3113107073602509,0.012751234414449211,tiny-w48-l3-h3,2,6,True,0.9163387395220606,1.0801629650240576,23,22.511751922479625,23.428090662001686
parent,39.76461233302902,28,relation,1.7379758396968734,0,post_sa,0.31127681252749373,0.012132452542578678,tiny-w48-l3-h3,2,6,True,0.8301239807346446,1.0752677990403778,23,22.049717858703417,22.87984183943806
root,0.0,24,relation,0.0,0,post_sa,0.5393297537742435,0.23712606603476782,tiny-w48-l3-h3,4,12,True,0.5360444390074844,3.0738393943128637,23,30.98817215157742,31.524216590584903
parent,50.02758147032084,39,action,2.3809355734426605,0,pre_sa,0.31127812173480446,9.544925496781664e-07,tiny-w48-l3-h3,2,6,False,0.0,1.0000000000000038,23,21.011732542592313,21.011732542592313
parent,50.02758147032084,42,action,2.4472469833540207,0,pre_sa,0.3112632356760871,0.05106191890534825,tiny-w48-l3-h3,2,6,False,0.0,1.0000000000000038,23,20.44239172041256,20.44239172041256
root,0.0,38,action,0.0,0,pre_sa,0.5413151625391278,0.025531436698948962,tiny-w48-l3-h3,4,12,False,0.0,2.6686964561810007,23,33.23395749908265,33.23395749908265
parent,45.75752766816524,18,action,2.1880157433301997,0,pre_sa,0.31127776245626376,8.059151487683136e-06,tiny-w48-l3-h3,2,6,True,0.0,1.0000000000000024,23,20.912796357909862,20.912796357909862
parent,45.75752766816524,21,action,1.7710973756959134,0,pre_sa,0.3112780509283862,0.0006594721747405197,tiny-w48-l3-h3,2,6,True,0.0,1.000000000000004,23,25.83569277222029,25.83569277222029
root,0.0,17,action,0.0,0,pre_sa,0.5487835927105992,0.00033376566311410136,tiny-w48-l3-h3,4,12,True,0.0,2.9068038768199727,23,34.813626482106386,34.813626482106386
parent,41.717638729532965,32,noun,2.447215608337174,0,pre_sa,0.3112767979185636,0.0008605490011124956,tiny-w48-l3-h3,2,6,False,0.0,1.0000000000000033,23,17.0469813070043,17.0469813070043
parent,41.717638729532965,35,noun,1.4053245918134196,0,pre_sa,0.31127812377980274,7.2376871869934266e-06,tiny-w48-l3-h3,2,6,False,0.0,1.0000000000000042,23,29.685411450532477,29.685411450532477
root,0.0,31,noun,0.0,0,pre_sa,0.5487941384990307,0.00043389334414974454,tiny-w48-l3-h3,4,12,False,0.0,2.7443344626431454,23,33.79560606115163,33.79560606115163
parent,53.555616135035834,11,noun,1.810632811263114,0,pre_sa,0.31127812427032103,2.4095275658590174e-05,tiny-w48-l3-h3,2,6,True,0.0,1.0000000000000036,23,29.578397012299224,29.578397012299224
parent,53.555616135035834,14,noun,3.5085423479053097,0,pre_sa,0.31127736761431607,0.00010508842870533511,tiny-w48-l3-h3,2,6,True,0.0,1.000000000000003,23,15.264349357792394,15.264349357792394
root,0.0,10,noun,0.0,0,pre_sa,0.5487945471549511,6.459185218196264e-05,tiny-w48-l3-h3,4,12,True,0.0,2.796131849916448,23,35.81027721880477,35.81027721880477
parent,48.85022093466867,46,relation,1.6630406564653657,0,pre_sa,0.3112781244579515,5.0596905948622755e-09,tiny-w48-l3-h3,2,6,False,0.0,1.000000000000004,23,29.37403889962327,29.37403889962327
parent,48.85022093466867,49,relation,2.367087999514646,0,pre_sa,0.3112722741581904,0.0032087703781741007,tiny-w48-l3-h3,2,6,False,0.0,1.0000000000000033,23,20.63726441293482,20.63726441293482
root,0.0,45,relation,0.0,0,pre_sa,0.5487922777003338,0.0016043877189323476,tiny-w48-l3-h3,4,12,False,0.0,2.8856865930576014,23,37.21820688994621,37.21820688994621
parent,34.55571934628299,25,relation,1.7485547981053262,0,pre_sa,0.3112778596340198,0.0003667914731705502,tiny-w48-l3-h3,2,6,True,0.0,1.0000000000000024,23,19.76244575447471,19.76244575447471
parent,34.55571934628299,28,relation,1.770064700657707,0,pre_sa,0.3112655150150496,0.0036233684294080877,tiny-w48-l3-h3,2,6,True,0.0,1.000000000000003,23,19.522291661679397,19.522291661679397
root,0.0,24,relation,0.0,0,pre_sa,0.5487802968628442,0.001995079951289319,tiny-w48-l3-h3,4,12,True,0.0,2.983825857323263,23,28.281298544647797,28.281298544647797
parent,49.54473511447488,39,action,0.9493166085649675,1,post_block,0.30591819711107265,0.1079405697308578,tiny-w48-l3-h3,2,6,False,2.09652540594646,1.0752642519990607,23,50.09337063871359,52.189896044660046
parent,49.54473511447488,42,action,1.8431489273356638,1,post_block,0.20402426367619478,1.5622712297349775,tiny-w48-l3-h3,2,6,False,2.2645562738554874,1.1844086667077538,23,24.615927652146915,26.8804839260024
root,0.0,38,action,0.0,1,post_block,0.5147420747945551,0.6146250505477004,tiny-w48-l3-h3,4,12,False,1.718964067815357,3.1273925188632896,23,42.93010887798675,44.649072945802104
parent,124.0788496875726,18,action,7.492659196992438,1,post_block,0.3058433678341755,0.28110422620260606,tiny-w48-l3-h3,2,6,True,2.1350979030463875,1.2479167103030675,23,14.424957269004945,16.56005517205133
parent,124.0788496875726,21,action,4.707292539463759,1,post_block,0.3123755706278722,1.0969423741980424,tiny-w48-l3-h3,2,6,True,5.7056707525711285,1.5484110433176168,23,20.653185988825978,26.358856741397105
root,0.0,17,action,0.0,1,post_block,0.3094404461655089,1.3520573046046487,tiny-w48-l3-h3,4,12,True,2.798794315943906,2.6534071038241964,23,57.85625955364411,60.655053869588016
parent,54.59725319351719,32,noun,0.9354191425594822,1,post_block,0.16051340976667963,2.054586843900808,tiny-w48-l3-h3,2,6,False,3.4280374707845773,1.1214539400984431,23,54.9385820577926,58.366619528577175
parent,54.59725319351719,35,noun,1.6028656186968075,1,post_block,0.30839025558331085,0.8364321757218223,tiny-w48-l3-h3,2,6,False,2.349595067445378,1.1372780830207294,23,31.712682241807094,34.06227730925247
root,0.0,31,noun,0.0,1,post_block,0.35320250450163065,1.9183583426254602,tiny-w48-l3-h3,4,12,False,2.7690648613677395,2.9936184089361446,23,52.19866492079248,54.96772978216022
parent,109.15317560006775,11,noun,2.7723137067844195,1,post_block,0.3176592362667374,0.6499180561074754,tiny-w48-l3-h3,2,6,True,5.213194275251485,1.2900369549299082,23,34.15939740979035,39.37259168504184
parent,109.15317560006775,14,noun,4.019454180310779,1,post_block,0.16507931780303664,2.3463939902436386,tiny-w48-l3-h3,2,6,True,2.817841609255187,1.1940605647113114,23,24.33837679839641,27.156218407651597
root,0.0,10,noun,0.0,1,post_block,0.4610438247801126,1.084154630554112,tiny-w48-l3-h3,4,12,True,1.8587405208200807,2.5740106978287742,23,51.52803469767616,53.38677521849624
parent,70.93244714101081,46,relation,2.1039408326600264,1,post_block,0.28534134142631534,0.6652303494055108,tiny-w48-l3-h3,2,6,False,6.677184587339052,1.4815462434741309,23,27.03690377479918,33.71408836213823
parent,70.93244714101081,49,relation,3.6728358664170124,1,post_block,0.269727488109254,1.5265094482873984,tiny-w48-l3-h3,2,6,False,2.8188755395205773,1.3488316924378185,23,16.49384349309115,19.312719032611724
root,0.0,45,relation,0.0,1,post_block,0.4902717972764874,1.1948567010607027,tiny-w48-l3-h3,4,12,False,4.337521174319465,2.713223737168822,23,58.0195798229117,62.357100997231164
parent,106.32358383441694,25,relation,2.425044877174075,1,post_block,0.27460273595621615,1.191211750156323,tiny-w48-l3-h3,2,6,True,2.3251943724853352,1.1039557610882191,23,41.5187710877814,43.84396546026674
parent,106.32358383441694,28,relation,1.9807226267144495,1,post_block,0.2257971599796709,1.1440170125230453,tiny-w48-l3-h3,2,6,True,2.9728327215918133,1.1052922504811016,23,50.70635607567185,53.67918879726366
root,0.0,24,relation,0.0,1,post_block,0.3682969370483556,1.5508613832513047,tiny-w48-l3-h3,4,12,True,2.3877206047204242,2.2949341037274413,23,56.37431481205829,58.76203541677871
parent,42.80026258883964,39,action,1.1337080975383989,1,post_sa,0.3112462485662778,0.0008985649844024908,tiny-w48-l3-h3,2,6,False,1.7312436604426071,1.0879435743919286,23,36.02121015176101,37.75245381220362
parent,42.80026258883964,42,action,1.7660233814831439,1,post_sa,0.2894807938858448,1.8697041657724434,tiny-w48-l3-h3,2,6,False,1.5829926836269164,1.1407665488848395,23,22.652395724931452,24.235388408558368
root,0.0,38,action,0.0,1,post_sa,0.5090619465112408,0.516317630317343,tiny-w48-l3-h3,4,12,False,1.4762837782266265,3.159995612469204,23,37.38288629008292,38.859170068309545
parent,88.27397296858675,18,action,5.604965960430234,1,post_sa,0.3111782851099491,0.003989585467167527,tiny-w48-l3-h3,2,6,True,1.6994359874658658,1.2171214530009002,23,14.049807378467243,15.749243365933108
parent,88.27397296858675,21,action,3.345470456901478,1,post_sa,0.31205868018234756,0.49765946664710636,tiny-w48-l3-h3,2,6,True,4.093812835893765,1.3660827358173167,23,22.292303588026087,26.38611642391985
root,0.0,17,action,0.0,1,post_sa,0.4625864817763783,1.1266708372676444,tiny-w48-l3-h3,4,12,True,2.273336134152845,2.8670375582505674,23,48.87595493204287,51.149291066195715
parent,47.120096501150535,32,noun,1.4292073737517292,1,post_sa,0.29880096763063874,1.37898786244062,tiny-w48-l3-h3,2,6,False,2.5049187851704824,1.1585444090104124,23,30.46447205799198,32.969390843162465
parent,47.120096501150535,35,noun,1.4772748899606927,1,post_sa,0.3128085657387259,0.39537842266013085,tiny-w48-l3-h3,2,6,False,1.9029928758402217,1.115757861539071,23,29.99364113680742,31.89663401264764
root,0.0,31,noun,0.0,1,post_sa,0.4965882505133698,1.3079120057696196,tiny-w48-l3-h3,4,12,False,2.3313332780679863,3.080140765664975,23,46.401847385152536,48.73318066322052
parent,89.67602887767498,11,noun,2.731016572508807,1,post_sa,0.3223637960265993,0.6505733339971007,tiny-w48-l3-h3,2,6,True,3.8188354715241255,1.2607744668850296,23,29.017299534165517,32.83613500568964
parent,89.67602887767498,14,noun,4.030512534938742,1,post_sa,0.31400281737228486,1.4575006024156696,tiny-w48-l3-h3,2,6,True,2.0738753768459626,1.1940814207502806,23,20.175411308237607,22.249286685083568
root,0.0,10,noun,0.0,1,post_sa,0.4854323155038001,0.7790615014422727,tiny-w48-l3-h3,4,12,True,1.5618837190460377,2.74372162076163,23,46.00073063259615,47.56261435164219
parent,63.71928539651298,46,relation,2.08157115926009,1,post_sa,0.3112808658511102,0.0009816356160321043,tiny-w48-l3-h3,2,6,False,4.281678879386916,1.3314647205817716,23,26.329470354234516,30.611149233621433
parent,63.71928539651298,49,relation,3.409628538274121,1,post_sa,0.30946169340485197,1.464683505087419,tiny-w48-l3-h3,2,6,False,2.3825340970051068,1.2973231784397234,23,16.305509096335328,18.688043193340434
root,0.0,45,relation,0.0,1,post_sa,0.508655566360957,0.9063530319170664,tiny-w48-l3-h3,4,12,False,3.5097829504035167,2.9798646792055172,23,47.393082803997835,50.902865754401354
parent,68.43885911154078,25,relation,1.9033900056922597,1,post_sa,0.31149505522255666,0.48993331049144645,tiny-w48-l3-h3,2,6,True,1.8510177451789573,1.1051606441387134,23,34.1052807048855,35.95629845006446
parent,68.43885911154078,28,relation,1.7679640351319494,1,post_sa,0.3002500931658141,0.5285916752669064,tiny-w48-l3-h3,2,6,True,1.9631377037417659,1.1034812671587637,23,36.74741169181364,38.710549395555404
root,0.0,24,relation,0.0,1,post_sa,0.41088920075834173,1.1505975364965557,tiny-w48-l3-h3,4,12,True,2.0060487895919143,2.5695682466232452,23,47.3500126539809,49.35606144357281
parent,40.96127649322392,39,action,1.2732884670992042,1,pre_sa,0.31110159880707117,0.000798872340085606,tiny-w48-l3-h3,2,6,False,1.0996616105010404,1.066724731363601,23,31.07001364505325,32.16967525555429
parent,40.96127649322392,42,action,1.740367109563936,1,pre_sa,0.3155493516576154,1.26780260287952,tiny-w48-l3-h3,2,6,False,0.7338293672258837,1.0644052420039152,23,22.802168450778804,23.535997818004688
root,0.0,38,action,0.0,1,pre_sa,0.5497523488556598,0.23972674554694215,tiny-w48-l3-h3,4,12,False,0.4256917216877534,3.0280033114246727,23,36.7980752711491,37.22376699283686
parent,78.9832577922941,18,action,5.841119237646439,1,pre_sa,0.31127637505243544,0.00027438269883624825,tiny-w48-l3-h3,2,6,True,0.8335966541308831,1.1306987986475747,23,12.688342306341152,13.521938960472035
parent,78.9832577922941,21,action,3.2540452793230004,1,pre_sa,0.3115342490590809,0.07332203861347876,tiny-w48-l3-h3,2,6,True,2.9939350741642814,1.272607561729521,23,21.278393984737583,24.272329058901864
root,0.0,17,action,0.0,1,pre_sa,0.5487764267422536,0.010149224968039435,tiny-w48-l3-h3,4,12,True,1.9588648163901052,2.788033402071683,23,43.39738796290048,45.356252779290585
parent,38.155484175600925,32,noun,1.4963512899773304,1,pre_sa,0.32328427032142987,1.1144323275158978,tiny-w48-l3-h3,2,6,False,1.471446225386246,1.1160274608111875,23,24.02756889971782,25.499015125104066
parent,38.155484175600925,35,noun,1.5523310871091416,1,pre_sa,0.31127836099238154,0.0020767633962819458,tiny-w48-l3-h3,2,6,False,0.9142150536218305,1.0730589827616954,23,23.665260608787733,24.579475662409564
root,0.0,31,noun,0.0,1,pre_sa,0.5511619494684884,0.6514486903911088,tiny-w48-l3-h3,4,12,False,1.1152879226687034,2.523761614321585,23,43.98231212724338,45.09760004991209
parent,62.58015018366193,11,noun,2.320925405549913,1,pre_sa,0.3113754461563536,0.08115564416562504,tiny-w48-l3-h3,2,6,True,2.6333309631598043,1.2172631846051487,23,24.330116476390447,26.96344743955025
parent,62.58015018366193,14,noun,3.519203927657147,1,pre_sa,0.3215392298690857,1.1229840861984555,tiny-w48-l3-h3,2,6,True,1.1731424001015225,1.1382727453536299,23,16.609330985953047,17.78247338605457
root,0.0,10,noun,0.0,1,pre_sa,0.5515556827993291,0.4418419284419545,tiny-w48-l3-h3,4,12,True,1.2915203908704023,3.045413329343634,23,33.433179212101834,34.72469960297224
parent,62.40873751371076,46,relation,2.128398207275633,1,pre_sa,0.3112781034909653,0.00014876415268692548,tiny-w48-l3-h3,2,6,False,2.7992942756418295,1.2145274296270596,23,26.52263303118223,29.321927306824062
parent,62.40873751371076,49,relation,3.6486726338828994,1,pre_sa,0.3092665905309373,0.5529010155591335,tiny-w48-l3-h3,2,6,False,1.4478092113599916,1.1879652571302788,23,15.656695296432941,17.10450450779293
root,0.0,45,relation,0.0,1,pre_sa,0.5447439665318058,0.4321750535174833,tiny-w48-l3-h3,4,12,False,1.6381289319763181,2.5377548612011727,23,50.381112424439046,52.019241356415364
parent,45.32152322985988,25,relation,1.578149685649138,1,pre_sa,0.3199540051404552,0.876102915932277,tiny-w48-l3-h3,2,6,True,1.0336743476371937,1.0741278158529197,23,27.68446540931358,28.718139756950777
parent,45.32152322985988,28,relation,1.5076223738377479,1,pre_sa,0.3131701876247482,0.8410999017730391,tiny-w48-l3-h3,2,6,True,0.9469028506877979,1.0645244995838117,23,29.114685526042827,30.061588376730626
root,0.0,24,relation,0.0,1,pre_sa,0.5441752428315147,0.6607234718887433,tiny-w48-l3-h3,4,12,True,0.6319902528263335,2.6894069767702824,23,38.01442012893007,38.646410381756404
parent,61.12716516489547,39,action,0.889600132577587,2,post_block,0.30330648016923006,0.9614916195173207,tiny-w48-l3-h3,2,6,False,5.078408461869161,1.1553004709879817,23,63.634671636018794,68.71308009788795
parent,61.12716516489547,42,action,1.5707096027015142,2,post_block,0.15112798802582356,1.1618879236756772,tiny-w48-l3-h3,2,6,False,5.8942960400019935,1.3072355094670656,23,33.02261454599105,38.91691058599304
root,0.0,38,action,0.0,2,post_block,0.4874051803230781,1.2841909138026368,tiny-w48-l3-h3,4,12,False,4.108254363108618,2.8090824532771697,23,64.71772286035095,68.82597722345956
parent,161.39874319587233,18,action,7.4596171015829436,2,post_block,0.28165899166662606,0.8923182235913805,tiny-w48-l3-h3,2,6,True,4.633437329268935,1.4533471608980602,23,17.002893463316013,21.63633079258495
parent,161.39874319587233,21,action,5.015988822426912,2,post_block,0.2631046759084766,1.2695820599239036,tiny-w48-l3-h3,2,6,True,10.347736190755436,1.8902896568528478,23,21.829118445412185,32.17685463616762
root,0.0,17,action,0.0,2,post_block,0.3924264566488794,1.6781432308024928,tiny-w48-l3-h3,4,12,True,5.45893252108074,2.5775850619879437,23,77.9194537676834,83.37838628876413
