between_pattern_js_bits,control_type,layer,location,mean_entropy_bits,mean_js_to_pattern_centroid,mean_target_probability,model_setting,n_realizations,noise_level,pattern_snr_js_ratio,prefix_evidence,prefix_length,relation_id,residual_covariance_effective_rank,residual_total_variance,seed,stratum,target_control,target_logit_variance,target_margin_variance,target_probability_variance,training_stage
0.7990884211682305,answer_changing,0,post_sa,0.008604603759847567,6.269678759043926e-06,3.531417182974413e-06,tiny-w32-l2-h2,24,4,127452.84916161874,pattern,2,1-2-to-3,2.7244783030137394,0.34582615878527295,11,familiar_low_entropy,observed,0.5085278308986965,0.3415682885321797,5.91772128766027e-12,random
0.7991263799296584,answer_changing,0,pre_sa,0.008366445322454084,0.0,4.862299192609498e-06,tiny-w32-l2-h2,24,4,799126379929.6584,pattern,2,1-2-to-3,0.0,0.0,11,familiar_low_entropy,observed,0.0,0.0,0.0,random
0.7858296733127498,answer_changing,1,post_block,0.142642244618107,0.00052490116897757,4.534053263209141e-06,tiny-w32-l2-h2,24,4,1497.1002538314592,pattern,2,1-2-to-3,3.574237952693095,0.5987973112842089,11,familiar_low_entropy,observed,0.4416578027202886,0.9647227996837076,9.454985597465205e-12,random
0.796479531688224,answer_changing,1,post_sa,0.034498546943631615,0.00012934320142813288,7.964330549725673e-06,tiny-w32-l2-h2,24,4,6157.877050312327,pattern,2,1-2-to-3,3.530872100065333,0.585740490748474,11,familiar_low_entropy,observed,0.3654569100197962,0.8087636535954738,2.8134682899903013e-11,random
0.7984821713093748,answer_changing,1,pre_sa,0.014665221617597791,9.357162897468496e-06,2.4124004056602644e-06,tiny-w32-l2-h2,24,4,85333.78974575698,pattern,2,1-2-to-3,2.8630910643380645,0.3422237228598133,11,familiar_low_entropy,observed,0.5136648856633669,0.34522924307882774,2.9961800294336653e-12,random
0.7999971248608393,answer_changing,0,post_block,0.0010923519403631219,0.0,5.238244282779192e-10,tiny-w32-l2-h2,24,0,799997124860.8394,weak,1,1-2-to-3,0.0,0.0,11,familiar_low_entropy,observed,0.0,0.0,0.0,random
0.7999989042337166,answer_changing,0,post_sa,0.0006075139129817419,0.0,6.882401870633714e-10,tiny-w32-l2-h2,24,0,799998904233.7166,weak,1,1-2-to-3,0.0,0.0,11,familiar_low_entropy,observed,0.0,0.0,0.0,random
0.7999995334660144,answer_changing,0,pre_sa,4.764644549526285e-05,0.0,3.0406177575770243e-10,tiny-w32-l2-h2,24,0,799999533466.0144,weak,1,1-2-to-3,0.0,0.0,11,familiar_low_entropy,observed,0.0,0.0,0.0,random
0.7999205496486294,answer_changing,1,post_block,0.02045584745417955,0.0,5.743338443719992e-11,tiny-w32-l2-h2,24,0,799920549648.6294,weak,1,1-2-to-3,0.0,0.0,11,familiar_low_entropy,observed,0.0,0.0,0.0,random
0.7998133710031995,answer_changing,1,post_sa,0.006722080055127127,0.0,1.9002360795994377e-10,tiny-w32-l2-h2,24,0,799813371003.1995,weak,1,1-2-to-3,0.0,0.0,11,familiar_low_entropy,observed,0.0,0.0,0.0,random
0.7999971248608393,answer_changing,1,pre_sa,0.0010923519403631219,0.0,5.238244282779192e-10,tiny-w32-l2-h2,24,0,799997124860.8394,weak,1,1-2-to-3,0.0,0.0,11,familiar_low_entropy,observed,0.0,0.0,0.0,random
0.8000006156932289,answer_changing,0,post_block,0.011007843740512535,5.658643689911855e-05,2.966193141181369e-06,tiny-w32-l2-h2,24,2,14137.674317954636,weak,1,1-2-to-3,2.694075350663675,0.5899303054817082,11,familiar_low_entropy,observed,0.14616185171474705,0.2363960841375544,1.2206666154288423e-12,random
0.80000256031327,answer_changing,0,post_sa,0.009027567540761278,5.2045348074309387e-05,4.369723593337464e-06,tiny-w32-l2-h2,24,2,15371.25967859877,weak,1,1-2-to-3,2.649611569125134,0.6071527690596378,11,familiar_low_entropy,observed,0.14860688529417027,0.30222707163319146,2.8599875730321333e-12,random
0.7999994128474687,answer_changing,0,pre_sa,0.004461893017104284,0.0,2.0406505427672528e-06,tiny-w32-l2-h2,24,2,799999412847.4686,weak,1,1-2-to-3,0.0,0.0,11,familiar_low_entropy,observed,0.0,0.0,0.0,random
0.8002104389492514,answer_changing,1,post_block,0.1993570149724281,0.0015158293697151114,2.418323132265717e-06,tiny-w32-l2-h2,24,2,527.9027144721737,weak,1,1-2-to-3,2.6919053073684625,1.1409490578244876,11,familiar_low_entropy,observed,0.509553037883485,1.2818352720895059,6.723700272487942e-12,random
0.8000365976975671,answer_changing,1,post_sa,0.06365696323945541,0.00034381716344539524,5.136705970206397e-06,tiny-w32-l2-h2,24,2,2326.9245481534203,weak,1,1-2-to-3,2.683427927172033,1.1357926039944868,11,familiar_low_entropy,observed,0.5622012431947776,1.4333031693940133,3.364458628211592e-11,random
0.8000006156932289,answer_changing,1,pre_sa,0.011007843740512535,5.658643689911855e-05,2.966193141181369e-06,tiny-w32-l2-h2,24,2,14137.674317954636,weak,1,1-2-to-3,2.694075350663675,0.5899303054817082,11,familiar_low_entropy,observed,0.14616185171474705,0.2363960841375544,1.2206666154288423e-12,random
0.7747251414914735,answer_changing,0,post_block,0.31350462613061897,0.008209564493227937,1.4798654319747584e-05,tiny-w32-l2-h2,24,4,94.3686040995894,weak,1,1-2-to-3,3.1896225733728025,0.6132690794836082,11,familiar_low_entropy,observed,1.1256416489842456,0.4781290343332274,1.0640646430049361e-10,random
0.7862089763906532,answer_changing,0,post_sa,0.3012107844621217,0.008393519485694426,1.7952604271916545e-05,tiny-w32-l2-h2,24,4,93.66857106016563,weak,1,1-2-to-3,3.1540689614079085,0.5980910576609498,11,familiar_low_entropy,observed,1.127434675937799,0.5630202535761686,1.4476558752299368e-10,random
0.7927340260408882,answer_changing,0,pre_sa,0.3222930058623722,0.0,3.003014535352122e-05,tiny-w32-l2-h2,24,4,792734026040.8882,weak,1,1-2-to-3,0.0,0.0,11,familiar_low_entropy,observed,0.0,0.0,0.0,random
