architecture,branching,distractors,evaluation_axis,example_id,heads,layers,model_seed,position_mode,predicate,required_path,sequence_length,target_margin,target_rank,template_id,top1_correct,total_depth,tree_seed,width
baseline,2,4,depth_path,test:isAncestor:D12:d12:b2:N4:t2:paligned:tree101:i2,4,4,23,aligned,isAncestor,12,83,8.628776550292969,1,2,1,12,101,64
baseline,2,4,depth_path,test:isAncestor:D12:d12:b2:N4:t3:paligned:tree101:i3,4,4,23,aligned,isAncestor,12,83,16.560487747192383,1,3,1,12,101,64
baseline,2,4,depth_path,test:isAncestor:D12:d12:b2:N4:t3:prandomized:tree101:i7,4,4,23,randomized,isAncestor,12,83,20.940773010253906,1,3,1,12,101,64
baseline,2,4,depth_path,test:isAncestor:D12:d12:b2:N4:t0:paligned:tree211:i0,4,4,23,aligned,isAncestor,12,83,9.515783309936523,1,0,1,12,211,64
baseline,2,4,depth_path,test:isAncestor:D12:d12:b2:N4:t1:paligned:tree211:i1,4,4,23,aligned,isAncestor,12,83,18.46120262145996,1,1,1,12,211,64
baseline,2,4,depth_path,test:isAncestor:D12:d12:b2:N4:t2:paligned:tree211:i2,4,4,23,aligned,isAncestor,12,83,17.215438842773438,1,2,1,12,211,64
baseline,2,4,depth_path,test:isAncestor:D12:d12:b2:N4:t3:paligned:tree211:i3,4,4,23,aligned,isAncestor,12,83,20.52549171447754,1,3,1,12,211,64
baseline,2,4,depth_path,test:isAncestor:D12:d12:b2:N4:t0:paligned:tree307:i0,4,4,23,aligned,isAncestor,12,83,15.93458366394043,1,0,1,12,307,64
baseline,2,4,depth_path,test:isAncestor:D12:d12:b2:N4:t1:paligned:tree307:i1,4,4,23,aligned,isAncestor,12,83,17.883562088012695,1,1,1,12,307,64
baseline,2,4,depth_path,test:isAncestor:D12:d12:b2:N4:t2:paligned:tree307:i2,4,4,23,aligned,isAncestor,12,83,16.699758529663086,1,2,1,12,307,64
baseline,2,4,depth_path,test:isAncestor:D12:d12:b2:N4:t3:paligned:tree307:i3,4,4,23,aligned,isAncestor,12,83,22.711402893066406,1,3,1,12,307,64
baseline,2,4,depth_path,test:isAncestor:D12:d12:b2:N4:t3:prandomized:tree307:i7,4,4,23,randomized,isAncestor,12,83,17.247241973876953,1,3,1,12,307,64
baseline,2,4,depth_path,test:isAncestor:D12:d1:b2:N4:t2:prandomized:tree307:i6,4,4,23,randomized,isAncestor,1,84,8.749578475952148,1,2,1,12,307,64
baseline,2,4,depth_path,test:isAncestor:D12:d2:b2:N4:t2:prandomized:tree307:i6,4,4,23,randomized,isAncestor,2,84,9.885284423828125,1,2,1,12,307,64
baseline,2,4,depth_path,test:isAncestor:D12:d3:b2:N4:t2:prandomized:tree307:i6,4,4,23,randomized,isAncestor,3,84,8.233436584472656,1,2,1,12,307,64
baseline,2,4,depth_path,test:isAncestor:D12:d4:b2:N4:t2:prandomized:tree307:i6,4,4,23,randomized,isAncestor,4,84,18.419614791870117,1,2,1,12,307,64
baseline,2,4,depth_path,test:isAncestor:D12:d6:b2:N4:t2:prandomized:tree307:i6,4,4,23,randomized,isAncestor,6,84,11.782257080078125,1,2,1,12,307,64
baseline,2,4,depth_path,test:isAncestor:D12:d8:b2:N4:t2:prandomized:tree307:i6,4,4,23,randomized,isAncestor,8,84,9.803762435913086,1,2,1,12,307,64
baseline,2,4,depth_path,test:isAncestor:D12:d12:b2:N4:t2:prandomized:tree307:i6,4,4,23,randomized,isAncestor,12,84,8.78889274597168,1,2,1,12,307,64
baseline,2,4,depth_path,test:isAncestor:D12:d1:b2:N4:t2:prandomized:tree101:i6,4,4,23,randomized,isAncestor,1,85,6.5521697998046875,1,2,1,12,101,64
baseline,2,4,depth_path,test:isAncestor:D12:d1:b2:N4:t1:prandomized:tree307:i5,4,4,23,randomized,isAncestor,1,85,19.468093872070312,1,1,1,12,307,64
baseline,2,4,depth_path,test:isAncestor:D12:d2:b2:N4:t2:prandomized:tree101:i6,4,4,23,randomized,isAncestor,2,85,16.30489730834961,1,2,1,12,101,64
baseline,2,4,depth_path,test:isAncestor:D12:d2:b2:N4:t1:prandomized:tree307:i5,4,4,23,randomized,isAncestor,2,85,19.468093872070312,1,1,1,12,307,64
baseline,2,4,depth_path,test:isAncestor:D12:d3:b2:N4:t2:prandomized:tree101:i6,4,4,23,randomized,isAncestor,3,85,15.268699645996094,1,2,1,12,101,64
baseline,2,4,depth_path,test:isAncestor:D12:d3:b2:N4:t1:prandomized:tree307:i5,4,4,23,randomized,isAncestor,3,85,19.46809196472168,1,1,1,12,307,64
baseline,2,4,depth_path,test:isAncestor:D12:d4:b2:N4:t2:prandomized:tree101:i6,4,4,23,randomized,isAncestor,4,85,9.276082992553711,1,2,1,12,101,64
baseline,2,4,depth_path,test:isAncestor:D12:d4:b2:N4:t1:prandomized:tree307:i5,4,4,23,randomized,isAncestor,4,85,19.468093872070312,1,1,1,12,307,64
baseline,2,4,depth_path,test:isAncestor:D12:d6:b2:N4:t2:prandomized:tree101:i6,4,4,23,randomized,isAncestor,6,85,9.807693481445312,1,2,1,12,101,64
baseline,2,4,depth_path,test:isAncestor:D12:d6:b2:N4:t1:prandomized:tree307:i5,4,4,23,randomized,isAncestor,6,85,19.46809196472168,1,1,1,12,307,64
baseline,2,4,depth_path,test:isAncestor:D12:d8:b2:N4:t2:prandomized:tree101:i6,4,4,23,randomized,isAncestor,8,85,12.606853485107422,1,2,1,12,101,64
baseline,2,4,depth_path,test:isAncestor:D12:d8:b2:N4:t1:prandomized:tree307:i5,4,4,23,randomized,isAncestor,8,85,19.468090057373047,1,1,1,12,307,64
baseline,2,4,depth_path,test:isAncestor:D12:d12:b2:N4:t2:prandomized:tree101:i6,4,4,23,randomized,isAncestor,12,85,13.110273361206055,1,2,1,12,101,64
baseline,2,4,depth_path,test:isAncestor:D12:d12:b2:N4:t1:prandomized:tree307:i5,4,4,23,randomized,isAncestor,12,85,19.468093872070312,1,1,1,12,307,64
baseline,2,4,depth_path,test:isAncestor:D12:d1:b2:N4:t0:prandomized:tree211:i4,4,4,23,randomized,isAncestor,1,86,10.314558029174805,1,0,1,12,211,64
baseline,2,4,depth_path,test:isAncestor:D12:d2:b2:N4:t0:prandomized:tree211:i4,4,4,23,randomized,isAncestor,2,86,15.35440444946289,1,0,1,12,211,64
baseline,2,4,depth_path,test:isAncestor:D12:d3:b2:N4:t0:prandomized:tree211:i4,4,4,23,randomized,isAncestor,3,86,8.354568481445312,1,0,1,12,211,64
baseline,2,4,depth_path,test:isAncestor:D12:d4:b2:N4:t0:prandomized:tree211:i4,4,4,23,randomized,isAncestor,4,86,10.652202606201172,1,0,1,12,211,64
baseline,2,4,depth_path,test:isAncestor:D12:d6:b2:N4:t0:prandomized:tree211:i4,4,4,23,randomized,isAncestor,6,86,9.23138427734375,1,0,1,12,211,64
baseline,2,4,depth_path,test:isAncestor:D12:d8:b2:N4:t0:prandomized:tree211:i4,4,4,23,randomized,isAncestor,8,86,14.101022720336914,1,0,1,12,211,64
baseline,2,4,depth_path,test:isAncestor:D12:d12:b2:N4:t0:prandomized:tree211:i4,4,4,23,randomized,isAncestor,12,86,4.141819000244141,1,0,1,12,211,64
baseline,2,4,depth_path,test:isAncestor:D12:d1:b2:N4:t2:prandomized:tree211:i6,4,4,23,randomized,isAncestor,1,87,11.048587799072266,1,2,1,12,211,64
baseline,2,4,depth_path,test:isAncestor:D12:d2:b2:N4:t2:prandomized:tree211:i6,4,4,23,randomized,isAncestor,2,87,15.489913940429688,1,2,1,12,211,64
baseline,2,4,depth_path,test:isAncestor:D12:d3:b2:N4:t2:prandomized:tree211:i6,4,4,23,randomized,isAncestor,3,87,9.584922790527344,1,2,1,12,211,64
baseline,2,4,depth_path,test:isAncestor:D12:d4:b2:N4:t2:prandomized:tree211:i6,4,4,23,randomized,isAncestor,4,87,14.632692337036133,1,2,1,12,211,64
baseline,2,4,depth_path,test:isAncestor:D12:d6:b2:N4:t2:prandomized:tree211:i6,4,4,23,randomized,isAncestor,6,87,14.813446044921875,1,2,1,12,211,64
baseline,2,4,depth_path,test:isAncestor:D12:d8:b2:N4:t2:prandomized:tree211:i6,4,4,23,randomized,isAncestor,8,87,10.65134048461914,1,2,1,12,211,64
baseline,2,4,depth_path,test:isAncestor:D12:d12:b2:N4:t2:prandomized:tree211:i6,4,4,23,randomized,isAncestor,12,87,10.869596481323242,1,2,1,12,211,64
baseline,2,4,depth_path,test:isAncestor:D12:d1:b2:N4:t0:prandomized:tree101:i4,4,4,23,randomized,isAncestor,1,88,6.306877136230469,1,0,1,12,101,64
baseline,2,4,depth_path,test:isAncestor:D12:d1:b2:N4:t3:prandomized:tree211:i7,4,4,23,randomized,isAncestor,1,88,20.771039962768555,1,3,1,12,211,64
baseline,2,4,depth_path,test:isAncestor:D12:d2:b2:N4:t0:prandomized:tree101:i4,4,4,23,randomized,isAncestor,2,88,13.816207885742188,1,0,1,12,101,64
baseline,2,4,depth_path,test:isAncestor:D12:d2:b2:N4:t3:prandomized:tree211:i7,4,4,23,randomized,isAncestor,2,88,20.771038055419922,1,3,1,12,211,64
baseline,2,4,depth_path,test:isAncestor:D12:d3:b2:N4:t0:prandomized:tree101:i4,4,4,23,randomized,isAncestor,3,88,12.749731063842773,1,0,1,12,101,64
baseline,2,4,depth_path,test:isAncestor:D12:d3:b2:N4:t3:prandomized:tree211:i7,4,4,23,randomized,isAncestor,3,88,20.771039962768555,1,3,1,12,211,64
baseline,2,4,depth_path,test:isAncestor:D12:d4:b2:N4:t0:prandomized:tree101:i4,4,4,23,randomized,isAncestor,4,88,13.997236251831055,1,0,1,12,101,64
baseline,2,4,depth_path,test:isAncestor:D12:d4:b2:N4:t3:prandomized:tree211:i7,4,4,23,randomized,isAncestor,4,88,20.771039962768555,1,3,1,12,211,64
baseline,2,4,depth_path,test:isAncestor:D12:d6:b2:N4:t0:prandomized:tree101:i4,4,4,23,randomized,isAncestor,6,88,10.170827865600586,1,0,1,12,101,64
baseline,2,4,depth_path,test:isAncestor:D12:d6:b2:N4:t3:prandomized:tree211:i7,4,4,23,randomized,isAncestor,6,88,20.771039962768555,1,3,1,12,211,64
baseline,2,4,depth_path,test:isAncestor:D12:d8:b2:N4:t0:prandomized:tree101:i4,4,4,23,randomized,isAncestor,8,88,8.73392105102539,1,0,1,12,101,64
baseline,2,4,depth_path,test:isAncestor:D12:d8:b2:N4:t3:prandomized:tree211:i7,4,4,23,randomized,isAncestor,8,88,20.771039962768555,1,3,1,12,211,64
baseline,2,4,depth_path,test:isAncestor:D12:d12:b2:N4:t0:prandomized:tree101:i4,4,4,23,randomized,isAncestor,12,88,6.468879699707031,1,0,1,12,101,64
baseline,2,4,depth_path,test:isAncestor:D12:d12:b2:N4:t3:prandomized:tree211:i7,4,4,23,randomized,isAncestor,12,88,20.771038055419922,1,3,1,12,211,64
baseline,2,4,depth_path,test:isAncestor:D12:d1:b2:N4:t1:prandomized:tree101:i5,4,4,23,randomized,isAncestor,1,89,19.675251007080078,1,1,1,12,101,64
baseline,2,4,depth_path,test:isAncestor:D12:d1:b2:N4:t1:prandomized:tree211:i5,4,4,23,randomized,isAncestor,1,89,18.589067459106445,1,1,1,12,211,64
baseline,2,4,depth_path,test:isAncestor:D12:d2:b2:N4:t1:prandomized:tree101:i5,4,4,23,randomized,isAncestor,2,89,19.675251007080078,1,1,1,12,101,64
baseline,2,4,depth_path,test:isAncestor:D12:d2:b2:N4:t1:prandomized:tree211:i5,4,4,23,randomized,isAncestor,2,89,18.589067459106445,1,1,1,12,211,64
baseline,2,4,depth_path,test:isAncestor:D12:d3:b2:N4:t1:prandomized:tree101:i5,4,4,23,randomized,isAncestor,3,89,19.675251007080078,1,1,1,12,101,64
baseline,2,4,depth_path,test:isAncestor:D12:d3:b2:N4:t1:prandomized:tree211:i5,4,4,23,randomized,isAncestor,3,89,18.589067459106445,1,1,1,12,211,64
baseline,2,4,depth_path,test:isAncestor:D12:d4:b2:N4:t1:prandomized:tree101:i5,4,4,23,randomized,isAncestor,4,89,19.675251007080078,1,1,1,12,101,64
baseline,2,4,depth_path,test:isAncestor:D12:d4:b2:N4:t1:prandomized:tree211:i5,4,4,23,randomized,isAncestor,4,89,18.589067459106445,1,1,1,12,211,64
baseline,2,4,depth_path,test:isAncestor:D12:d6:b2:N4:t1:prandomized:tree101:i5,4,4,23,randomized,isAncestor,6,89,19.675251007080078,1,1,1,12,101,64
baseline,2,4,depth_path,test:isAncestor:D12:d6:b2:N4:t1:prandomized:tree211:i5,4,4,23,randomized,isAncestor,6,89,18.589067459106445,1,1,1,12,211,64
baseline,2,4,depth_path,test:isAncestor:D12:d8:b2:N4:t1:prandomized:tree101:i5,4,4,23,randomized,isAncestor,8,89,19.675251007080078,1,1,1,12,101,64
baseline,2,4,depth_path,test:isAncestor:D12:d8:b2:N4:t1:prandomized:tree211:i5,4,4,23,randomized,isAncestor,8,89,18.589067459106445,1,1,1,12,211,64
baseline,2,4,depth_path,test:isAncestor:D12:d12:b2:N4:t1:prandomized:tree101:i5,4,4,23,randomized,isAncestor,12,89,19.675254821777344,1,1,1,12,101,64
baseline,2,4,depth_path,test:isAncestor:D12:d12:b2:N4:t1:prandomized:tree211:i5,4,4,23,randomized,isAncestor,12,89,18.589065551757812,1,1,1,12,211,64
baseline,2,4,depth_path,test:isAncestor:D12:d1:b2:N4:t0:prandomized:tree307:i4,4,4,23,randomized,isAncestor,1,90,13.88099479675293,1,0,1,12,307,64
baseline,2,4,depth_path,test:isAncestor:D12:d2:b2:N4:t0:prandomized:tree307:i4,4,4,23,randomized,isAncestor,2,90,10.459224700927734,1,0,1,12,307,64
baseline,2,4,depth_path,test:isAncestor:D12:d3:b2:N4:t0:prandomized:tree307:i4,4,4,23,randomized,isAncestor,3,90,17.045461654663086,1,0,1,12,307,64
baseline,2,4,depth_path,test:isAncestor:D12:d4:b2:N4:t0:prandomized:tree307:i4,4,4,23,randomized,isAncestor,4,90,18.80966567993164,1,0,1,12,307,64
baseline,2,4,depth_path,test:isAncestor:D12:d6:b2:N4:t0:prandomized:tree307:i4,4,4,23,randomized,isAncestor,6,90,7.434207916259766,1,0,1,12,307,64
baseline,2,4,depth_path,test:isAncestor:D12:d8:b2:N4:t0:prandomized:tree307:i4,4,4,23,randomized,isAncestor,8,90,9.998233795166016,1,0,1,12,307,64
baseline,2,4,depth_path,test:isAncestor:D12:d12:b2:N4:t0:prandomized:tree307:i4,4,4,23,randomized,isAncestor,12,90,15.628374099731445,1,0,1,12,307,64
baseline,2,4,depth_path,test:isAncestor:D16:d1:b2:N4:t0:paligned:tree101:i0,4,4,23,aligned,isAncestor,1,107,15.360113143920898,1,0,1,16,101,64
baseline,2,4,depth_path,test:isAncestor:D16:d1:b2:N4:t1:paligned:tree101:i1,4,4,23,aligned,isAncestor,1,107,9.827253341674805,1,1,1,16,101,64
baseline,2,4,depth_path,test:isAncestor:D16:d1:b2:N4:t2:paligned:tree101:i2,4,4,23,aligned,isAncestor,1,107,11.374481201171875,1,2,1,16,101,64
baseline,2,4,depth_path,test:isAncestor:D16:d1:b2:N4:t3:paligned:tree101:i3,4,4,23,aligned,isAncestor,1,107,16.408357620239258,1,3,1,16,101,64
baseline,2,4,depth_path,test:isAncestor:D16:d1:b2:N4:t2:prandomized:tree101:i6,4,4,23,randomized,isAncestor,1,107,12.468435287475586,1,2,1,16,101,64
baseline,2,4,depth_path,test:isAncestor:D16:d1:b2:N4:t3:prandomized:tree101:i7,4,4,23,randomized,isAncestor,1,107,17.488201141357422,1,3,1,16,101,64
baseline,2,4,depth_path,test:isAncestor:D16:d1:b2:N4:t0:paligned:tree211:i0,4,4,23,aligned,isAncestor,1,107,17.451061248779297,1,0,1,16,211,64
baseline,2,4,depth_path,test:isAncestor:D16:d1:b2:N4:t1:paligned:tree211:i1,4,4,23,aligned,isAncestor,1,107,18.410415649414062,1,1,1,16,211,64
baseline,2,4,depth_path,test:isAncestor:D16:d1:b2:N4:t2:paligned:tree211:i2,4,4,23,aligned,isAncestor,1,107,16.393407821655273,1,2,1,16,211,64
baseline,2,4,depth_path,test:isAncestor:D16:d1:b2:N4:t3:paligned:tree211:i3,4,4,23,aligned,isAncestor,1,107,19.6452579498291,1,3,1,16,211,64
baseline,2,4,depth_path,test:isAncestor:D16:d1:b2:N4:t0:prandomized:tree211:i4,4,4,23,randomized,isAncestor,1,107,14.393075942993164,1,0,1,16,211,64
baseline,2,4,depth_path,test:isAncestor:D16:d1:b2:N4:t0:paligned:tree307:i0,4,4,23,aligned,isAncestor,1,107,11.520465850830078,1,0,1,16,307,64
baseline,2,4,depth_path,test:isAncestor:D16:d1:b2:N4:t1:paligned:tree307:i1,4,4,23,aligned,isAncestor,1,107,13.509008407592773,1,1,1,16,307,64
baseline,2,4,depth_path,test:isAncestor:D16:d1:b2:N4:t2:paligned:tree307:i2,4,4,23,aligned,isAncestor,1,107,7.1147003173828125,1,2,1,16,307,64
baseline,2,4,depth_path,test:isAncestor:D16:d1:b2:N4:t3:paligned:tree307:i3,4,4,23,aligned,isAncestor,1,107,15.936222076416016,1,3,1,16,307,64
baseline,2,4,depth_path,test:isAncestor:D16:d2:b2:N4:t0:paligned:tree101:i0,4,4,23,aligned,isAncestor,2,107,13.974628448486328,1,0,1,16,101,64
baseline,2,4,depth_path,test:isAncestor:D16:d2:b2:N4:t1:paligned:tree101:i1,4,4,23,aligned,isAncestor,2,107,9.827253341674805,1,1,1,16,101,64
baseline,2,4,depth_path,test:isAncestor:D16:d2:b2:N4:t2:paligned:tree101:i2,4,4,23,aligned,isAncestor,2,107,13.651542663574219,1,2,1,16,101,64
baseline,2,4,depth_path,test:isAncestor:D16:d2:b2:N4:t3:paligned:tree101:i3,4,4,23,aligned,isAncestor,2,107,16.408357620239258,1,3,1,16,101,64
baseline,2,4,depth_path,test:isAncestor:D16:d2:b2:N4:t2:prandomized:tree101:i6,4,4,23,randomized,isAncestor,2,107,12.17668342590332,1,2,1,16,101,64
baseline,2,4,depth_path,test:isAncestor:D16:d2:b2:N4:t3:prandomized:tree101:i7,4,4,23,randomized,isAncestor,2,107,17.488201141357422,1,3,1,16,101,64
baseline,2,4,depth_path,test:isAncestor:D16:d2:b2:N4:t0:paligned:tree211:i0,4,4,23,aligned,isAncestor,2,107,9.348207473754883,1,0,1,16,211,64
baseline,2,4,depth_path,test:isAncestor:D16:d2:b2:N4:t1:paligned:tree211:i1,4,4,23,aligned,isAncestor,2,107,18.41041374206543,1,1,1,16,211,64
baseline,2,4,depth_path,test:isAncestor:D16:d2:b2:N4:t2:paligned:tree211:i2,4,4,23,aligned,isAncestor,2,107,12.036527633666992,1,2,1,16,211,64
baseline,2,4,depth_path,test:isAncestor:D16:d2:b2:N4:t3:paligned:tree211:i3,4,4,23,aligned,isAncestor,2,107,19.6452579498291,1,3,1,16,211,64
baseline,2,4,depth_path,test:isAncestor:D16:d2:b2:N4:t0:prandomized:tree211:i4,4,4,23,randomized,isAncestor,2,107,12.80587387084961,1,0,1,16,211,64
baseline,2,4,depth_path,test:isAncestor:D16:d2:b2:N4:t0:paligned:tree307:i0,4,4,23,aligned,isAncestor,2,107,11.74540901184082,1,0,1,16,307,64
baseline,2,4,depth_path,test:isAncestor:D16:d2:b2:N4:t1:paligned:tree307:i1,4,4,23,aligned,isAncestor,2,107,13.509008407592773,1,1,1,16,307,64
baseline,2,4,depth_path,test:isAncestor:D16:d2:b2:N4:t2:paligned:tree307:i2,4,4,23,aligned,isAncestor,2,107,15.99130630493164,1,2,1,16,307,64
baseline,2,4,depth_path,test:isAncestor:D16:d2:b2:N4:t3:paligned:tree307:i3,4,4,23,aligned,isAncestor,2,107,15.936222076416016,1,3,1,16,307,64
baseline,2,4,depth_path,test:isAncestor:D16:d3:b2:N4:t0:paligned:tree101:i0,4,4,23,aligned,isAncestor,3,107,11.930021286010742,1,0,1,16,101,64
baseline,2,4,depth_path,test:isAncestor:D16:d3:b2:N4:t1:paligned:tree101:i1,4,4,23,aligned,isAncestor,3,107,9.827253341674805,1,1,1,16,101,64
baseline,2,4,depth_path,test:isAncestor:D16:d3:b2:N4:t2:paligned:tree101:i2,4,4,23,aligned,isAncestor,3,107,12.57271957397461,1,2,1,16,101,64
baseline,2,4,depth_path,test:isAncestor:D16:d3:b2:N4:t3:paligned:tree101:i3,4,4,23,aligned,isAncestor,3,107,16.408357620239258,1,3,1,16,101,64
baseline,2,4,depth_path,test:isAncestor:D16:d3:b2:N4:t2:prandomized:tree101:i6,4,4,23,randomized,isAncestor,3,107,13.582103729248047,1,2,1,16,101,64
baseline,2,4,depth_path,test:isAncestor:D16:d3:b2:N4:t3:prandomized:tree101:i7,4,4,23,randomized,isAncestor,3,107,17.488201141357422,1,3,1,16,101,64
baseline,2,4,depth_path,test:isAncestor:D16:d3:b2:N4:t0:paligned:tree211:i0,4,4,23,aligned,isAncestor,3,107,16.732730865478516,1,0,1,16,211,64
baseline,2,4,depth_path,test:isAncestor:D16:d3:b2:N4:t1:paligned:tree211:i1,4,4,23,aligned,isAncestor,3,107,18.410415649414062,1,1,1,16,211,64
baseline,2,4,depth_path,test:isAncestor:D16:d3:b2:N4:t2:paligned:tree211:i2,4,4,23,aligned,isAncestor,3,107,16.088184356689453,1,2,1,16,211,64
baseline,2,4,depth_path,test:isAncestor:D16:d3:b2:N4:t3:paligned:tree211:i3,4,4,23,aligned,isAncestor,3,107,19.6452579498291,1,3,1,16,211,64
baseline,2,4,depth_path,test:isAncestor:D16:d3:b2:N4:t0:prandomized:tree211:i4,4,4,23,randomized,isAncestor,3,107,12.87544059753418,1,0,1,16,211,64
baseline,2,4,depth_path,test:isAncestor:D16:d3:b2:N4:t0:paligned:tree307:i0,4,4,23,aligned,isAncestor,3,107,10.518390655517578,1,0,1,16,307,64
baseline,2,4,depth_path,test:isAncestor:D16:d3:b2:N4:t1:paligned:tree307:i1,4,4,23,aligned,isAncestor,3,107,13.509004592895508,1,1,1,16,307,64
baseline,2,4,depth_path,test:isAncestor:D16:d3:b2:N4:t2:paligned:tree307:i2,4,4,23,aligned,isAncestor,3,107,11.63430404663086,1,2,1,16,307,64
baseline,2,4,depth_path,test:isAncestor:D16:d3:b2:N4:t3:paligned:tree307:i3,4,4,23,aligned,isAncestor,3,107,15.936222076416016,1,3,1,16,307,64
baseline,2,4,depth_path,test:isAncestor:D16:d4:b2:N4:t0:paligned:tree101:i0,4,4,23,aligned,isAncestor,4,107,15.997676849365234,1,0,1,16,101,64
baseline,2,4,depth_path,test:isAncestor:D16:d4:b2:N4:t1:paligned:tree101:i1,4,4,23,aligned,isAncestor,4,107,9.827253341674805,1,1,1,16,101,64
baseline,2,4,depth_path,test:isAncestor:D16:d4:b2:N4:t2:paligned:tree101:i2,4,4,23,aligned,isAncestor,4,107,15.018587112426758,1,2,1,16,101,64
baseline,2,4,depth_path,test:isAncestor:D16:d4:b2:N4:t3:paligned:tree101:i3,4,4,23,aligned,isAncestor,4,107,16.408357620239258,1,3,1,16,101,64
baseline,2,4,depth_path,test:isAncestor:D16:d4:b2:N4:t2:prandomized:tree101:i6,4,4,23,randomized,isAncestor,4,107,12.922893524169922,1,2,1,16,101,64
baseline,2,4,depth_path,test:isAncestor:D16:d4:b2:N4:t3:prandomized:tree101:i7,4,4,23,randomized,isAncestor,4,107,17.488201141357422,1,3,1,16,101,64
baseline,2,4,depth_path,test:isAncestor:D16:d4:b2:N4:t0:paligned:tree211:i0,4,4,23,aligned,isAncestor,4,107,12.22889518737793,1,0,1,16,211,64
baseline,2,4,depth_path,test:isAncestor:D16:d4:b2:N4:t1:paligned:tree211:i1,4,4,23,aligned,isAncestor,4,107,18.410415649414062,1,1,1,16,211,64
baseline,2,4,depth_path,test:isAncestor:D16:d4:b2:N4:t2:paligned:tree211:i2,4,4,23,aligned,isAncestor,4,107,9.965988159179688,1,2,1,16,211,64
baseline,2,4,depth_path,test:isAncestor:D16:d4:b2:N4:t3:paligned:tree211:i3,4,4,23,aligned,isAncestor,4,107,19.6452579498291,1,3,1,16,211,64
baseline,2,4,depth_path,test:isAncestor:D16:d4:b2:N4:t0:prandomized:tree211:i4,4,4,23,randomized,isAncestor,4,107,11.101593017578125,1,0,1,16,211,64
baseline,2,4,depth_path,test:isAncestor:D16:d4:b2:N4:t0:paligned:tree307:i0,4,4,23,aligned,isAncestor,4,107,16.196088790893555,1,0,1,16,307,64
baseline,2,4,depth_path,test:isAncestor:D16:d4:b2:N4:t1:paligned:tree307:i1,4,4,23,aligned,isAncestor,4,107,13.509008407592773,1,1,1,16,307,64
baseline,2,4,depth_path,test:isAncestor:D16:d4:b2:N4:t2:paligned:tree307:i2,4,4,23,aligned,isAncestor,4,107,14.169157028198242,1,2,1,16,307,64
baseline,2,4,depth_path,test:isAncestor:D16:d4:b2:N4:t3:paligned:tree307:i3,4,4,23,aligned,isAncestor,4,107,15.936222076416016,1,3,1,16,307,64
baseline,2,4,depth_path,test:isAncestor:D16:d6:b2:N4:t0:paligned:tree101:i0,4,4,23,aligned,isAncestor,6,107,16.56131362915039,1,0,1,16,101,64
baseline,2,4,depth_path,test:isAncestor:D16:d6:b2:N4:t1:paligned:tree101:i1,4,4,23,aligned,isAncestor,6,107,9.827253341674805,1,1,1,16,101,64
baseline,2,4,depth_path,test:isAncestor:D16:d6:b2:N4:t2:paligned:tree101:i2,4,4,23,aligned,isAncestor,6,107,12.136161804199219,1,2,1,16,101,64
baseline,2,4,depth_path,test:isAncestor:D16:d6:b2:N4:t3:paligned:tree101:i3,4,4,23,aligned,isAncestor,6,107,16.408361434936523,1,3,1,16,101,64
baseline,2,4,depth_path,test:isAncestor:D16:d6:b2:N4:t2:prandomized:tree101:i6,4,4,23,randomized,isAncestor,6,107,11.652860641479492,1,2,1,16,101,64
baseline,2,4,depth_path,test:isAncestor:D16:d6:b2:N4:t3:prandomized:tree101:i7,4,4,23,randomized,isAncestor,6,107,17.488201141357422,1,3,1,16,101,64
baseline,2,4,depth_path,test:isAncestor:D16:d6:b2:N4:t0:paligned:tree211:i0,4,4,23,aligned,isAncestor,6,107,12.131717681884766,1,0,1,16,211,64
baseline,2,4,depth_path,test:isAncestor:D16:d6:b2:N4:t1:paligned:tree211:i1,4,4,23,aligned,isAncestor,6,107,18.410415649414062,1,1,1,16,211,64
baseline,2,4,depth_path,test:isAncestor:D16:d6:b2:N4:t2:paligned:tree211:i2,4,4,23,aligned,isAncestor,6,107,12.522089004516602,1,2,1,16,211,64
