cell_id,condition,episodes,example_id,family,heads,layers,mappings,margin,mlp_ratio,pairs,probability,rank,regime,seed,target,top1,vocabulary,width
C2_sa_ff_L2_W64_H2_S11,shuffled_order,256,25,sa_ff,2,2,fresh-random,14.32447338104248,2,3,0.9999984502792358,1,C2,11,4,1,4,64
C2_sa_ff_L2_W64_H2_S11,wrong_query,256,25,sa_ff,2,2,fresh-random,-8.969093322753906,2,3,0.00012726728164125234,2,C2,11,4,0,4,64
C2_sa_ff_L2_W64_H2_S11,correct,256,26,sa_ff,2,2,fresh-random,11.5003662109375,2,3,0.9999898672103882,1,C2,11,4,1,4,64
C2_sa_ff_L2_W64_H2_S11,none,256,26,sa_ff,2,2,fresh-random,11.175581932067871,2,3,0.9999837875366211,1,C2,11,4,1,4,64
C2_sa_ff_L2_W64_H2_S11,shuffled_pairings,256,26,sa_ff,2,2,fresh-random,-19.784780502319336,2,3,2.5561057714895696e-09,3,C2,11,4,0,4,64
C2_sa_ff_L2_W64_H2_S11,shuffled_order,256,26,sa_ff,2,2,fresh-random,11.57262897491455,2,3,0.9999905824661255,1,C2,11,4,1,4,64
C2_sa_ff_L2_W64_H2_S11,wrong_query,256,26,sa_ff,2,2,fresh-random,-15.0918607711792,2,3,2.790536655083997e-07,2,C2,11,4,0,4,64
C2_sa_ff_L2_W64_H2_S11,correct,256,27,sa_ff,2,2,fresh-random,19.56649398803711,2,3,1.0,1,C2,11,3,1,4,64
C2_sa_ff_L2_W64_H2_S11,none,256,27,sa_ff,2,2,fresh-random,15.278792381286621,2,3,0.9999997615814209,1,C2,11,3,1,4,64
C2_sa_ff_L2_W64_H2_S11,shuffled_pairings,256,27,sa_ff,2,2,fresh-random,8.229331970214844,2,3,0.9997327923774719,1,C2,11,3,1,4,64
C2_sa_ff_L2_W64_H2_S11,shuffled_order,256,27,sa_ff,2,2,fresh-random,19.56649398803711,2,3,1.0,1,C2,11,3,1,4,64
C2_sa_ff_L2_W64_H2_S11,wrong_query,256,27,sa_ff,2,2,fresh-random,-27.34423065185547,2,3,1.3321347063638411e-12,6,C2,11,3,0,4,64
C2_sa_ff_L2_W64_H2_S11,correct,256,28,sa_ff,2,2,fresh-random,16.3315486907959,2,3,0.9999998807907104,1,C2,11,3,1,4,64
C2_sa_ff_L2_W64_H2_S11,none,256,28,sa_ff,2,2,fresh-random,0.7746810913085938,2,3,0.684532642364502,1,C2,11,3,1,4,64
C2_sa_ff_L2_W64_H2_S11,shuffled_pairings,256,28,sa_ff,2,2,fresh-random,-19.143470764160156,2,3,4.853958124328983e-09,4,C2,11,3,0,4,64
C2_sa_ff_L2_W64_H2_S11,shuffled_order,256,28,sa_ff,2,2,fresh-random,17.410995483398438,2,3,1.0,1,C2,11,3,1,4,64
C2_sa_ff_L2_W64_H2_S11,wrong_query,256,28,sa_ff,2,2,fresh-random,-19.21749496459961,2,3,4.507624495886375e-09,2,C2,11,3,0,4,64
C2_sa_ff_L2_W64_H2_S11,correct,256,29,sa_ff,2,2,fresh-random,13.482051849365234,2,3,0.9999973773956299,1,C2,11,5,1,4,64
C2_sa_ff_L2_W64_H2_S11,none,256,29,sa_ff,2,2,fresh-random,-18.33721160888672,2,3,1.087006840094773e-08,5,C2,11,5,0,4,64
C2_sa_ff_L2_W64_H2_S11,shuffled_pairings,256,29,sa_ff,2,2,fresh-random,-19.050477981567383,2,3,5.326997953858381e-09,2,C2,11,5,0,4,64
C2_sa_ff_L2_W64_H2_S11,shuffled_order,256,29,sa_ff,2,2,fresh-random,2.241147994995117,2,3,0.903881311416626,1,C2,11,5,1,4,64
C2_sa_ff_L2_W64_H2_S11,wrong_query,256,29,sa_ff,2,2,fresh-random,-16.002033233642578,2,3,1.1230437735321175e-07,3,C2,11,5,0,4,64
C2_sa_ff_L2_W64_H2_S11,correct,256,30,sa_ff,2,2,fresh-random,18.815406799316406,2,3,1.0,1,C2,11,5,1,4,64
