bridge_selected,bridge_strength,budget_chunks,budget_violation,condition,evidence_recall,example_id,hop_count,lexical_overlap,materialized_tokens,path_complete,quality,qwen_equivalent_kv_bytes,seed,selector_time_ns
1.0,0.28,2,0,oracle_evidence,1.0,bridge-53-0172,2,high,64,1.0,1.0,262144,53,18700
0.0,0.28,3,0,base_topk,0.5,bridge-53-0172,2,high,96,0.0,0.25,393216,53,12200
0.0,0.28,3,0,budget_tuned_topk,0.5,bridge-53-0172,2,high,96,0.0,0.25,393216,53,11900
0.0,0.28,3,0,power_sharpen,0.5,bridge-53-0172,2,high,96,0.0,0.25,393216,53,42000
0.0,0.28,3,0,entropy_adaptive_sharpen,0.5,bridge-53-0172,2,high,96,0.0,0.25,393216,53,65600
1.0,0.28,3,0,persistence,1.0,bridge-53-0172,2,high,96,1.0,1.0,393216,53,15000
1.0,0.28,3,0,agreement,1.0,bridge-53-0172,2,high,96,1.0,1.0,393216,53,13700
1.0,0.28,3,0,community,1.0,bridge-53-0172,2,high,96,1.0,1.0,393216,53,13000
1.0,0.28,3,0,bridge_preserving,1.0,bridge-53-0172,2,high,96,1.0,1.0,393216,53,29000
1.0,0.28,3,0,combined_structural,1.0,bridge-53-0172,2,high,96,1.0,1.0,393216,53,44800
1.0,0.28,3,0,oracle_evidence,1.0,bridge-53-0172,2,high,96,1.0,1.0,393216,53,18300
1.0,0.28,4,0,base_topk,1.0,bridge-53-0172,2,high,128,1.0,1.0,524288,53,13800
1.0,0.28,4,0,budget_tuned_topk,1.0,bridge-53-0172,2,high,128,1.0,1.0,524288,53,12300
1.0,0.28,4,0,power_sharpen,1.0,bridge-53-0172,2,high,128,1.0,1.0,524288,53,31000
1.0,0.28,4,0,entropy_adaptive_sharpen,1.0,bridge-53-0172,2,high,128,1.0,1.0,524288,53,65600
1.0,0.28,4,0,persistence,1.0,bridge-53-0172,2,high,128,1.0,1.0,524288,53,14900
1.0,0.28,4,0,agreement,1.0,bridge-53-0172,2,high,128,1.0,1.0,524288,53,13300
1.0,0.28,4,0,community,1.0,bridge-53-0172,2,high,128,1.0,1.0,524288,53,13100
1.0,0.28,4,0,bridge_preserving,1.0,bridge-53-0172,2,high,128,1.0,1.0,524288,53,28400
1.0,0.28,4,0,combined_structural,1.0,bridge-53-0172,2,high,128,1.0,1.0,524288,53,34200
1.0,0.28,4,0,oracle_evidence,1.0,bridge-53-0172,2,high,128,1.0,1.0,524288,53,18000
1.0,0.28,6,0,base_topk,1.0,bridge-53-0172,2,high,192,1.0,1.0,786432,53,12700
1.0,0.28,6,0,budget_tuned_topk,1.0,bridge-53-0172,2,high,192,1.0,1.0,786432,53,12000
1.0,0.28,6,0,power_sharpen,1.0,bridge-53-0172,2,high,192,1.0,1.0,786432,53,29500
1.0,0.28,6,0,entropy_adaptive_sharpen,1.0,bridge-53-0172,2,high,192,1.0,1.0,786432,53,64700
1.0,0.28,6,0,persistence,1.0,bridge-53-0172,2,high,192,1.0,1.0,786432,53,15300
1.0,0.28,6,0,agreement,1.0,bridge-53-0172,2,high,192,1.0,1.0,786432,53,14000
1.0,0.28,6,0,community,1.0,bridge-53-0172,2,high,192,1.0,1.0,786432,53,13600
1.0,0.28,6,0,bridge_preserving,1.0,bridge-53-0172,2,high,192,1.0,1.0,786432,53,29100
1.0,0.28,6,0,combined_structural,1.0,bridge-53-0172,2,high,192,1.0,1.0,786432,53,33600
1.0,0.28,6,0,oracle_evidence,1.0,bridge-53-0172,2,high,192,1.0,1.0,786432,53,18200
1.0,0.28,8,0,base_topk,1.0,bridge-53-0172,2,high,256,1.0,1.0,1048576,53,12900
1.0,0.28,8,0,budget_tuned_topk,1.0,bridge-53-0172,2,high,256,1.0,1.0,1048576,53,12300
1.0,0.28,8,0,power_sharpen,1.0,bridge-53-0172,2,high,256,1.0,1.0,1048576,53,78600
1.0,0.28,8,0,entropy_adaptive_sharpen,1.0,bridge-53-0172,2,high,256,1.0,1.0,1048576,53,68300
1.0,0.28,8,0,persistence,1.0,bridge-53-0172,2,high,256,1.0,1.0,1048576,53,15800
1.0,0.28,8,0,agreement,1.0,bridge-53-0172,2,high,256,1.0,1.0,1048576,53,15800
1.0,0.28,8,0,community,1.0,bridge-53-0172,2,high,256,1.0,1.0,1048576,53,13900
1.0,0.28,8,0,bridge_preserving,1.0,bridge-53-0172,2,high,256,1.0,1.0,1048576,53,29300
1.0,0.28,8,0,combined_structural,1.0,bridge-53-0172,2,high,256,1.0,1.0,1048576,53,36000
1.0,0.28,8,0,oracle_evidence,1.0,bridge-53-0172,2,high,256,1.0,1.0,1048576,53,41800
0.0,0.4,2,0,base_topk,0.3333333333333333,bridge-53-0173,3,high,64,0.0,0.16666666666666666,262144,53,29300
0.0,0.4,2,0,budget_tuned_topk,0.3333333333333333,bridge-53-0173,3,high,64,0.0,0.16666666666666666,262144,53,25500
0.0,0.4,2,0,power_sharpen,0.3333333333333333,bridge-53-0173,3,high,64,0.0,0.16666666666666666,262144,53,60500
0.0,0.4,2,0,entropy_adaptive_sharpen,0.3333333333333333,bridge-53-0173,3,high,64,0.0,0.16666666666666666,262144,53,125300
0.0,0.4,2,0,persistence,0.3333333333333333,bridge-53-0173,3,high,64,0.0,0.16666666666666666,262144,53,30400
0.0,0.4,2,0,agreement,0.3333333333333333,bridge-53-0173,3,high,64,0.0,0.16666666666666666,262144,53,33400
0.0,0.4,2,0,community,0.3333333333333333,bridge-53-0173,3,high,64,0.0,0.16666666666666666,262144,53,103700
1.0,0.4,2,0,bridge_preserving,0.3333333333333333,bridge-53-0173,3,high,64,0.0,0.16666666666666666,262144,53,59400
1.0,0.4,2,0,combined_structural,0.6666666666666666,bridge-53-0173,3,high,64,0.0,0.3333333333333333,262144,53,58600
0.0,0.4,2,0,oracle_evidence,0.6666666666666666,bridge-53-0173,3,high,64,0.0,0.3333333333333333,262144,53,29300
0.0,0.4,3,0,base_topk,0.3333333333333333,bridge-53-0173,3,high,96,0.0,0.16666666666666666,393216,53,20900
0.0,0.4,3,0,budget_tuned_topk,0.3333333333333333,bridge-53-0173,3,high,96,0.0,0.16666666666666666,393216,53,20500
0.0,0.4,3,0,power_sharpen,0.3333333333333333,bridge-53-0173,3,high,96,0.0,0.16666666666666666,393216,53,51200
0.0,0.4,3,0,entropy_adaptive_sharpen,0.3333333333333333,bridge-53-0173,3,high,96,0.0,0.16666666666666666,393216,53,139900
0.0,0.4,3,0,persistence,0.3333333333333333,bridge-53-0173,3,high,96,0.0,0.16666666666666666,393216,53,31400
0.0,0.4,3,0,agreement,0.3333333333333333,bridge-53-0173,3,high,96,0.0,0.16666666666666666,393216,53,44400
0.0,0.4,3,0,community,0.3333333333333333,bridge-53-0173,3,high,96,0.0,0.16666666666666666,393216,53,34100
1.0,0.4,3,0,bridge_preserving,0.6666666666666666,bridge-53-0173,3,high,96,0.0,0.3333333333333333,393216,53,73500
1.0,0.4,3,0,combined_structural,1.0,bridge-53-0173,3,high,96,1.0,1.0,393216,53,67900
1.0,0.4,3,0,oracle_evidence,1.0,bridge-53-0173,3,high,96,1.0,1.0,393216,53,39100
0.0,0.4,4,0,base_topk,0.3333333333333333,bridge-53-0173,3,high,128,0.0,0.16666666666666666,524288,53,31600
0.0,0.4,4,0,budget_tuned_topk,0.3333333333333333,bridge-53-0173,3,high,128,0.0,0.16666666666666666,524288,53,29900
0.0,0.4,4,0,power_sharpen,0.3333333333333333,bridge-53-0173,3,high,128,0.0,0.16666666666666666,524288,53,67300
0.0,0.4,4,0,entropy_adaptive_sharpen,0.3333333333333333,bridge-53-0173,3,high,128,0.0,0.16666666666666666,524288,53,160900
0.0,0.4,4,0,persistence,0.3333333333333333,bridge-53-0173,3,high,128,0.0,0.16666666666666666,524288,53,35400
0.0,0.4,4,0,agreement,0.3333333333333333,bridge-53-0173,3,high,128,0.0,0.16666666666666666,524288,53,35200
0.0,0.4,4,0,community,0.3333333333333333,bridge-53-0173,3,high,128,0.0,0.16666666666666666,524288,53,34700
1.0,0.4,4,0,bridge_preserving,0.6666666666666666,bridge-53-0173,3,high,128,0.0,0.3333333333333333,524288,53,79100
1.0,0.4,4,0,combined_structural,1.0,bridge-53-0173,3,high,128,1.0,1.0,524288,53,74200
1.0,0.4,4,0,oracle_evidence,1.0,bridge-53-0173,3,high,128,1.0,1.0,524288,53,88900
0.0,0.4,6,0,base_topk,0.6666666666666666,bridge-53-0173,3,high,192,0.0,0.3333333333333333,786432,53,18900
0.0,0.4,6,0,budget_tuned_topk,0.6666666666666666,bridge-53-0173,3,high,192,0.0,0.3333333333333333,786432,53,89500
0.0,0.4,6,0,power_sharpen,0.6666666666666666,bridge-53-0173,3,high,192,0.0,0.3333333333333333,786432,53,51300
0.0,0.4,6,0,entropy_adaptive_sharpen,0.6666666666666666,bridge-53-0173,3,high,192,0.0,0.3333333333333333,786432,53,80200
0.0,0.4,6,0,persistence,0.6666666666666666,bridge-53-0173,3,high,192,0.0,0.3333333333333333,786432,53,15900
0.0,0.4,6,0,agreement,0.6666666666666666,bridge-53-0173,3,high,192,0.0,0.3333333333333333,786432,53,13900
0.0,0.4,6,0,community,0.6666666666666666,bridge-53-0173,3,high,192,0.0,0.3333333333333333,786432,53,13300
1.0,0.4,6,0,bridge_preserving,1.0,bridge-53-0173,3,high,192,1.0,1.0,786432,53,32500
1.0,0.4,6,0,combined_structural,1.0,bridge-53-0173,3,high,192,1.0,1.0,786432,53,44000
1.0,0.4,6,0,oracle_evidence,1.0,bridge-53-0173,3,high,192,1.0,1.0,786432,53,19300
0.0,0.4,8,0,base_topk,0.6666666666666666,bridge-53-0173,3,high,256,0.0,0.3333333333333333,1048576,53,13200
0.0,0.4,8,0,budget_tuned_topk,0.6666666666666666,bridge-53-0173,3,high,256,0.0,0.3333333333333333,1048576,53,12100
0.0,0.4,8,0,power_sharpen,0.6666666666666666,bridge-53-0173,3,high,256,0.0,0.3333333333333333,1048576,53,30800
0.0,0.4,8,0,entropy_adaptive_sharpen,0.6666666666666666,bridge-53-0173,3,high,256,0.0,0.3333333333333333,1048576,53,83600
0.0,0.4,8,0,persistence,0.6666666666666666,bridge-53-0173,3,high,256,0.0,0.3333333333333333,1048576,53,15900
0.0,0.4,8,0,agreement,0.6666666666666666,bridge-53-0173,3,high,256,0.0,0.3333333333333333,1048576,53,14300
0.0,0.4,8,0,community,0.6666666666666666,bridge-53-0173,3,high,256,0.0,0.3333333333333333,1048576,53,13600
1.0,0.4,8,0,bridge_preserving,1.0,bridge-53-0173,3,high,256,1.0,1.0,1048576,53,29700
1.0,0.4,8,0,combined_structural,1.0,bridge-53-0173,3,high,256,1.0,1.0,1048576,53,36900
1.0,0.4,8,0,oracle_evidence,1.0,bridge-53-0173,3,high,256,1.0,1.0,1048576,53,19100
0.0,0.16,2,0,base_topk,0.0,bridge-53-0174,2,low,64,0.0,0.0,262144,53,14400
0.0,0.16,2,0,budget_tuned_topk,0.0,bridge-53-0174,2,low,64,0.0,0.0,262144,53,11800
0.0,0.16,2,0,power_sharpen,0.0,bridge-53-0174,2,low,64,0.0,0.0,262144,53,29800
0.0,0.16,2,0,entropy_adaptive_sharpen,0.0,bridge-53-0174,2,low,64,0.0,0.0,262144,53,66100
0.0,0.16,2,0,persistence,0.5,bridge-53-0174,2,low,64,0.0,0.25,262144,53,15000
0.0,0.16,2,0,agreement,0.5,bridge-53-0174,2,low,64,0.0,0.25,262144,53,13300
0.0,0.16,2,0,community,0.0,bridge-53-0174,2,low,64,0.0,0.0,262144,53,31300
0.0,0.16,2,0,bridge_preserving,0.5,bridge-53-0174,2,low,64,0.0,0.25,262144,53,32100
1.0,0.16,2,0,combined_structural,1.0,bridge-53-0174,2,low,64,1.0,1.0,262144,53,53200
1.0,0.16,2,0,oracle_evidence,1.0,bridge-53-0174,2,low,64,1.0,1.0,262144,53,19100
0.0,0.16,3,0,base_topk,0.5,bridge-53-0174,2,low,96,0.0,0.25,393216,53,12800
0.0,0.16,3,0,budget_tuned_topk,0.5,bridge-53-0174,2,low,96,0.0,0.25,393216,53,12100
0.0,0.16,3,0,power_sharpen,0.5,bridge-53-0174,2,low,96,0.0,0.25,393216,53,31600
0.0,0.16,3,0,entropy_adaptive_sharpen,0.5,bridge-53-0174,2,low,96,0.0,0.25,393216,53,68200
0.0,0.16,3,0,persistence,0.5,bridge-53-0174,2,low,96,0.0,0.25,393216,53,15900
0.0,0.16,3,0,agreement,0.5,bridge-53-0174,2,low,96,0.0,0.25,393216,53,14200
0.0,0.16,3,0,community,0.5,bridge-53-0174,2,low,96,0.0,0.25,393216,53,13500
0.0,0.16,3,0,bridge_preserving,0.5,bridge-53-0174,2,low,96,0.0,0.25,393216,53,29300
1.0,0.16,3,0,combined_structural,1.0,bridge-53-0174,2,low,96,1.0,1.0,393216,53,35800
1.0,0.16,3,0,oracle_evidence,1.0,bridge-53-0174,2,low,96,1.0,1.0,393216,53,18200
0.0,0.16,4,0,base_topk,0.5,bridge-53-0174,2,low,128,0.0,0.25,524288,53,12700
0.0,0.16,4,0,budget_tuned_topk,0.5,bridge-53-0174,2,low,128,0.0,0.25,524288,53,11900
0.0,0.16,4,0,power_sharpen,0.5,bridge-53-0174,2,low,128,0.0,0.25,524288,53,30400
0.0,0.16,4,0,entropy_adaptive_sharpen,0.5,bridge-53-0174,2,low,128,0.0,0.25,524288,53,67200
0.0,0.16,4,0,persistence,0.5,bridge-53-0174,2,low,128,0.0,0.25,524288,53,15500
0.0,0.16,4,0,agreement,0.5,bridge-53-0174,2,low,128,0.0,0.25,524288,53,13900
0.0,0.16,4,0,community,0.5,bridge-53-0174,2,low,128,0.0,0.25,524288,53,13500
0.0,0.16,4,0,bridge_preserving,0.5,bridge-53-0174,2,low,128,0.0,0.25,524288,53,29900
1.0,0.16,4,0,combined_structural,1.0,bridge-53-0174,2,low,128,1.0,1.0,524288,53,35400
1.0,0.16,4,0,oracle_evidence,1.0,bridge-53-0174,2,low,128,1.0,1.0,524288,53,18700
0.0,0.16,6,0,base_topk,0.5,bridge-53-0174,2,low,192,0.0,0.25,786432,53,13200
0.0,0.16,6,0,budget_tuned_topk,0.5,bridge-53-0174,2,low,192,0.0,0.25,786432,53,12800
0.0,0.16,6,0,power_sharpen,0.5,bridge-53-0174,2,low,192,0.0,0.25,786432,53,30700
0.0,0.16,6,0,entropy_adaptive_sharpen,0.5,bridge-53-0174,2,low,192,0.0,0.25,786432,53,66600
0.0,0.16,6,0,persistence,0.5,bridge-53-0174,2,low,192,0.0,0.25,786432,53,16000
0.0,0.16,6,0,agreement,0.5,bridge-53-0174,2,low,192,0.0,0.25,786432,53,14700
0.0,0.16,6,0,community,0.5,bridge-53-0174,2,low,192,0.0,0.25,786432,53,14300
1.0,0.16,6,0,bridge_preserving,1.0,bridge-53-0174,2,low,192,1.0,1.0,786432,53,30400
1.0,0.16,6,0,combined_structural,1.0,bridge-53-0174,2,low,192,1.0,1.0,786432,53,35300
1.0,0.16,6,0,oracle_evidence,1.0,bridge-53-0174,2,low,192,1.0,1.0,786432,53,19100
0.0,0.16,8,0,base_topk,0.5,bridge-53-0174,2,low,256,0.0,0.25,1048576,53,13600
0.0,0.16,8,0,budget_tuned_topk,0.5,bridge-53-0174,2,low,256,0.0,0.25,1048576,53,12800
0.0,0.16,8,0,power_sharpen,0.5,bridge-53-0174,2,low,256,0.0,0.25,1048576,53,31000
0.0,0.16,8,0,entropy_adaptive_sharpen,0.5,bridge-53-0174,2,low,256,0.0,0.25,1048576,53,66100
0.0,0.16,8,0,persistence,0.5,bridge-53-0174,2,low,256,0.0,0.25,1048576,53,16600
0.0,0.16,8,0,agreement,0.5,bridge-53-0174,2,low,256,0.0,0.25,1048576,53,15200
0.0,0.16,8,0,community,0.5,bridge-53-0174,2,low,256,0.0,0.25,1048576,53,14300
1.0,0.16,8,0,bridge_preserving,1.0,bridge-53-0174,2,low,256,1.0,1.0,1048576,53,29700
1.0,0.16,8,0,combined_structural,1.0,bridge-53-0174,2,low,256,1.0,1.0,1048576,53,35100
1.0,0.16,8,0,oracle_evidence,1.0,bridge-53-0174,2,low,256,1.0,1.0,1048576,53,19300
0.0,0.28,2,0,base_topk,0.3333333333333333,bridge-53-0175,3,high,64,0.0,0.16666666666666666,262144,53,15100
0.0,0.28,2,0,budget_tuned_topk,0.3333333333333333,bridge-53-0175,3,high,64,0.0,0.16666666666666666,262144,53,12000
0.0,0.28,2,0,power_sharpen,0.3333333333333333,bridge-53-0175,3,high,64,0.0,0.16666666666666666,262144,53,30500
0.0,0.28,2,0,entropy_adaptive_sharpen,0.3333333333333333,bridge-53-0175,3,high,64,0.0,0.16666666666666666,262144,53,67200
0.0,0.28,2,0,persistence,0.3333333333333333,bridge-53-0175,3,high,64,0.0,0.16666666666666666,262144,53,15400
0.0,0.28,2,0,agreement,0.3333333333333333,bridge-53-0175,3,high,64,0.0,0.16666666666666666,262144,53,13500
0.0,0.28,2,0,community,0.3333333333333333,bridge-53-0175,3,high,64,0.0,0.16666666666666666,262144,53,13500
1.0,0.28,2,0,bridge_preserving,0.3333333333333333,bridge-53-0175,3,high,64,0.0,0.16666666666666666,262144,53,29700
1.0,0.28,2,0,combined_structural,0.6666666666666666,bridge-53-0175,3,high,64,0.0,0.3333333333333333,262144,53,34400
1.0,0.28,2,0,oracle_evidence,0.6666666666666666,bridge-53-0175,3,high,64,0.0,0.3333333333333333,262144,53,18300
1.0,0.28,3,0,base_topk,0.6666666666666666,bridge-53-0175,3,high,96,0.0,0.3333333333333333,393216,53,12700
1.0,0.28,3,0,budget_tuned_topk,0.6666666666666666,bridge-53-0175,3,high,96,0.0,0.3333333333333333,393216,53,11700
1.0,0.28,3,0,power_sharpen,0.6666666666666666,bridge-53-0175,3,high,96,0.0,0.3333333333333333,393216,53,30400
1.0,0.28,3,0,entropy_adaptive_sharpen,0.6666666666666666,bridge-53-0175,3,high,96,0.0,0.3333333333333333,393216,53,65300
1.0,0.28,3,0,persistence,0.6666666666666666,bridge-53-0175,3,high,96,0.0,0.3333333333333333,393216,53,14800
1.0,0.28,3,0,agreement,0.6666666666666666,bridge-53-0175,3,high,96,0.0,0.3333333333333333,393216,53,13700
1.0,0.28,3,0,community,0.6666666666666666,bridge-53-0175,3,high,96,0.0,0.3333333333333333,393216,53,13300
1.0,0.28,3,0,bridge_preserving,0.6666666666666666,bridge-53-0175,3,high,96,0.0,0.3333333333333333,393216,53,29500
1.0,0.28,3,0,combined_structural,1.0,bridge-53-0175,3,high,96,1.0,1.0,393216,53,77300
1.0,0.28,3,0,oracle_evidence,1.0,bridge-53-0175,3,high,96,1.0,1.0,393216,53,19600
1.0,0.28,4,0,base_topk,0.6666666666666666,bridge-53-0175,3,high,128,0.0,0.3333333333333333,524288,53,13200
1.0,0.28,4,0,budget_tuned_topk,0.6666666666666666,bridge-53-0175,3,high,128,0.0,0.3333333333333333,524288,53,24300
1.0,0.28,4,0,power_sharpen,0.6666666666666666,bridge-53-0175,3,high,128,0.0,0.3333333333333333,524288,53,32200
1.0,0.28,4,0,entropy_adaptive_sharpen,0.6666666666666666,bridge-53-0175,3,high,128,0.0,0.3333333333333333,524288,53,78900
1.0,0.28,4,0,persistence,1.0,bridge-53-0175,3,high,128,1.0,1.0,524288,53,15000
1.0,0.28,4,0,agreement,1.0,bridge-53-0175,3,high,128,1.0,1.0,524288,53,13600
1.0,0.28,4,0,community,0.6666666666666666,bridge-53-0175,3,high,128,0.0,0.3333333333333333,524288,53,13400
1.0,0.28,4,0,bridge_preserving,0.6666666666666666,bridge-53-0175,3,high,128,0.0,0.3333333333333333,524288,53,28300
1.0,0.28,4,0,combined_structural,1.0,bridge-53-0175,3,high,128,1.0,1.0,524288,53,34700
1.0,0.28,4,0,oracle_evidence,1.0,bridge-53-0175,3,high,128,1.0,1.0,524288,53,18000
1.0,0.28,6,0,base_topk,1.0,bridge-53-0175,3,high,192,1.0,1.0,786432,53,12700
1.0,0.28,6,0,budget_tuned_topk,1.0,bridge-53-0175,3,high,192,1.0,1.0,786432,53,12100
1.0,0.28,6,0,power_sharpen,1.0,bridge-53-0175,3,high,192,1.0,1.0,786432,53,29400
1.0,0.28,6,0,entropy_adaptive_sharpen,1.0,bridge-53-0175,3,high,192,1.0,1.0,786432,53,63200
1.0,0.28,6,0,persistence,1.0,bridge-53-0175,3,high,192,1.0,1.0,786432,53,15300
1.0,0.28,6,0,agreement,1.0,bridge-53-0175,3,high,192,1.0,1.0,786432,53,13800
1.0,0.28,6,0,community,1.0,bridge-53-0175,3,high,192,1.0,1.0,786432,53,13200
1.0,0.28,6,0,bridge_preserving,1.0,bridge-53-0175,3,high,192,1.0,1.0,786432,53,28900
1.0,0.28,6,0,combined_structural,1.0,bridge-53-0175,3,high,192,1.0,1.0,786432,53,33600
1.0,0.28,6,0,oracle_evidence,1.0,bridge-53-0175,3,high,192,1.0,1.0,786432,53,18200
1.0,0.28,8,0,base_topk,1.0,bridge-53-0175,3,high,256,1.0,1.0,1048576,53,12800
1.0,0.28,8,0,budget_tuned_topk,1.0,bridge-53-0175,3,high,256,1.0,1.0,1048576,53,11900
1.0,0.28,8,0,power_sharpen,1.0,bridge-53-0175,3,high,256,1.0,1.0,1048576,53,29000
1.0,0.28,8,0,entropy_adaptive_sharpen,1.0,bridge-53-0175,3,high,256,1.0,1.0,1048576,53,63000
1.0,0.28,8,0,persistence,1.0,bridge-53-0175,3,high,256,1.0,1.0,1048576,53,15300
1.0,0.28,8,0,agreement,1.0,bridge-53-0175,3,high,256,1.0,1.0,1048576,53,14300
1.0,0.28,8,0,community,1.0,bridge-53-0175,3,high,256,1.0,1.0,1048576,53,13400
1.0,0.28,8,0,bridge_preserving,1.0,bridge-53-0175,3,high,256,1.0,1.0,1048576,53,28700
1.0,0.28,8,0,combined_structural,1.0,bridge-53-0175,3,high,256,1.0,1.0,1048576,53,33900
1.0,0.28,8,0,oracle_evidence,1.0,bridge-53-0175,3,high,256,1.0,1.0,1048576,53,18300
0.0,0.4,2,0,base_topk,0.0,bridge-53-0176,2,high,64,0.0,0.0,262144,53,14000
0.0,0.4,2,0,budget_tuned_topk,0.0,bridge-53-0176,2,high,64,0.0,0.0,262144,53,11400
0.0,0.4,2,0,power_sharpen,0.0,bridge-53-0176,2,high,64,0.0,0.0,262144,53,29500
0.0,0.4,2,0,entropy_adaptive_sharpen,0.0,bridge-53-0176,2,high,64,0.0,0.0,262144,53,63500
0.0,0.4,2,0,persistence,0.0,bridge-53-0176,2,high,64,0.0,0.0,262144,53,14600
0.0,0.4,2,0,agreement,0.0,bridge-53-0176,2,high,64,0.0,0.0,262144,53,27500
0.0,0.4,2,0,community,0.0,bridge-53-0176,2,high,64,0.0,0.0,262144,53,13300
1.0,0.4,2,0,bridge_preserving,0.5,bridge-53-0176,2,high,64,0.0,0.25,262144,53,29400
1.0,0.4,2,0,combined_structural,1.0,bridge-53-0176,2,high,64,1.0,1.0,262144,53,34500
1.0,0.4,2,0,oracle_evidence,1.0,bridge-53-0176,2,high,64,1.0,1.0,262144,53,18400
0.0,0.4,3,0,base_topk,0.0,bridge-53-0176,2,high,96,0.0,0.0,393216,53,12600
0.0,0.4,3,0,budget_tuned_topk,0.0,bridge-53-0176,2,high,96,0.0,0.0,393216,53,12200
0.0,0.4,3,0,power_sharpen,0.0,bridge-53-0176,2,high,96,0.0,0.0,393216,53,29800
0.0,0.4,3,0,entropy_adaptive_sharpen,0.0,bridge-53-0176,2,high,96,0.0,0.0,393216,53,65900
0.0,0.4,3,0,persistence,0.0,bridge-53-0176,2,high,96,0.0,0.0,393216,53,15300
0.0,0.4,3,0,agreement,0.0,bridge-53-0176,2,high,96,0.0,0.0,393216,53,13900
0.0,0.4,3,0,community,0.0,bridge-53-0176,2,high,96,0.0,0.0,393216,53,13600
1.0,0.4,3,0,bridge_preserving,0.5,bridge-53-0176,2,high,96,0.0,0.25,393216,53,29200
1.0,0.4,3,0,combined_structural,1.0,bridge-53-0176,2,high,96,1.0,1.0,393216,53,34700
1.0,0.4,3,0,oracle_evidence,1.0,bridge-53-0176,2,high,96,1.0,1.0,393216,53,18000
0.0,0.4,4,0,base_topk,0.0,bridge-53-0176,2,high,128,0.0,0.0,524288,53,12800
0.0,0.4,4,0,budget_tuned_topk,0.0,bridge-53-0176,2,high,128,0.0,0.0,524288,53,12000
0.0,0.4,4,0,power_sharpen,0.0,bridge-53-0176,2,high,128,0.0,0.0,524288,53,30400
0.0,0.4,4,0,entropy_adaptive_sharpen,0.0,bridge-53-0176,2,high,128,0.0,0.0,524288,53,65400
1.0,0.4,4,0,persistence,0.5,bridge-53-0176,2,high,128,0.0,0.25,524288,53,15600
0.0,0.4,4,0,agreement,0.0,bridge-53-0176,2,high,128,0.0,0.0,524288,53,13700
0.0,0.4,4,0,community,0.0,bridge-53-0176,2,high,128,0.0,0.0,524288,53,13300
1.0,0.4,4,0,bridge_preserving,0.5,bridge-53-0176,2,high,128,0.0,0.25,524288,53,29000
1.0,0.4,4,0,combined_structural,1.0,bridge-53-0176,2,high,128,1.0,1.0,524288,53,34400
1.0,0.4,4,0,oracle_evidence,1.0,bridge-53-0176,2,high,128,1.0,1.0,524288,53,18300
0.0,0.4,6,0,base_topk,0.0,bridge-53-0176,2,high,192,0.0,0.0,786432,53,13200
0.0,0.4,6,0,budget_tuned_topk,0.0,bridge-53-0176,2,high,192,0.0,0.0,786432,53,12400
0.0,0.4,6,0,power_sharpen,0.0,bridge-53-0176,2,high,192,0.0,0.0,786432,53,30400
0.0,0.4,6,0,entropy_adaptive_sharpen,0.0,bridge-53-0176,2,high,192,0.0,0.0,786432,53,66000
1.0,0.4,6,0,persistence,1.0,bridge-53-0176,2,high,192,1.0,1.0,786432,53,15500
0.0,0.4,6,0,agreement,0.0,bridge-53-0176,2,high,192,0.0,0.0,786432,53,14500
0.0,0.4,6,0,community,0.0,bridge-53-0176,2,high,192,0.0,0.0,786432,53,14000
1.0,0.4,6,0,bridge_preserving,1.0,bridge-53-0176,2,high,192,1.0,1.0,786432,53,29700
1.0,0.4,6,0,combined_structural,1.0,bridge-53-0176,2,high,192,1.0,1.0,786432,53,35500
1.0,0.4,6,0,oracle_evidence,1.0,bridge-53-0176,2,high,192,1.0,1.0,786432,53,18900
1.0,0.4,8,0,base_topk,0.5,bridge-53-0176,2,high,256,0.0,0.25,1048576,53,13600
1.0,0.4,8,0,budget_tuned_topk,0.5,bridge-53-0176,2,high,256,0.0,0.25,1048576,53,12700
1.0,0.4,8,0,power_sharpen,0.5,bridge-53-0176,2,high,256,0.0,0.25,1048576,53,30900
1.0,0.4,8,0,entropy_adaptive_sharpen,0.5,bridge-53-0176,2,high,256,0.0,0.25,1048576,53,66300
1.0,0.4,8,0,persistence,1.0,bridge-53-0176,2,high,256,1.0,1.0,1048576,53,16700
1.0,0.4,8,0,agreement,0.5,bridge-53-0176,2,high,256,0.0,0.25,1048576,53,15000
1.0,0.4,8,0,community,0.5,bridge-53-0176,2,high,256,0.0,0.25,1048576,53,14300
1.0,0.4,8,0,bridge_preserving,1.0,bridge-53-0176,2,high,256,1.0,1.0,1048576,53,29900
1.0,0.4,8,0,combined_structural,1.0,bridge-53-0176,2,high,256,1.0,1.0,1048576,53,36800
1.0,0.4,8,0,oracle_evidence,1.0,bridge-53-0176,2,high,256,1.0,1.0,1048576,53,19400
0.0,0.16,2,0,base_topk,0.3333333333333333,bridge-53-0177,3,low,64,0.0,0.16666666666666666,262144,53,14200
0.0,0.16,2,0,budget_tuned_topk,0.3333333333333333,bridge-53-0177,3,low,64,0.0,0.16666666666666666,262144,53,12100
0.0,0.16,2,0,power_sharpen,0.3333333333333333,bridge-53-0177,3,low,64,0.0,0.16666666666666666,262144,53,30200
