boundary,category_id,entity_id,example_id,label_mode,model_seed,ontology_family,output_entropy,parent_id,position_mode,query_level,residual,root_id,target_margin,target_probability,target_rank,template_id,top1_correct
11,cat-330,test-leaf-124,test:b4-d2-i8:arbitrary:parent:t0:paligned:24,arbitrary,23,b4-d2-i8,0.00012703915126621723,parent-330,aligned,parent,1.97037:10.64:-2.25771:6.50999:-5.0234:0.0500591:0.805189:-7.28871:-0.551586:-15.7154:6.81822:2.89329:9.98235:-18.2067:-6.8989:1.45172:-0.112924:-8.01963:-7.04598:10.3398:3.12999:7.69372:11.832:0.891878:-7.10055:-0.292897:-7.16749:4.26909:4.55526:6.54968:-10.8383:7.365:-7.09007:1.81047:-2.76639:5.94142:-4.70041:-10.8644:-10.7643:-3.5503:-0.569141:-0.520435:-0.920433:3.7309:2.47462:5.87666:8.91443:-2.95362:-5.2592:-1.16057:-1.24175:-4.00322:2.75617:2.40875:8.05412:2.66437:7.91995:6.61789:0.501672:2.01423:3.87121:2.15294:-9.32011:5.09138,root-344,12.427509307861328,0.9999912977218628,1,0,1
11,cat-330,test-leaf-108,test:b4-d2-i8:arbitrary:parent:t0:prandomized:8,arbitrary,23,b4-d2-i8,0.00471007963642478,parent-330,randomized,parent,3.52248:8.4924:-4.53854:6.28562:-0.288538:-6.24525:2.76921:-3.99301:2.81589:-8.79809:6.98094:1.27396:12.0848:-16.1031:-6.19125:6.26377:-1.44224:-4.26131:-4.73173:12.143:1.412:6.06553:10.3049:3.38258:-8.20737:1.22339:-7.13486:4.48343:3.76582:6.25862:-10.4682:6.04932:-5.03238:1.11965:-2.63394:6.01017:-6.09567:-4.03958:-8.24399:-9.30349:0.317152:-5.3132:2.59959:5.03509:0.0675251:2.98751:11.2029:-1.56667:-2.15753:0.156852:-3.00761:-5.48411:1.75572:-1.42231:0.587616:2.17476:8.37098:8.63033:2.58028:1.27025:5.75956:-1.89275:-9.58533:1.57972,root-344,8.829059600830078,0.9995504021644592,1,0,1
11,cat-330,test-leaf-124,test:b4-d2-i8:arbitrary:parent:t0:prandomized:24,arbitrary,23,b4-d2-i8,0.00030474193044938147,parent-330,randomized,parent,1.71588:8.35985:-2.74134:5.17453:-4.40544:-1.42583:-0.189086:-5.2706:0.467031:-13.7087:8.78915:2.04953:9.93089:-18.5354:-6.82039:1.98427:-3.05188:-6.7372:-6.92676:10.2075:3.45159:6.19953:11.4627:2.9482:-9.46624:1.95225:-5.32745:2.84752:6.17451:8.76197:-11.1632:6.85039:-6.7773:-0.735816:-1.17697:6.17728:-4.36238:-8.05569:-9.60849:-5.55542:-0.896152:-1.51269:0.523391:4.64664:0.484719:5.28503:9.17395:-4.28797:-5.94939:-0.612285:-0.563645:-2.52318:2.23114:-0.0915395:4.3298:2.22596:6.9778:5.83743:1.05798:1.67705:3.97825:1.46858:-10.0428:4.51725,root-344,11.777138710021973,0.9999778270721436,1,0,1
11,cat-330,test-leaf-108,test:b4-d2-i8:arbitrary:parent:t1:paligned:8,arbitrary,23,b4-d2-i8,1.8198783436673693e-05,parent-330,aligned,parent,3.06971:9.66224:-2.50539:5.43496:-0.59413:-4.80296:2.43678:-3.9215:4.06469:-10.3371:2.97696:1.63764:10.0473:-13.0969:-7.64719:3.24803:1.11695:-6.64287:-3.77279:9.77319:2.42919:5.9536:12.8277:-1.41912:-8.71113:0.400705:-3.88909:1.71609:2.86355:4.43236:-11.301:5.51633:-6.83254:0.264372:0.571478:5.99471:-7.18162:-6.6765:-7.5421:-4.02998:-1.82024:-3.47867:0.123809:4.08358:1.69588:2.7222:9.29711:-2.10306:-3.93103:0.594834:-2.93764:-2.26958:3.23177:3.69947:4.32141:3.76293:7.59177:9.55786:1.08361:2.48645:5.95959:0.514281:-6.63699:1.71824,root-344,14.184120178222656,0.9999988079071045,1,1,1
11,cat-330,test-leaf-124,test:b4-d2-i8:arbitrary:parent:t1:paligned:24,arbitrary,23,b4-d2-i8,7.90214107837528e-06,parent-330,aligned,parent,-0.0262338:8.96531:-1.14287:4.91353:-4.38223:-0.926661:1.54585:-3.4254:0.650452:-14.7044:6.28072:2.48988:7.17353:-16.7089:-8.21067:0.592713:0.143338:-8.61445:-6.64807:10.1192:3.14091:5.42226:11.6805:-1.40658:-9.20103:0.357524:-3.64353:1.60991:4.76009:7.39377:-11.7967:5.66517:-7.87284:-1.21671:0.718471:5.61821:-4.5297:-11.0206:-8.4653:-3.68005:-2.37713:0.371104:-0.634499:4.18136:1.86333:3.95616:8.10077:-3.30261:-4.03655:0.848072:-1.58655:-0.273045:3.34479:4.99808:8.2281:3.98059:5.9328:6.71287:0.863725:4.4926:6.52008:1.41925:-8.72477:1.24882,root-344,14.997501373291016,0.9999995231628418,1,1,1
11,cat-330,test-leaf-108,test:b4-d2-i8:arbitrary:parent:t1:prandomized:8,arbitrary,23,b4-d2-i8,0.00014700531028211117,parent-330,randomized,parent,2.5624:10.6343:-3.47077:6.55788:-2.89037:-3.95793:2.12711:-7.09586:2.42104:-11.0936:5.39564:2.24177:11.2592:-15.3826:-6.63128:5.03759:1.02681:-6.58564:-4.65081:11.3428:2.03663:5.92528:8.10643:1.51604:-6.92423:-1.04634:-6.89:5.27255:1.54459:3.2069:-11.1587:6.84158:-5.21187:2.54081:-2.15627:5.54031:-6.41195:-5.94762:-9.31748:-5.74282:0.514867:-2.89242:1.49737:5.07259:1.93947:3.30404:9.03795:-0.483073:-2.01458:-0.734529:-2.95451:-2.88285:2.99355:-0.405654:3.44306:4.11277:7.35431:10.8812:1.86581:1.39646:5.2146:-1.89289:-5.21028:2.61399,root-344,12.336908340454102,0.9999896287918091,1,1,1
11,cat-330,test-leaf-124,test:b4-d2-i8:arbitrary:parent:t1:prandomized:24,arbitrary,23,b4-d2-i8,0.00013575161574408412,parent-330,randomized,parent,-0.523101:6.33732:-1.26253:5.67265:-5.34562:0.25968:1.99023:-3.23502:-1.6196:-15.0467:7.23745:1.66777:8.74988:-19.6749:-8.19221:-0.390157:-1.8867:-5.31315:-7.11316:10.2218:3.41071:4.24871:10.7613:0.578607:-8.60538:0.341306:-3.90678:3.39914:2.90268:9.07864:-11.6568:3.88845:-7.52542:-0.191118:-0.689361:5.69565:-2.06685:-8.91242:-10.3821:-2.57027:-0.997759:0.563009:0.13115:4.75804:0.554084:3.59448:10.1337:-2.0829:-6.13717:0.789078:-0.629166:0.265951:1.47921:3.86796:5.33135:2.08354:6.81:7.09271:1.19328:2.66183:4.71906:3.1304:-9.4102:0.911761,root-344,12.339920043945312,0.9999908208847046,1,1,1
11,cat-330,test-leaf-108,test:b4-d2-i8:arbitrary:parent:t2:paligned:8,arbitrary,23,b4-d2-i8,0.000342551531502977,parent-330,aligned,parent,3.78329:11.4727:-2.67169:6.18353:-0.999945:-4.19053:1.23982:-6.40438:2.53034:-11.5192:2.97449:1.29285:10.5545:-15.5761:-6.71197:5.77785:2.19827:-6.20336:-2.88346:10.408:3.81809:5.40629:12.4822:-0.373368:-5.928:0.0123732:-6.27906:3.3171:2.23234:3.84451:-11.389:6.37877:-4.51094:3.16399:-1.33055:3.97264:-6.64473:-7.55523:-8.68842:-4.13696:-0.69391:-5.13725:0.8527:4.07945:2.73489:3.23384:8.85597:-2.19537:-4.18396:-1.31569:-1.59779:-4.88375:2.37934:2.61001:4.06724:4.6852:9.77524:9.45772:-0.413197:-0.0225705:5.36612:0.119803:-8.38165:4.87397,root-344,10.591947555541992,0.9999716281890869,1,2,1
11,cat-330,test-leaf-124,test:b4-d2-i8:arbitrary:parent:t2:paligned:24,arbitrary,23,b4-d2-i8,0.0001262826845049858,parent-330,aligned,parent,0.875999:10.158:-1.98611:6.65017:-4.81157:0.360223:1.03662:-7.02636:-0.0400473:-15.398:6.52232:2.35645:9.34542:-18.5054:-7.24316:1.65761:0.312453:-8.14602:-6.33321:10.106:3.75783:7.47604:11.1522:-0.105597:-7.39054:0.686635:-6.42541:3.66044:4.34778:6.91046:-10.963:6.55438:-6.79036:1.84683:-1.9142:4.13323:-5.31509:-11.6416:-10.3247:-2.91204:-0.542851:-0.799503:-0.854635:4.08713:2.44827:5.10365:8.36336:-2.27456:-4.48989:-0.513029:-0.88643:-3.84862:2.55018:3.09224:8.34402:3.09362:7.33289:7.2429:-0.564606:1.20066:4.91367:2.0647:-9.29877:4.58649,root-344,12.642572402954102,0.9999915361404419,1,2,1
11,cat-330,test-leaf-108,test:b4-d2-i8:arbitrary:parent:t2:prandomized:8,arbitrary,23,b4-d2-i8,0.004461297765374184,parent-330,randomized,parent,3.26287:8.28179:-4.46822:6.2117:-0.346192:-5.7028:2.98031:-3.97125:2.95025:-8.71637:6.69994:1.09984:12.1139:-15.8242:-6.29378:6.31697:-1.22861:-4.22999:-4.49866:11.9772:1.61093:6.08181:10.2125:2.8915:-8.19284:1.30749:-7.04959:4.41682:3.57339:6.29088:-10.3929:5.88986:-5.03753:1.04766:-2.41184:5.54447:-5.97771:-4.09577:-8.26342:-9.20494:0.311377:-5.18653:2.56888:5.26579:0.0966176:2.67056:11.0138:-1.50855:-2.39314:0.277638:-2.76978:-5.38811:1.73638:-1.25959:0.50194:2.18589:8.09342:8.72727:2.27667:1.15848:5.84236:-1.46556:-9.57387:1.62793,root-344,8.781091690063477,0.9995725750923157,1,2,1
11,cat-330,test-leaf-124,test:b4-d2-i8:arbitrary:parent:t2:prandomized:24,arbitrary,23,b4-d2-i8,0.0004235705127939582,parent-330,randomized,parent,1.58527:8.28147:-2.86488:5.43246:-4.50455:-1.56361:-0.414909:-5.01591:0.561434:-13.5894:8.67565:2.02115:9.68388:-18.3595:-7.18599:2.2087:-3.06393:-6.46999:-7.06981:10.1475:3.49664:6.33912:11.4783:2.87402:-9.56402:1.99265:-5.08409:2.67325:5.98739:9.16969:-11.1008:6.99961:-6.85509:-0.879085:-1.03228:5.86206:-4.14494:-8.09779:-9.42907:-5.63153:-1.17814:-1.55211:0.79303:4.73892:0.724478:5.02447:9.11947:-4.31986:-6.15962:-0.356934:-0.586475:-2.64508:2.26698:-0.37803:4.64667:2.19979:6.72225:5.83476:1.18173:1.49979:3.64974:1.26297:-9.91262:4.38305,root-344,11.456117630004883,0.999968409538269,1,2,1
11,cat-330,test-leaf-108,test:b4-d2-i8:arbitrary:parent:t3:paligned:8,arbitrary,23,b4-d2-i8,5.9673282521544024e-05,parent-330,aligned,parent,2.22878:10.2844:-2.7864:5.89484:0.233566:-4.11011:1.79786:-4.83261:3.86198:-11.5128:3.79352:1.43358:10.2466:-13.9047:-6.28408:2.39422:0.553882:-4.92166:-4.0623:9.21063:2.98959:5.03934:13.9089:-1.29084:-8.7801:0.466318:-5.20217:1.0889:3.58916:4.90469:-11.7516:4.92947:-5.52323:1.23911:0.528813:5.47967:-7.59737:-6.67353:-7.85846:-3.98799:-2.23157:-4.21236:0.467888:3.87651:0.527519:2.8906:10.4188:-2.41671:-4.72629:-0.672887:-2.53295:-2.15896:2.27042:3.5282:3.63771:3.6572:8.61752:11.3814:0.263479:2.00981:5.4218:0.147379:-6.67071:3.56761,root-344,12.606412887573242,0.9999958276748657,1,3,1
11,cat-330,test-leaf-124,test:b4-d2-i8:arbitrary:parent:t3:paligned:24,arbitrary,23,b4-d2-i8,1.4756291420781054e-05,parent-330,aligned,parent,-0.652843:9.21596:-1.62926:5.71738:-3.3264:-0.693672:1.24447:-3.82397:0.519609:-15.4347:7.0501:2.07699:7.35006:-17.2399:-7.07231:0.113238:-0.445961:-7.15055:-6.96761:9.34848:3.59429:4.88812:12.3664:-1.23724:-9.06593:0.378541:-4.8073:1.12376:5.22151:7.70878:-12.1948:4.71258:-6.62738:-0.196221:0.44543:5.15547:-5.17202:-11.1893:-8.57255:-3.42113:-2.23039:-0.277856:-0.419678:3.7254:0.98869:4.14209:9.59326:-3.48174:-4.88396:-0.236898:-0.817058:-0.387932:2.42207:4.46656:7.76634:3.9669:6.7702:8.2937:-0.351972:3.50853:6.23578:1.19734:-8.69314:2.892,root-344,15.215834617614746,0.9999990463256836,1,3,1
11,cat-330,test-leaf-108,test:b4-d2-i8:arbitrary:parent:t3:prandomized:8,arbitrary,23,b4-d2-i8,0.00020711187971755862,parent-330,randomized,parent,2.80811:11.1169:-3.3609:5.98695:-2.10363:-3.95284:1.27841:-6.45665:2.06704:-11.9611:5.83932:1.59215:11.8229:-15.991:-5.69222:4.76068:0.284599:-5.15496:-4.55509:11.3895:2.57884:5.61348:9.48741:2.02389:-6.69527:-0.722792:-7.68461:4.75295:2.07096:3.50748:-11.7489:7.33312:-4.16071:2.73065:-1.58285:5.86431:-6.31604:-5.88836:-10.0051:-6.48785:0.463599:-3.6198:1.64585:5.22795:0.580329:3.68512:9.14753:-0.951414:-2.83501:-1.56932:-2.43724:-3.12614:2.46588:-1.15449:2.65865:3.92242:7.73916:11.6004:1.33441:0.778717:4.86083:-1.79108:-6.26526:4.07091,root-344,11.7452392578125,0.999984622001648,1,3,1
11,cat-330,test-leaf-124,test:b4-d2-i8:arbitrary:parent:t3:prandomized:24,arbitrary,23,b4-d2-i8,0.00015625145169906318,parent-330,randomized,parent,-0.330779:6.87421:-1.40119:5.63567:-5.16293:0.483192:1.7019:-3.28361:-1.55665:-15.166:7.26028:1.37595:9.19225:-19.5202:-8.25662:-0.548334:-1.81207:-4.98534:-7.03636:9.555:3.6676:4.49306:11.3057:0.699298:-8.59843:0.283643:-4.33219:3.30972:2.8995:9.01758:-11.8253:3.79767:-7.42257:0.0303023:-0.168738:5.57132:-1.85342:-9.29271:-10.7628:-2.99152:-0.647255:0.161215:-0.159258:4.92975:0.721735:3.95358:10.4944:-1.8181:-6.68231:0.247619:-0.60874:-0.229453:1.46471:3.63011:5.38555:1.92844:6.83657:7.40456:1.14153:2.15709:4.50866:3.40559:-9.78933:1.30325,root-344,11.97936725616455,0.9999890327453613,1,3,1
11,cat-330,test-leaf-108,test:b4-d2-i8:arbitrary:ancestor:t0:paligned:8,arbitrary,23,b4-d2-i8,0.0001356776338070631,parent-330,aligned,ancestor,2.26327:8.29405:0.301667:2.74695:-0.900195:-2.68952:-2.88143:-10.171:4.75995:-14.058:1.07869:-1.52191:9.19944:-11.8854:-3.84636:4.42883:8.94263:-8.3641:0.272183:12.9498:6.66926:2.67895:11.6618:-3.46863:-4.00013:-2.04752:-9.73807:2.84611:-0.0855833:-1.10426:-15.3444:6.54192:-2.81796:8.14369:-1.25712:4.13304:-7.57626:-14.0442:-9.44469:1.91702:-0.876346:-7.50972:-1.83225:3.01098:4.79249:7.16275:3.60689:-1.38497:-0.183494:-2.01577:1.87412:-8.25726:4.40686:8.51047:3.01399:5.82492:10.4718:9.45962:-4.50349:1.48537:9.11102:2.18139:-3.97876:7.30357,root-344,12.572891235351562,0.9999904632568359,1,0,1
11,cat-330,test-leaf-124,test:b4-d2-i8:arbitrary:ancestor:t0:paligned:24,arbitrary,23,b4-d2-i8,0.00011206096678506583,parent-330,aligned,ancestor,-0.495882:7.07878:1.24745:2.76542:-4.65002:0.589374:-3.63976:-10.4437:2.80696:-17.719:4.14728:-0.162487:7.02437:-14.3657:-4.6924:0.918071:7.14774:-10.6203:-3.17989:11.6603:6.61634:4.23099:10.0046:-2.685:-5.17806:-1.20406:-8.05716:2.4347:2.66225:1.0704:-15.5583:5.9647:-4.43185:5.9063:-2.3133:4.89107:-5.60228:-18.3221:-11.1234:3.11326:-0.743902:-2.71724:-3.42013:2.85548:4.92074:8.89744:2.73738:-2.02941:-0.25279:-1.42843:3.21318:-6.20711:5.24209:9.31649:7.32139:4.31883:8.72412:5.97237:-4.40514:3.13511:9.37916:3.64852:-4.13403:5.79878,root-344,12.087093353271484,0.9999920129776001,1,0,1
11,cat-330,test-leaf-108,test:b4-d2-i8:arbitrary:ancestor:t0:prandomized:8,arbitrary,23,b4-d2-i8,7.802099571563303e-05,parent-330,randomized,ancestor,0.511684:6.91954:-0.637946:1.9008:0.226104:-3.3288:-0.909798:-7.78936:5.44303:-13.0871:1.60772:-1.27084:10.7418:-10.9174:-2.76795:1.63605:7.51418:-7.649:0.727141:11.6745:5.41753:3.73946:9.32611:-1.28753:-3.96395:-2.22967:-9.55982:2.92424:1.6871:-2.48091:-16.1774:4.90482:-1.25876:6.82366:0.300152:4.51078:-8.8188:-12.168:-9.43197:1.75113:0.252671:-8.23729:-3.28104:4.2846:3.18918:7.9171:3.63464:0.699588:2.59856:-2.31275:0.264918:-8.8787:2.79314:8.8699:0.0606001:4.56681:9.28778:10.1113:-4.12603:2.05184:12.7063:3.02178:-5.76425:5.02537,root-344,13.246673583984375,0.9999948740005493,1,0,1
11,cat-330,test-leaf-124,test:b4-d2-i8:arbitrary:ancestor:t0:prandomized:24,arbitrary,23,b4-d2-i8,9.316248906543478e-05,parent-330,randomized,ancestor,-1.11378:5.80925:0.862761:1.22392:-4.54795:-0.289101:-3.68775:-9.53992:2.95231:-17.3275:4.87781:-0.983862:8.80581:-14.9709:-4.07981:-0.663761:5.85052:-9.61508:-1.79114:11.633:7.61317:3.98405:10.2781:-0.6998:-5.80769:-0.579008:-8.66045:1.59052:2.81007:1.2722:-15.7468:6.22667:-3.14456:4.93654:-0.760036:4.6694:-5.37151:-16.8689:-11.1821:3.50165:-0.599101:-4.39062:-3.30748:3.88394:3.42036:8.78887:3.5089:-2.03824:-0.669421:-2.31806:3.45056:-6.40957:4.39018:8.36999:3.71981:3.1177:7.19439:6.66053:-5.35303:2.30055:9.48186:5.25418:-5.14:6.55235,root-344,13.265484809875488,0.9999939203262329,1,0,1
11,cat-330,test-leaf-108,test:b4-d2-i8:arbitrary:ancestor:t1:paligned:8,arbitrary,23,b4-d2-i8,0.00016271410277113318,parent-330,aligned,ancestor,1.25319:6.2465:0.151182:1.37125:0.139251:-3.87406:-1.83596:-7.66749:5.30221:-12.7677:0.321907:-1.13893:9.46519:-11.3324:-4.8445:1.60728:9.12476:-8.73948:1.63243:12.2496:6.33985:3.59458:11.5152:-3.53783:-5.21362:-0.816897:-8.36611:1.02454:-0.339467:-1.52227:-16.2181:5.62965:-2.22666:6.56125:0.212257:3.68002:-8.46625:-13.3921:-8.74899:3.85176:-0.155692:-7.76541:-2.8616:4.10899:4.84655:6.9689:2.7091:-0.134702:1.37219:-1.25927:1.47828:-7.70292:3.98546:9.11962:2.18123:5.25007:8.83324:9.69436:-5.47473:0.980382:10.5318:4.60263:-3.21465:6.29098,root-344,12.501884460449219,0.9999887943267822,1,1,1
11,cat-330,test-leaf-124,test:b4-d2-i8:arbitrary:ancestor:t1:paligned:24,arbitrary,23,b4-d2-i8,7.56622976041399e-05,parent-330,aligned,ancestor,-1.77786:5.77135:1.67829:0.666663:-3.63046:-0.34315:-3.44197:-7.37726:1.99908:-17.1356:3.76039:-0.461263:6.30577:-14.5315:-5.60677:-0.626103:7.94078:-10.5228:-1.34334:12.1046:7.43117:3.12479:10.3656:-3.36107:-5.28864:-0.662286:-7.98306:0.864155:2.33015:0.746846:-16.9332:5.83934:-3.23106:5.08151:0.0200935:4.04811:-5.12813:-17.7177:-10.0762:3.79056:-0.452175:-3.80122:-3.59132:4.28679:4.79034:8.31326:1.34994:-1.17631:1.68904:-0.854681:2.78505:-6.07203:4.55627:10.0861:6.29479:5.00408:7.6653:6.32477:-5.17938:3.22891:11.4127:5.03325:-5.13058:5.32148,root-344,12.637502670288086,0.9999948740005493,1,1,1
11,cat-330,test-leaf-108,test:b4-d2-i8:arbitrary:ancestor:t1:prandomized:8,arbitrary,23,b4-d2-i8,4.3799325794680044e-05,parent-330,randomized,ancestor,0.532019:8.72912:-0.301531:2.22203:-2.14628:-1.72014:-1.38882:-10.1897:4.63686:-14.0625:1.79325:-0.4221:9.0244:-10.4029:-3.31937:3.33839:8.56514:-9.52123:-1.03429:11.7794:5.10596:3.45021:7.12865:-2.79924:-4.21567:-3.31261:-8.45266:3.38379:-0.115446:-3.41392:-15.2165:5.08167:-3.0792:6.70113:-0.208279:4.32097:-8.65912:-12.9201:-9.91353:2.32291:-0.0642366:-5.43838:-2.04657:4.78203:4.84259:6.84184:4.34467:0.17786:1.92185:-1.83545:-0.02222:-5.2479:4.62552:7.90461:3.29293:5.17151:6.6244:11.4513:-3.9006:2.89644:11.1054:1.16285:-1.07203:4.42909,root-344,12.785579681396484,0.9999969005584717,1,1,1
11,cat-330,test-leaf-124,test:b4-d2-i8:arbitrary:ancestor:t1:prandomized:24,arbitrary,23,b4-d2-i8,4.543099566944875e-05,parent-330,randomized,ancestor,-1.50572:5.3884:3.2909:0.507715:-4.74347:0.372356:-2.1207:-7.86815:0.878762:-18.1271:4.23241:-1.76202:7.65828:-16.0734:-3.81261:-0.848902:8.09476:-9.79909:-2.12267:11.7204:7.51097:1.77141:10.1464:-2.41731:-6.00496:-0.766498:-7.97617:1.36906:1.05157:1.00427:-15.0781:3.28166:-3.78611:5.24394:-0.138675:4.06862:-3.34594:-18.5624:-10.586:5.13998:-1.81091:-3.23788:-3.08489:4.38759:3.70714:7.29464:4.45535:-2.20763:0.289204:-1.49778:2.05693:-4.19456:4.47808:12.3972:4.98615:3.60222:7.38118:5.23156:-5.37601:4.28051:10.3029:4.10468:-4.51565:3.80047,root-344,13.140295028686523,0.9999970197677612,1,1,1
11,cat-330,test-leaf-108,test:b4-d2-i8:arbitrary:ancestor:t2:paligned:8,arbitrary,23,b4-d2-i8,0.0004274678067304194,parent-330,aligned,ancestor,2.06854:7.91297:0.707156:2.6294:-0.354451:-3.75775:-3.06072:-9.2626:4.85864:-13.317:0.71716:-1.39935:8.42423:-12.7466:-4.44733:4.72248:9.23508:-8.33445:1.12529:11.9841:7.05301:2.321:11.3057:-3.79242:-3.76939:-1.23438:-8.58878:2.11279:-0.526988:-0.613401:-15.617:6.04512:-1.83327:7.90077:-0.495746:2.99042:-8.03454:-14.0511:-9.42355:2.83386:-0.179976:-7.91796:-1.74557:3.08515:5.22099:6.64209:3.19707:-0.809986:0.165882:-2.4161:2.01895:-8.14537:3.9505:8.42419:2.87694:5.95947:10.0953:8.92794:-5.67176:-0.0864709:9.73458:2.53383:-4.45302:6.93237,root-344,11.158452987670898,0.9999673366546631,1,2,1
11,cat-330,test-leaf-124,test:b4-d2-i8:arbitrary:ancestor:t2:paligned:24,arbitrary,23,b4-d2-i8,0.00021431960340123624,parent-330,aligned,ancestor,-0.866369:6.87164:1.49075:2.82471:-4.12633:0.439037:-3.68792:-9.87251:2.66866:-17.3001:4.34737:-0.28593:6.41176:-14.8884:-4.92527:1.16308:6.85338:-10.3831:-2.56887:11.4625:7.32112:3.91662:9.65184:-3.42913:-5.27641:-0.181252:-7.68083:1.80156:2.34572:1.85958:-15.747:5.77412:-3.88862:5.96541:-1.75148:3.56887:-6.20119:-18.4099:-10.9782:3.73356:-0.279339:-3.01022:-3.23953:3.12306:4.84076:8.44524:2.44655:-1.39069:0.330234:-1.02267:3.26397:-6.38742:4.62647:9.13822:7.40421:4.59968:8.21849:6.30468:-5.54524:1.83784:9.72287:3.54897:-4.50164:5.70416,root-344,11.61911392211914,0.9999841451644897,1,2,1
11,cat-330,test-leaf-108,test:b4-d2-i8:arbitrary:ancestor:t2:prandomized:8,arbitrary,23,b4-d2-i8,0.00010302988812327385,parent-330,randomized,ancestor,0.392913:6.64232:-0.383645:1.96412:0.229066:-3.19819:-0.945245:-7.72798:5.54159:-13.0085:1.65509:-1.39449:10.9498:-11.1968:-2.98879:1.81013:7.65867:-7.5029:0.897067:11.7299:5.65831:3.64624:9.52884:-1.61579:-4.18259:-1.7766:-9.49556:2.8934:1.44101:-2.0306:-15.9569:4.8862:-1.09769:6.66888:0.215448:4.24236:-8.80421:-12.3639:-9.73041:1.70235:0.35503:-8.19713:-3.00483:4.34862:3.09364:7.32308:3.72709:0.525724:2.09131:-2.11154:0.545132:-8.7677:2.80174:8.62356:0.0141114:4.5475:8.992:10.2219:-4.21993:1.81143:12.6054:3.20523:-5.69095:5.08487,root-344,12.844871520996094,0.9999929666519165,1,2,1
11,cat-330,test-leaf-124,test:b4-d2-i8:arbitrary:ancestor:t2:prandomized:24,arbitrary,23,b4-d2-i8,0.0001306658668909222,parent-330,randomized,ancestor,-1.18492:5.8262:1.02656:1.48849:-4.58352:-0.458332:-3.65495:-9.3965:2.80213:-17.3553:4.87607:-0.917295:8.71824:-15.0103:-4.18918:-0.643959:6.08555:-9.50918:-1.68224:11.6428:7.8101:3.99703:10.1558:-0.734484:-5.79955:-0.336336:-8.75113:1.46344:2.42155:1.39445:-15.5222:6.33001:-2.95221:5.00901:-0.473344:4.23121:-5.44501:-16.8732:-11.128:3.65646:-0.753642:-4.50968:-3.15088:4.07539:3.51714:8.75797:3.21057:-2.06658:-0.662499:-2.22079:3.51899:-6.49997:4.30755:8.25416:3.97183:3.05394:7.04353:6.65001:-5.4856:2.15687:9.18395:5.29317:-5.17151:6.70705,root-344,13.194156646728516,0.9999911785125732,1,2,1
11,cat-330,test-leaf-108,test:b4-d2-i8:arbitrary:ancestor:t3:paligned:8,arbitrary,23,b4-d2-i8,0.0004469800624065101,parent-330,aligned,ancestor,0.612472:6.31231:-0.185923:2.0474:0.593897:-3.40553:-2.47469:-8.12393:5.36432:-13.5595:1.28055:-1.31738:9.21682:-11.928:-3.95139:1.2121:8.44014:-7.07668:0.937889:11.6995:6.62539:2.83468:11.9833:-3.49205:-5.37831:-0.381675:-8.79314:0.262122:0.069486:-1.02943:-16.4836:5.42945:-1.3982:7.04652:0.368438:3.24581:-8.25001:-13.4804:-8.48189:3.49399:-0.508983:-7.88789:-2.51561:3.67026:4.00725:6.92885:3.74321:-0.392702:0.552971:-2.26588:1.58369:-7.38728:3.3795:9.0211:1.7976:4.99637:9.62323:11.078:-5.70601:0.577262:9.79601:4.03948:-3.50416:7.22523,root-344,11.024333953857422,0.9999651908874512,1,3,1
11,cat-334,test-leaf-125,test:b4-d2-i8:arbitrary:ancestor:t3:paligned:25,arbitrary,23,b4-d2-i8,0.03306587040424347,parent-334,aligned,ancestor,-1.44867:9.27383:2.74009:-3.80284:4.2047:-3.38108:9.80897:-3.50646:-0.447161:-4.35974:0.48104:-7.72739:9.7099:-6.18037:6.5072:-1.66221:6.53104:-6.01079:8.76895:2.46282:6.60648:-3.24398:3.29517:-4.22145:3.78391:5.55805:-12.2618:2.0134:12.68:-17.846:2.27673:-5.25074:8.97471:1.29763:-0.295538:-3.96287:-11.5547:-8.27229:-7.59463:14.0193:-0.621447:-6.24538:-1.80426:5.97965:0.769219:1.09753:5.30774:-0.19033:6.50467:-5.57513:-5.68923:-8.81669:4.16857:5.70807:-3.16076:0.0677917:-2.4695:-2.44888:-11.7969:1.16559:16.0884:4.67715:1.88682:4.90688,root-345,5.266977310180664,0.9947835803031921,1,3,1
11,cat-334,test-leaf-109,test:b4-d2-i8:arbitrary:ancestor:t3:prandomized:9,arbitrary,23,b4-d2-i8,1.035656452178955,parent-334,randomized,ancestor,-3.20951:10.0916:5.47915:-5.74152:2.9098:-1.19217:2.9342:-2.75642:-1.78999:-12.731:0.982199:-5.26056:9.23586:-6.26949:-2.69347:-1.72772:12.2673:-7.11862:7.51246:2.98003:7.91703:-1.20618:5.1197:-8.9131:1.04662:3.07159:-8.02244:-0.401773:12.7327:-18.6642:-0.54178:-0.770879:3.14573:1.07117:1.91811:-2.46525:-8.88413:-16.638:-10.7242:12.2337:-1.51038:-2.65176:-4.79328:7.57883:3.99119:-3.82914:3.45044:2.09506:5.65366:-2.66101:-4.18398:-7.39581:4.68303:2.5388:5.25099:4.43765:-2.42101:-3.26038:-8.9939:2.32985:14.6402:4.43776:4.75044:3.88252,root-345,-0.7800922393798828,0.2837163805961609,2,3,0
