boundary,class_id,example_id,model_seed,position_mode,predictive_order,residual,stage,target_margin,template_id,top1_correct
2,level2-0,test:l2:t1:prandomized:c50:i10,23,randomized,2,0.845813:2.65252:-4.31954:0.243647:2.00985:-1.89357:-0.879701:2.62677:-5.28041:2.24355:1.91731:-2.61715:-2.44695:-0.17775:-4.01742:2.11808:-5.17902:-4.62741:-1.73117:4.30516:-3.25222:8.09339:-3.53543:-0.476444:-0.782993:-2.3212:2.86033:0.161176:1.32409:-4.33901:0.957647:3.26837:-0.572:-4.99952:1.78489:1.92234:5.81795:1.04438:2.86844:-0.815129:0.544845:4.94344:3.96272:1.23397:-4.59857:0.771843:5.71656:-2.01243:-0.134295:-1.83394:0.406645:-0.526653:-3.4051:-4.62446:-1.20539:0.38278:1.24277:1.20119:4.42478:-4.91655:-2.89576:1.54888:-1.49288:-3.85748,s3,-7.4100341796875,1,0
2,level2-0,test:l2:t1:prandomized:c55:i11,23,randomized,2,1.75834:-0.958353:-0.469426:0.829034:2.63367:2.16866:-4.04155:2.67453:3.03397:-1.67069:-3.76634:0.494402:3.03843:-7.10664:-4.08635:-1.05217:4.17755:6.24549:2.88317:-5.82028:2.71992:-2.24733:2.94881:5.1564:3.56953:8.62542:-1.98855:0.457478:3.28185:-0.474015:-5.47992:6.32707:3.54908:4.46354:0.892001:-7.08651:-2.84338:-5.38115:-6.65387:1.14344:-1.27636:1.81824:-4.25893:1.24043:2.14713:-2.77929:-0.153212:0.953936:1.72423:3.09803:-3.52157:-6.52082:4.38383:3.5955:-4.05603:0.924571:-5.92064:0.886689:-3.26256:5.04999:4.80145:-3.31911:-1.9358:0.432742,s3,-25.28876495361328,1,0
2,level2-1,test:l2:t1:prandomized:c60:i12,23,randomized,2,1.22123:1.44927:-3.80566:0.788362:0.50124:-1.29825:-1.12721:2.55113:-4.70906:-0.689936:0.0927098:-0.696398:-3.86998:-1.22181:-2.39006:3.85787:-4.97796:-2.18452:-1.92969:4.90451:-5.29143:4.49213:-2.98759:0.502454:-1.04372:-3.23621:2.13324:-0.652968:1.15712:-0.828434:-0.0723515:4.50431:-0.668996:-4.77627:1.01922:3.19602:5.29156:0.507136:3.55271:1.3408:-0.0495417:2.04048:3.74423:1.4789:-5.5835:2.2112:6.12967:-0.719386:1.21455:-1.54464:-0.228617:-2.03175:-0.598268:-3.52454:-0.253396:-0.754276:1.88788:1.61115:4.93779:-3.2487:-2.43348:2.31626:-2.98541:-2.05772,s3,-37.55902862548828,1,0
2,level2-0,test:l2:t1:prandomized:c0:i13,23,randomized,2,2.18378:1.70422:-3.63473:1.65714:0.454855:-0.845906:-1.19121:3.15802:-4.48624:1.66921:2.96908:-2.20529:-2.75652:-0.347947:-2.83372:3.21499:-4.44791:-4.69588:-3.13349:2.27574:-3.97278:7.07493:-3.03986:0.692723:-0.436227:-1.29775:4.26106:-0.0398247:0.968295:-1.22289:1.93786:4.9535:-1.24898:-5.04037:2.67339:3.96993:5.9892:3.57851:2.99168:-0.132732:1.59615:3.97868:2.5059:2.67967:-5.19833:0.616384:5.73548:-2.62024:-0.766451:-1.85281:1.1869:-0.0823739:-0.659942:-1.78831:0.405753:0.837471:2.76825:3.31537:5.40236:-6.11438:-3.23079:1.25714:-3.1332:-5.43333,s3,-8.493856430053711,1,0
2,level2-0,test:l2:t1:prandomized:c5:i14,23,randomized,2,3.2684:-1.25883:0.11131:2.60715:3.80952:0.0941595:-3.62554:0.612171:3.08219:-1.35384:-1.45746:0.45064:3.21988:-6.46477:-4.36547:-0.564114:3.67551:4.64954:0.758454:-5.47621:1.14743:-2.51586:2.45985:5.40646:3.19556:7.10539:-0.137334:-0.0238068:2.47044:-0.315541:-5.9031:7.70421:2.03317:2.89685:0.353055:-7.41835:-3.13634:-4.89007:-6.96794:-0.0382554:-0.111696:1.55763:-3.80742:1.73573:-0.651615:-2.39422:-1.08673:2.80913:3.33814:3.70226:-2.58252:-1.40842:4.77656:2.91418:-1.9634:-1.1004:-6.62031:-0.00689411:-5.21086:3.17134:1.59406:-2.66658:-4.62371:0.112616,s3,-21.59099006652832,1,0
2,level2-0,test:l2:t1:prandomized:c10:i15,23,randomized,2,1.43534:1.19305:-4.36507:0.900868:0.812976:-1.25541:0.251127:1.46862:-4.35438:0.286314:2.73851:-1.64592:-4.21572:0.244089:-2.55449:0.285318:-6.43074:-2.53428:-4.28256:1.75337:-3.79441:5.98373:-5.04915:-0.355941:-2.55739:-4.28617:2.0173:0.56776:1.28003:-1.73962:0.751192:1.63685:-2.48636:-3.69855:0.954871:2.92382:4.61643:3.2575:3.73397:0.720012:-0.183765:3.29918:3.46238:1.59735:-5.93095:1.03775:5.44344:-4.0735:-1.57741:-1.00465:1.94739:1.65104:-2.64942:-1.75463:-1.73942:-0.110051:3.43238:1.38383:3.92717:-7.0216:-2.71911:1.25462:-1.00972:-4.56779,s3,-10.421405792236328,1,0
2,level2-0,test:l2:t1:prandomized:c15:i16,23,randomized,2,1.65368:0.796987:1.23869:4.78337:3.60505:2.37396:-4.89904:0.237489:1.23292:-1.28478:-3.09219:2.1844:3.7021:-6.26639:-5.45352:0.658557:3.05344:6.84009:2.72768:-7.36739:0.413708:-1.60203:3.22997:5.14663:3.31311:10.7258:0.550178:-1.25194:3.35467:-0.896389:-6.11953:8.26357:2.50743:3.55774:0.149308:-7.61341:-0.85439:-4.21979:-5.70678:1.86847:-0.985819:2.43928:-5.06253:1.05048:2.70369:-3.62799:-2.64783:2.10587:2.14437:3.49018:-4.24246:-3.21224:2.0515:1.59285:-4.43083:-3.10086:-5.96823:-0.579254:-4.73325:5.93678:3.03337:-2.7599:-5.17154:1.07584,s3,-20.987899780273438,1,0
2,level2-1,test:l2:t1:prandomized:c20:i17,23,randomized,2,1.43:1.81119:-3.35125:0.697977:0.46696:-0.937932:-0.462192:1.55796:-4.02818:2.3711:1.47524:-1.19055:-3.73757:1.15794:-2.17037:2.58454:-4.17889:-4.05486:-3.483:4.32295:-3.12038:5.14603:-3.68071:-2.03244:-0.705059:-4.02793:1.54165:-1.60299:0.819265:-1.8417:0.931299:4.96031:-1.18032:-5.3099:0.134334:2.22781:5.36098:1.64044:4.09234:0.121378:0.194786:2.54539:5.56217:2.28853:-5.91738:0.461432:5.1081:-2.59927:-0.558428:-1.70608:1.71456:-1.17817:-3.7496:-0.672622:-0.879847:2.71919:4.04062:1.97757:4.09344:-3.75896:-0.692957:3.15975:-1.4313:-3.45008,s3,-31.128353118896484,1,0
2,level2-1,test:l2:t1:prandomized:c25:i18,23,randomized,2,1.75322:1.22993:2.74953:2.97709:4.03377:0.299831:-3.2841:2.07062:2.82763:-1.72453:-2.22125:-0.991486:0.950966:-5.8151:-3.12803:-3.18882:1.67847:7.22322:1.18147:-4.94224:1.73148:-0.766427:4.22198:6.84524:1.51156:8.57222:-0.463966:-1.21524:2.5021:-0.143059:-5.4129:7.02316:0.187014:3.82413:-0.216819:-5.91563:-2.87647:-3.40106:-7.21455:1.93913:-1.68337:0.619084:-3.51168:0.302564:-0.174435:-2.97897:-2.80101:2.42873:2.35286:1.12592:-3.24321:-4.28956:3.07047:0.926836:-3.39872:-3.39416:-6.1177:0.347892:-2.57204:3.87856:2.7851:-4.57285:-3.96911:1.30654,s3,-9.477365493774414,1,0
2,level2-1,test:l2:t1:prandomized:c30:i19,23,randomized,2,1.29181:0.135151:-6.70638:1.20841:1.90518:-1.56306:-1.10701:2.68608:-0.887417:0.612222:1.62078:0.00178458:-1.74673:-0.825271:-0.953204:1.91977:-5.56498:-4.0017:-4.36939:3.77707:-5.80818:6.56952:-2.60272:-1.98089:0.0471783:-1.80369:4.06151:-1.20291:-0.877348:-1.0261:-0.797768:2.59259:-1.41628:-4.57307:1.00227:5.10082:6.86794:0.0194157:4.15578:2.26787:-0.290836:3.09186:3.7844:0.744186:-5.62409:0.896298:4.84014:-2.77562:-0.666091:0.382122:0.212009:-1.24304:-3.45812:-1.78217:0.0334332:0.716126:1.57344:4.29417:3.92594:-4.99723:-3.01361:0.880025:-1.45435:-3.84324,s3,-42.60869216918945,1,0
2,level2-1,test:l2:t1:prandomized:c35:i20,23,randomized,2,-0.0237759:-0.322237:2.93122:0.681126:3.51163:0.703685:-0.00580955:1.17532:1.59546:-0.927408:-1.17603:-1.29994:4.60751:-7.2554:-4.88222:-2.39229:1.75743:6.3825:0.851689:-4.73825:2.16085:-2.26621:3.93427:6.84719:1.10733:7.78804:-1.76599:0.257383:1.92813:-1.50362:-5.66635:7.70911:1.47905:3.35953:0.887809:-4.96154:-1.86063:-5.45632:-5.99196:0.1964:-2.92346:2.27431:-4.45577:0.938848:3.54293:-2.93775:-3.59894:2.91117:2.55402:1.81425:-5.09761:-3.81623:5.74103:3.53618:-5.46937:-0.266479:-5.97828:1.62216:-4.69533:3.38344:4.53831:-2.50177:-4.16747:0.943834,s3,-9.1317138671875,1,0
2,level2-0,test:l2:t1:prandomized:c40:i21,23,randomized,2,2.32447:0.476673:-3.58851:0.0305774:1.89522:-1.30187:0.725873:1.86468:-1.22597:-1.22709:1.87973:-3.05689:-2.6616:-3.64773:-1.50255:2.54749:-4.18426:-2.12868:-4.21336:3.80097:-3.76116:6.80179:-3.58325:-1.68312:-0.478476:-3.27632:1.81874:1.56345:-0.0847959:-1.27981:1.06598:3.17963:-3.27059:-5.34406:2.81103:5.31306:4.62957:0.411732:3.95109:1.22756:0.60133:4.4975:4.09834:2.30854:-6.0485:0.760608:5.49266:-2.1541:1.07704:-1.2189:-0.292103:0.127066:-1.19771:-4.97319:-0.538377:-1.18865:3.06896:1.34316:4.44549:-3.98109:-2.62541:1.23333:-0.588635:-2.66704,s3,-8.779691696166992,1,0
2,level2-0,test:l2:t1:prandomized:c45:i22,23,randomized,2,2.16786:-1.24672:1.96146:1.98892:1.16926:3.02561:-3.94857:0.358069:2.92846:-2.27708:-2.74327:0.696006:4.34672:-6.53403:-5.42572:1.19752:0.319058:5.15304:2.50432:-5.35354:3.44512:-0.116976:2.36828:5.91803:4.18621:9.95277:0.0259217:-2.31665:1.08624:-1.66227:-4.43675:5.98037:3.39694:4.60244:1.73296:-7.26532:-3.11511:-4.13971:-5.36363:0.90561:-2.74417:1.50618:-3.32097:2.85285:1.75661:-1.46871:-0.83692:4.90536:2.29465:1.94676:-4.60887:-3.14593:5.47321:2.36716:-2.48228:-2.82843:-6.23026:1.3779:-3.24101:3.58729:3.08404:-2.40596:-4.88173:0.522019,s3,-24.78042984008789,1,0
2,level2-0,test:l2:t1:prandomized:c50:i23,23,randomized,2,3.01112:-0.485212:-3.18401:0.385665:2.17441:-0.990317:-1.17894:2.90203:-4.24601:0.753928:1.5431:-0.718572:-2.23564:0.044569:-3.1765:0.515411:-5.12549:-2.45737:-1.7079:2.71372:-2.23465:5.9977:-2.23869:0.886202:-3.17464:-1.9306:2.47158:0.209432:0.128666:-1.56106:0.731707:4.41241:-1.42073:-4.00547:1.9947:2.38605:6.06119:1.0243:2.9741:0.81296:1.22799:3.19233:5.43935:1.89253:-3.33642:0.219967:5.97916:-2.46815:-0.517289:0.375773:0.276622:-1.26255:-4.01868:-2.76566:0.277853:0.430757:4.4149:1.77404:4.30909:-5.83492:-2.88453:-0.332086:-0.0607808:-3.1476,s3,-11.16737174987793,1,0
2,level2-0,test:l2:t1:prandomized:c55:i24,23,randomized,2,0.631847:-0.472889:4.78645:0.599691:1.5485:1.03062:-1.85147:0.0323745:1.71825:-5.3318:-1.81864:-0.815362:1.91503:-9.59792:-4.91938:-0.905888:1.57074:4.51051:0.856169:-5.11151:2.48137:-1.34846:2.48183:7.19247:2.93016:8.33142:-2.86656:1.08973:3.79821:-0.907295:-4.56348:7.25139:1.01473:4.37293:0.118149:-6.36432:-2.64811:-5.79901:-7.1129:0.92998:-1.44916:2.15001:-4.88151:1.42179:2.35947:-0.7685:-2.50422:2.66832:2.30372:3.36243:-3.67427:-3.70326:3.81137:2.43348:-2.945:-2.12557:-7.71998:0.266828:-5.66359:4.8824:3.48371:-2.81844:-4.11435:-0.237923,s3,-27.502113342285156,1,0
2,level2-1,test:l2:t1:prandomized:c60:i25,23,randomized,2,2.16176:2.75381:-5.12282:0.751077:2.01266:-1.75796:1.30094:3.74647:-3.6657:2.11526:2.62843:-2.63932:-1.95934:0.0856792:-2.79285:1.31955:-4.65296:-3.62109:-2.84514:4.07161:-3.26956:3.60105:-5.34:-0.819712:-1.6954:-2.76047:2.55296:0.966764:1.34617:-0.465318:-0.27953:3.15613:-0.92025:-2.76569:0.686442:2.42085:3.76765:2.26311:3.34997:2.39377:-1.52715:2.70242:4.98173:2.25055:-5.08095:1.14887:7.07899:-2.60302:0.794639:0.151013:0.610749:0.248858:-3.24418:-2.08942:-0.845292:0.988085:3.83855:-0.221013:2.74223:-4.33327:-2.08715:1.55156:-3.00116:-2.55994,s3,-37.8942985534668,1,0
2,level2-0,test:l2:t1:prandomized:c0:i26,23,randomized,2,0.582307:1.01297:-2.95823:0.231352:3.30255:-2.39783:-0.204905:3.86622:-3.37535:0.050054:1.25494:0.631374:-2.22154:1.04319:-0.942669:1.9343:-2.27062:-1.71169:-2.66197:5.14227:-5.53453:6.14002:-4.54497:-1.59386:-2.62858:-0.360469:2.11924:1.04247:1.75802:-1.20502:0.106628:2.60814:-0.235549:-3.40301:2.58823:2.85661:4.48166:0.288966:3.83047:1.11775:-1.08655:2.69626:4.48569:1.44681:-4.85741:1.76285:4.12475:-0.857618:-0.129965:-1.01984:0.662368:1.1195:-2.07225:-1.69021:-1.09489:1.48304:2.95855:0.99269:3.34159:-3.72698:-2.40881:1.21825:0.273639:-3.83597,s3,-8.743791580200195,1,0
2,level2-0,test:l2:t1:prandomized:c5:i27,23,randomized,2,-0.118586:0.0940509:2.51461:2.90062:3.47803:1.79846:-1.80728:0.5837:3.66374:-1.44338:-2.26986:0.343877:4.55791:-8.32497:-5.1116:-0.247699:3.99943:4.80545:3.94193:-6.22696:1.01676:-0.539456:2.17218:5.89177:2.82937:7.64916:-1.389:-0.399948:3.04402:-1.51409:-6.21203:7.3997:1.42944:3.21598:1.00893:-5.04073:-3.20447:-5.83346:-6.89679:0.665442:-1.44556:0.451114:-5.71242:1.44578:1.18948:-3.20284:-1.2565:2.1732:1.90879:3.13095:-3.10547:-3.05244:3.97643:2.31892:-2.45647:-1.70961:-5.9155:2.02356:-5.10671:3.36113:4.29719:-3.33059:-4.14932:1.3674,s3,-24.594377517700195,1,0
2,level2-0,test:l2:t1:prandomized:c10:i28,23,randomized,2,1.73347:1.23754:-4.12216:1.51376:1.09277:0.261533:-0.680122:1.65034:-4.22263:-0.349402:-0.482425:-0.923128:-3.52933:0.93543:-3.61051:1.57153:-6.49351:-2.17278:-3.2093:2.55134:-4.24115:4.69779:-5.6948:0.00588997:-2.06608:-1.43465:3.8025:0.0858252:1.56351:-3.28333:0.861972:2.68082:-0.287566:-2.75734:3.31678:1.12473:5.89327:0.812953:2.30591:2.6691:0.1303:3.66401:2.79795:1.39922:-6.04426:1.15561:3.82798:-1.93363:-1.35299:-1.03967:-0.174881:0.422656:-3.42679:-2.33699:0.735469:0.95785:3.45544:-0.200911:4.77062:-3.49815:-2.77616:-0.090564:0.0338629:-3.98992,s3,-5.290334701538086,1,0
2,level2-0,test:l2:t1:prandomized:c15:i29,23,randomized,2,2.24061:0.124619:2.26499:3.57565:2.447:1.56561:-0.758681:-0.0764438:3.23887:-2.46277:-1.32986:0.79959:2.7143:-5.59499:-3.73522:-0.117285:2.94119:5.88704:0.644137:-5.88618:3.28502:-3.15588:3.45588:6.47124:2.74367:9.40439:-2.07768:0.434145:2.91556:-3.53161:-6.05861:6.90675:2.18875:5.41633:-0.798075:-5.13771:-2.90318:-5.48655:-5.97621:0.915926:-2.30018:3.30314:-3.33655:0.749229:2.13262:-2.30467:-2.79226:3.30274:3.90765:2.57749:-4.87005:-4.84437:4.00623:2.34297:-2.96515:-0.636258:-6.73949:1.42461:-3.9957:4.43454:2.02257:-1.80892:-4.01579:0.950508,s3,-25.518394470214844,1,0
2,level2-1,test:l2:t1:prandomized:c20:i30,23,randomized,2,2.25826:2.30237:-4.15573:0.654922:0.934183:-2.06547:0.523217:2.61945:-1.53192:0.975671:2.27424:-1.41108:-1.70469:1.5511:-2.78439:1.33517:-4.95912:-2.93985:-2.76404:4.92057:-3.52253:6.54183:-5.90031:-0.984246:-2.09137:-1.84661:3.30102:0.065414:1.10586:-3.83207:1.26384:1.90352:-1.82636:-5.79372:1.72586:2.33905:3.57311:1.72924:2.42346:2.71571:-0.315942:2.11168:4.35525:3.19314:-6.27766:0.878365:4.73222:-0.52124:-0.9954:-1.73183:1.54018:-1.0238:-1.16636:-1.39605:0.34137:3.43128:1.8326:1.64118:2.55634:-3.95234:-2.38717:3.45825:-0.204732:-3.15194,s3,-38.87983703613281,1,0
2,level2-1,test:l2:t1:prandomized:c25:i31,23,randomized,2,3.30134:-0.302292:0.261677:3.03944:4.96528:2.33592:-4.12664:2.54302:3.39554:-2.54404:-3.08445:0.894901:4.58467:-9.31424:-3.69168:-1.46757:2.46973:6.49174:2.78867:-4.79288:2.37882:-2.67245:4.55765:6.21526:4.64858:10.8427:0.449695:-3.39007:0.789189:-1.16369:-6.95571:7.03213:1.3923:4.37539:1.71257:-6.56379:-1.39145:-5.01522:-6.75093:1.32547:-1.76869:0.674233:-5.34808:1.55191:2.13704:-1.95048:-2.22862:3.99565:2.87739:4.00149:-4.68486:-4.45901:4.48774:0.501095:-4.75242:-2.46989:-6.86196:0.424875:-2.21388:3.16533:3.52969:-4.22137:-3.01176:1.11027,s3,-13.534646987915039,1,0
3,level2-0,test:l2:t0:paligned:c0:i0,23,aligned,2,4.74137:7.44942:-2.00656:5.78235:3.74417:3.2574:0.218346:3.01183:-6.39891:2.48704:-1.59746:3.09701:2.73911:-1.48624:-1.98573:2.02299:-3.62851:-5.62443:-5.6422:-0.67993:-5.71217:6.83519:-7.45719:-5.51155:-0.524851:-4.94358:3.08647:-1.26546:5.77015:-4.95868:-1.70307:1.40972:-4.36734:-5.84295:3.43861:3.26251:10.197:0.458171:3.45538:5.40771:2.70788:3.9285:3.25876:0.322398:-10.6008:1.35411:6.48984:-2.80415:2.08005:-2.94602:2.83545:-0.613202:-5.88648:-3.51958:-2.74243:-0.968613:0.965532:0.564506:8.52669:-8.33817:0.585215:-2.50948:-1.75063:-7.48379,s3,9.308927536010742,0,1
3,level2-0,test:l2:t0:paligned:c5:i1,23,aligned,2,1.33971:6.41755:2.33755:8.94701:3.64154:6.6525:0.813519:-3.73521:-2.08224:1.07499:-7.02222:0.327891:13.842:-6.95407:-3.10463:-1.22243:4.28213:7.56798:0.163513:-6.10275:2.31018:-4.70195:-0.181088:1.74121:8.44333:5.48461:2.07733:-2.25137:9.53206:-8.39802:-7.54567:4.30743:-0.967836:2.29831:7.74004:-4.28335:6.57016:-11.2953:-5.54271:8.57796:2.67123:2.42983:-2.06228:2.85967:-5.47007:2.4778:1.88759:1.6791:8.14537:-0.321286:-1.53916:-6.99751:4.15035:-0.176594:-10.1128:-6.72903:-10.6148:-2.53701:-1.00599:-1.57845:5.66918:-8.90392:1.55482:-2.86216,s3,5.982297897338867,0,1
3,level2-0,test:l2:t0:paligned:c10:i2,23,aligned,2,4.2701:7.00957:-4.26664:5.11833:3.20449:-0.407816:-0.360512:2.13176:-7.28533:6.12278:-2.38301:2.61827:3.18418:-1.73907:-1.72293:4.35838:-2.55583:-3.59295:-5.27276:0.525539:-6.67852:6.49853:-7.94307:-5.62946:-1.01038:-6.16815:6.00429:-2.20281:4.44588:-6.3674:0.528571:0.827097:-4.97765:-8.25144:1.79198:3.5835:12.1249:-0.90994:4.09352:1.91423:1.85904:2.38745:4.90003:2.21268:-11.0455:-0.473531:7.906:-2.76431:2.12334:-2.25316:3.50947:-0.754736:-7.00768:-4.16334:-3.27431:-1.99726:3.3998:0.544518:7.48646:-7.80665:1.10957:0.0716007:-1.43653:-8.29741,s3,13.45132827758789,0,1
3,level2-0,test:l2:t0:paligned:c15:i3,23,aligned,2,1.34127:6.54747:0.407523:7.92351:4.04816:5.88424:3.93614:-3.71143:-0.650802:0.594788:-6.61076:-2.31069:13.5473:-5.12334:-3.25885:-0.909761:5.01345:10.039:1.49139:-2.82617:3.09635:-4.83185:-0.712155:1.85384:9.16978:4.51569:1.19282:-0.724881:8.60347:-7.40083:-6.48878:0.830832:-5.01454:3.55468:5.24267:-3.62219:6.85272:-10.8928:-6.04152:8.05066:0.890553:3.29592:-2.07347:5.24283:-5.81154:1.88738:1.23147:0.716055:8.51544:-0.523149:-3.9277:-5.99185:5.12224:-1.6601:-10.2341:-5.60614:-10.0663:-3.40333:-1.76918:-2.50722:5.7535:-8.64992:3.022:-4.31319,s3,6.894073486328125,0,1
3,level2-1,test:l2:t0:paligned:c20:i4,23,aligned,2,7.52183:2.79408:-1.97118:-4.43905:7.10853:-2.93407:-3.50877:4.06643:-4.59612:5.16098:-0.978225:6.14563:-3.73653:-4.8415:-4.22179:8.25108:0.978279:-8.15558:-0.51295:-3.02844:-5.13789:4.69045:-4.68378:-6.88072:-0.618144:-6.13944:4.06529:-2.18011:3.41164:0.696818:-1.96544:6.27865:-1.83173:-7.90066:-0.971651:-1.75967:5.59172:2.13525:3.64564:-1.14628:-1.3575:1.71787:2.48774:-3.35871:-7.27228:-6.4723:1.86441:5.47803:-0.978319:0.316211:1.88339:2.78933:-7.88181:1.06308:-1.13868:2.97192:1.15482:5.20448:3.77468:0.940503:4.20861:4.30536:0.736386:-3.32416,s3,9.627927780151367,0,1
3,level2-1,test:l2:t0:paligned:c25:i5,23,aligned,2,3.84014:3.94835:5.49005:1.08132:5.08837:3.71109:-4.93799:1.82442:1.34846:2.86795:-4.06314:5.70725:7.1692:-11.158:-5.91155:0.546013:7.12803:3.75431:3.54387:-13.9381:0.186552:0.0671474:1.74321:2.86876:3.03353:5.97494:-1.62942:-1.03323:4.73245:-2.16738:-8.01807:9.68727:-0.0785055:-0.5283:-1.20536:-7.31706:-0.223457:-6.3553:-6.89901:1.28642:-1.64343:2.41098:-9.02359:-0.0359926:-3.18087:-3.71555:-4.68225:4.93497:5.19125:4.41341:-4.04713:-5.07737:2.36806:4.53796:-6.29109:-1.3422:-6.72412:-1.35084:-3.3529:5.69573:9.51276:-4.45847:-2.27701:-3.83741,s3,11.645675659179688,0,1
3,level2-1,test:l2:t0:paligned:c30:i6,23,aligned,2,8.3443:2.80085:2.48381:-4.92399:6.065:-0.674639:-3.74577:1.18228:-4.71712:4.77476:1.85347:5.13212:-2.55826:-4.6398:-4.71774:9.23319:0.940827:-8.17243:-0.0993142:-5.408:-4.81475:6.05115:-4.86139:-6.82507:-1.20711:-5.57785:2.91799:-1.07338:4.33079:-0.229203:-0.217072:8.44083:-1.66568:-8.37745:0.0320981:-2.71995:5.05335:2.48705:3.97828:-3.0169:-2.04993:2.851:2.2697:-0.461213:-6.868:-4.2805:0.18469:6.41106:-0.548017:-0.809884:1.29756:1.52266:-7.09967:-0.318737:-0.496433:2.99321:2.25948:4.59808:3.21726:0.0525212:3.47439:4.03658:2.36018:-4.48943,s3,13.159317016601562,0,1
3,level2-1,test:l2:t0:paligned:c35:i7,23,aligned,2,4.76719:4.94033:6.74663:2.60514:4.78755:3.94832:-5.79855:3.2496:2.13686:2.12549:-6.51281:5.64769:8.48896:-10.1934:-6.37923:2.31203:6.64904:3.53223:1.21409:-13.4412:-1.48717:0.311621:2.69122:0.708602:2.49023:6.8311:1.29333:-2.17223:3.56828:-2.7381:-7.08597:7.71984:-1.37905:-0.11081:-1.76428:-7.85803:0.720205:-5.76834:-8.20417:1.81581:2.00723:1.4924:-7.41219:-0.454623:-2.35818:-6.25535:-1.07025:3.14748:5.08143:4.51078:-4.33165:-5.4953:0.121652:2.63442:-4.97779:-3.14039:-7.57276:0.126427:-2.76924:3.14129:7.41036:-3.78334:-3.70671:-3.81624,s3,11.578882217407227,0,1
3,level2-0,test:l2:t0:paligned:c40:i8,23,aligned,2,3.57944:2.2121:-4.117:6.14849:4.89123:5.70847:-1.39715:-0.98921:-7.34542:3.88801:-0.916497:-0.1033:6.50061:4.63366:-1.77462:8.44288:1.80866:-6.5331:-5.58183:2.33511:-10.17:4.09117:-6.1287:-2.87384:-2.49447:-7.15219:8.00879:3.76303:8.47936:-8.78732:-2.21242:2.22279:-5.60202:-8.40715:2.9056:7.68627:10.0433:6.3858:6.70347:4.23666:0.892254:5.3085:2.60019:2.91326:-9.63078:4.57642:5.41818:-4.9186:2.07615:-2.88234:0.917417:0.174102:-4.11208:-11.2121:-3.07725:0.846843:3.38021:-1.3952:8.00007:-9.67101:-0.412742:-1.86451:-4.70573:-4.19287,s3,9.219135284423828,0,1
3,level2-0,test:l2:t0:paligned:c45:i9,23,aligned,2,-0.285249:8.27575:3.26249:8.66456:3.84024:8.97547:-0.591842:-1.69928:-1.81147:-0.562221:-7.22274:1.4061:13.9077:-9.10851:-5.21294:0.141546:5.2555:6.52526:-2.553:-6.54558:0.14119:-4.6292:-0.58757:1.11836:5.90931:7.13421:3.22259:-4.24465:10.789:-8.82021:-8.31758:3.12235:-3.20762:3.41298:8.74789:-2.93216:6.9472:-11.6044:-6.03596:11.1183:2.1088:3.21936:-3.96313:4.00383:-5.21726:0.0875647:1.20958:1.50171:8.1906:0.569863:-4.94784:-7.32857:4.68431:-2.24233:-9.8096:-6.09159:-10.8472:-3.0242:0.00413847:-0.737095:4.55689:-8.33106:-0.437017:-3.41005,s3,3.621255874633789,0,1
3,level2-0,test:l2:t0:paligned:c50:i10,23,aligned,2,2.21853:3.41411:-4.66943:6.5309:3.89811:6.80242:-2.66061:-0.102105:-9.46519:4.42308:1.20006:-2.00318:5.45864:3.41595:-3.18544:6.77531:1.0815:-8.41941:-4.5649:1.77983:-7.92113:6.75849:-5.17695:-1.58017:-1.04532:-6.15997:8.88478:3.70711:8.44994:-9.49681:-1.64416:1.78377:-5.4598:-11.9338:2.95751:5.60712:11.7309:3.6148:5.43553:4.51092:1.47164:7.87847:2.9605:3.0255:-9.38153:4.88262:5.28572:-5.2283:2.37274:-3.37864:1.47651:-0.88582:-3.56996:-12.4259:-2.70419:0.91359:0.982771:-3.82528:7.80707:-9.58502:-0.164993:-2.28163:-3.93121:-4.28746,s3,9.656888961791992,0,1
3,level2-0,test:l2:t0:paligned:c55:i11,23,aligned,2,1.07932:7.02342:-0.268725:7.73733:4.42683:8.15965:0.460259:-1.18185:-2.05555:0.648913:-8.91174:1.09956:12.8515:-6.66784:-3.46729:-0.420212:5.67435:7.65758:0.409287:-5.97616:2.0228:-5.18147:-0.483239:1.29098:7.94953:6.52368:1.67116:-1.99202:10.2257:-7.7648:-7.26542:2.08657:-1.45568:3.45665:8.19383:-4.48722:8.26504:-11.1641:-5.44:8.90189:2.86324:3.37732:-3.11721:3.91413:-5.24815:1.40541:3.26174:-0.35385:8.15795:0.0786493:-2.61171:-9.75487:4.5164:0.713373:-10.325:-4.21153:-11.0822:-1.80395:0.505554:-0.0509052:6.63032:-8.7889:1.96128:-4.932,s3,5.999309539794922,0,1
