condition,example_id,family,heads,icl_gain,layers,margin,model_seed,probability,rank,stage,target,top1,width
correct,37,4,2,21.44852638244629,1,6.237163543701172,23,0.9952822327613831,1,D4,6,1,16
shuffled,37,4,2,,1,-8.29056453704834,23,0.0002499422989785671,4,D4,6,0,16
wrong_chain,37,4,2,,1,4.265411376953125,23,0.9841126799583435,1,D4,6,1,16
irrelevant,37,4,2,,1,5.135506629943848,23,0.9924266338348389,1,D4,6,1,16
reversed,37,4,2,,1,6.260107040405273,23,0.9956151247024536,1,D4,6,1,16
none,38,4,2,,1,-15.211362838745117,23,2.471682023497124e-07,48,D4,6,0,16
correct,38,4,2,21.44852638244629,1,6.237163543701172,23,0.9952822327613831,1,D4,6,1,16
shuffled,38,4,2,,1,-8.29056453704834,23,0.0002499422989785671,4,D4,6,0,16
wrong_chain,38,4,2,,1,4.265411376953125,23,0.9841126799583435,1,D4,6,1,16
irrelevant,38,4,2,,1,5.135506629943848,23,0.9924266338348389,1,D4,6,1,16
reversed,38,4,2,,1,6.260107040405273,23,0.9956151247024536,1,D4,6,1,16
none,39,4,2,,1,-15.211362838745117,23,2.471682023497124e-07,48,D4,6,0,16
correct,39,4,2,21.44852638244629,1,6.237163543701172,23,0.9952822327613831,1,D4,6,1,16
shuffled,39,4,2,,1,-13.704974174499512,23,1.1123659078293713e-06,34,D4,6,0,16
wrong_chain,39,4,2,,1,4.265411376953125,23,0.9841126799583435,1,D4,6,1,16
irrelevant,39,4,2,,1,5.135506629943848,23,0.9924266338348389,1,D4,6,1,16
reversed,39,4,2,,1,6.260107040405273,23,0.9956151247024536,1,D4,6,1,16
none,40,5,2,,1,-5.804142951965332,23,0.002130544977262616,11,D4,6,0,16
correct,40,5,2,13.185606956481934,1,7.381464004516602,23,0.997864305973053,1,D4,6,1,16
shuffled,40,5,2,,1,-7.629249572753906,23,0.0004855555307585746,2,D4,6,0,16
wrong_chain,40,5,2,,1,4.260073661804199,23,0.9854452013969421,1,D4,6,1,16
irrelevant,40,5,2,,1,4.645352363586426,23,0.9899040460586548,1,D4,6,1,16
reversed,40,5,2,,1,7.3837690353393555,23,0.9980385899543762,1,D4,6,1,16
none,41,5,2,,1,-5.804142951965332,23,0.002130544977262616,11,D4,6,0,16
correct,41,5,2,13.185606956481934,1,7.381464004516602,23,0.997864305973053,1,D4,6,1,16
shuffled,41,5,2,,1,-7.629249572753906,23,0.0004855555307585746,2,D4,6,0,16
wrong_chain,41,5,2,,1,4.260073661804199,23,0.9854452013969421,1,D4,6,1,16
irrelevant,41,5,2,,1,4.645352363586426,23,0.9899040460586548,1,D4,6,1,16
reversed,41,5,2,,1,7.3837690353393555,23,0.9980385899543762,1,D4,6,1,16
none,42,5,2,,1,-5.804142951965332,23,0.002130544977262616,11,D4,6,0,16
correct,42,5,2,13.185606956481934,1,7.381464004516602,23,0.997864305973053,1,D4,6,1,16
shuffled,42,5,2,,1,-7.629249572753906,23,0.0004855555307585746,2,D4,6,0,16
wrong_chain,42,5,2,,1,4.260073661804199,23,0.9854452013969421,1,D4,6,1,16
irrelevant,42,5,2,,1,4.645352363586426,23,0.9899040460586548,1,D4,6,1,16
reversed,42,5,2,,1,7.3837690353393555,23,0.9980385899543762,1,D4,6,1,16
none,43,5,2,,1,-5.804142951965332,23,0.002130544977262616,11,D4,6,0,16
correct,43,5,2,13.185606956481934,1,7.381464004516602,23,0.997864305973053,1,D4,6,1,16
shuffled,43,5,2,,1,-15.492549896240234,23,1.8687758540636423e-07,46,D4,6,0,16
wrong_chain,43,5,2,,1,4.260073661804199,23,0.9854452013969421,1,D4,6,1,16
irrelevant,43,5,2,,1,4.645352363586426,23,0.9899040460586548,1,D4,6,1,16
reversed,43,5,2,,1,7.3837690353393555,23,0.9980385899543762,1,D4,6,1,16
none,44,5,2,,1,-5.804142951965332,23,0.002130544977262616,11,D4,6,0,16
correct,44,5,2,13.185606956481934,1,7.381464004516602,23,0.997864305973053,1,D4,6,1,16
shuffled,44,5,2,,1,-15.492549896240234,23,1.8687758540636423e-07,46,D4,6,0,16
wrong_chain,44,5,2,,1,4.260073661804199,23,0.9854452013969421,1,D4,6,1,16
irrelevant,44,5,2,,1,4.645352363586426,23,0.9899040460586548,1,D4,6,1,16
reversed,44,5,2,,1,7.3837690353393555,23,0.9980385899543762,1,D4,6,1,16
none,45,5,2,,1,-5.804142951965332,23,0.002130544977262616,11,D4,6,0,16
correct,45,5,2,13.185606956481934,1,7.381464004516602,23,0.997864305973053,1,D4,6,1,16
shuffled,45,5,2,,1,-7.629249572753906,23,0.0004855555307585746,2,D4,6,0,16
wrong_chain,45,5,2,,1,4.260073661804199,23,0.9854452013969421,1,D4,6,1,16
irrelevant,45,5,2,,1,4.645352363586426,23,0.9899040460586548,1,D4,6,1,16
reversed,45,5,2,,1,7.3837690353393555,23,0.9980385899543762,1,D4,6,1,16
none,46,5,2,,1,-5.804142951965332,23,0.002130544977262616,11,D4,6,0,16
correct,46,5,2,13.185606956481934,1,7.381464004516602,23,0.997864305973053,1,D4,6,1,16
shuffled,46,5,2,,1,-15.492549896240234,23,1.8687758540636423e-07,46,D4,6,0,16
wrong_chain,46,5,2,,1,4.260073661804199,23,0.9854452013969421,1,D4,6,1,16
irrelevant,46,5,2,,1,4.645352363586426,23,0.9899040460586548,1,D4,6,1,16
reversed,46,5,2,,1,7.3837690353393555,23,0.9980385899543762,1,D4,6,1,16
none,47,5,2,,1,-5.804142951965332,23,0.002130544977262616,11,D4,6,0,16
correct,47,5,2,13.185606956481934,1,7.381464004516602,23,0.997864305973053,1,D4,6,1,16
shuffled,47,5,2,,1,-15.492549896240234,23,1.8687758540636423e-07,46,D4,6,0,16
wrong_chain,47,5,2,,1,4.260073661804199,23,0.9854452013969421,1,D4,6,1,16
irrelevant,47,5,2,,1,4.645352363586426,23,0.9899040460586548,1,D4,6,1,16
reversed,47,5,2,,1,7.3837690353393555,23,0.9980385899543762,1,D4,6,1,16
none,48,6,2,,1,2.5260868072509766,23,0.8854308128356934,1,D4,6,1,16
correct,48,6,2,3.8306360244750977,1,6.356722831726074,23,0.993110179901123,1,D4,6,1,16
shuffled,48,6,2,,1,-7.989615440368652,23,0.000334994780132547,4,D4,6,0,16
wrong_chain,48,6,2,,1,4.364511489868164,23,0.9865483641624451,1,D4,6,1,16
irrelevant,48,6,2,,1,4.519021034240723,23,0.9883595705032349,1,D4,6,1,16
reversed,48,6,2,,1,6.545388698577881,23,0.994207501411438,1,D4,6,1,16
none,49,6,2,,1,2.5260868072509766,23,0.8854308128356934,1,D4,6,1,16
correct,49,6,2,3.8306360244750977,1,6.356722831726074,23,0.993110179901123,1,D4,6,1,16
shuffled,49,6,2,,1,-18.004915237426758,23,1.512390923608109e-08,101,D4,6,0,16
wrong_chain,49,6,2,,1,4.364511489868164,23,0.9865483641624451,1,D4,6,1,16
irrelevant,49,6,2,,1,4.519021034240723,23,0.9883595705032349,1,D4,6,1,16
reversed,49,6,2,,1,6.545388698577881,23,0.994207501411438,1,D4,6,1,16
none,50,6,2,,1,2.5260868072509766,23,0.8854308128356934,1,D4,6,1,16
correct,50,6,2,3.8306360244750977,1,6.356722831726074,23,0.993110179901123,1,D4,6,1,16
shuffled,50,6,2,,1,-7.989615440368652,23,0.000334994780132547,4,D4,6,0,16
wrong_chain,50,6,2,,1,4.364511489868164,23,0.9865483641624451,1,D4,6,1,16
irrelevant,50,6,2,,1,4.519021034240723,23,0.9883595705032349,1,D4,6,1,16
reversed,50,6,2,,1,6.545388698577881,23,0.994207501411438,1,D4,6,1,16
none,51,6,2,,1,2.5260868072509766,23,0.8854308128356934,1,D4,6,1,16
correct,51,6,2,3.8306360244750977,1,6.356722831726074,23,0.993110179901123,1,D4,6,1,16
shuffled,51,6,2,,1,-18.004915237426758,23,1.512390923608109e-08,101,D4,6,0,16
wrong_chain,51,6,2,,1,4.364511489868164,23,0.9865483641624451,1,D4,6,1,16
irrelevant,51,6,2,,1,4.519021034240723,23,0.9883595705032349,1,D4,6,1,16
reversed,51,6,2,,1,6.545388698577881,23,0.994207501411438,1,D4,6,1,16
none,52,6,2,,1,2.5260868072509766,23,0.8854308128356934,1,D4,6,1,16
correct,52,6,2,3.8306360244750977,1,6.356722831726074,23,0.993110179901123,1,D4,6,1,16
shuffled,52,6,2,,1,-7.989615440368652,23,0.000334994780132547,4,D4,6,0,16
wrong_chain,52,6,2,,1,4.364511489868164,23,0.9865483641624451,1,D4,6,1,16
irrelevant,52,6,2,,1,4.519021034240723,23,0.9883595705032349,1,D4,6,1,16
reversed,52,6,2,,1,6.545388698577881,23,0.994207501411438,1,D4,6,1,16
none,53,6,2,,1,2.5260868072509766,23,0.8854308128356934,1,D4,6,1,16
correct,53,6,2,3.8306360244750977,1,6.356722831726074,23,0.993110179901123,1,D4,6,1,16
shuffled,53,6,2,,1,-7.989615440368652,23,0.000334994780132547,4,D4,6,0,16
wrong_chain,53,6,2,,1,4.364511489868164,23,0.9865483641624451,1,D4,6,1,16
irrelevant,53,6,2,,1,4.519021034240723,23,0.9883595705032349,1,D4,6,1,16
reversed,53,6,2,,1,6.545388698577881,23,0.994207501411438,1,D4,6,1,16
none,54,6,2,,1,2.5260868072509766,23,0.8854308128356934,1,D4,6,1,16
correct,54,6,2,3.8306360244750977,1,6.356722831726074,23,0.993110179901123,1,D4,6,1,16
shuffled,54,6,2,,1,-7.989615440368652,23,0.000334994780132547,4,D4,6,0,16
wrong_chain,54,6,2,,1,4.364511489868164,23,0.9865483641624451,1,D4,6,1,16
irrelevant,54,6,2,,1,4.519021034240723,23,0.9883595705032349,1,D4,6,1,16
reversed,54,6,2,,1,6.545388698577881,23,0.994207501411438,1,D4,6,1,16
none,55,6,2,,1,2.5260868072509766,23,0.8854308128356934,1,D4,6,1,16
correct,55,6,2,3.8306360244750977,1,6.356722831726074,23,0.993110179901123,1,D4,6,1,16
shuffled,55,6,2,,1,-18.004915237426758,23,1.512390923608109e-08,101,D4,6,0,16
wrong_chain,55,6,2,,1,4.364511489868164,23,0.9865483641624451,1,D4,6,1,16
irrelevant,55,6,2,,1,4.519021034240723,23,0.9883595705032349,1,D4,6,1,16
reversed,55,6,2,,1,6.545388698577881,23,0.994207501411438,1,D4,6,1,16
none,56,7,2,,1,-1.4893484115600586,23,0.17549532651901245,2,D4,6,0,16
correct,56,7,2,8.248608589172363,1,6.759260177612305,23,0.997308611869812,1,D4,6,1,16
shuffled,56,7,2,,1,-16.08064079284668,23,1.0374551351333139e-07,64,D4,6,0,16
wrong_chain,56,7,2,,1,3.9395599365234375,23,0.9799269437789917,1,D4,6,1,16
irrelevant,56,7,2,,1,4.682090759277344,23,0.989967942237854,1,D4,6,1,16
reversed,56,7,2,,1,6.760349273681641,23,0.9974485039710999,1,D4,6,1,16
none,57,7,2,,1,-1.4893484115600586,23,0.17549532651901245,2,D4,6,0,16
correct,57,7,2,8.248608589172363,1,6.759260177612305,23,0.997308611869812,1,D4,6,1,16
shuffled,57,7,2,,1,-7.908723831176758,23,0.0003668076533358544,2,D4,6,0,16
wrong_chain,57,7,2,,1,3.9395599365234375,23,0.9799269437789917,1,D4,6,1,16
irrelevant,57,7,2,,1,4.682090759277344,23,0.989967942237854,1,D4,6,1,16
reversed,57,7,2,,1,6.760349273681641,23,0.9974485039710999,1,D4,6,1,16
none,58,7,2,,1,-1.4893484115600586,23,0.17549532651901245,2,D4,6,0,16
correct,58,7,2,8.248608589172363,1,6.759260177612305,23,0.997308611869812,1,D4,6,1,16
shuffled,58,7,2,,1,-7.908723831176758,23,0.0003668076533358544,2,D4,6,0,16
wrong_chain,58,7,2,,1,3.9395599365234375,23,0.9799269437789917,1,D4,6,1,16
irrelevant,58,7,2,,1,4.682090759277344,23,0.989967942237854,1,D4,6,1,16
reversed,58,7,2,,1,6.760349273681641,23,0.9974485039710999,1,D4,6,1,16
none,59,7,2,,1,-1.4893484115600586,23,0.17549532651901245,2,D4,6,0,16
correct,59,7,2,8.248608589172363,1,6.759260177612305,23,0.997308611869812,1,D4,6,1,16
shuffled,59,7,2,,1,-16.08064079284668,23,1.0374551351333139e-07,64,D4,6,0,16
wrong_chain,59,7,2,,1,3.9395599365234375,23,0.9799269437789917,1,D4,6,1,16
irrelevant,59,7,2,,1,4.682090759277344,23,0.989967942237854,1,D4,6,1,16
reversed,59,7,2,,1,6.760349273681641,23,0.9974485039710999,1,D4,6,1,16
none,60,7,2,,1,-1.4893484115600586,23,0.17549532651901245,2,D4,6,0,16
correct,60,7,2,8.248608589172363,1,6.759260177612305,23,0.997308611869812,1,D4,6,1,16
shuffled,60,7,2,,1,-7.908723831176758,23,0.0003668076533358544,2,D4,6,0,16
wrong_chain,60,7,2,,1,3.9395599365234375,23,0.9799269437789917,1,D4,6,1,16
irrelevant,60,7,2,,1,4.682090759277344,23,0.989967942237854,1,D4,6,1,16
reversed,60,7,2,,1,6.760349273681641,23,0.9974485039710999,1,D4,6,1,16
none,61,7,2,,1,-1.4893484115600586,23,0.17549532651901245,2,D4,6,0,16
correct,61,7,2,8.248608589172363,1,6.759260177612305,23,0.997308611869812,1,D4,6,1,16
shuffled,61,7,2,,1,-7.908723831176758,23,0.0003668076533358544,2,D4,6,0,16
wrong_chain,61,7,2,,1,3.9395599365234375,23,0.9799269437789917,1,D4,6,1,16
irrelevant,61,7,2,,1,4.682090759277344,23,0.989967942237854,1,D4,6,1,16
reversed,61,7,2,,1,6.760349273681641,23,0.9974485039710999,1,D4,6,1,16
none,62,7,2,,1,-1.4893484115600586,23,0.17549532651901245,2,D4,6,0,16
correct,62,7,2,8.248608589172363,1,6.759260177612305,23,0.997308611869812,1,D4,6,1,16
shuffled,62,7,2,,1,-16.08064079284668,23,1.0374551351333139e-07,64,D4,6,0,16
wrong_chain,62,7,2,,1,3.9395599365234375,23,0.9799269437789917,1,D4,6,1,16
irrelevant,62,7,2,,1,4.682090759277344,23,0.989967942237854,1,D4,6,1,16
reversed,62,7,2,,1,6.760349273681641,23,0.9974485039710999,1,D4,6,1,16
none,63,7,2,,1,-1.4893484115600586,23,0.17549532651901245,2,D4,6,0,16
correct,63,7,2,8.248608589172363,1,6.759260177612305,23,0.997308611869812,1,D4,6,1,16
shuffled,63,7,2,,1,-16.08064079284668,23,1.0374551351333139e-07,64,D4,6,0,16
wrong_chain,63,7,2,,1,3.9395599365234375,23,0.9799269437789917,1,D4,6,1,16
irrelevant,63,7,2,,1,4.682090759277344,23,0.989967942237854,1,D4,6,1,16
reversed,63,7,2,,1,6.760349273681641,23,0.9974485039710999,1,D4,6,1,16
none,0,0,2,,1,-14.271249771118164,37,5.727905545427348e-07,91,D4,6,0,16
correct,0,0,2,14.024999618530273,1,-0.24625015258789062,37,0.43448397517204285,2,D4,6,0,16
shuffled,0,0,2,,1,-6.921621322631836,37,0.0009820639388635755,2,D4,6,0,16
wrong_chain,0,0,2,,1,-6.951517581939697,37,0.0009531872346997261,2,D4,6,0,16
irrelevant,0,0,2,,1,-6.971201419830322,37,0.0009346457663923502,2,D4,6,0,16
reversed,0,0,2,,1,-0.5177946090698242,37,0.37021955847740173,2,D4,6,0,16
none,1,0,2,,1,-14.271249771118164,37,5.727905545427348e-07,91,D4,6,0,16
correct,1,0,2,14.024999618530273,1,-0.24625015258789062,37,0.43448397517204285,2,D4,6,0,16
shuffled,1,0,2,,1,-0.5146865844726562,37,0.3709295988082886,2,D4,6,0,16
wrong_chain,1,0,2,,1,-6.951517581939697,37,0.0009531872346997261,2,D4,6,0,16
irrelevant,1,0,2,,1,-6.971201419830322,37,0.0009346457663923502,2,D4,6,0,16
reversed,1,0,2,,1,-0.5177946090698242,37,0.37021955847740173,2,D4,6,0,16
none,2,0,2,,1,-14.271249771118164,37,5.727905545427348e-07,91,D4,6,0,16
correct,2,0,2,14.024999618530273,1,-0.24625015258789062,37,0.43448397517204285,2,D4,6,0,16
shuffled,2,0,2,,1,-6.921621322631836,37,0.0009820639388635755,2,D4,6,0,16
wrong_chain,2,0,2,,1,-6.951517581939697,37,0.0009531872346997261,2,D4,6,0,16
irrelevant,2,0,2,,1,-6.971201419830322,37,0.0009346457663923502,2,D4,6,0,16
reversed,2,0,2,,1,-0.5177946090698242,37,0.37021955847740173,2,D4,6,0,16
none,3,0,2,,1,-14.271249771118164,37,5.727905545427348e-07,91,D4,6,0,16
correct,3,0,2,14.024999618530273,1,-0.24625015258789062,37,0.43448397517204285,2,D4,6,0,16
shuffled,3,0,2,,1,-0.5146865844726562,37,0.3709295988082886,2,D4,6,0,16
wrong_chain,3,0,2,,1,-6.951517581939697,37,0.0009531872346997261,2,D4,6,0,16
irrelevant,3,0,2,,1,-6.971201419830322,37,0.0009346457663923502,2,D4,6,0,16
reversed,3,0,2,,1,-0.5177946090698242,37,0.37021955847740173,2,D4,6,0,16
none,4,0,2,,1,-14.271249771118164,37,5.727905545427348e-07,91,D4,6,0,16
correct,4,0,2,14.024999618530273,1,-0.24625015258789062,37,0.43448397517204285,2,D4,6,0,16
shuffled,4,0,2,,1,-0.5146865844726562,37,0.3709295988082886,2,D4,6,0,16
wrong_chain,4,0,2,,1,-6.951517581939697,37,0.0009531872346997261,2,D4,6,0,16
irrelevant,4,0,2,,1,-6.971201419830322,37,0.0009346457663923502,2,D4,6,0,16
reversed,4,0,2,,1,-0.5177946090698242,37,0.37021955847740173,2,D4,6,0,16
none,5,0,2,,1,-14.271249771118164,37,5.727905545427348e-07,91,D4,6,0,16
correct,5,0,2,14.024999618530273,1,-0.24625015258789062,37,0.43448397517204285,2,D4,6,0,16
shuffled,5,0,2,,1,-6.921621322631836,37,0.0009820639388635755,2,D4,6,0,16
wrong_chain,5,0,2,,1,-6.951517581939697,37,0.0009531872346997261,2,D4,6,0,16
irrelevant,5,0,2,,1,-6.971201419830322,37,0.0009346457663923502,2,D4,6,0,16
reversed,5,0,2,,1,-0.5177946090698242,37,0.37021955847740173,2,D4,6,0,16
none,6,0,2,,1,-14.271249771118164,37,5.727905545427348e-07,91,D4,6,0,16
correct,6,0,2,14.024999618530273,1,-0.24625015258789062,37,0.43448397517204285,2,D4,6,0,16
shuffled,6,0,2,,1,-6.921621322631836,37,0.0009820639388635755,2,D4,6,0,16
wrong_chain,6,0,2,,1,-6.951517581939697,37,0.0009531872346997261,2,D4,6,0,16
irrelevant,6,0,2,,1,-6.971201419830322,37,0.0009346457663923502,2,D4,6,0,16
reversed,6,0,2,,1,-0.5177946090698242,37,0.37021955847740173,2,D4,6,0,16
none,7,0,2,,1,-14.271249771118164,37,5.727905545427348e-07,91,D4,6,0,16
correct,7,0,2,14.024999618530273,1,-0.24625015258789062,37,0.43448397517204285,2,D4,6,0,16
shuffled,7,0,2,,1,-0.5146865844726562,37,0.3709295988082886,2,D4,6,0,16
wrong_chain,7,0,2,,1,-6.951517581939697,37,0.0009531872346997261,2,D4,6,0,16
irrelevant,7,0,2,,1,-6.971201419830322,37,0.0009346457663923502,2,D4,6,0,16
reversed,7,0,2,,1,-0.5177946090698242,37,0.37021955847740173,2,D4,6,0,16
none,8,1,2,,1,-2.6601686477661133,37,0.038241125643253326,4,D4,6,0,16
correct,8,1,2,2.7210474014282227,1,0.060878753662109375,37,0.5120877623558044,1,D4,6,1,16
shuffled,8,1,2,,1,-0.2048168182373047,37,0.4467080235481262,2,D4,6,0,16
wrong_chain,8,1,2,,1,-6.428379058837891,37,0.0016056152526289225,3,D4,6,0,16
irrelevant,8,1,2,,1,-6.429068565368652,37,0.0016045122174546123,3,D4,6,0,16
reversed,8,1,2,,1,-0.20493412017822266,37,0.44667914509773254,2,D4,6,0,16
none,9,1,2,,1,-2.6601686477661133,37,0.038241125643253326,4,D4,6,0,16
correct,9,1,2,2.7210474014282227,1,0.060878753662109375,37,0.5120877623558044,1,D4,6,1,16
shuffled,9,1,2,,1,-6.430234432220459,37,0.0016026499215513468,3,D4,6,0,16
wrong_chain,9,1,2,,1,-6.428379058837891,37,0.0016056152526289225,3,D4,6,0,16
irrelevant,9,1,2,,1,-6.429068565368652,37,0.0016045122174546123,3,D4,6,0,16
reversed,9,1,2,,1,-0.20493412017822266,37,0.44667914509773254,2,D4,6,0,16
none,10,1,2,,1,-2.6601686477661133,37,0.038241125643253326,4,D4,6,0,16
correct,10,1,2,2.7210474014282227,1,0.060878753662109375,37,0.5120877623558044,1,D4,6,1,16
shuffled,10,1,2,,1,-0.2048168182373047,37,0.4467080235481262,2,D4,6,0,16
wrong_chain,10,1,2,,1,-6.428379058837891,37,0.0016056152526289225,3,D4,6,0,16
irrelevant,10,1,2,,1,-6.429068565368652,37,0.0016045122174546123,3,D4,6,0,16
reversed,10,1,2,,1,-0.20493412017822266,37,0.44667914509773254,2,D4,6,0,16
none,11,1,2,,1,-2.6601686477661133,37,0.038241125643253326,4,D4,6,0,16
correct,11,1,2,2.7210474014282227,1,0.060878753662109375,37,0.5120877623558044,1,D4,6,1,16
shuffled,11,1,2,,1,-0.2048168182373047,37,0.4467080235481262,2,D4,6,0,16
wrong_chain,11,1,2,,1,-6.428379058837891,37,0.0016056152526289225,3,D4,6,0,16
irrelevant,11,1,2,,1,-6.429068565368652,37,0.0016045122174546123,3,D4,6,0,16
reversed,11,1,2,,1,-0.20493412017822266,37,0.44667914509773254,2,D4,6,0,16
none,12,1,2,,1,-2.6601686477661133,37,0.038241125643253326,4,D4,6,0,16
correct,12,1,2,2.7210474014282227,1,0.060878753662109375,37,0.5120877623558044,1,D4,6,1,16
shuffled,12,1,2,,1,-6.430234432220459,37,0.0016026499215513468,3,D4,6,0,16
wrong_chain,12,1,2,,1,-6.428379058837891,37,0.0016056152526289225,3,D4,6,0,16
irrelevant,12,1,2,,1,-6.429068565368652,37,0.0016045122174546123,3,D4,6,0,16
reversed,12,1,2,,1,-0.20493412017822266,37,0.44667914509773254,2,D4,6,0,16
none,13,1,2,,1,-2.6601686477661133,37,0.038241125643253326,4,D4,6,0,16
correct,13,1,2,2.7210474014282227,1,0.060878753662109375,37,0.5120877623558044,1,D4,6,1,16
shuffled,13,1,2,,1,-0.2048168182373047,37,0.4467080235481262,2,D4,6,0,16
wrong_chain,13,1,2,,1,-6.428379058837891,37,0.0016056152526289225,3,D4,6,0,16
irrelevant,13,1,2,,1,-6.429068565368652,37,0.0016045122174546123,3,D4,6,0,16
reversed,13,1,2,,1,-0.20493412017822266,37,0.44667914509773254,2,D4,6,0,16
none,14,1,2,,1,-2.6601686477661133,37,0.038241125643253326,4,D4,6,0,16
correct,14,1,2,2.7210474014282227,1,0.060878753662109375,37,0.5120877623558044,1,D4,6,1,16
shuffled,14,1,2,,1,-6.430234432220459,37,0.0016026499215513468,3,D4,6,0,16
wrong_chain,14,1,2,,1,-6.428379058837891,37,0.0016056152526289225,3,D4,6,0,16
irrelevant,14,1,2,,1,-6.429068565368652,37,0.0016045122174546123,3,D4,6,0,16
reversed,14,1,2,,1,-0.20493412017822266,37,0.44667914509773254,2,D4,6,0,16
none,15,1,2,,1,-2.6601686477661133,37,0.038241125643253326,4,D4,6,0,16
correct,15,1,2,2.7210474014282227,1,0.060878753662109375,37,0.5120877623558044,1,D4,6,1,16
shuffled,15,1,2,,1,-0.2048168182373047,37,0.4467080235481262,2,D4,6,0,16
wrong_chain,15,1,2,,1,-6.428379058837891,37,0.0016056152526289225,3,D4,6,0,16
irrelevant,15,1,2,,1,-6.429068565368652,37,0.0016045122174546123,3,D4,6,0,16
reversed,15,1,2,,1,-0.20493412017822266,37,0.44667914509773254,2,D4,6,0,16
none,16,2,2,,1,-1.8624801635742188,37,0.0815417617559433,4,D4,6,0,16
correct,16,2,2,2.6567516326904297,1,0.7942714691162109,37,0.6815696954727173,1,D4,6,1,16
shuffled,16,2,2,,1,-7.175397872924805,37,0.0007633404457010329,2,D4,6,0,16
wrong_chain,16,2,2,,1,-6.988157272338867,37,0.0009203021763823926,2,D4,6,0,16
irrelevant,16,2,2,,1,-7.177666664123535,37,0.0007616130169481039,2,D4,6,0,16
reversed,16,2,2,,1,0.4956245422363281,37,0.6169006824493408,1,D4,6,1,16
none,17,2,2,,1,-1.8624801635742188,37,0.0815417617559433,4,D4,6,0,16
correct,17,2,2,2.6567516326904297,1,0.7942714691162109,37,0.6815696954727173,1,D4,6,1,16
shuffled,17,2,2,,1,-7.175397872924805,37,0.0007633404457010329,2,D4,6,0,16
wrong_chain,17,2,2,,1,-6.988157272338867,37,0.0009203021763823926,2,D4,6,0,16
irrelevant,17,2,2,,1,-7.177666664123535,37,0.0007616130169481039,2,D4,6,0,16
reversed,17,2,2,,1,0.4956245422363281,37,0.6169006824493408,1,D4,6,1,16
none,18,2,2,,1,-1.8624801635742188,37,0.0815417617559433,4,D4,6,0,16
correct,18,2,2,2.6567516326904297,1,0.7942714691162109,37,0.6815696954727173,1,D4,6,1,16
shuffled,18,2,2,,1,-7.175397872924805,37,0.0007633404457010329,2,D4,6,0,16
wrong_chain,18,2,2,,1,-6.988157272338867,37,0.0009203021763823926,2,D4,6,0,16
irrelevant,18,2,2,,1,-7.177666664123535,37,0.0007616130169481039,2,D4,6,0,16
reversed,18,2,2,,1,0.4956245422363281,37,0.6169006824493408,1,D4,6,1,16
none,19,2,2,,1,-1.8624801635742188,37,0.0815417617559433,4,D4,6,0,16
correct,19,2,2,2.6567516326904297,1,0.7942714691162109,37,0.6815696954727173,1,D4,6,1,16
shuffled,19,2,2,,1,-7.175397872924805,37,0.0007633404457010329,2,D4,6,0,16
wrong_chain,19,2,2,,1,-6.988157272338867,37,0.0009203021763823926,2,D4,6,0,16
irrelevant,19,2,2,,1,-7.177666664123535,37,0.0007616130169481039,2,D4,6,0,16
reversed,19,2,2,,1,0.4956245422363281,37,0.6169006824493408,1,D4,6,1,16
none,20,2,2,,1,-1.8624801635742188,37,0.0815417617559433,4,D4,6,0,16
correct,20,2,2,2.6567516326904297,1,0.7942714691162109,37,0.6815696954727173,1,D4,6,1,16
shuffled,20,2,2,,1,-7.175397872924805,37,0.0007633404457010329,2,D4,6,0,16
wrong_chain,20,2,2,,1,-6.988157272338867,37,0.0009203021763823926,2,D4,6,0,16
irrelevant,20,2,2,,1,-7.177666664123535,37,0.0007616130169481039,2,D4,6,0,16
reversed,20,2,2,,1,0.4956245422363281,37,0.6169006824493408,1,D4,6,1,16
none,21,2,2,,1,-1.8624801635742188,37,0.0815417617559433,4,D4,6,0,16
correct,21,2,2,2.6567516326904297,1,0.7942714691162109,37,0.6815696954727173,1,D4,6,1,16
shuffled,21,2,2,,1,-7.175397872924805,37,0.0007633404457010329,2,D4,6,0,16
wrong_chain,21,2,2,,1,-6.988157272338867,37,0.0009203021763823926,2,D4,6,0,16
irrelevant,21,2,2,,1,-7.177666664123535,37,0.0007616130169481039,2,D4,6,0,16
reversed,21,2,2,,1,0.4956245422363281,37,0.6169006824493408,1,D4,6,1,16
none,22,2,2,,1,-1.8624801635742188,37,0.0815417617559433,4,D4,6,0,16
correct,22,2,2,2.6567516326904297,1,0.7942714691162109,37,0.6815696954727173,1,D4,6,1,16
shuffled,22,2,2,,1,-7.175397872924805,37,0.0007633404457010329,2,D4,6,0,16
wrong_chain,22,2,2,,1,-6.988157272338867,37,0.0009203021763823926,2,D4,6,0,16
irrelevant,22,2,2,,1,-7.177666664123535,37,0.0007616130169481039,2,D4,6,0,16
reversed,22,2,2,,1,0.4956245422363281,37,0.6169006824493408,1,D4,6,1,16
none,23,2,2,,1,-1.8624801635742188,37,0.0815417617559433,4,D4,6,0,16
correct,23,2,2,2.6567516326904297,1,0.7942714691162109,37,0.6815696954727173,1,D4,6,1,16
shuffled,23,2,2,,1,0.49561500549316406,37,0.6168984174728394,1,D4,6,1,16
wrong_chain,23,2,2,,1,-6.988157272338867,37,0.0009203021763823926,2,D4,6,0,16
