accuracy,architecture,heads,layers,mean_margin,model_seed,n,position_mode,required_path,split,template_id,tree_seed,width
0.5,L2_W64_H4,4,2,0.004470229148864746,11,16,aligned,3,validation,2,307,64
0.5625,L2_W64_H4,4,2,0.011430859565734863,11,16,randomized,3,validation,2,101,64
0.5625,L2_W64_H4,4,2,0.01330709457397461,11,16,randomized,3,validation,2,211,64
0.5625,L2_W64_H4,4,2,0.010686159133911133,11,16,randomized,3,validation,2,307,64
0.5625,L2_W64_H4,4,2,0.007864832878112793,11,16,aligned,3,validation,3,101,64
0.625,L2_W64_H4,4,2,0.030773639678955078,11,16,aligned,3,validation,3,211,64
0.5,L2_W64_H4,4,2,0.002888321876525879,11,16,aligned,3,validation,3,307,64
0.5625,L2_W64_H4,4,2,0.011470556259155273,11,16,randomized,3,validation,3,101,64
0.625,L2_W64_H4,4,2,0.012401461601257324,11,16,randomized,3,validation,3,211,64
0.625,L2_W64_H4,4,2,0.01107490062713623,11,16,randomized,3,validation,3,307,64
0.375,L2_W64_H4,4,2,0.002060532569885254,11,16,aligned,4,validation,0,101,64
0.375,L2_W64_H4,4,2,-0.024393796920776367,11,16,aligned,4,validation,0,211,64
0.625,L2_W64_H4,4,2,0.02271890640258789,11,16,aligned,4,validation,0,307,64
0.5,L2_W64_H4,4,2,-0.0031484365463256836,11,16,randomized,4,validation,0,101,64
0.5,L2_W64_H4,4,2,-0.0030012130737304688,11,16,randomized,4,validation,0,211,64
0.5,L2_W64_H4,4,2,0.010438680648803711,11,16,randomized,4,validation,0,307,64
0.4375,L2_W64_H4,4,2,0.004500150680541992,11,16,aligned,4,validation,1,101,64
0.3125,L2_W64_H4,4,2,-0.02189958095550537,11,16,aligned,4,validation,1,211,64
0.6875,L2_W64_H4,4,2,0.01925837993621826,11,16,aligned,4,validation,1,307,64
0.5,L2_W64_H4,4,2,-0.0037183761596679688,11,16,randomized,4,validation,1,101,64
0.5,L2_W64_H4,4,2,-0.0028308629989624023,11,16,randomized,4,validation,1,211,64
0.5625,L2_W64_H4,4,2,0.013028979301452637,11,16,randomized,4,validation,1,307,64
0.375,L2_W64_H4,4,2,0.001883864402770996,11,16,aligned,4,validation,2,101,64
0.4375,L2_W64_H4,4,2,-0.02663099765777588,11,16,aligned,4,validation,2,211,64
0.625,L2_W64_H4,4,2,0.02094590663909912,11,16,aligned,4,validation,2,307,64
0.625,L2_W64_H4,4,2,0.0001780986785888672,11,16,randomized,4,validation,2,101,64
0.625,L2_W64_H4,4,2,0.020023703575134277,11,16,randomized,4,validation,2,211,64
0.4375,L2_W64_H4,4,2,-0.0015268325805664062,11,16,randomized,4,validation,2,307,64
0.4375,L2_W64_H4,4,2,0.002943277359008789,11,16,aligned,4,validation,3,101,64
0.3125,L2_W64_H4,4,2,-0.020033717155456543,11,16,aligned,4,validation,3,211,64
0.625,L2_W64_H4,4,2,0.0229339599609375,11,16,aligned,4,validation,3,307,64
0.625,L2_W64_H4,4,2,0.0003033876419067383,11,16,randomized,4,validation,3,101,64
0.5625,L2_W64_H4,4,2,0.02109503746032715,11,16,randomized,4,validation,3,211,64
0.4375,L2_W64_H4,4,2,-0.0007307529449462891,11,16,randomized,4,validation,3,307,64
0.375,L2_W64_H4,4,2,-0.004992127418518066,11,16,aligned,6,validation,0,101,64
0.5,L2_W64_H4,4,2,0.006002068519592285,11,16,aligned,6,validation,0,211,64
0.5,L2_W64_H4,4,2,0.005536198616027832,11,16,aligned,6,validation,0,307,64
0.5625,L2_W64_H4,4,2,0.009260416030883789,11,16,randomized,6,validation,0,101,64
0.4375,L2_W64_H4,4,2,-0.0057561397552490234,11,16,randomized,6,validation,0,211,64
0.4375,L2_W64_H4,4,2,-0.004932522773742676,11,16,randomized,6,validation,0,307,64
0.3125,L2_W64_H4,4,2,-0.015223145484924316,11,16,aligned,6,validation,1,101,64
0.5,L2_W64_H4,4,2,-0.0005582571029663086,11,16,aligned,6,validation,1,211,64
0.5,L2_W64_H4,4,2,0.005839109420776367,11,16,aligned,6,validation,1,307,64
0.5625,L2_W64_H4,4,2,0.008949518203735352,11,16,randomized,6,validation,1,101,64
0.4375,L2_W64_H4,4,2,-0.008708953857421875,11,16,randomized,6,validation,1,211,64
0.4375,L2_W64_H4,4,2,-0.004129171371459961,11,16,randomized,6,validation,1,307,64
0.3125,L2_W64_H4,4,2,-0.009889721870422363,11,16,aligned,6,validation,2,101,64
0.5,L2_W64_H4,4,2,0.0032407045364379883,11,16,aligned,6,validation,2,211,64
0.5,L2_W64_H4,4,2,0.005066514015197754,11,16,aligned,6,validation,2,307,64
0.5625,L2_W64_H4,4,2,0.021019339561462402,11,16,randomized,6,validation,2,101,64
0.4375,L2_W64_H4,4,2,-0.003361225128173828,11,16,randomized,6,validation,2,211,64
0.3125,L2_W64_H4,4,2,-0.009300589561462402,11,16,randomized,6,validation,2,307,64
0.375,L2_W64_H4,4,2,-0.013641834259033203,11,16,aligned,6,validation,3,101,64
0.5,L2_W64_H4,4,2,0.0007518529891967773,11,16,aligned,6,validation,3,211,64
0.5,L2_W64_H4,4,2,0.006179094314575195,11,16,aligned,6,validation,3,307,64
0.5625,L2_W64_H4,4,2,0.020394325256347656,11,16,randomized,6,validation,3,101,64
0.4375,L2_W64_H4,4,2,-0.0009409189224243164,11,16,randomized,6,validation,3,211,64
0.3125,L2_W64_H4,4,2,-0.009268760681152344,11,16,randomized,6,validation,3,307,64
0.5625,L2_W64_H4,4,2,-0.008182406425476074,11,16,aligned,8,validation,0,101,64
0.5625,L2_W64_H4,4,2,-0.01953136920928955,11,16,aligned,8,validation,0,211,64
0.5,L2_W64_H4,4,2,0.013911962509155273,11,16,aligned,8,validation,0,307,64
0.5625,L2_W64_H4,4,2,0.0005474090576171875,11,16,randomized,8,validation,0,101,64
0.4375,L2_W64_H4,4,2,-0.014551639556884766,11,16,randomized,8,validation,0,211,64
0.5625,L2_W64_H4,4,2,0.01669144630432129,11,16,randomized,8,validation,0,307,64
0.5625,L2_W64_H4,4,2,-0.004467129707336426,11,16,aligned,8,validation,1,101,64
0.5625,L2_W64_H4,4,2,-0.01822686195373535,11,16,aligned,8,validation,1,211,64
0.5,L2_W64_H4,4,2,0.015583157539367676,11,16,aligned,8,validation,1,307,64
0.5625,L2_W64_H4,4,2,0.0003619194030761719,11,16,randomized,8,validation,1,101,64
0.4375,L2_W64_H4,4,2,-0.013386845588684082,11,16,randomized,8,validation,1,211,64
0.5625,L2_W64_H4,4,2,0.016634583473205566,11,16,randomized,8,validation,1,307,64
0.5625,L2_W64_H4,4,2,-0.0036308765411376953,11,16,aligned,8,validation,2,101,64
0.625,L2_W64_H4,4,2,-0.01697707176208496,11,16,aligned,8,validation,2,211,64
0.5,L2_W64_H4,4,2,0.011848688125610352,11,16,aligned,8,validation,2,307,64
0.5,L2_W64_H4,4,2,-0.008502006530761719,11,16,randomized,8,validation,2,101,64
0.5,L2_W64_H4,4,2,0.0035513639450073242,11,16,randomized,8,validation,2,211,64
0.5,L2_W64_H4,4,2,0.002937912940979004,11,16,randomized,8,validation,2,307,64
0.5625,L2_W64_H4,4,2,-0.005280017852783203,11,16,aligned,8,validation,3,101,64
0.5625,L2_W64_H4,4,2,-0.016283631324768066,11,16,aligned,8,validation,3,211,64
0.5,L2_W64_H4,4,2,0.015046358108520508,11,16,aligned,8,validation,3,307,64
0.5,L2_W64_H4,4,2,-0.008141517639160156,11,16,randomized,8,validation,3,101,64
0.5,L2_W64_H4,4,2,0.003162980079650879,11,16,randomized,8,validation,3,211,64
0.5,L2_W64_H4,4,2,0.005442976951599121,11,16,randomized,8,validation,3,307,64
0.5625,L2_W64_H4,4,2,-0.015105843544006348,23,16,aligned,1,test,0,101,64
0.4375,L2_W64_H4,4,2,-0.011183738708496094,23,16,aligned,1,test,0,211,64
0.5,L2_W64_H4,4,2,-0.0011578798294067383,23,16,aligned,1,test,0,307,64
0.4375,L2_W64_H4,4,2,-0.025299072265625,23,16,randomized,1,test,0,101,64
0.4375,L2_W64_H4,4,2,-0.005855202674865723,23,16,randomized,1,test,0,211,64
0.4375,L2_W64_H4,4,2,0.0020369291305541992,23,16,randomized,1,test,0,307,64
0.5,L2_W64_H4,4,2,-0.017580509185791016,23,16,aligned,1,test,1,101,64
0.4375,L2_W64_H4,4,2,-0.010601997375488281,23,16,aligned,1,test,1,211,64
0.4375,L2_W64_H4,4,2,0.002719879150390625,23,16,aligned,1,test,1,307,64
0.4375,L2_W64_H4,4,2,-0.02674126625061035,23,16,randomized,1,test,1,101,64
0.4375,L2_W64_H4,4,2,-0.007288336753845215,23,16,randomized,1,test,1,211,64
0.4375,L2_W64_H4,4,2,0.008129715919494629,23,16,randomized,1,test,1,307,64
0.5,L2_W64_H4,4,2,-0.016921639442443848,23,16,aligned,1,test,2,101,64
0.4375,L2_W64_H4,4,2,-0.012167692184448242,23,16,aligned,1,test,2,211,64
0.4375,L2_W64_H4,4,2,-0.0018765926361083984,23,16,aligned,1,test,2,307,64
0.4375,L2_W64_H4,4,2,-0.025967121124267578,23,16,randomized,1,test,2,101,64
0.4375,L2_W64_H4,4,2,-0.007297515869140625,23,16,randomized,1,test,2,211,64
0.5,L2_W64_H4,4,2,0.002744317054748535,23,16,randomized,1,test,2,307,64
0.5,L2_W64_H4,4,2,-0.016794919967651367,23,16,aligned,1,test,3,101,64
0.375,L2_W64_H4,4,2,-0.01239466667175293,23,16,aligned,1,test,3,211,64
0.5,L2_W64_H4,4,2,0.0018521547317504883,23,16,aligned,1,test,3,307,64
0.4375,L2_W64_H4,4,2,-0.025684118270874023,23,16,randomized,1,test,3,101,64
0.4375,L2_W64_H4,4,2,-0.009962797164916992,23,16,randomized,1,test,3,211,64
0.5,L2_W64_H4,4,2,0.0018210411071777344,23,16,randomized,1,test,3,307,64
0.3125,L2_W64_H4,4,2,-0.051023006439208984,23,16,aligned,12,test,0,101,64
0.375,L2_W64_H4,4,2,-0.0006302595138549805,23,16,aligned,12,test,0,211,64
0.625,L2_W64_H4,4,2,0.04180788993835449,23,16,aligned,12,test,0,307,64
0.5,L2_W64_H4,4,2,-0.035149335861206055,23,16,randomized,12,test,0,101,64
0.4375,L2_W64_H4,4,2,0.006297945976257324,23,16,randomized,12,test,0,211,64
0.5625,L2_W64_H4,4,2,0.03675103187561035,23,16,randomized,12,test,0,307,64
0.375,L2_W64_H4,4,2,-0.04833018779754639,23,16,aligned,12,test,1,101,64
0.375,L2_W64_H4,4,2,-0.0046759843826293945,23,16,aligned,12,test,1,211,64
0.625,L2_W64_H4,4,2,0.040144920349121094,23,16,aligned,12,test,1,307,64
0.5,L2_W64_H4,4,2,-0.03879857063293457,23,16,randomized,12,test,1,101,64
0.4375,L2_W64_H4,4,2,0.00626218318939209,23,16,randomized,12,test,1,211,64
0.5625,L2_W64_H4,4,2,0.03878796100616455,23,16,randomized,12,test,1,307,64
0.3125,L2_W64_H4,4,2,-0.05222213268280029,23,16,aligned,12,test,2,101,64
0.375,L2_W64_H4,4,2,-0.0017826557159423828,23,16,aligned,12,test,2,211,64
0.625,L2_W64_H4,4,2,0.042029500007629395,23,16,aligned,12,test,2,307,64
0.375,L2_W64_H4,4,2,-0.043831467628479004,23,16,randomized,12,test,2,101,64
0.4375,L2_W64_H4,4,2,0.007106781005859375,23,16,randomized,12,test,2,211,64
0.625,L2_W64_H4,4,2,0.03438997268676758,23,16,randomized,12,test,2,307,64
0.375,L2_W64_H4,4,2,-0.048341989517211914,23,16,aligned,12,test,3,101,64
0.375,L2_W64_H4,4,2,-0.003628849983215332,23,16,aligned,12,test,3,211,64
0.625,L2_W64_H4,4,2,0.041529059410095215,23,16,aligned,12,test,3,307,64
0.4375,L2_W64_H4,4,2,-0.0398101806640625,23,16,randomized,12,test,3,101,64
0.4375,L2_W64_H4,4,2,0.008266925811767578,23,16,randomized,12,test,3,211,64
0.5625,L2_W64_H4,4,2,0.036220669746398926,23,16,randomized,12,test,3,307,64
0.5625,L2_W64_H4,4,2,0.02019047737121582,23,16,aligned,16,test,0,101,64
0.625,L2_W64_H4,4,2,0.029611706733703613,23,16,aligned,16,test,0,211,64
0.4375,L2_W64_H4,4,2,-0.01170659065246582,23,16,aligned,16,test,0,307,64
0.4375,L2_W64_H4,4,2,0.015049338340759277,23,16,randomized,16,test,0,101,64
0.625,L2_W64_H4,4,2,0.030202746391296387,23,16,randomized,16,test,0,211,64
0.5,L2_W64_H4,4,2,-0.006021618843078613,23,16,randomized,16,test,0,307,64
0.5,L2_W64_H4,4,2,0.017769575119018555,23,16,aligned,16,test,1,101,64
0.625,L2_W64_H4,4,2,0.028676986694335938,23,16,aligned,16,test,1,211,64
0.4375,L2_W64_H4,4,2,-0.011373639106750488,23,16,aligned,16,test,1,307,64
0.4375,L2_W64_H4,4,2,0.012073040008544922,23,16,randomized,16,test,1,101,64
0.625,L2_W64_H4,4,2,0.026099681854248047,23,16,randomized,16,test,1,211,64
0.5,L2_W64_H4,4,2,-0.009842634201049805,23,16,randomized,16,test,1,307,64
0.5625,L2_W64_H4,4,2,0.019888997077941895,23,16,aligned,16,test,2,101,64
0.625,L2_W64_H4,4,2,0.02966928482055664,23,16,aligned,16,test,2,211,64
0.4375,L2_W64_H4,4,2,-0.012396931648254395,23,16,aligned,16,test,2,307,64
0.5625,L2_W64_H4,4,2,0.014175772666931152,23,16,randomized,16,test,2,101,64
0.625,L2_W64_H4,4,2,0.023041248321533203,23,16,randomized,16,test,2,211,64
0.4375,L2_W64_H4,4,2,-0.023430585861206055,23,16,randomized,16,test,2,307,64
0.5,L2_W64_H4,4,2,0.017574310302734375,23,16,aligned,16,test,3,101,64
0.625,L2_W64_H4,4,2,0.029282331466674805,23,16,aligned,16,test,3,211,64
0.4375,L2_W64_H4,4,2,-0.012679815292358398,23,16,aligned,16,test,3,307,64
0.5625,L2_W64_H4,4,2,0.013511180877685547,23,16,randomized,16,test,3,101,64
0.625,L2_W64_H4,4,2,0.022527217864990234,23,16,randomized,16,test,3,211,64
0.4375,L2_W64_H4,4,2,-0.022330403327941895,23,16,randomized,16,test,3,307,64
0.4375,L2_W64_H4,4,2,-0.016199469566345215,23,16,aligned,2,test,0,101,64
0.625,L2_W64_H4,4,2,0.0076836347579956055,23,16,aligned,2,test,0,211,64
0.5625,L2_W64_H4,4,2,0.031893134117126465,23,16,aligned,2,test,0,307,64
0.4375,L2_W64_H4,4,2,-0.017279982566833496,23,16,randomized,2,test,0,101,64
0.5,L2_W64_H4,4,2,0.012426376342773438,23,16,randomized,2,test,0,211,64
0.625,L2_W64_H4,4,2,0.02127683162689209,23,16,randomized,2,test,0,307,64
0.4375,L2_W64_H4,4,2,-0.022335052490234375,23,16,aligned,2,test,1,101,64
0.5,L2_W64_H4,4,2,0.0037685632705688477,23,16,aligned,2,test,1,211,64
0.6875,L2_W64_H4,4,2,0.032143592834472656,23,16,aligned,2,test,1,307,64
0.4375,L2_W64_H4,4,2,-0.016719341278076172,23,16,randomized,2,test,1,101,64
0.5,L2_W64_H4,4,2,0.011191606521606445,23,16,randomized,2,test,1,211,64
0.625,L2_W64_H4,4,2,0.019925832748413086,23,16,randomized,2,test,1,307,64
0.5,L2_W64_H4,4,2,-0.016166210174560547,23,16,aligned,2,test,2,101,64
0.5625,L2_W64_H4,4,2,0.006634831428527832,23,16,aligned,2,test,2,211,64
0.5625,L2_W64_H4,4,2,0.028437018394470215,23,16,aligned,2,test,2,307,64
0.5625,L2_W64_H4,4,2,-0.006321072578430176,23,16,randomized,2,test,2,101,64
0.5,L2_W64_H4,4,2,0.0032291412353515625,23,16,randomized,2,test,2,211,64
0.5625,L2_W64_H4,4,2,0.010146379470825195,23,16,randomized,2,test,2,307,64
0.5,L2_W64_H4,4,2,-0.021072983741760254,23,16,aligned,2,test,3,101,64
0.5625,L2_W64_H4,4,2,0.006850123405456543,23,16,aligned,2,test,3,211,64
0.5625,L2_W64_H4,4,2,0.03213346004486084,23,16,aligned,2,test,3,307,64
0.5,L2_W64_H4,4,2,-0.010126590728759766,23,16,randomized,2,test,3,101,64
0.5,L2_W64_H4,4,2,0.005591154098510742,23,16,randomized,2,test,3,211,64
0.5625,L2_W64_H4,4,2,0.013914704322814941,23,16,randomized,2,test,3,307,64
0.6875,L2_W64_H4,4,2,0.024877429008483887,23,16,aligned,3,test,0,101,64
0.5,L2_W64_H4,4,2,0.0387037992477417,23,16,aligned,3,test,0,211,64
0.5,L2_W64_H4,4,2,0.009588003158569336,23,16,aligned,3,test,0,307,64
0.5,L2_W64_H4,4,2,0.00219571590423584,23,16,randomized,3,test,0,101,64
0.5,L2_W64_H4,4,2,0.023504257202148438,23,16,randomized,3,test,0,211,64
0.5625,L2_W64_H4,4,2,0.011431336402893066,23,16,randomized,3,test,0,307,64
0.625,L2_W64_H4,4,2,0.023969650268554688,23,16,aligned,3,test,1,101,64
0.5625,L2_W64_H4,4,2,0.036132216453552246,23,16,aligned,3,test,1,211,64
0.5,L2_W64_H4,4,2,0.012976408004760742,23,16,aligned,3,test,1,307,64
0.5,L2_W64_H4,4,2,0.0009734630584716797,23,16,randomized,3,test,1,101,64
0.5,L2_W64_H4,4,2,0.026441574096679688,23,16,randomized,3,test,1,211,64
0.5625,L2_W64_H4,4,2,0.01125037670135498,23,16,randomized,3,test,1,307,64
0.6875,L2_W64_H4,4,2,0.023105144500732422,23,16,aligned,3,test,2,101,64
0.5,L2_W64_H4,4,2,0.03192794322967529,23,16,aligned,3,test,2,211,64
0.5,L2_W64_H4,4,2,0.012054800987243652,23,16,aligned,3,test,2,307,64
0.5,L2_W64_H4,4,2,-0.0008523464202880859,23,16,randomized,3,test,2,101,64
0.5,L2_W64_H4,4,2,0.018622756004333496,23,16,randomized,3,test,2,211,64
0.5,L2_W64_H4,4,2,-0.0015550851821899414,23,16,randomized,3,test,2,307,64
0.6875,L2_W64_H4,4,2,0.0263901948928833,23,16,aligned,3,test,3,101,64
0.5,L2_W64_H4,4,2,0.0374143123626709,23,16,aligned,3,test,3,211,64
0.5,L2_W64_H4,4,2,0.010954856872558594,23,16,aligned,3,test,3,307,64
0.5,L2_W64_H4,4,2,-0.006628870964050293,23,16,randomized,3,test,3,101,64
0.5,L2_W64_H4,4,2,0.01770317554473877,23,16,randomized,3,test,3,211,64
0.5625,L2_W64_H4,4,2,-0.00786137580871582,23,16,randomized,3,test,3,307,64
0.5,L2_W64_H4,4,2,0.0012764930725097656,23,16,aligned,4,test,0,101,64
0.625,L2_W64_H4,4,2,0.0294339656829834,23,16,aligned,4,test,0,211,64
0.625,L2_W64_H4,4,2,0.02166461944580078,23,16,aligned,4,test,0,307,64
0.5,L2_W64_H4,4,2,-0.0019636154174804688,23,16,randomized,4,test,0,101,64
0.4375,L2_W64_H4,4,2,0.020455598831176758,23,16,randomized,4,test,0,211,64
0.5,L2_W64_H4,4,2,0.011724233627319336,23,16,randomized,4,test,0,307,64
0.5,L2_W64_H4,4,2,0.0020265579223632812,23,16,aligned,4,test,1,101,64
0.5625,L2_W64_H4,4,2,0.02750253677368164,23,16,aligned,4,test,1,211,64
0.625,L2_W64_H4,4,2,0.02041494846343994,23,16,aligned,4,test,1,307,64
0.4375,L2_W64_H4,4,2,0.0011976957321166992,23,16,randomized,4,test,1,101,64
0.5,L2_W64_H4,4,2,0.02168726921081543,23,16,randomized,4,test,1,211,64
0.5,L2_W64_H4,4,2,0.006708741188049316,23,16,randomized,4,test,1,307,64
0.5,L2_W64_H4,4,2,-0.00027561187744140625,23,16,aligned,4,test,2,101,64
0.5625,L2_W64_H4,4,2,0.02734541893005371,23,16,aligned,4,test,2,211,64
0.625,L2_W64_H4,4,2,0.020674824714660645,23,16,aligned,4,test,2,307,64
0.5,L2_W64_H4,4,2,0.00410914421081543,23,16,randomized,4,test,2,101,64
0.5,L2_W64_H4,4,2,0.021726489067077637,23,16,randomized,4,test,2,211,64
0.5625,L2_W64_H4,4,2,0.008303165435791016,23,16,randomized,4,test,2,307,64
0.5,L2_W64_H4,4,2,0.0003955364227294922,23,16,aligned,4,test,3,101,64
0.625,L2_W64_H4,4,2,0.026997923851013184,23,16,aligned,4,test,3,211,64
0.625,L2_W64_H4,4,2,0.021999359130859375,23,16,aligned,4,test,3,307,64
0.5,L2_W64_H4,4,2,0.003298163414001465,23,16,randomized,4,test,3,101,64
0.5625,L2_W64_H4,4,2,0.02115797996520996,23,16,randomized,4,test,3,211,64
0.5625,L2_W64_H4,4,2,0.007857203483581543,23,16,randomized,4,test,3,307,64
0.5625,L2_W64_H4,4,2,0.03747892379760742,23,16,aligned,6,test,0,101,64
0.375,L2_W64_H4,4,2,-0.06302893161773682,23,16,aligned,6,test,0,211,64
0.5,L2_W64_H4,4,2,0.010087966918945312,23,16,aligned,6,test,0,307,64
0.4375,L2_W64_H4,4,2,0.016301631927490234,23,16,randomized,6,test,0,101,64
0.5,L2_W64_H4,4,2,-0.03207576274871826,23,16,randomized,6,test,0,211,64
0.4375,L2_W64_H4,4,2,0.0070133209228515625,23,16,randomized,6,test,0,307,64
0.5,L2_W64_H4,4,2,0.03880143165588379,23,16,aligned,6,test,1,101,64
0.3125,L2_W64_H4,4,2,-0.061234235763549805,23,16,aligned,6,test,1,211,64
0.625,L2_W64_H4,4,2,0.00859987735748291,23,16,aligned,6,test,1,307,64
0.5,L2_W64_H4,4,2,0.017775535583496094,23,16,randomized,6,test,1,101,64
0.5,L2_W64_H4,4,2,-0.037516236305236816,23,16,randomized,6,test,1,211,64
0.4375,L2_W64_H4,4,2,0.007349133491516113,23,16,randomized,6,test,1,307,64
0.5625,L2_W64_H4,4,2,0.037128329277038574,23,16,aligned,6,test,2,101,64
0.375,L2_W64_H4,4,2,-0.06280767917633057,23,16,aligned,6,test,2,211,64
0.5625,L2_W64_H4,4,2,0.008104443550109863,23,16,aligned,6,test,2,307,64
0.4375,L2_W64_H4,4,2,0.010433435440063477,23,16,randomized,6,test,2,101,64
0.5,L2_W64_H4,4,2,-0.042504072189331055,23,16,randomized,6,test,2,211,64
0.4375,L2_W64_H4,4,2,-0.013169169425964355,23,16,randomized,6,test,2,307,64
0.5625,L2_W64_H4,4,2,0.037378549575805664,23,16,aligned,6,test,3,101,64
0.3125,L2_W64_H4,4,2,-0.06440472602844238,23,16,aligned,6,test,3,211,64
0.5,L2_W64_H4,4,2,0.007041215896606445,23,16,aligned,6,test,3,307,64
0.4375,L2_W64_H4,4,2,0.012199163436889648,23,16,randomized,6,test,3,101,64
0.5,L2_W64_H4,4,2,-0.04427611827850342,23,16,randomized,6,test,3,211,64
0.4375,L2_W64_H4,4,2,-0.010987162590026855,23,16,randomized,6,test,3,307,64
0.5,L2_W64_H4,4,2,-0.0058563947677612305,23,16,aligned,8,test,0,101,64
0.5625,L2_W64_H4,4,2,-0.014874100685119629,23,16,aligned,8,test,0,211,64
0.5625,L2_W64_H4,4,2,0.00588226318359375,23,16,aligned,8,test,0,307,64
0.5625,L2_W64_H4,4,2,-0.000603795051574707,23,16,randomized,8,test,0,101,64
0.4375,L2_W64_H4,4,2,-0.011862993240356445,23,16,randomized,8,test,0,211,64
0.5,L2_W64_H4,4,2,-0.0033919811248779297,23,16,randomized,8,test,0,307,64
0.5,L2_W64_H4,4,2,-0.004723072052001953,23,16,aligned,8,test,1,101,64
0.625,L2_W64_H4,4,2,-0.013707518577575684,23,16,aligned,8,test,1,211,64
0.5625,L2_W64_H4,4,2,0.005197644233703613,23,16,aligned,8,test,1,307,64
0.5625,L2_W64_H4,4,2,-0.0020647048950195312,23,16,randomized,8,test,1,101,64
0.5,L2_W64_H4,4,2,-0.01141512393951416,23,16,randomized,8,test,1,211,64
0.5,L2_W64_H4,4,2,-0.005512595176696777,23,16,randomized,8,test,1,307,64
0.5,L2_W64_H4,4,2,-0.005566120147705078,23,16,aligned,8,test,2,101,64
0.625,L2_W64_H4,4,2,-0.015665769577026367,23,16,aligned,8,test,2,211,64
0.5625,L2_W64_H4,4,2,0.006180524826049805,23,16,aligned,8,test,2,307,64
0.5,L2_W64_H4,4,2,-0.002350330352783203,23,16,randomized,8,test,2,101,64
0.5,L2_W64_H4,4,2,-0.008897542953491211,23,16,randomized,8,test,2,211,64
0.5,L2_W64_H4,4,2,0.0073250532150268555,23,16,randomized,8,test,2,307,64
0.5,L2_W64_H4,4,2,-0.005669951438903809,23,16,aligned,8,test,3,101,64
0.5625,L2_W64_H4,4,2,-0.014531850814819336,23,16,aligned,8,test,3,211,64
0.5625,L2_W64_H4,4,2,0.007047414779663086,23,16,aligned,8,test,3,307,64
0.5,L2_W64_H4,4,2,-0.0012074708938598633,23,16,randomized,8,test,3,101,64
0.5,L2_W64_H4,4,2,-0.009926080703735352,23,16,randomized,8,test,3,211,64
0.5,L2_W64_H4,4,2,0.005940556526184082,23,16,randomized,8,test,3,307,64
0.5,L2_W64_H4,4,2,-0.03248584270477295,23,16,aligned,1,validation,0,101,64
0.625,L2_W64_H4,4,2,0.01779043674468994,23,16,aligned,1,validation,0,211,64
0.5625,L2_W64_H4,4,2,0.0027320384979248047,23,16,aligned,1,validation,0,307,64
0.5,L2_W64_H4,4,2,-0.023116469383239746,23,16,randomized,1,validation,0,101,64
0.75,L2_W64_H4,4,2,0.027706146240234375,23,16,randomized,1,validation,0,211,64
0.5625,L2_W64_H4,4,2,0.007114052772521973,23,16,randomized,1,validation,0,307,64
0.5625,L2_W64_H4,4,2,-0.029726147651672363,23,16,aligned,1,validation,1,101,64
0.6875,L2_W64_H4,4,2,0.019933581352233887,23,16,aligned,1,validation,1,211,64
0.5625,L2_W64_H4,4,2,0.00950169563293457,23,16,aligned,1,validation,1,307,64
0.4375,L2_W64_H4,4,2,-0.026344656944274902,23,16,randomized,1,validation,1,101,64
0.75,L2_W64_H4,4,2,0.025175809860229492,23,16,randomized,1,validation,1,211,64
0.625,L2_W64_H4,4,2,0.013519287109375,23,16,randomized,1,validation,1,307,64
0.5,L2_W64_H4,4,2,-0.030834436416625977,23,16,aligned,1,validation,2,101,64
0.6875,L2_W64_H4,4,2,0.017460227012634277,23,16,aligned,1,validation,2,211,64
0.5625,L2_W64_H4,4,2,0.005280852317810059,23,16,aligned,1,validation,2,307,64
0.4375,L2_W64_H4,4,2,-0.02441394329071045,23,16,randomized,1,validation,2,101,64
0.6875,L2_W64_H4,4,2,0.010123610496520996,23,16,randomized,1,validation,2,211,64
0.625,L2_W64_H4,4,2,0.007872819900512695,23,16,randomized,1,validation,2,307,64
0.5,L2_W64_H4,4,2,-0.03025639057159424,23,16,aligned,1,validation,3,101,64
0.6875,L2_W64_H4,4,2,0.020236968994140625,23,16,aligned,1,validation,3,211,64
0.625,L2_W64_H4,4,2,0.008770465850830078,23,16,aligned,1,validation,3,307,64
0.4375,L2_W64_H4,4,2,-0.023062705993652344,23,16,randomized,1,validation,3,101,64
0.75,L2_W64_H4,4,2,0.011563777923583984,23,16,randomized,1,validation,3,211,64
