architecture_depth,dependency_span,family_id,first_top1_layer,model_seed,nuisance_count,pattern_length,position_mode,predictive_order,regime,settling_delay,span_mode,stable_top1_layer,top1_reversal_count
8,4,"necessary:(1, 0):4",7,11,2,4,randomized,4,necessary,,contiguous,,2
8,4,"necessary:(1, 0):5",9,11,2,4,randomized,4,necessary,0,contiguous,9,1
8,4,"necessary:(0, 3):6",5,11,2,4,randomized,4,necessary,0,contiguous,5,1
8,4,"necessary:(1, 3):7",,11,2,4,randomized,4,necessary,,contiguous,,0
8,4,"necessary:(1, 1):0",3,11,2,4,randomized,4,necessary,,contiguous,,2
8,4,"necessary:(3, 2):3",4,11,2,4,randomized,4,necessary,,contiguous,,4
8,4,"necessary:(0, 1):4",,11,2,4,randomized,4,necessary,,contiguous,,0
8,4,"necessary:(2, 2):5",,11,2,4,randomized,4,necessary,,contiguous,,0
8,4,"necessary:(2, 2):6",9,11,2,4,randomized,4,necessary,0,contiguous,9,1
8,4,"necessary:(0, 1):7",9,11,2,4,randomized,4,necessary,13,contiguous,22,13
8,4,"necessary:(3, 1):0",,11,2,4,randomized,4,necessary,,contiguous,,0
8,4,"necessary:(1, 3):1",9,11,2,4,randomized,4,necessary,0,contiguous,9,1
8,4,"necessary:(0, 3):2",5,11,2,4,randomized,4,necessary,0,contiguous,5,1
8,4,"necessary:(0, 1):3",9,11,2,4,randomized,4,necessary,0,contiguous,9,1
8,4,"necessary:(3, 1):4",11,11,2,4,randomized,4,necessary,0,contiguous,11,1
8,4,"necessary:(0, 3):5",9,11,2,4,randomized,4,necessary,0,contiguous,9,1
8,4,"necessary:(1, 0):6",,11,2,4,randomized,4,necessary,,contiguous,,0
8,7,"necessary:(0, 0):0",9,11,2,4,aligned,4,necessary,0,sparse,9,1
8,7,"necessary:(0, 1):1",19,11,2,4,aligned,4,necessary,14,sparse,33,15
8,7,"necessary:(1, 1):2",7,11,2,4,aligned,4,necessary,,sparse,,2
8,7,"necessary:(2, 3):3",9,11,2,4,aligned,4,necessary,,sparse,,2
8,7,"necessary:(2, 2):4",14,11,2,4,aligned,4,necessary,,sparse,,2
8,7,"necessary:(2, 3):5",,11,2,4,aligned,4,necessary,,sparse,,0
8,7,"necessary:(3, 3):6",,11,2,4,aligned,4,necessary,,sparse,,0
8,7,"necessary:(0, 0):7",9,11,2,4,aligned,4,necessary,0,sparse,9,1
8,7,"necessary:(3, 2):0",,11,2,4,aligned,4,necessary,,sparse,,0
8,7,"necessary:(2, 0):1",7,11,2,4,aligned,4,necessary,4,sparse,11,3
8,7,"necessary:(1, 0):2",19,11,2,4,aligned,4,necessary,14,sparse,33,15
8,7,"necessary:(2, 0):3",8,11,2,4,aligned,4,necessary,,sparse,,2
8,7,"necessary:(1, 0):4",,11,2,4,aligned,4,necessary,,sparse,,0
8,7,"necessary:(1, 0):5",9,11,2,4,aligned,4,necessary,0,sparse,9,1
8,7,"necessary:(0, 3):6",6,11,2,4,aligned,4,necessary,0,sparse,6,1
8,7,"necessary:(1, 3):7",,11,2,4,aligned,4,necessary,,sparse,,0
8,7,"necessary:(1, 1):0",3,11,2,4,aligned,4,necessary,,sparse,,4
8,7,"necessary:(3, 2):3",9,11,2,4,aligned,4,necessary,,sparse,,4
8,7,"necessary:(0, 1):4",,11,2,4,aligned,4,necessary,,sparse,,0
8,7,"necessary:(2, 2):5",15,11,2,4,aligned,4,necessary,0,sparse,15,1
8,7,"necessary:(2, 2):6",9,11,2,4,aligned,4,necessary,0,sparse,9,1
8,7,"necessary:(0, 1):7",9,11,2,4,aligned,4,necessary,8,sparse,17,9
8,7,"necessary:(3, 1):0",,11,2,4,aligned,4,necessary,,sparse,,0
8,7,"necessary:(1, 3):1",9,11,2,4,aligned,4,necessary,0,sparse,9,1
8,7,"necessary:(0, 3):2",5,11,2,4,aligned,4,necessary,,sparse,,2
8,7,"necessary:(0, 1):3",9,11,2,4,aligned,4,necessary,0,sparse,9,1
8,7,"necessary:(3, 1):4",7,11,2,4,aligned,4,necessary,4,sparse,11,3
8,7,"necessary:(0, 3):5",9,11,2,4,aligned,4,necessary,0,sparse,9,1
8,7,"necessary:(1, 0):6",,11,2,4,aligned,4,necessary,,sparse,,0
8,7,"necessary:(0, 0):0",,11,2,4,randomized,4,necessary,,sparse,,0
8,7,"necessary:(0, 1):1",19,11,2,4,randomized,4,necessary,14,sparse,33,15
8,7,"necessary:(1, 1):2",7,11,2,4,randomized,4,necessary,,sparse,,2
8,7,"necessary:(2, 3):3",9,11,2,4,randomized,4,necessary,,sparse,,2
8,7,"necessary:(2, 2):4",,11,2,4,randomized,4,necessary,,sparse,,0
8,7,"necessary:(2, 3):5",,11,2,4,randomized,4,necessary,,sparse,,0
8,7,"necessary:(3, 3):6",,11,2,4,randomized,4,necessary,,sparse,,0
8,7,"necessary:(0, 0):7",9,11,2,4,randomized,4,necessary,0,sparse,9,1
8,7,"necessary:(3, 2):0",,11,2,4,randomized,4,necessary,,sparse,,0
8,7,"necessary:(2, 0):1",7,11,2,4,randomized,4,necessary,3,sparse,10,3
8,7,"necessary:(1, 0):2",18,11,2,4,randomized,4,necessary,15,sparse,33,13
8,7,"necessary:(2, 0):3",7,11,2,4,randomized,4,necessary,,sparse,,2
8,7,"necessary:(1, 0):4",,11,2,4,randomized,4,necessary,,sparse,,0
8,7,"necessary:(1, 0):5",4,11,2,4,randomized,4,necessary,3,sparse,7,3
8,7,"necessary:(0, 3):6",5,11,2,4,randomized,4,necessary,0,sparse,5,1
8,7,"necessary:(1, 3):7",,11,2,4,randomized,4,necessary,,sparse,,0
8,7,"necessary:(1, 1):0",4,11,2,4,randomized,4,necessary,,sparse,,2
8,7,"necessary:(3, 2):3",9,11,2,4,randomized,4,necessary,0,sparse,9,1
8,7,"necessary:(0, 1):4",,11,2,4,randomized,4,necessary,,sparse,,0
8,7,"necessary:(2, 2):5",,11,2,4,randomized,4,necessary,,sparse,,0
8,7,"necessary:(2, 2):6",9,11,2,4,randomized,4,necessary,0,sparse,9,1
8,7,"necessary:(0, 1):7",9,11,2,4,randomized,4,necessary,,sparse,,24
8,7,"necessary:(3, 1):0",,11,2,4,randomized,4,necessary,,sparse,,0
8,7,"necessary:(1, 3):1",9,11,2,4,randomized,4,necessary,0,sparse,9,1
8,7,"necessary:(0, 3):2",5,11,2,4,randomized,4,necessary,0,sparse,5,1
8,7,"necessary:(0, 1):3",9,11,2,4,randomized,4,necessary,0,sparse,9,1
8,7,"necessary:(3, 1):4",11,11,2,4,randomized,4,necessary,0,sparse,11,1
8,7,"necessary:(0, 3):5",9,11,2,4,randomized,4,necessary,0,sparse,9,1
8,7,"necessary:(1, 0):6",,11,2,4,randomized,4,necessary,,sparse,,0
8,4,"necessary:(0, 3):0",5,11,4,4,aligned,4,necessary,0,contiguous,5,1
8,4,"necessary:(1, 2):1",10,11,4,4,aligned,4,necessary,,contiguous,,6
8,4,"necessary:(1, 1):2",7,11,4,4,aligned,4,necessary,14,contiguous,21,13
8,4,"necessary:(3, 0):3",15,11,4,4,aligned,4,necessary,18,contiguous,33,5
8,4,"necessary:(2, 0):4",9,11,4,4,aligned,4,necessary,0,contiguous,9,1
8,4,"necessary:(0, 3):5",,11,4,4,aligned,4,necessary,,contiguous,,0
8,4,"necessary:(0, 2):6",17,11,4,4,aligned,4,necessary,5,contiguous,22,5
8,4,"necessary:(3, 0):7",13,11,4,4,aligned,4,necessary,,contiguous,,22
8,4,"necessary:(2, 1):0",,11,4,4,aligned,4,necessary,,contiguous,,0
8,4,"necessary:(1, 0):1",6,11,4,4,aligned,4,necessary,0,contiguous,6,1
8,4,"necessary:(3, 2):3",6,11,4,4,aligned,4,necessary,5,contiguous,11,3
8,4,"necessary:(0, 3):4",7,11,4,4,aligned,4,necessary,0,contiguous,7,1
8,4,"necessary:(2, 0):5",,11,4,4,aligned,4,necessary,,contiguous,,0
8,4,"necessary:(2, 2):6",,11,4,4,aligned,4,necessary,,contiguous,,0
8,4,"necessary:(2, 1):7",9,11,4,4,aligned,4,necessary,0,contiguous,9,1
8,4,"necessary:(0, 1):0",,11,4,4,aligned,4,necessary,,contiguous,,0
8,4,"necessary:(2, 3):2",15,11,4,4,aligned,4,necessary,0,contiguous,15,1
8,4,"necessary:(0, 1):3",,11,4,4,aligned,4,necessary,,contiguous,,0
8,4,"necessary:(3, 0):4",5,11,4,4,aligned,4,necessary,,contiguous,,2
8,4,"necessary:(1, 1):5",11,11,4,4,aligned,4,necessary,0,contiguous,11,1
8,4,"necessary:(3, 0):0",4,11,4,4,aligned,4,necessary,,contiguous,,4
8,4,"necessary:(0, 0):1",7,11,4,4,aligned,4,necessary,,contiguous,,2
8,4,"necessary:(0, 0):2",10,11,4,4,aligned,4,necessary,0,contiguous,10,1
8,4,"necessary:(1, 0):4",,11,4,4,aligned,4,necessary,,contiguous,,0
8,4,"necessary:(2, 1):5",7,11,4,4,aligned,4,necessary,4,contiguous,11,3
8,4,"necessary:(0, 1):6",4,11,4,4,aligned,4,necessary,,contiguous,,4
8,4,"necessary:(0, 3):0",5,11,4,4,randomized,4,necessary,0,contiguous,5,1
8,4,"necessary:(1, 2):1",10,11,4,4,randomized,4,necessary,12,contiguous,22,13
8,4,"necessary:(1, 1):2",7,11,4,4,randomized,4,necessary,14,contiguous,21,13
8,4,"necessary:(3, 0):3",9,11,4,4,randomized,4,necessary,24,contiguous,33,17
8,4,"necessary:(2, 0):4",9,11,4,4,randomized,4,necessary,0,contiguous,9,1
8,4,"necessary:(0, 3):5",,11,4,4,randomized,4,necessary,,contiguous,,0
8,4,"necessary:(0, 2):6",11,11,4,4,randomized,4,necessary,11,contiguous,22,9
8,4,"necessary:(3, 0):7",13,11,4,4,randomized,4,necessary,,contiguous,,26
8,4,"necessary:(2, 1):0",13,11,4,4,randomized,4,necessary,0,contiguous,13,1
8,4,"necessary:(1, 0):1",4,11,4,4,randomized,4,necessary,0,contiguous,4,1
8,4,"necessary:(3, 2):3",6,11,4,4,randomized,4,necessary,,contiguous,,2
8,4,"necessary:(0, 3):4",9,11,4,4,randomized,4,necessary,6,contiguous,15,3
8,4,"necessary:(2, 0):5",,11,4,4,randomized,4,necessary,,contiguous,,0
8,4,"necessary:(2, 2):6",,11,4,4,randomized,4,necessary,,contiguous,,0
8,4,"necessary:(2, 1):7",9,11,4,4,randomized,4,necessary,6,contiguous,15,3
8,4,"necessary:(0, 1):0",,11,4,4,randomized,4,necessary,,contiguous,,0
8,4,"necessary:(2, 3):2",,11,4,4,randomized,4,necessary,,contiguous,,0
8,4,"necessary:(0, 1):3",9,11,4,4,randomized,4,necessary,,contiguous,,2
8,4,"necessary:(3, 0):4",6,11,4,4,randomized,4,necessary,,contiguous,,2
8,4,"necessary:(1, 1):5",,11,4,4,randomized,4,necessary,,contiguous,,0
8,4,"necessary:(3, 0):0",8,11,4,4,randomized,4,necessary,0,contiguous,8,1
8,4,"necessary:(0, 0):1",4,11,4,4,randomized,4,necessary,,contiguous,,4
8,4,"necessary:(0, 0):2",,11,4,4,randomized,4,necessary,,contiguous,,0
8,4,"necessary:(1, 0):4",,11,4,4,randomized,4,necessary,,contiguous,,0
8,4,"necessary:(2, 1):5",13,11,4,4,randomized,4,necessary,0,contiguous,13,1
8,4,"necessary:(0, 1):6",4,11,4,4,randomized,4,necessary,,contiguous,,2
8,7,"necessary:(0, 3):0",5,11,4,4,aligned,4,necessary,0,sparse,5,1
8,7,"necessary:(1, 2):1",10,11,4,4,aligned,4,necessary,,sparse,,6
8,7,"necessary:(1, 1):2",7,11,4,4,aligned,4,necessary,14,sparse,21,13
8,7,"necessary:(3, 0):3",8,11,4,4,aligned,4,necessary,9,sparse,17,3
8,7,"necessary:(2, 0):4",9,11,4,4,aligned,4,necessary,0,sparse,9,1
8,7,"necessary:(0, 3):5",,11,4,4,aligned,4,necessary,,sparse,,0
8,7,"necessary:(0, 2):6",17,11,4,4,aligned,4,necessary,9,sparse,26,9
8,7,"necessary:(3, 0):7",12,11,4,4,aligned,4,necessary,,sparse,,26
8,7,"necessary:(2, 1):0",13,11,4,4,aligned,4,necessary,0,sparse,13,1
8,7,"necessary:(1, 0):1",6,11,4,4,aligned,4,necessary,0,sparse,6,1
8,7,"necessary:(3, 2):3",5,11,4,4,aligned,4,necessary,6,sparse,11,3
8,7,"necessary:(0, 3):4",7,11,4,4,aligned,4,necessary,0,sparse,7,1
8,7,"necessary:(2, 0):5",,11,4,4,aligned,4,necessary,,sparse,,0
8,7,"necessary:(2, 2):6",,11,4,4,aligned,4,necessary,,sparse,,0
8,7,"necessary:(2, 1):7",9,11,4,4,aligned,4,necessary,0,sparse,9,1
8,7,"necessary:(0, 1):0",11,11,4,4,aligned,4,necessary,0,sparse,11,1
8,7,"necessary:(2, 3):2",11,11,4,4,aligned,4,necessary,0,sparse,11,1
8,7,"necessary:(0, 1):3",,11,4,4,aligned,4,necessary,,sparse,,0
8,7,"necessary:(3, 0):4",5,11,4,4,aligned,4,necessary,,sparse,,2
8,7,"necessary:(1, 1):5",9,11,4,4,aligned,4,necessary,0,sparse,9,1
8,7,"necessary:(3, 0):0",4,11,4,4,aligned,4,necessary,,sparse,,4
8,7,"necessary:(0, 0):1",6,11,4,4,aligned,4,necessary,,sparse,,2
8,7,"necessary:(0, 0):2",9,11,4,4,aligned,4,necessary,0,sparse,9,1
8,7,"necessary:(1, 0):4",,11,4,4,aligned,4,necessary,,sparse,,0
8,7,"necessary:(2, 1):5",8,11,4,4,aligned,4,necessary,5,sparse,13,3
8,7,"necessary:(0, 1):6",4,11,4,4,aligned,4,necessary,7,sparse,11,3
8,7,"necessary:(0, 3):0",5,11,4,4,randomized,4,necessary,0,sparse,5,1
8,7,"necessary:(1, 2):1",10,11,4,4,randomized,4,necessary,16,sparse,26,13
8,7,"necessary:(1, 1):2",9,11,4,4,randomized,4,necessary,12,sparse,21,7
8,7,"necessary:(3, 0):3",9,11,4,4,randomized,4,necessary,7,sparse,16,5
8,7,"necessary:(2, 0):4",9,11,4,4,randomized,4,necessary,0,sparse,9,1
8,7,"necessary:(0, 3):5",,11,4,4,randomized,4,necessary,,sparse,,0
8,7,"necessary:(0, 2):6",18,11,4,4,randomized,4,necessary,8,sparse,26,9
8,7,"necessary:(3, 0):7",13,11,4,4,randomized,4,necessary,,sparse,,24
8,7,"necessary:(2, 1):0",15,11,4,4,randomized,4,necessary,0,sparse,15,1
8,7,"necessary:(1, 0):1",4,11,4,4,randomized,4,necessary,0,sparse,4,1
8,7,"necessary:(3, 2):3",6,11,4,4,randomized,4,necessary,9,sparse,15,5
8,7,"necessary:(0, 3):4",7,11,4,4,randomized,4,necessary,0,sparse,7,1
8,7,"necessary:(2, 0):5",,11,4,4,randomized,4,necessary,,sparse,,0
8,7,"necessary:(2, 2):6",,11,4,4,randomized,4,necessary,,sparse,,0
8,7,"necessary:(2, 1):7",15,11,4,4,randomized,4,necessary,0,sparse,15,1
8,7,"necessary:(0, 1):0",9,11,4,4,randomized,4,necessary,,sparse,,2
8,7,"necessary:(2, 3):2",,11,4,4,randomized,4,necessary,,sparse,,0
8,7,"necessary:(0, 1):3",,11,4,4,randomized,4,necessary,,sparse,,0
8,7,"necessary:(3, 0):4",5,11,4,4,randomized,4,necessary,,sparse,,2
8,7,"necessary:(1, 1):5",,11,4,4,randomized,4,necessary,,sparse,,0
8,7,"necessary:(3, 0):0",9,11,4,4,randomized,4,necessary,,sparse,,2
8,7,"necessary:(0, 0):1",4,11,4,4,randomized,4,necessary,,sparse,,6
8,7,"necessary:(0, 0):2",,11,4,4,randomized,4,necessary,,sparse,,0
8,7,"necessary:(1, 0):4",,11,4,4,randomized,4,necessary,,sparse,,0
8,7,"necessary:(2, 1):5",13,11,4,4,randomized,4,necessary,0,sparse,13,1
8,7,"necessary:(0, 1):6",4,11,4,4,randomized,4,necessary,,sparse,,2
8,4,"necessary:(0, 2):0",11,11,8,4,aligned,4,necessary,0,contiguous,11,1
8,4,"necessary:(0, 2):1",9,11,8,4,aligned,4,necessary,0,contiguous,9,1
8,4,"necessary:(2, 2):2",,11,8,4,aligned,4,necessary,,contiguous,,0
8,4,"necessary:(1, 1):3",27,11,8,4,aligned,4,necessary,5,contiguous,32,5
8,4,"necessary:(2, 3):4",4,11,8,4,aligned,4,necessary,0,contiguous,4,1
8,4,"necessary:(1, 2):5",,11,8,4,aligned,4,necessary,,contiguous,,0
8,4,"necessary:(1, 2):6",9,11,8,4,aligned,4,necessary,0,contiguous,9,1
8,4,"necessary:(3, 2):7",4,11,8,4,aligned,4,necessary,,contiguous,,2
8,4,"necessary:(1, 3):0",6,11,8,4,aligned,4,necessary,0,contiguous,6,1
8,4,"necessary:(0, 0):1",5,11,8,4,aligned,4,necessary,0,contiguous,5,1
8,4,"necessary:(0, 3):2",,11,8,4,aligned,4,necessary,,contiguous,,0
8,4,"necessary:(1, 0):3",9,11,8,4,aligned,4,necessary,0,contiguous,9,1
8,4,"necessary:(2, 0):4",3,11,8,4,aligned,4,necessary,,contiguous,,2
8,4,"necessary:(2, 2):5",,11,8,4,aligned,4,necessary,,contiguous,,0
8,4,"necessary:(2, 0):6",9,11,8,4,aligned,4,necessary,0,contiguous,9,1
8,4,"necessary:(2, 0):7",3,11,8,4,aligned,4,necessary,,contiguous,,2
8,4,"necessary:(0, 0):0",,11,8,4,aligned,4,necessary,,contiguous,,0
8,4,"necessary:(0, 3):1",5,11,8,4,aligned,4,necessary,0,contiguous,5,1
8,4,"necessary:(1, 0):2",,11,8,4,aligned,4,necessary,,contiguous,,0
8,4,"necessary:(3, 2):4",5,11,8,4,aligned,4,necessary,7,contiguous,12,3
8,4,"necessary:(0, 2):5",,11,8,4,aligned,4,necessary,,contiguous,,0
8,4,"necessary:(1, 1):6",9,11,8,4,aligned,4,necessary,0,contiguous,9,1
8,4,"necessary:(3, 0):7",,11,8,4,aligned,4,necessary,,contiguous,,0
8,4,"necessary:(2, 2):0",,11,8,4,aligned,4,necessary,,contiguous,,0
8,4,"necessary:(1, 2):1",9,11,8,4,aligned,4,necessary,,contiguous,,2
8,4,"necessary:(3, 0):2",9,11,8,4,aligned,4,necessary,0,contiguous,9,1
8,4,"necessary:(1, 1):4",,11,8,4,aligned,4,necessary,,contiguous,,0
8,4,"necessary:(3, 3):5",9,11,8,4,aligned,4,necessary,0,contiguous,9,1
8,4,"necessary:(1, 0):6",,11,8,4,aligned,4,necessary,,contiguous,,0
8,4,"necessary:(2, 2):7",,11,8,4,aligned,4,necessary,,contiguous,,0
8,4,"necessary:(0, 2):0",11,11,8,4,randomized,4,necessary,0,contiguous,11,1
8,4,"necessary:(0, 2):1",9,11,8,4,randomized,4,necessary,0,contiguous,9,1
8,4,"necessary:(2, 2):2",3,11,8,4,randomized,4,necessary,,contiguous,,2
8,4,"necessary:(1, 1):3",29,11,8,4,randomized,4,necessary,20,contiguous,49,15
8,4,"necessary:(2, 3):4",4,11,8,4,randomized,4,necessary,9,contiguous,13,3
8,4,"necessary:(1, 2):5",11,11,8,4,randomized,4,necessary,0,contiguous,11,1
8,4,"necessary:(1, 2):6",9,11,8,4,randomized,4,necessary,,contiguous,,2
8,4,"necessary:(3, 2):7",4,11,8,4,randomized,4,necessary,,contiguous,,2
8,4,"necessary:(1, 3):0",11,11,8,4,randomized,4,necessary,0,contiguous,11,1
8,4,"necessary:(0, 0):1",,11,8,4,randomized,4,necessary,,contiguous,,0
8,4,"necessary:(0, 3):2",,11,8,4,randomized,4,necessary,,contiguous,,0
8,4,"necessary:(1, 0):3",9,11,8,4,randomized,4,necessary,0,contiguous,9,1
8,4,"necessary:(2, 0):4",3,11,8,4,randomized,4,necessary,,contiguous,,2
8,4,"necessary:(2, 2):5",11,11,8,4,randomized,4,necessary,,contiguous,,2
8,4,"necessary:(2, 0):6",9,11,8,4,randomized,4,necessary,0,contiguous,9,1
8,4,"necessary:(2, 0):7",3,11,8,4,randomized,4,necessary,,contiguous,,2
8,4,"necessary:(0, 0):0",9,11,8,4,randomized,4,necessary,0,contiguous,9,1
8,4,"necessary:(0, 3):1",5,11,8,4,randomized,4,necessary,0,contiguous,5,1
8,4,"necessary:(1, 0):2",,11,8,4,randomized,4,necessary,,contiguous,,0
8,4,"necessary:(3, 2):4",5,11,8,4,randomized,4,necessary,7,contiguous,12,3
8,4,"necessary:(0, 2):5",,11,8,4,randomized,4,necessary,,contiguous,,0
8,4,"necessary:(1, 1):6",11,11,8,4,randomized,4,necessary,0,contiguous,11,1
8,4,"necessary:(3, 0):7",7,11,8,4,randomized,4,necessary,,contiguous,,2
8,4,"necessary:(2, 2):0",5,11,8,4,randomized,4,necessary,,contiguous,,2
8,4,"necessary:(1, 2):1",,11,8,4,randomized,4,necessary,,contiguous,,0
8,4,"necessary:(3, 0):2",9,11,8,4,randomized,4,necessary,0,contiguous,9,1
8,4,"necessary:(1, 1):4",,11,8,4,randomized,4,necessary,,contiguous,,0
8,4,"necessary:(3, 3):5",9,11,8,4,randomized,4,necessary,0,contiguous,9,1
8,4,"necessary:(1, 0):6",5,11,8,4,randomized,4,necessary,,contiguous,,4
8,4,"necessary:(2, 2):7",,11,8,4,randomized,4,necessary,,contiguous,,0
8,7,"necessary:(0, 2):0",11,11,8,4,aligned,4,necessary,0,sparse,11,1
8,7,"necessary:(0, 2):1",9,11,8,4,aligned,4,necessary,0,sparse,9,1
8,7,"necessary:(2, 2):2",,11,8,4,aligned,4,necessary,,sparse,,0
8,7,"necessary:(1, 1):3",27,11,8,4,aligned,4,necessary,5,sparse,32,5
8,7,"necessary:(2, 3):4",5,11,8,4,aligned,4,necessary,6,sparse,11,3
8,7,"necessary:(1, 2):5",,11,8,4,aligned,4,necessary,,sparse,,0
8,7,"necessary:(1, 2):6",9,11,8,4,aligned,4,necessary,0,sparse,9,1
8,7,"necessary:(3, 2):7",4,11,8,4,aligned,4,necessary,,sparse,,2
8,7,"necessary:(1, 3):0",8,11,8,4,aligned,4,necessary,3,sparse,11,3
8,7,"necessary:(0, 0):1",9,11,8,4,aligned,4,necessary,0,sparse,9,1
8,7,"necessary:(0, 3):2",,11,8,4,aligned,4,necessary,,sparse,,0
8,7,"necessary:(1, 0):3",9,11,8,4,aligned,4,necessary,0,sparse,9,1
8,7,"necessary:(2, 0):4",3,11,8,4,aligned,4,necessary,,sparse,,2
8,7,"necessary:(2, 2):5",,11,8,4,aligned,4,necessary,,sparse,,0
8,7,"necessary:(2, 0):6",9,11,8,4,aligned,4,necessary,0,sparse,9,1
8,7,"necessary:(2, 0):7",3,11,8,4,aligned,4,necessary,,sparse,,2
8,7,"necessary:(0, 0):0",9,11,8,4,aligned,4,necessary,0,sparse,9,1
8,7,"necessary:(0, 3):1",5,11,8,4,aligned,4,necessary,6,sparse,11,3
8,7,"necessary:(1, 0):2",,11,8,4,aligned,4,necessary,,sparse,,0
8,7,"necessary:(3, 2):4",6,11,8,4,aligned,4,necessary,,sparse,,4
8,7,"necessary:(0, 2):5",15,11,8,4,aligned,4,necessary,0,sparse,15,1
8,7,"necessary:(1, 1):6",9,11,8,4,aligned,4,necessary,0,sparse,9,1
8,7,"necessary:(3, 0):7",,11,8,4,aligned,4,necessary,,sparse,,0
8,7,"necessary:(2, 2):0",,11,8,4,aligned,4,necessary,,sparse,,0
8,7,"necessary:(1, 2):1",9,11,8,4,aligned,4,necessary,,sparse,,2
8,7,"necessary:(3, 0):2",9,11,8,4,aligned,4,necessary,0,sparse,9,1
8,7,"necessary:(1, 1):4",9,11,8,4,aligned,4,necessary,0,sparse,9,1
8,7,"necessary:(3, 3):5",9,11,8,4,aligned,4,necessary,0,sparse,9,1
8,7,"necessary:(1, 0):6",,11,8,4,aligned,4,necessary,,sparse,,0
8,7,"necessary:(2, 2):7",,11,8,4,aligned,4,necessary,,sparse,,0
8,7,"necessary:(0, 2):0",13,11,8,4,randomized,4,necessary,0,sparse,13,1
8,7,"necessary:(0, 2):1",9,11,8,4,randomized,4,necessary,,sparse,,2
8,7,"necessary:(2, 2):2",,11,8,4,randomized,4,necessary,,sparse,,0
8,7,"necessary:(1, 1):3",27,11,8,4,randomized,4,necessary,,sparse,,16
8,7,"necessary:(2, 3):4",5,11,8,4,randomized,4,necessary,8,sparse,13,3
8,7,"necessary:(1, 2):5",,11,8,4,randomized,4,necessary,,sparse,,0
8,7,"necessary:(1, 2):6",9,11,8,4,randomized,4,necessary,3,sparse,12,3
8,7,"necessary:(3, 2):7",4,11,8,4,randomized,4,necessary,11,sparse,15,3
8,7,"necessary:(1, 3):0",11,11,8,4,randomized,4,necessary,0,sparse,11,1
8,7,"necessary:(0, 0):1",,11,8,4,randomized,4,necessary,,sparse,,0
8,7,"necessary:(0, 3):2",,11,8,4,randomized,4,necessary,,sparse,,0
8,7,"necessary:(1, 0):3",4,11,8,4,randomized,4,necessary,2,sparse,6,3
8,7,"necessary:(2, 0):4",3,11,8,4,randomized,4,necessary,,sparse,,2
8,7,"necessary:(2, 2):5",,11,8,4,randomized,4,necessary,,sparse,,0
8,7,"necessary:(2, 0):6",9,11,8,4,randomized,4,necessary,0,sparse,9,1
8,7,"necessary:(2, 0):7",3,11,8,4,randomized,4,necessary,,sparse,,2
8,7,"necessary:(0, 0):0",9,11,8,4,randomized,4,necessary,,sparse,,2
8,7,"necessary:(0, 3):1",9,11,8,4,randomized,4,necessary,,sparse,,2
8,7,"necessary:(1, 0):2",,11,8,4,randomized,4,necessary,,sparse,,0
8,7,"necessary:(3, 2):4",8,11,8,4,randomized,4,necessary,,sparse,,2
8,7,"necessary:(0, 2):5",,11,8,4,randomized,4,necessary,,sparse,,0
8,7,"necessary:(1, 1):6",11,11,8,4,randomized,4,necessary,0,sparse,11,1
8,7,"necessary:(3, 0):7",,11,8,4,randomized,4,necessary,,sparse,,0
8,7,"necessary:(2, 2):0",,11,8,4,randomized,4,necessary,,sparse,,0
8,7,"necessary:(1, 2):1",9,11,8,4,randomized,4,necessary,0,sparse,9,1
8,7,"necessary:(3, 0):2",,11,8,4,randomized,4,necessary,,sparse,,0
8,7,"necessary:(1, 1):4",9,11,8,4,randomized,4,necessary,0,sparse,9,1
8,7,"necessary:(3, 3):5",9,11,8,4,randomized,4,necessary,0,sparse,9,1
8,7,"necessary:(1, 0):6",,11,8,4,randomized,4,necessary,,sparse,,0
8,7,"necessary:(2, 2):7",4,11,8,4,randomized,4,necessary,,sparse,,2
8,6,"necessary:(1, 2):0",19,11,0,6,aligned,6,necessary,,contiguous,,12
8,6,"necessary:(0, 2):1",7,11,0,6,aligned,6,necessary,8,contiguous,15,3
8,6,"necessary:(1, 0):2",18,11,0,6,aligned,6,necessary,0,contiguous,18,1
8,6,"necessary:(3, 2):3",23,11,0,6,aligned,6,necessary,10,contiguous,33,11
8,6,"necessary:(0, 0):4",9,11,0,6,aligned,6,necessary,0,contiguous,9,1
8,6,"necessary:(0, 0):5",4,11,0,6,aligned,6,necessary,,contiguous,,4
8,6,"necessary:(0, 3):6",8,11,0,6,aligned,6,necessary,7,contiguous,15,3
8,6,"necessary:(2, 1):7",9,11,0,6,aligned,6,necessary,,contiguous,,2
8,6,"necessary:(2, 2):1",13,11,0,6,aligned,6,necessary,20,contiguous,33,11
8,6,"necessary:(0, 3):2",7,11,0,6,aligned,6,necessary,,contiguous,,2
8,6,"necessary:(0, 2):3",9,11,0,6,aligned,6,necessary,0,contiguous,9,1
8,6,"necessary:(1, 2):4",9,11,0,6,aligned,6,necessary,,contiguous,,2
8,6,"necessary:(1, 3):5",24,11,0,6,aligned,6,necessary,26,contiguous,50,19
8,6,"necessary:(3, 3):6",,11,0,6,aligned,6,necessary,,contiguous,,0
8,6,"necessary:(0, 2):7",4,11,0,6,aligned,6,necessary,,contiguous,,2
8,6,"necessary:(0, 1):0",,11,0,6,aligned,6,necessary,,contiguous,,0
