architecture_depth,block_update_cosine,ff_update_cosine,layer,long_length,model_seed,regime,sa_update_cosine,short_length
8,0.8402820825576782,0.9889721870422363,7,4,11,supportive,0.18877781927585602,2
8,0.7802852392196655,0.9971951842308044,7,4,11,supportive,0.7583126425743103,2
8,0.6939622163772583,0.9164494276046753,7,4,11,supportive,0.5384515523910522,2
8,0.7534140348434448,0.9487061500549316,7,4,11,supportive,0.7879142761230469,2
8,0.36220353841781616,0.9783343076705933,7,4,11,supportive,0.2242102175951004,2
8,0.2654484510421753,0.9799342155456543,7,4,11,supportive,-0.11011849343776703,2
8,-0.44729986786842346,0.920135498046875,7,4,11,supportive,-0.46768370270729065,2
8,0.8065025806427002,0.9841464757919312,7,4,11,supportive,0.8072718381881714,2
8,-0.42525744438171387,0.9405612945556641,7,4,11,supportive,-0.6165985465049744,2
8,0.21520090103149414,0.9430861473083496,7,4,11,supportive,0.21460087597370148,2
8,0.9325107336044312,0.9651966094970703,7,4,11,supportive,0.36691194772720337,2
8,-0.18134304881095886,-0.06209861859679222,7,4,11,supportive,-0.45318499207496643,2
8,0.8212604522705078,0.9559314250946045,7,4,11,supportive,0.8242281079292297,2
8,-0.38789820671081543,0.9479485750198364,7,4,11,supportive,-0.6286438703536987,2
8,-0.38789820671081543,0.9479485750198364,7,4,11,supportive,-0.6286438703536987,2
8,0.2382373809814453,0.9615360498428345,7,4,11,supportive,-0.06610549241304398,2
8,0.2847498059272766,0.9768000841140747,7,4,11,supportive,-0.05076735466718674,2
8,0.6290704011917114,0.9848636984825134,7,4,11,supportive,0.6916433572769165,2
8,0.47332751750946045,0.9281291961669922,7,4,11,supportive,0.552070140838623,2
8,-0.4296587407588959,0.6310588717460632,7,4,11,supportive,-0.6798296570777893,2
8,-0.3544612526893616,0.8322874307632446,7,4,11,supportive,-0.43076664209365845,2
8,-0.10149505734443665,-0.03872392326593399,7,4,11,supportive,-0.22484846413135529,2
8,0.9998056292533875,0.9999728202819824,0,6,11,redundant,0.9988633990287781,2
8,0.9997854828834534,0.999970018863678,0,6,11,redundant,0.9987244606018066,2
8,0.999793529510498,0.999973714351654,0,6,11,redundant,0.9987948536872864,2
8,0.9998165369033813,0.9999715089797974,0,6,11,redundant,0.9989367127418518,2
8,0.9997861981391907,0.9999772310256958,0,6,11,redundant,0.9987476468086243,2
8,0.9998125433921814,0.9999649524688721,0,6,11,redundant,0.9989408850669861,2
8,0.9998095631599426,0.9999635219573975,0,6,11,redundant,0.9989085793495178,2
8,0.9998151063919067,0.9999715089797974,0,6,11,redundant,0.9989411234855652,2
8,0.9998148679733276,0.999978244304657,0,6,11,redundant,0.9988837838172913,2
8,0.9997961521148682,0.9999663233757019,0,6,11,redundant,0.9988534450531006,2
8,0.9997735023498535,0.9999613761901855,0,6,11,redundant,0.9986798763275146,2
8,0.9997823238372803,0.9999731183052063,0,6,11,redundant,0.9987581968307495,2
8,0.9998008012771606,0.9999667406082153,0,6,11,redundant,0.9988203644752502,2
8,0.9998126029968262,0.9999672770500183,0,6,11,redundant,0.9989042282104492,2
8,0.9998152852058411,0.9999738335609436,0,6,11,redundant,0.9988777041435242,2
8,0.9998072981834412,0.9999616146087646,0,6,11,redundant,0.9989066123962402,2
8,0.9998132586479187,0.999965488910675,0,6,11,redundant,0.9989227056503296,2
8,0.9997940063476562,0.999972939491272,0,6,11,redundant,0.9988216161727905,2
8,0.9997753500938416,0.9999626278877258,0,6,11,redundant,0.9988194108009338,2
8,0.9998137950897217,0.9999708533287048,0,6,11,redundant,0.9989156723022461,2
8,0.9997895956039429,0.9999655485153198,0,6,11,redundant,0.9987776279449463,2
8,0.9997963905334473,0.9999690651893616,0,6,11,redundant,0.9988260865211487,2
8,0.9998153448104858,0.9999750256538391,0,6,11,redundant,0.998902440071106,2
8,0.9997946619987488,0.9999696612358093,0,6,11,redundant,0.9988422393798828,2
8,0.9998111128807068,0.999972403049469,0,6,11,redundant,0.9989030957221985,2
8,0.9998109936714172,0.9999583959579468,0,6,11,redundant,0.9989293813705444,2
8,0.9997798204421997,0.9999721050262451,0,6,11,redundant,0.998795211315155,2
8,0.999811053276062,0.9999665021896362,0,6,11,redundant,0.9989038705825806,2
8,0.9997785091400146,0.999970555305481,0,6,11,redundant,0.9987819790840149,2
8,0.999800443649292,0.9999796152114868,0,6,11,redundant,0.9988248944282532,2
8,0.9997926354408264,0.9999729990959167,0,6,11,redundant,0.9987739324569702,2
8,0.999815046787262,0.999977171421051,0,6,11,redundant,0.998917818069458,2
8,0.9989932775497437,0.9997867941856384,0,6,11,supportive,0.9931192398071289,2
8,0.999767541885376,0.999972403049469,0,6,11,supportive,0.9986098408699036,2
8,0.995999813079834,0.9994279146194458,0,6,11,supportive,0.9726510643959045,2
8,0.9989388585090637,0.9997641444206238,0,6,11,supportive,0.9928545951843262,2
8,0.9997660517692566,0.9999691247940063,0,6,11,supportive,0.9986256957054138,2
8,0.999417245388031,0.9999566674232483,0,6,11,supportive,0.9961807727813721,2
8,0.9994537830352783,0.9999494552612305,0,6,11,supportive,0.9964648485183716,2
8,0.9989372491836548,0.9997673034667969,0,6,11,supportive,0.9928023815155029,2
8,0.9959654808044434,0.9993589520454407,0,6,11,supportive,0.9726698994636536,2
8,0.9994645118713379,0.9999555349349976,0,6,11,supportive,0.996509313583374,2
8,0.9997235536575317,0.9999591708183289,0,6,11,supportive,0.9984561204910278,2
8,0.9997028708457947,0.9999609589576721,0,6,11,supportive,0.9983521103858948,2
8,0.9994202852249146,0.9999642372131348,0,6,11,supportive,0.996242344379425,2
8,0.9997434616088867,0.9999685287475586,0,6,11,supportive,0.9984734654426575,2
8,0.9960327744483948,0.9993884563446045,0,6,11,supportive,0.9730641841888428,2
8,0.9960562586784363,0.9994192719459534,0,6,11,supportive,0.9728307127952576,2
8,0.9994563460350037,0.9999669194221497,0,6,11,supportive,0.9964424967765808,2
8,0.9989398121833801,0.9997622966766357,0,6,11,supportive,0.9928944110870361,2
8,0.9994282126426697,0.9999554753303528,0,6,11,supportive,0.9962534308433533,2
8,0.9994282126426697,0.9999554753303528,0,6,11,supportive,0.9962534308433533,2
8,0.9994334578514099,0.999963104724884,0,6,11,supportive,0.9963013529777527,2
8,0.9994915723800659,0.9999682903289795,0,6,11,supportive,0.9966561198234558,2
8,0.9960508346557617,0.9994344711303711,0,6,11,supportive,0.9730015993118286,2
8,0.996033787727356,0.9994130730628967,0,6,11,supportive,0.9729252457618713,2
8,0.996033787727356,0.9994130730628967,0,6,11,supportive,0.9729252457618713,2
8,0.9960327744483948,0.9993884563446045,0,6,11,supportive,0.9730641841888428,2
8,0.999736487865448,0.9999621510505676,0,6,11,supportive,0.9985172748565674,2
8,0.9989380836486816,0.9997614026069641,0,6,11,supportive,0.9928728342056274,2
8,0.9994539022445679,0.9999591708183289,0,6,11,supportive,0.9964167475700378,2
8,0.9989382028579712,0.9997584819793701,0,6,11,supportive,0.9929603338241577,2
8,0.9959925413131714,0.9993353486061096,0,6,11,supportive,0.9729794859886169,2
8,0.9997028708457947,0.9999608993530273,0,6,11,supportive,0.99835205078125,2
8,-0.6737942695617676,0.0684954822063446,1,6,11,redundant,-0.7815074324607849,2
8,-0.5911515951156616,0.21707375347614288,1,6,11,redundant,-0.6843238472938538,2
8,-0.050135016441345215,0.567905068397522,1,6,11,redundant,-0.3243723213672638,2
8,0.23581351339817047,0.9139812588691711,1,6,11,redundant,0.25423550605773926,2
8,0.5933052897453308,0.9285510182380676,1,6,11,redundant,0.6210002899169922,2
8,0.1559055745601654,0.34978771209716797,1,6,11,redundant,0.17144668102264404,2
8,0.40721386671066284,0.6805217266082764,1,6,11,redundant,0.4241441488265991,2
8,-0.09555003046989441,0.9723465442657471,1,6,11,redundant,-0.17693518102169037,2
8,0.44320425391197205,0.6783289313316345,1,6,11,redundant,0.459709495306015,2
8,0.5724862813949585,0.6382989287376404,1,6,11,redundant,0.5887032747268677,2
8,-0.2750002145767212,0.036011043936014175,1,6,11,redundant,-0.5383051037788391,2
8,-0.4403833746910095,0.2912003695964813,1,6,11,redundant,-0.4898419976234436,2
8,0.8765187859535217,0.9716042876243591,1,6,11,redundant,0.8743848204612732,2
8,-0.5926063060760498,0.3574658930301666,1,6,11,redundant,-0.5483930110931396,2
8,0.9539322257041931,0.9642611742019653,1,6,11,redundant,0.9560474753379822,2
8,0.06932847201824188,0.8427474498748779,1,6,11,redundant,0.028428861871361732,2
8,0.9157148599624634,0.9867312908172607,1,6,11,redundant,0.9027270078659058,2
8,-0.4424063563346863,0.16606827080249786,1,6,11,redundant,-0.4853121042251587,2
8,0.2708030939102173,0.8889881372451782,1,6,11,redundant,0.14682862162590027,2
8,0.7733767628669739,0.9224494695663452,1,6,11,redundant,0.754551887512207,2
8,0.988303542137146,0.983911395072937,1,6,11,redundant,0.9877744317054749,2
8,0.619114339351654,0.7502660751342773,1,6,11,redundant,0.6064674854278564,2
8,-0.1695571392774582,0.5191401839256287,1,6,11,redundant,-0.3984526991844177,2
8,-0.3746418356895447,0.44549301266670227,1,6,11,redundant,-0.32704973220825195,2
8,-0.18825191259384155,0.6830935478210449,1,6,11,redundant,-0.2253170609474182,2
8,0.06930682063102722,0.8429354429244995,1,6,11,redundant,0.028428824618458748,2
8,0.14047658443450928,0.8295117616653442,1,6,11,redundant,0.024911053478717804,2
8,-0.24533075094223022,0.8089684844017029,1,6,11,redundant,-0.2491396814584732,2
8,-0.4582064747810364,0.16314227879047394,1,6,11,redundant,-0.6739891171455383,2
8,0.5488415956497192,0.90462726354599,1,6,11,redundant,0.5765095353126526,2
8,0.9883072376251221,0.9837689399719238,1,6,11,redundant,0.9877779483795166,2
8,-0.5594363808631897,0.17009878158569336,1,6,11,redundant,-0.7718160152435303,2
8,0.896331787109375,0.9406905174255371,1,6,11,supportive,0.9062789678573608,2
8,0.5056050419807434,0.6936689615249634,1,6,11,supportive,0.5171213150024414,2
8,-0.1921566277742386,0.3736093044281006,1,6,11,supportive,-0.3486109972000122,2
8,0.28480666875839233,0.6407816410064697,1,6,11,supportive,0.31240880489349365,2
8,-0.5166360139846802,0.13582459092140198,1,6,11,supportive,-0.7496932744979858,2
8,-0.10743874311447144,0.785651683807373,1,6,11,supportive,-0.2404283881187439,2
8,0.05566726624965668,0.9528128504753113,1,6,11,supportive,-0.10561233758926392,2
8,0.01697884127497673,0.6132310628890991,1,6,11,supportive,0.076947420835495,2
8,0.8671225309371948,0.9877166152000427,1,6,11,supportive,0.8760058283805847,2
8,0.4584042429924011,0.37501800060272217,1,6,11,supportive,0.46279358863830566,2
8,0.46797770261764526,0.9317390322685242,1,6,11,supportive,0.4573725163936615,2
8,0.00286116823554039,0.28706327080726624,1,6,11,supportive,-0.3084794282913208,2
8,-0.12379420548677444,0.9164796471595764,1,6,11,supportive,-0.24584688246250153,2
8,-0.5047236084938049,0.4348313808441162,1,6,11,supportive,-0.5672357678413391,2
8,0.9914590716362,0.9964917898178101,1,6,11,supportive,0.9921593070030212,2
8,0.2206086367368698,0.9070062041282654,1,6,11,supportive,0.20926108956336975,2
8,-0.10277219116687775,0.9074281454086304,1,6,11,supportive,-0.0916793942451477,2
8,0.3977019786834717,0.7695978879928589,1,6,11,supportive,0.39333102107048035,2
8,0.19735504686832428,0.5724228024482727,1,6,11,supportive,0.06555308401584625,2
8,0.19735504686832428,0.5724228024482727,1,6,11,supportive,0.06555308401584625,2
8,0.8491832613945007,0.9769431948661804,1,6,11,supportive,0.80477374792099,2
8,-0.6986666321754456,0.3346763551235199,1,6,11,supportive,-0.7858055233955383,2
8,0.0431724414229393,0.897516667842865,1,6,11,supportive,0.03986036777496338,2
8,0.509914219379425,0.9638085961341858,1,6,11,supportive,0.38551536202430725,2
8,0.509914219379425,0.9638085961341858,1,6,11,supportive,0.38551536202430725,2
8,0.9914590716362,0.9964917898178101,1,6,11,supportive,0.9921593070030212,2
8,0.8992249965667725,0.966736912727356,1,6,11,supportive,0.8635026216506958,2
8,0.01600876823067665,0.5836437940597534,1,6,11,supportive,0.06776148080825806,2
8,-0.6650534272193909,0.1099206954240799,1,6,11,supportive,-0.7876561880111694,2
8,0.7088141441345215,0.9437220096588135,1,6,11,supportive,0.7016516923904419,2
8,0.03495487943291664,0.759363055229187,1,6,11,supportive,-0.018846064805984497,2
8,0.0028611570596694946,0.2870633602142334,1,6,11,supportive,-0.3084794580936432,2
8,-0.20149751007556915,-0.22754056751728058,2,6,11,redundant,-0.265356183052063,2
8,0.47523564100265503,-0.24669429659843445,2,6,11,redundant,0.28826120495796204,2
8,-0.03447365760803223,-0.266568660736084,2,6,11,redundant,-0.04278239607810974,2
8,0.8579146265983582,0.402317076921463,2,6,11,redundant,0.877224862575531,2
8,-0.2013189047574997,0.36363181471824646,2,6,11,redundant,-0.3644086718559265,2
8,0.8498687744140625,-0.22788837552070618,2,6,11,redundant,0.8869526386260986,2
8,0.41544902324676514,0.6784162521362305,2,6,11,redundant,0.32757800817489624,2
8,-0.7833824753761292,0.0035655563697218895,2,6,11,redundant,-0.8157484531402588,2
8,0.8617242574691772,0.8959770798683167,2,6,11,redundant,0.8600935935974121,2
8,0.24763506650924683,0.5487250685691833,2,6,11,redundant,0.21020187437534332,2
8,-0.6399419903755188,-0.26262518763542175,2,6,11,redundant,-0.74073326587677,2
8,0.17567439377307892,-0.24987047910690308,2,6,11,redundant,0.3655012547969818,2
8,0.3291488289833069,0.5736410021781921,2,6,11,redundant,0.36738112568855286,2
8,-0.4445663392543793,-0.3473251461982727,2,6,11,redundant,-0.6490080952644348,2
8,0.644392728805542,0.7937845587730408,2,6,11,redundant,0.6093711853027344,2
8,0.6900321245193481,0.6453779935836792,2,6,11,redundant,0.6295428276062012,2
8,0.2387143075466156,0.6678659319877625,2,6,11,redundant,0.1747746616601944,2
8,0.42838144302368164,-0.3092989921569824,2,6,11,redundant,0.22759979963302612,2
8,-0.6769139170646667,0.1670788824558258,2,6,11,redundant,-0.8269027471542358,2
8,-0.0764525905251503,0.6778085827827454,2,6,11,redundant,-0.10197265446186066,2
8,0.9749749898910522,0.9972308874130249,2,6,11,redundant,0.9660664796829224,2
8,0.09147192537784576,0.09505730867385864,2,6,11,redundant,0.17101211845874786,2
8,-0.13197612762451172,0.5664761066436768,2,6,11,redundant,-0.34211698174476624,2
8,-0.2253914475440979,-0.3570125102996826,2,6,11,redundant,-0.4818654954433441,2
8,0.6792125701904297,0.7082857489585876,2,6,11,redundant,0.4965190589427948,2
8,0.688462495803833,0.6458482146263123,2,6,11,redundant,0.6278563737869263,2
8,0.27829813957214355,0.155898317694664,2,6,11,redundant,0.08506391942501068,2
8,-0.07048534601926804,0.39705967903137207,2,6,11,redundant,0.08740457892417908,2
8,-0.6780961751937866,-0.06741733849048615,2,6,11,redundant,-0.743923008441925,2
8,-0.33928823471069336,0.9006186723709106,2,6,11,redundant,-0.3766162693500519,2
8,0.9756015539169312,0.9971747398376465,2,6,11,redundant,0.9665891528129578,2
8,0.3305169939994812,0.18423612415790558,2,6,11,redundant,0.20006152987480164,2
8,0.7569617033004761,0.5021698474884033,2,6,11,supportive,0.837407648563385,2
8,0.13964222371578217,0.5549695491790771,2,6,11,supportive,0.07453197240829468,2
8,-0.059977151453495026,0.07938249409198761,2,6,11,supportive,-0.1650078296661377,2
8,0.8671643733978271,0.2874099016189575,2,6,11,supportive,0.952660322189331,2
8,0.32076534628868103,0.2268839031457901,2,6,11,supportive,0.18539267778396606,2
8,0.1297033727169037,-0.17516162991523743,2,6,11,supportive,0.005739107728004456,2
8,0.7033246755599976,0.8727840185165405,2,6,11,supportive,0.6181008219718933,2
8,0.7289315462112427,-0.17813143134117126,2,6,11,supportive,0.7658723592758179,2
8,0.3358331024646759,0.937886118888855,2,6,11,supportive,-0.056058838963508606,2
8,0.8675521612167358,-0.16803894937038422,2,6,11,supportive,0.8887169361114502,2
8,0.08904775977134705,0.44339603185653687,2,6,11,supportive,0.19903045892715454,2
8,0.26623964309692383,0.3218470811843872,2,6,11,supportive,0.03712164983153343,2
8,0.5243204236030579,0.825201690196991,2,6,11,supportive,0.4863862693309784,2
8,0.4996267259120941,-0.12363189458847046,2,6,11,supportive,0.5652135610580444,2
8,0.9974228739738464,0.997894287109375,2,6,11,supportive,0.9973351955413818,2
8,0.3528582453727722,0.9367318749427795,2,6,11,supportive,-0.12695905566215515,2
8,0.806736409664154,0.8322354555130005,2,6,11,supportive,0.7809686660766602,2
8,-0.08238876610994339,-0.15494310855865479,2,6,11,supportive,0.252669095993042,2
8,-0.31338924169540405,0.48252490162849426,2,6,11,supportive,-0.318172812461853,2
8,-0.31338924169540405,0.48252490162849426,2,6,11,supportive,-0.318172812461853,2
8,0.5343677997589111,0.940609335899353,2,6,11,supportive,0.42944392561912537,2
8,0.4444769620895386,-0.1494925171136856,2,6,11,supportive,0.4526865482330322,2
8,0.7124777436256409,0.8447040319442749,2,6,11,supportive,0.7028719186782837,2
8,0.18388690054416656,0.8109560608863831,2,6,11,supportive,-0.12214259803295135,2
8,0.18388690054416656,0.8109560608863831,2,6,11,supportive,-0.12214259803295135,2
8,0.9974228739738464,0.997894287109375,2,6,11,supportive,0.9973351955413818,2
8,0.9582047462463379,0.9923922419548035,2,6,11,supportive,0.9505178928375244,2
8,0.262706458568573,-0.011376645416021347,2,6,11,supportive,0.134499192237854,2
8,-0.2518960237503052,-0.24368628859519958,2,6,11,supportive,-0.30435794591903687,2
8,0.011720865964889526,0.00011329352855682373,2,6,11,supportive,0.08890064060688019,2
8,0.6554774045944214,0.7769087553024292,2,6,11,supportive,0.6494094729423523,2
8,0.2662395238876343,0.3218470811843872,2,6,11,supportive,0.037121471017599106,2
8,-0.43856775760650635,-0.13603195548057556,3,6,11,redundant,-0.6074866652488708,2
8,-0.29544946551322937,0.4238147437572479,3,6,11,redundant,-0.5051610469818115,2
8,0.19276338815689087,0.19003835320472717,3,6,11,redundant,-0.24777604639530182,2
8,0.7357918620109558,0.8639575839042664,3,6,11,redundant,0.6939492225646973,2
8,0.4007434844970703,0.5054608583450317,3,6,11,redundant,0.1928660273551941,2
8,0.7953574061393738,0.11399971693754196,3,6,11,redundant,0.8324077129364014,2
8,-0.24959516525268555,0.26391133666038513,3,6,11,redundant,-0.35426241159439087,2
8,-0.3856291174888611,-0.2838289737701416,3,6,11,redundant,-0.21872150897979736,2
8,0.8626836538314819,0.7445054054260254,3,6,11,redundant,0.8124768733978271,2
8,0.8351101279258728,0.4424760639667511,3,6,11,redundant,0.8112852573394775,2
8,0.5516290068626404,0.13247200846672058,3,6,11,redundant,0.7972720265388489,2
8,0.33625149726867676,0.4552651047706604,3,6,11,redundant,-0.42343568801879883,2
8,0.5827411413192749,0.9402146935462952,3,6,11,redundant,0.5537673234939575,2
8,-0.2686883211135864,0.4031972885131836,3,6,11,redundant,-0.7701993584632874,2
8,0.9450365304946899,0.82286137342453,3,6,11,redundant,0.9815750122070312,2
8,0.10941930115222931,0.5340492129325867,3,6,11,redundant,-0.3497747778892517,2
8,0.8228977918624878,0.6210457682609558,3,6,11,redundant,0.785818338394165,2
8,-0.2570291757583618,0.44751831889152527,3,6,11,redundant,-0.4669220447540283,2
8,-0.7520850300788879,-0.14390027523040771,3,6,11,redundant,-0.779350996017456,2
8,0.7599645256996155,0.9085092544555664,3,6,11,redundant,0.26162081956863403,2
8,0.9847255945205688,0.987149715423584,3,6,11,redundant,0.982770562171936,2
8,0.773697018623352,0.4099525213241577,3,6,11,redundant,0.7124960422515869,2
8,0.1527804732322693,0.25963592529296875,3,6,11,redundant,0.010912291705608368,2
8,0.17630209028720856,0.3495548367500305,3,6,11,redundant,-0.014672215096652508,2
8,-0.3490954041481018,0.29564347863197327,3,6,11,redundant,-0.29080936312675476,2
8,0.06366907060146332,0.549752950668335,3,6,11,redundant,-0.35605546832084656,2
8,0.1605549305677414,0.20425717532634735,3,6,11,redundant,-0.019878976047039032,2
8,0.5450937747955322,0.7546618580818176,3,6,11,redundant,0.47974658012390137,2
8,-0.4323864281177521,-0.009149305522441864,3,6,11,redundant,-0.5095522999763489,2
8,0.39545977115631104,0.8789974451065063,3,6,11,redundant,0.7736794948577881,2
8,0.9845152497291565,0.9849931001663208,3,6,11,redundant,0.9827718138694763,2
8,0.21396681666374207,0.32437747716903687,3,6,11,redundant,-0.06191638484597206,2
8,0.9418110847473145,0.8712790012359619,3,6,11,supportive,0.9762606620788574,2
8,0.8130956888198853,0.3491485118865967,3,6,11,supportive,0.8131728172302246,2
8,0.20468658208847046,0.37311333417892456,3,6,11,supportive,0.01919448748230934,2
8,0.8651642799377441,0.46282440423965454,3,6,11,supportive,0.8098849654197693,2
8,0.11434450000524521,0.25779980421066284,3,6,11,supportive,-0.03648503124713898,2
8,0.7362450361251831,0.44882792234420776,3,6,11,supportive,0.7547420263290405,2
8,0.5713098645210266,0.5416797399520874,3,6,11,supportive,0.5177075862884521,2
8,0.011926621198654175,-0.050836123526096344,3,6,11,supportive,-0.10189676284790039,2
8,0.13264772295951843,0.9922814965248108,3,6,11,supportive,-0.4094582498073578,2
8,0.9045674800872803,0.2653149664402008,3,6,11,supportive,0.8983099460601807,2
8,0.805966854095459,0.9292184710502625,3,6,11,supportive,0.7536688446998596,2
8,0.3874396085739136,0.4898372292518616,3,6,11,supportive,0.18887239694595337,2
8,-0.28343576192855835,0.486646831035614,3,6,11,supportive,-0.3855133652687073,2
8,0.7932927012443542,0.3983270823955536,3,6,11,supportive,0.8283092975616455,2
8,0.9600116014480591,0.9964265823364258,3,6,11,supportive,0.9401711225509644,2
8,0.1100199744105339,0.9378682971000671,3,6,11,supportive,-0.36840149760246277,2
8,0.7744370698928833,0.8574559092521667,3,6,11,supportive,0.6214755773544312,2
8,0.8642265796661377,0.00501551479101181,3,6,11,supportive,0.9121562242507935,2
8,-0.2713649272918701,0.25468170642852783,3,6,11,supportive,-0.3171690106391907,2
8,-0.2713649272918701,0.25468170642852783,3,6,11,supportive,-0.3171690106391907,2
8,0.5587775707244873,0.9442425966262817,3,6,11,supportive,0.24018044769763947,2
8,0.08437712490558624,0.1864156275987625,3,6,11,supportive,-0.7498363852500916,2
8,0.8650704622268677,0.9316415190696716,3,6,11,supportive,0.7616150975227356,2
8,0.25230562686920166,0.8439879417419434,3,6,11,supportive,-0.030933856964111328,2
8,0.25230562686920166,0.8439879417419434,3,6,11,supportive,-0.030933856964111328,2
8,0.9600116014480591,0.9964265823364258,3,6,11,supportive,0.9401711225509644,2
8,0.9466819167137146,0.970798134803772,3,6,11,supportive,0.9650501608848572,2
8,0.8856275081634521,0.5350110530853271,3,6,11,supportive,0.7223168015480042,2
8,-0.5155986547470093,-0.013559356331825256,3,6,11,supportive,-0.6605316400527954,2
8,0.8352471590042114,0.25856563448905945,3,6,11,supportive,0.8409703969955444,2
8,0.8229975700378418,0.7957112789154053,3,6,11,supportive,0.7780317068099976,2
8,0.387439489364624,0.4898371696472168,3,6,11,supportive,0.1888723373413086,2
8,-0.5793269872665405,-0.6024429798126221,4,6,11,redundant,-0.416598916053772,2
8,-0.727275013923645,-0.703642725944519,4,6,11,redundant,-0.6895985007286072,2
8,0.605828046798706,0.43256789445877075,4,6,11,redundant,0.5875069499015808,2
8,0.2502070367336273,0.6332424283027649,4,6,11,redundant,0.25286874175071716,2
8,0.52658611536026,0.23179087042808533,4,6,11,redundant,0.5959272980690002,2
8,-0.8954593539237976,0.6051285862922668,4,6,11,redundant,-0.8451991081237793,2
8,0.6731755137443542,0.401933491230011,4,6,11,redundant,0.4984590411186218,2
8,0.558871328830719,-0.5311130881309509,4,6,11,redundant,0.693878173828125,2
8,0.7592166662216187,0.9863286018371582,4,6,11,redundant,0.6893395185470581,2
8,0.3977867066860199,0.7908674478530884,4,6,11,redundant,0.38391581177711487,2
8,0.8255942463874817,-0.5407902598381042,4,6,11,redundant,0.8530972003936768,2
8,0.5432713031768799,0.6822584867477417,4,6,11,redundant,0.4738386273384094,2
8,0.8535154461860657,0.6993681788444519,4,6,11,redundant,0.8419597148895264,2
8,-0.8402997851371765,-0.6382629871368408,4,6,11,redundant,-0.8872492909431458,2
8,0.8362676501274109,0.8190456628799438,4,6,11,redundant,0.8388815522193909,2
8,-0.013781670480966568,0.8654605150222778,4,6,11,redundant,-0.13546094298362732,2
8,0.39264267683029175,0.741146445274353,4,6,11,redundant,0.3876119554042816,2
8,-0.7608359456062317,-0.7258836030960083,4,6,11,redundant,-0.6263929605484009,2
8,0.6494913697242737,-0.4296792149543762,4,6,11,redundant,0.7757732272148132,2
8,-0.1039181724190712,0.5789948105812073,4,6,11,redundant,-0.21410737931728363,2
8,0.896207869052887,0.9827519655227661,4,6,11,redundant,0.8590819239616394,2
8,0.4707558751106262,0.8555943965911865,4,6,11,redundant,0.45369771122932434,2
8,0.35561203956604004,0.004694163799285889,4,6,11,redundant,0.3855139911174774,2
8,0.3381234407424927,-0.2771914601325989,4,6,11,redundant,0.4595336318016052,2
8,0.6754317879676819,-0.12269464135169983,4,6,11,redundant,0.6856217980384827,2
8,-0.01613551564514637,0.8759993314743042,4,6,11,redundant,-0.12077638506889343,2
8,-0.41513413190841675,0.3613022565841675,4,6,11,redundant,-0.466708242893219,2
8,0.873882532119751,0.7050994038581848,4,6,11,redundant,0.8751240968704224,2
8,-0.608415961265564,0.13231289386749268,4,6,11,redundant,-0.5719423890113831,2
8,-0.3549672067165375,-0.07599220424890518,4,6,11,redundant,-0.07325267046689987,2
8,0.8356015682220459,0.9799470901489258,4,6,11,redundant,0.7734100222587585,2
8,-0.07594704627990723,0.07660481333732605,4,6,11,redundant,0.0027391649782657623,2
8,0.7764381170272827,0.737662136554718,4,6,11,supportive,0.8635034561157227,2
8,0.43136027455329895,0.8002978563308716,4,6,11,supportive,0.42291757464408875,2
8,-0.29936376214027405,-0.25458621978759766,4,6,11,supportive,-0.21608029305934906,2
8,0.6648792028427124,0.6324681639671326,4,6,11,supportive,0.6970819234848022,2
8,-0.09123758226633072,-0.007659487426280975,4,6,11,supportive,0.011543139815330505,2
8,0.5207467675209045,0.584706723690033,4,6,11,supportive,0.4986547827720642,2
8,0.957766056060791,0.08432955294847488,4,6,11,supportive,0.9582114815711975,2
8,0.8329842686653137,0.5008481740951538,4,6,11,supportive,0.8097756505012512,2
8,-0.3735080361366272,0.963560938835144,4,6,11,supportive,-0.4678609073162079,2
8,-0.5602193474769592,0.6833159923553467,4,6,11,supportive,-0.7029269933700562,2
8,-0.14005620777606964,0.7325625419616699,4,6,11,supportive,-0.31537723541259766,2
8,0.4984542727470398,0.14341303706169128,4,6,11,supportive,0.6661019325256348,2
8,-0.3568837344646454,0.05220334604382515,4,6,11,supportive,-0.39132997393608093,2
8,0.4562806487083435,0.7360148429870605,4,6,11,supportive,0.2865249216556549,2
8,0.9984984397888184,0.9803282022476196,4,6,11,supportive,0.9990158677101135,2
8,-0.40613624453544617,0.798572301864624,4,6,11,supportive,-0.47208648920059204,2
8,0.7185729742050171,0.5379223823547363,4,6,11,supportive,0.7976489067077637,2
8,0.8173620700836182,0.6786766052246094,4,6,11,supportive,0.8121684789657593,2
8,-0.6541820764541626,-0.8563594818115234,4,6,11,supportive,-0.4968656897544861,2
8,-0.6541820764541626,-0.8563594818115234,4,6,11,supportive,-0.4968656897544861,2
8,-0.15775270760059357,0.5725369453430176,4,6,11,supportive,-0.16521500051021576,2
8,0.4778115749359131,0.40770208835601807,4,6,11,supportive,0.3301349878311157,2
8,0.6642237305641174,0.8486720323562622,4,6,11,supportive,0.638305127620697,2
8,0.009224727749824524,0.6293617486953735,4,6,11,supportive,-0.201303169131279,2
8,0.009224727749824524,0.6293617486953735,4,6,11,supportive,-0.201303169131279,2
8,0.9984984397888184,0.9803282022476196,4,6,11,supportive,0.9990158677101135,2
