accuracy_delta,component,example_id,js_damage,layer,margin_delta,mode,model_depth,model_seed,predicate,stage,status
0,sa,test:isAncestor:D8:d3:b2:N64:t3:paligned:tree307:i20003,6.359198596328497e-05,6,0.21651935577392578,zero,12,23,isAncestor,s1,
0,ff,test:isAncestor:D8:d3:b2:N64:t3:paligned:tree307:i20003,4.46228077635169e-05,6,0.16459274291992188,zero,12,23,isAncestor,s1,
0,sa,test:isAncestor:D8:d3:b2:N64:t3:paligned:tree307:i20003,9.350516484118998e-05,7,0.2316570281982422,zero,12,23,isAncestor,s1,
0,ff,test:isAncestor:D8:d3:b2:N64:t3:paligned:tree307:i20003,4.131172318011522e-05,7,0.15115642547607422,zero,12,23,isAncestor,s1,
0,sa,test:isAncestor:D8:d3:b2:N64:t3:paligned:tree307:i20003,0.00020142807625234127,8,0.36040782928466797,zero,12,23,isAncestor,s1,
0,ff,test:isAncestor:D8:d3:b2:N64:t3:paligned:tree307:i20003,4.70853119622916e-05,8,0.17342853546142578,zero,12,23,isAncestor,s1,
0,sa,test:isAncestor:D8:d3:b2:N64:t3:paligned:tree307:i20003,0.00023275899002328515,9,0.45911693572998047,zero,12,23,isAncestor,s1,
0,ff,test:isAncestor:D8:d3:b2:N64:t3:paligned:tree307:i20003,7.236358942463994e-05,9,0.18912315368652344,zero,12,23,isAncestor,s1,
0,sa,test:isAncestor:D8:d3:b2:N64:t3:paligned:tree307:i20003,0.0002931301132775843,10,0.5152778625488281,zero,12,23,isAncestor,s1,
0,ff,test:isAncestor:D8:d3:b2:N64:t3:paligned:tree307:i20003,6.505317287519574e-05,10,0.2203969955444336,zero,12,23,isAncestor,s1,
0,sa,test:isAncestor:D8:d3:b2:N64:t3:paligned:tree307:i20003,7.693091174587607e-05,11,0.24702835083007812,zero,12,23,isAncestor,s1,
0,ff,test:isAncestor:D8:d3:b2:N64:t3:paligned:tree307:i20003,4.813598934561014e-05,11,0.16179466247558594,zero,12,23,isAncestor,s1,
0,sa,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,2.702230995055288e-05,0,-0.47447967529296875,mean,12,23,isAncestor,s1,
0,sa,test:isAncestor:D8:d8:b2:N4:t0:paligned:tree307:i0,0.00027788756415247917,0,1.10650634765625,mean,12,23,isAncestor,s1,
0,sa,test:isAncestor:D8:d3:b2:N4:t2:paligned:tree101:i10002,0.0001583307166583836,0,0.7645998001098633,mean,12,23,isAncestor,s1,
0,ff,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,0.0002549647178966552,0,-1.3411645889282227,mean,12,23,isAncestor,s1,
0,ff,test:isAncestor:D8:d8:b2:N4:t0:paligned:tree307:i0,0.00025563250528648496,0,1.1004867553710938,mean,12,23,isAncestor,s1,
0,ff,test:isAncestor:D8:d3:b2:N4:t2:paligned:tree101:i10002,2.2850421373732388e-05,0,0.04215812683105469,mean,12,23,isAncestor,s1,
0,sa,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,1.1296870070509613e-06,1,-0.05644512176513672,mean,12,23,isAncestor,s1,
0,sa,test:isAncestor:D8:d8:b2:N4:t0:paligned:tree307:i0,7.589728920720518e-05,1,-0.39861488342285156,mean,12,23,isAncestor,s1,
0,sa,test:isAncestor:D8:d3:b2:N4:t2:paligned:tree101:i10002,3.671304875751957e-05,1,0.3128032684326172,mean,12,23,isAncestor,s1,
0,ff,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,4.328803697717376e-07,1,-0.06867790222167969,mean,12,23,isAncestor,s1,
0,ff,test:isAncestor:D8:d8:b2:N4:t0:paligned:tree307:i0,1.936499756993726e-06,1,0.07362937927246094,mean,12,23,isAncestor,s1,
0,ff,test:isAncestor:D8:d3:b2:N4:t2:paligned:tree101:i10002,4.0755139707471244e-07,1,0.0020818710327148438,mean,12,23,isAncestor,s1,
0,sa,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,9.476309514866443e-08,2,-0.0009431838989257812,mean,12,23,isAncestor,s1,
0,sa,test:isAncestor:D8:d8:b2:N4:t0:paligned:tree307:i0,4.5586148189613596e-07,2,0.011602401733398438,mean,12,23,isAncestor,s1,
0,sa,test:isAncestor:D8:d3:b2:N4:t2:paligned:tree101:i10002,1.4663564797956496e-06,2,0.028817176818847656,mean,12,23,isAncestor,s1,
0,ff,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,2.1123560145497322e-07,2,-0.04577350616455078,mean,12,23,isAncestor,s1,
0,ff,test:isAncestor:D8:d8:b2:N4:t0:paligned:tree307:i0,1.199685357278213e-06,2,0.054798126220703125,mean,12,23,isAncestor,s1,
0,ff,test:isAncestor:D8:d3:b2:N4:t2:paligned:tree101:i10002,-2.307103841303615e-09,2,0.00250244140625,mean,12,23,isAncestor,s1,
0,sa,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,4.335413450462511e-08,3,-0.0048427581787109375,mean,12,23,isAncestor,s1,
0,sa,test:isAncestor:D8:d8:b2:N4:t0:paligned:tree307:i0,1.2203003279864788e-05,3,-0.17459583282470703,mean,12,23,isAncestor,s1,
0,sa,test:isAncestor:D8:d3:b2:N4:t2:paligned:tree101:i10002,6.540445610880852e-06,3,0.16853904724121094,mean,12,23,isAncestor,s1,
0,ff,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,2.950031330328784e-09,3,-0.0019025802612304688,mean,12,23,isAncestor,s1,
0,ff,test:isAncestor:D8:d8:b2:N4:t0:paligned:tree307:i0,1.2399323168210685e-07,3,-0.014786720275878906,mean,12,23,isAncestor,s1,
0,ff,test:isAncestor:D8:d3:b2:N4:t2:paligned:tree101:i10002,5.543165570998099e-08,3,0.0052738189697265625,mean,12,23,isAncestor,s1,
0,sa,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,6.247682904358953e-08,4,-0.010188102722167969,mean,12,23,isAncestor,s1,
0,sa,test:isAncestor:D8:d8:b2:N4:t0:paligned:tree307:i0,1.681808498688042e-05,4,-0.20160865783691406,mean,12,23,isAncestor,s1,
0,sa,test:isAncestor:D8:d3:b2:N4:t2:paligned:tree101:i10002,1.0764422768261284e-05,4,0.2010641098022461,mean,12,23,isAncestor,s1,
0,ff,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,3.389999392311438e-09,4,0.0007171630859375,mean,12,23,isAncestor,s1,
0,ff,test:isAncestor:D8:d8:b2:N4:t0:paligned:tree307:i0,4.07617335440591e-08,4,-0.00662994384765625,mean,12,23,isAncestor,s1,
0,ff,test:isAncestor:D8:d3:b2:N4:t2:paligned:tree101:i10002,9.449138360650977e-09,4,0.0005273818969726562,mean,12,23,isAncestor,s1,
0,sa,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,9.511586540611461e-08,5,-0.03661537170410156,mean,12,23,isAncestor,s1,
0,sa,test:isAncestor:D8:d8:b2:N4:t0:paligned:tree307:i0,3.192595613654703e-06,5,-0.09033870697021484,mean,12,23,isAncestor,s1,
0,sa,test:isAncestor:D8:d3:b2:N4:t2:paligned:tree101:i10002,3.2377938623540103e-06,5,0.11998653411865234,mean,12,23,isAncestor,s1,
0,ff,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,7.159215442698041e-10,5,-0.0007152557373046875,mean,12,23,isAncestor,s1,
0,ff,test:isAncestor:D8:d8:b2:N4:t0:paligned:tree307:i0,2.3327629605773836e-08,5,-0.0065097808837890625,mean,12,23,isAncestor,s1,
0,ff,test:isAncestor:D8:d3:b2:N4:t2:paligned:tree101:i10002,5.286528903525323e-08,5,0.005816459655761719,mean,12,23,isAncestor,s1,
0,sa,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,1.5469709069293458e-08,6,0.004380226135253906,mean,12,23,isAncestor,s1,
0,sa,test:isAncestor:D8:d8:b2:N4:t0:paligned:tree307:i0,1.5180790796875954e-05,6,-0.19436264038085938,mean,12,23,isAncestor,s1,
0,sa,test:isAncestor:D8:d3:b2:N4:t2:paligned:tree101:i10002,7.510920113418251e-06,6,0.1904458999633789,mean,12,23,isAncestor,s1,
0,ff,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,2.9200464268797077e-09,6,0.005141258239746094,mean,12,23,isAncestor,s1,
0,ff,test:isAncestor:D8:d8:b2:N4:t0:paligned:tree307:i0,1.8976606952492148e-08,6,-0.005429267883300781,mean,12,23,isAncestor,s1,
0,ff,test:isAncestor:D8:d3:b2:N4:t2:paligned:tree101:i10002,4.336129677540157e-09,6,0.0004940032958984375,mean,12,23,isAncestor,s1,
0,sa,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,1.1848385383927962e-08,7,-0.005550384521484375,mean,12,23,isAncestor,s1,
0,sa,test:isAncestor:D8:d8:b2:N4:t0:paligned:tree307:i0,2.1028463379479945e-06,7,-0.07192707061767578,mean,12,23,isAncestor,s1,
0,sa,test:isAncestor:D8:d3:b2:N4:t2:paligned:tree101:i10002,1.6347330529242754e-06,7,0.0787496566772461,mean,12,23,isAncestor,s1,
0,ff,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,4.2077772377524525e-09,7,0.0071048736572265625,mean,12,23,isAncestor,s1,
0,ff,test:isAncestor:D8:d8:b2:N4:t0:paligned:tree307:i0,2.2172571334522218e-08,7,-0.0072479248046875,mean,12,23,isAncestor,s1,
0,ff,test:isAncestor:D8:d3:b2:N4:t2:paligned:tree101:i10002,6.262439455895219e-09,7,0.0018634796142578125,mean,12,23,isAncestor,s1,
0,sa,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,-7.119524525478482e-09,8,-0.01671123504638672,mean,12,23,isAncestor,s1,
0,sa,test:isAncestor:D8:d8:b2:N4:t0:paligned:tree307:i0,2.6948691811412573e-07,8,0.025037765502929688,mean,12,23,isAncestor,s1,
0,sa,test:isAncestor:D8:d3:b2:N4:t2:paligned:tree101:i10002,3.011291482835077e-08,8,-0.007945060729980469,mean,12,23,isAncestor,s1,
0,ff,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,4.6883315008017235e-09,8,0.006388664245605469,mean,12,23,isAncestor,s1,
0,ff,test:isAncestor:D8:d8:b2:N4:t0:paligned:tree307:i0,2.073693394777365e-08,8,-0.005389213562011719,mean,12,23,isAncestor,s1,
0,ff,test:isAncestor:D8:d3:b2:N4:t2:paligned:tree101:i10002,4.891774096904555e-09,8,0.00037288665771484375,mean,12,23,isAncestor,s1,
0,sa,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,8.285155672638211e-09,9,-0.010623931884765625,mean,12,23,isAncestor,s1,
0,sa,test:isAncestor:D8:d8:b2:N4:t0:paligned:tree307:i0,8.761617209529504e-09,9,0.004691123962402344,mean,12,23,isAncestor,s1,
0,sa,test:isAncestor:D8:d3:b2:N4:t2:paligned:tree101:i10002,-1.5529849406448193e-08,9,0.006957054138183594,mean,12,23,isAncestor,s1,
0,ff,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,1.693024387350306e-08,9,0.0125885009765625,mean,12,23,isAncestor,s1,
0,ff,test:isAncestor:D8:d8:b2:N4:t0:paligned:tree307:i0,5.753463483415544e-08,9,-0.010899543762207031,mean,12,23,isAncestor,s1,
0,ff,test:isAncestor:D8:d3:b2:N4:t2:paligned:tree101:i10002,3.0474325285467785e-09,9,0.00032806396484375,mean,12,23,isAncestor,s1,
0,sa,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,1.6980834516289178e-09,10,-0.00339508056640625,mean,12,23,isAncestor,s1,
0,sa,test:isAncestor:D8:d8:b2:N4:t0:paligned:tree307:i0,-1.0052644938696176e-08,10,-0.0057888031005859375,mean,12,23,isAncestor,s1,
0,sa,test:isAncestor:D8:d3:b2:N4:t2:paligned:tree101:i10002,-4.824869392905384e-10,10,0.009939193725585938,mean,12,23,isAncestor,s1,
0,ff,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,5.419167337095132e-10,10,0.001434326171875,mean,12,23,isAncestor,s1,
0,ff,test:isAncestor:D8:d8:b2:N4:t0:paligned:tree307:i0,1.6880221664905548e-09,10,-0.0018405914306640625,mean,12,23,isAncestor,s1,
0,ff,test:isAncestor:D8:d3:b2:N4:t2:paligned:tree101:i10002,8.56999804454972e-10,10,0.0004558563232421875,mean,12,23,isAncestor,s1,
0,sa,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,5.621387799692457e-10,11,0.0003070831298828125,mean,12,23,isAncestor,s1,
0,sa,test:isAncestor:D8:d8:b2:N4:t0:paligned:tree307:i0,-1.98667748918524e-08,11,-0.0046901702880859375,mean,12,23,isAncestor,s1,
0,sa,test:isAncestor:D8:d3:b2:N4:t2:paligned:tree101:i10002,8.234337656176649e-09,11,0.0051670074462890625,mean,12,23,isAncestor,s1,
0,ff,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,1.1800693755503744e-09,11,0.0029582977294921875,mean,12,23,isAncestor,s1,
0,ff,test:isAncestor:D8:d8:b2:N4:t0:paligned:tree307:i0,6.561003829119727e-08,11,-0.012305259704589844,mean,12,23,isAncestor,s1,
0,ff,test:isAncestor:D8:d3:b2:N4:t2:paligned:tree101:i10002,3.551531335688196e-08,11,0.010196685791015625,mean,12,23,isAncestor,s1,
,,,,,,,,,parent,,blocked_by_competence
,,,,,,,,,grandparent,,blocked_by_competence
,,,,,,,,,ancestor_k,,blocked_by_competence
,,,,,,,,,root,,blocked_by_competence
