boundary,example_id,model_depth,model_seed,path_probabilities,required_path,target_margin,top_path_hop,total_depth
15,test:isAncestor:D32:d3:b2:N4:t2:paligned:tree211:i2,8,11,1.9175e-12;1.410283e-10;7.877998e-10;8.736967e-09;4.821754e-11;1.104534e-10;4.033199e-10;1.910341e-11;9.049113e-13;1.128771e-10;7.889922e-10;1.842641e-11;4.406144e-09;7.193752e-10;5.294286e-09;6.17903e-11;2.479136e-11;2.851955e-07;1.125956e-08;1.133705e-11;1.503497e-11;1.644033e-11;2.734829e-09;6.431537e-14;9.300289e-10;3.914842e-09;3.512254e-11;7.89563e-10;2.33472e-09;6.903468e-12;8.544734e-10;2.854241e-08;4.915157e-11,3,13.44139575958252,17,32
16,test:isAncestor:D32:d3:b2:N4:t2:paligned:tree211:i2,8,11,4.262239e-12;3.154733e-10;1.621988e-09;1.657744e-08;1.159647e-10;2.184585e-10;9.935741e-10;4.821906e-11;2.213489e-12;2.286939e-10;1.442083e-09;3.95301e-11;8.899278e-09;1.60165e-09;1.173504e-08;1.38538e-10;5.696088e-11;5.385985e-07;2.067825e-08;2.796103e-11;3.513656e-11;4.01287e-11;5.35386e-09;1.69949e-13;1.84662e-09;8.585997e-09;7.723572e-11;1.754365e-09;5.169481e-09;1.641275e-11;1.820927e-09;5.476754e-08;1.269834e-10,3,13.028913497924805,17,32
0,test:isAncestor:D8:d3:b2:N4:t2:paligned:tree101:i10002,8,11,1.219792e-17;1.566602e-19;1.953655e-22;1.002368e-23;1.021372e-17;1.983349e-20;3.065491e-21;1.046436e-20;5.369764e-18,3,-48.64434051513672,0,8
1,test:isAncestor:D8:d3:b2:N4:t2:paligned:tree101:i10002,8,11,7.736651e-17;1.928334e-14;9.013635e-16;1.752239e-13;3.377501e-14;2.784254e-13;4.434287e-12;2.472553e-16;3.79471e-12,3,11.312889099121094,6,8
2,test:isAncestor:D8:d3:b2:N4:t2:paligned:tree101:i10002,8,11,1.271903e-18;3.696138e-15;3.007391e-16;5.092248e-15;2.012524e-16;6.041247e-15;2.832588e-14;6.170784e-18;1.70315e-13,3,14.658432006835938,8,8
3,test:isAncestor:D8:d3:b2:N4:t2:paligned:tree101:i10002,8,11,6.357225e-19;1.512255e-14;4.39234e-16;2.24624e-15;8.968262e-16;2.45018e-14;4.998655e-14;2.734715e-17;8.111619e-13,3,12.657020568847656,8,8
4,test:isAncestor:D8:d3:b2:N4:t2:paligned:tree101:i10002,8,11,9.480847e-19;3.054877e-14;6.98596e-16;4.858194e-15;2.603983e-15;3.813475e-14;8.740362e-14;8.069971e-17;1.953395e-12,3,12.80426025390625,8,8
5,test:isAncestor:D8:d3:b2:N4:t2:paligned:tree101:i10002,8,11,1.93875e-18;1.201522e-13;1.900679e-15;4.450832e-14;7.179373e-15;7.073055e-14;3.44268e-13;1.872072e-16;5.089439e-12,3,12.72439956665039,8,8
6,test:isAncestor:D8:d3:b2:N4:t2:paligned:tree101:i10002,8,11,2.540083e-18;2.452045e-13;2.816215e-15;8.633399e-14;1.249288e-14;9.084165e-14;4.415161e-13;3.905264e-16;7.526186e-12,3,13.013435363769531,8,8
7,test:isAncestor:D8:d3:b2:N4:t2:paligned:tree101:i10002,8,11,3.200519e-17;3.756027e-12;3.044904e-14;1.126576e-12;8.386532e-14;5.264278e-13;6.657809e-12;2.895945e-15;5.420071e-11,3,13.16732406616211,8,8
8,test:isAncestor:D8:d3:b2:N4:t2:paligned:tree101:i10002,8,11,8.898276e-17;9.267195e-12;8.85098e-14;2.826747e-12;2.369061e-13;1.041531e-12;1.533382e-11;1.010896e-14;1.337679e-10,3,13.22039794921875,8,8
9,test:isAncestor:D8:d3:b2:N4:t2:paligned:tree101:i10002,8,11,1.796447e-15;6.476975e-11;6.622093e-13;1.737922e-11;1.784981e-12;7.633277e-12;5.484574e-11;1.066554e-13;5.60441e-10,3,13.618183135986328,8,8
10,test:isAncestor:D8:d3:b2:N4:t2:paligned:tree101:i10002,8,11,3.818641e-15;1.131134e-10;1.319539e-12;3.51662e-11;4.208808e-12;1.786315e-11;1.071263e-10;2.800742e-13;1.150621e-09,3,13.546468734741211,8,8
11,test:isAncestor:D8:d3:b2:N4:t2:paligned:tree101:i10002,8,11,2.683669e-14;7.230169e-10;1.664819e-11;2.700968e-10;3.43393e-11;1.245631e-10;7.290073e-10;3.186842e-12;6.66066e-09,3,13.500794410705566,8,8
12,test:isAncestor:D8:d3:b2:N4:t2:paligned:tree101:i10002,8,11,4.842249e-14;1.194112e-09;2.899775e-11;5.299631e-10;6.394454e-11;2.103601e-10;1.362479e-09;6.978247e-12;1.154911e-08,3,13.508569717407227,8,8
13,test:isAncestor:D8:d3:b2:N4:t2:paligned:tree101:i10002,8,11,3.345612e-13;5.04837e-09;1.669697e-10;2.93926e-09;3.0485e-10;1.165038e-09;8.563101e-09;6.184417e-11;4.515361e-08,3,13.346094131469727,8,8
14,test:isAncestor:D8:d3:b2:N4:t2:paligned:tree101:i10002,8,11,1.033325e-12;1.153422e-08;4.465943e-10;7.822146e-09;8.979258e-10;3.732488e-09;2.381071e-08;2.518645e-10;9.904664e-08,3,12.903708457946777,8,8
15,test:isAncestor:D8:d3:b2:N4:t2:paligned:tree101:i10002,8,11,1.014796e-11;9.529523e-08;4.606087e-09;7.069314e-08;9.802442e-09;3.301554e-08;1.837215e-07;4.604838e-09;6.041874e-07,3,11.41171646118164,8,8
16,test:isAncestor:D8:d3:b2:N4:t2:paligned:tree101:i10002,8,11,1.932481e-11;1.595671e-07;9.505568e-09;1.215994e-07;1.622178e-08;5.369376e-08;2.873132e-07;9.172944e-09;1.122415e-06,3,11.05245304107666,8,8
0,test:isAncestor:D8:d3:b2:N64:t3:paligned:tree307:i20003,8,11,7.86493e-20;1.182543e-17;2.001567e-18;1;2.331781e-16;2.487522e-18;5.898215e-19;3.272515e-16;2.203055e-13,3,-45.497230529785156,3,8
1,test:isAncestor:D8:d3:b2:N64:t3:paligned:tree307:i20003,8,11,2.826765e-17;1.987477e-11;2.306373e-21;6.072954e-16;1.806593e-12;7.392006e-19;1.526218e-21;4.516854e-17;3.307937e-15,3,17.700416564941406,1,8
2,test:isAncestor:D8:d3:b2:N64:t3:paligned:tree307:i20003,8,11,3.223184e-17;8.779789e-12;5.041101e-21;1.768841e-16;7.568844e-13;4.493934e-19;9.691326e-21;1.615763e-16;3.465709e-15,3,17.765193939208984,1,8
3,test:isAncestor:D8:d3:b2:N64:t3:paligned:tree307:i20003,8,11,6.600654e-17;4.960351e-11;4.755541e-21;2.695894e-16;1.171736e-13;1.521469e-18;8.06636e-20;6.595638e-16;5.927717e-15,3,19.770423889160156,1,8
4,test:isAncestor:D8:d3:b2:N64:t3:paligned:tree307:i20003,8,11,8.152913e-17;9.748637e-11;1.248034e-20;6.626036e-16;2.392705e-13;3.544122e-18;1.866441e-19;2.046783e-15;1.30533e-14,3,18.36648941040039,1,8
5,test:isAncestor:D8:d3:b2:N64:t3:paligned:tree307:i20003,8,11,3.155928e-17;2.025557e-10;2.40621e-20;4.406623e-15;2.139726e-13;2.285514e-17;3.170335e-18;1.072206e-14;1.953598e-14,3,18.46059799194336,1,8
6,test:isAncestor:D8:d3:b2:N64:t3:paligned:tree307:i20003,8,11,5.003268e-17;5.244241e-10;6.829151e-20;1.183648e-14;5.641881e-13;8.532782e-17;9.677126e-18;3.33905e-14;4.863665e-14,3,17.28681755065918,1,8
7,test:isAncestor:D8:d3:b2:N64:t3:paligned:tree307:i20003,8,11,9.682385e-17;1.299928e-09;1.657149e-18;1.446299e-13;3.219968e-12;1.298434e-15;2.915107e-16;2.612266e-13;4.090482e-13,3,16.759685516357422,1,8
8,test:isAncestor:D8:d3:b2:N64:t3:paligned:tree307:i20003,8,11,1.644425e-16;3.005574e-09;5.475301e-18;4.223112e-13;6.267641e-12;3.14791e-15;1.052687e-15;9.261739e-13;9.171278e-13,3,15.889640808105469,1,8
9,test:isAncestor:D8:d3:b2:N64:t3:paligned:tree307:i20003,8,11,4.3945e-16;2.958906e-08;3.485698e-16;8.994549e-12;8.429615e-11;6.589914e-14;3.115872e-14;2.020224e-11;1.805825e-11,3,13.866060256958008,1,8
10,test:isAncestor:D8:d3:b2:N64:t3:paligned:tree307:i20003,8,11,7.959581e-16;5.963935e-08;1.164137e-15;2.620133e-11;2.328895e-10;1.969577e-13;9.25899e-14;4.974474e-11;4.689711e-11,3,13.1864013671875,1,8
11,test:isAncestor:D8:d3:b2:N64:t3:paligned:tree307:i20003,8,11,6.909821e-15;4.805085e-07;5.518875e-14;7.938804e-10;2.962819e-09;5.335242e-12;2.884703e-12;1.47675e-09;7.836143e-10,3,11.295454978942871,1,8
12,test:isAncestor:D8:d3:b2:N64:t3:paligned:tree307:i20003,8,11,1.15033e-14;7.79993e-07;1.30741e-13;1.636106e-09;5.308361e-09;1.19369e-11;7.309459e-12;2.980957e-09;1.52832e-09,3,10.806493759155273,1,8
13,test:isAncestor:D8:d3:b2:N64:t3:paligned:tree307:i20003,8,11,5.425246e-14;2.620548e-06;2.022991e-12;1.179196e-08;3.343083e-08;1.227191e-10;8.21992e-11;1.959167e-08;1.361774e-08,3,9.80008316040039,1,8
14,test:isAncestor:D8:d3:b2:N64:t3:paligned:tree307:i20003,8,11,1.324007e-13;6.367523e-06;1.027332e-11;4.185099e-08;9.757917e-08;4.529266e-10;4.015923e-10;6.853868e-08;4.786294e-08,3,8.918268203735352,1,8
15,test:isAncestor:D8:d3:b2:N64:t3:paligned:tree307:i20003,8,11,5.881577e-13;2.473222e-05;2.128526e-10;4.196877e-07;5.195275e-07;5.961602e-09;6.827131e-09;4.900697e-07;3.134225e-07,3,7.8546295166015625,1,8
16,test:isAncestor:D8:d3:b2:N64:t3:paligned:tree307:i20003,8,11,8.378695e-13;3.867904e-05;4.497803e-10;7.168009e-07;8.369527e-07;1.020237e-08;1.275045e-08;7.715585e-07;5.765027e-07,3,7.542613983154297,1,8
0,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,12,23,1.860113e-18;1.560572e-20;4.3277e-21;1.010236e-15;5.868961e-26;2.914642e-25;2.15143e-23;1.315669e-21;1.843038e-17,1,-47.19825744628906,3,8
1,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,12,23,4.25251e-05;1.654523e-09;1.141705e-11;3.796392e-09;1.991093e-07;2.29693e-06;4.711165e-10;8.868939e-14;1.535302e-06,1,-11.389740943908691,0,8
2,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,12,23,4.471625e-15;9.126514e-20;1.655703e-18;5.977012e-19;1.548254e-12;3.4996e-12;6.788551e-16;2.848723e-18;6.606799e-15,1,15.983137130737305,5,8
3,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,12,23,1.16029e-14;4.363854e-20;8.595677e-18;9.085291e-18;6.69016e-11;5.889797e-13;1.448982e-15;2.589715e-17;6.197586e-14,1,15.396076202392578,4,8
4,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,12,23,3.572163e-15;2.059029e-19;3.845703e-17;4.026855e-17;1.571782e-10;1.723739e-14;3.766034e-15;6.393e-17;7.901552e-14,1,16.239999771118164,4,8
5,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,12,23,4.895022e-15;1.023252e-18;1.015468e-16;1.347861e-16;5.059387e-10;6.925984e-14;1.347476e-14;1.133882e-16;3.855864e-13,1,15.916007995605469,4,8
6,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,12,23,6.21734e-15;2.788713e-18;2.332557e-16;3.537353e-16;6.853081e-10;7.133859e-14;2.385374e-14;2.546242e-16;9.800249e-13,1,16.425765991210938,4,8
7,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,12,23,1.079026e-14;1.047541e-17;1.455102e-15;1.086058e-15;1.321784e-09;2.806937e-13;6.689956e-14;1.224299e-15;1.916732e-12,1,16.007797241210938,4,8
8,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,12,23,1.199293e-14;2.375395e-17;2.972161e-15;2.075366e-15;1.802368e-09;4.375992e-13;1.211729e-13;3.047806e-15;3.679702e-12,1,15.441484451293945,4,8
9,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,12,23,2.330658e-14;1.660117e-16;1.603691e-14;6.892249e-15;4.486202e-09;1.825613e-12;3.888133e-13;1.195806e-14;9.429232e-12,1,14.688779830932617,4,8
10,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,12,23,3.601499e-14;4.77024e-16;4.17822e-14;1.670539e-14;6.200941e-09;3.419207e-12;8.201012e-13;2.980828e-14;2.336565e-11,1,14.209632873535156,4,8
11,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,12,23,7.078268e-14;2.613491e-15;1.856304e-13;6.565924e-14;1.844717e-08;1.302623e-11;2.36349e-12;1.247687e-13;9.345337e-11,1,13.413568496704102,4,8
12,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,12,23,9.234002e-14;4.648685e-15;3.043e-13;1.050002e-13;2.683896e-08;1.752804e-11;3.660626e-12;2.092e-13;1.44639e-10,1,13.122201919555664,4,8
13,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,12,23,1.329741e-13;1.218874e-14;8.861355e-13;2.560869e-13;4.952537e-08;4.428147e-11;8.200917e-12;6.077119e-13;3.184291e-10,1,12.779987335205078,4,8
14,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,12,23,2.335034e-13;4.270774e-14;2.668235e-12;7.057001e-13;9.705666e-08;1.137967e-10;2.100302e-11;1.85365e-12;7.622131e-10,1,12.21450424194336,4,8
15,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,12,23,5.536231e-13;2.129081e-13;1.032734e-11;2.874888e-12;1.955405e-07;3.585234e-10;7.452172e-11;6.741576e-12;1.937221e-09,1,11.544893264770508,4,8
16,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,12,23,9.569995e-13;6.969614e-13;2.728104e-11;7.602296e-12;3.262173e-07;8.334156e-10;2.009634e-10;1.674153e-11;4.445616e-09,1,10.948127746582031,4,8
17,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,12,23,2.321596e-12;4.547808e-12;1.402949e-10;3.273631e-11;1.181427e-06;3.861971e-09;8.251329e-10;7.271473e-11;1.494498e-08,1,10.109457015991211,4,8
18,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,12,23,3.658916e-12;1.014432e-11;2.844767e-10;6.413851e-11;1.929079e-06;6.209421e-09;1.486668e-09;1.347414e-10;2.546337e-08,1,9.79861831665039,4,8
19,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,12,23,8.30014e-12;4.275991e-11;1.054496e-09;2.548543e-10;3.932886e-06;1.723929e-08;4.12482e-09;4.414099e-10;6.350578e-08,1,9.406915664672852,4,8
20,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,12,23,1.577903e-11;1.463967e-10;2.830147e-09;7.246452e-10;7.603733e-06;4.12562e-08;1.130015e-08;1.164148e-09;1.454652e-07,1,8.845558166503906,4,8
21,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,12,23,3.190378e-11;7.320387e-10;7.849668e-09;2.218112e-09;1.605643e-05;8.754496e-08;3.54171e-08;2.916452e-09;4.407951e-07,1,8.334909439086914,4,8
22,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,12,23,4.56717e-11;1.392366e-09;1.331375e-08;3.946273e-09;2.235549e-05;1.309216e-07;5.989147e-08;4.763666e-09;6.658636e-07,1,8.080799102783203,4,8
23,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,12,23,6.076232e-11;2.392728e-09;2.466394e-08;6.065405e-09;3.261384e-05;2.151629e-07;9.597813e-08;7.515838e-09;9.595364e-07,1,7.808969497680664,4,8
24,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,12,23,8.663795e-11;4.312343e-09;4.219358e-08;1.02109e-08;4.605128e-05;3.123131e-07;1.549721e-07;1.254136e-08;1.446727e-06,1,7.509864807128906,4,8
0,test:isAncestor:D8:d8:b2:N4:t0:paligned:tree307:i0,12,23,1.310891e-19;2.761359e-20;6.36374e-21;1.285859e-16;1.465974e-27;2.673692e-19;5.141886e-20;3.871598e-23;6.631558e-24,8,-37.871421813964844,3,8
1,test:isAncestor:D8:d8:b2:N4:t0:paligned:tree307:i0,12,23,3.010391e-09;6.351383e-08;2.783218e-10;2.717536e-07;6.918692e-15;2.480733e-13;1.269647e-15;1.231058e-17;2.488709e-13,8,-14.921682357788086,3,8
2,test:isAncestor:D8:d8:b2:N4:t0:paligned:tree307:i0,12,23,4.852963e-13;5.996694e-11;8.121614e-13;1.466229e-10;2.981469e-15;8.820145e-16;1.739129e-16;5.788547e-20;1.712654e-17,8,13.487302780151367,3,8
3,test:isAncestor:D8:d8:b2:N4:t0:paligned:tree307:i0,12,23,3.797457e-13;1.807591e-11;9.591008e-12;2.181947e-10;9.34907e-15;1.402771e-14;6.397656e-15;5.935151e-20;1.40845e-16,8,13.35936164855957,3,8
4,test:isAncestor:D8:d8:b2:N4:t0:paligned:tree307:i0,12,23,6.557778e-13;5.860297e-12;6.349551e-12;9.557704e-11;2.961429e-14;1.010988e-13;1.433961e-14;8.062092e-19;2.00956e-16,8,13.296293258666992,3,8
5,test:isAncestor:D8:d8:b2:N4:t0:paligned:tree307:i0,12,23,8.000289e-13;1.554426e-11;1.082474e-11;3.247831e-10;9.403245e-14;3.821204e-13;3.617623e-14;2.106223e-18;8.060156e-16,8,12.912912368774414,3,8
6,test:isAncestor:D8:d8:b2:N4:t0:paligned:tree307:i0,12,23,1.723086e-12;3.179873e-11;2.194745e-11;4.727778e-10;1.620448e-13;1.455965e-12;1.195899e-13;5.014872e-18;1.889724e-15,8,11.636335372924805,3,8
7,test:isAncestor:D8:d8:b2:N4:t0:paligned:tree307:i0,12,23,2.198324e-12;8.645913e-11;2.957121e-11;1.503745e-09;4.599585e-13;5.563468e-12;1.690191e-13;1.745442e-17;4.248956e-15,8,11.563945770263672,3,8
8,test:isAncestor:D8:d8:b2:N4:t0:paligned:tree307:i0,12,23,2.426305e-12;1.387917e-10;5.305505e-11;2.264655e-09;7.949459e-13;1.035878e-11;3.163041e-13;3.646703e-17;7.990553e-15,8,11.147747039794922,3,8
9,test:isAncestor:D8:d8:b2:N4:t0:paligned:tree307:i0,12,23,2.576466e-12;2.865715e-10;1.540205e-10;4.973881e-09;2.250839e-12;3.968231e-11;8.285516e-13;1.735492e-16;2.354112e-14,8,11.012870788574219,3,8
10,test:isAncestor:D8:d8:b2:N4:t0:paligned:tree307:i0,12,23,3.612651e-12;5.571417e-10;3.442322e-10;8.656082e-09;4.521315e-12;6.699223e-11;1.980214e-12;4.848038e-16;5.150838e-14,8,10.655405044555664,3,8
11,test:isAncestor:D8:d8:b2:N4:t0:paligned:tree307:i0,12,23,7.265082e-12;1.944008e-09;7.924691e-10;2.307681e-08;1.380909e-11;2.699395e-10;9.665473e-12;3.064481e-15;2.098001e-13,8,10.114603042602539,3,8
12,test:isAncestor:D8:d8:b2:N4:t0:paligned:tree307:i0,12,23,8.347934e-12;2.934484e-09;1.154506e-09;3.317563e-08;2.084593e-11;3.94272e-10;1.603302e-11;5.17822e-15;3.655102e-13,8,9.895612716674805,3,8
13,test:isAncestor:D8:d8:b2:N4:t0:paligned:tree307:i0,12,23,1.107513e-11;5.069163e-09;1.574186e-09;6.389763e-08;3.875802e-11;6.020877e-10;2.590849e-11;1.205208e-14;6.769462e-13,8,10.009639739990234,3,8
14,test:isAncestor:D8:d8:b2:N4:t0:paligned:tree307:i0,12,23,1.676989e-11;1.123396e-08;4.311788e-09;1.137671e-07;9.385484e-11;1.362994e-09;7.204815e-11;4.723597e-14;1.993272e-12,8,9.561624526977539,3,8
15,test:isAncestor:D8:d8:b2:N4:t0:paligned:tree307:i0,12,23,3.524054e-11;3.123136e-08;8.939831e-09;2.988137e-07;3.031277e-10;4.1006e-09;2.206993e-10;2.313512e-13;8.450276e-12,8,9.097747802734375,3,8
16,test:isAncestor:D8:d8:b2:N4:t0:paligned:tree307:i0,12,23,5.649813e-11;6.516096e-08;1.930676e-08;6.060679e-07;7.854722e-10;9.555114e-09;5.428981e-10;7.508216e-13;2.429383e-11,8,8.601104736328125,3,8
17,test:isAncestor:D8:d8:b2:N4:t0:paligned:tree307:i0,12,23,1.23466e-10;1.797842e-07;6.167932e-08;1.711068e-06;3.142804e-09;2.772761e-08;3.200238e-09;5.667614e-12;1.402649e-10,8,7.854482650756836,3,8
18,test:isAncestor:D8:d8:b2:N4:t0:paligned:tree307:i0,12,23,1.67153e-10;2.928743e-07;9.798177e-08;2.781316e-06;5.352087e-09;3.878683e-08;5.807743e-09;1.173891e-11;2.750206e-10,8,7.62664794921875,3,8
19,test:isAncestor:D8:d8:b2:N4:t0:paligned:tree307:i0,12,23,2.765692e-10;6.666746e-07;2.688867e-07;5.570535e-06;1.41956e-08;1.117951e-07;1.779484e-08;4.927513e-11;9.932817e-10,8,7.337196350097656,3,8
20,test:isAncestor:D8:d8:b2:N4:t0:paligned:tree307:i0,12,23,4.743194e-10;1.477779e-06;5.260542e-07;1.0789e-05;3.622488e-08;2.649568e-07;4.47125e-08;1.590862e-10;2.875074e-09,8,6.888225555419922,3,8
21,test:isAncestor:D8:d8:b2:N4:t0:paligned:tree307:i0,12,23,9.504357e-10;3.963887e-06;1.103565e-06;2.688595e-05;1.096787e-07;6.793651e-07;1.541445e-07;5.884654e-10;1.250987e-08,8,6.501833915710449,3,8
22,test:isAncestor:D8:d8:b2:N4:t0:paligned:tree307:i0,12,23,1.237755e-09;6.500161e-06;1.593226e-06;3.581982e-05;1.812159e-07;9.364273e-07;2.714401e-07;1.159961e-09;2.391651e-08,8,6.303351402282715,3,8
23,test:isAncestor:D8:d8:b2:N4:t0:paligned:tree307:i0,12,23,1.637689e-09;9.12859e-06;2.231761e-06;5.281166e-05;2.80976e-07;1.446837e-06;4.59659e-07;2.212653e-09;3.921075e-08,8,6.094696044921875,3,8
24,test:isAncestor:D8:d8:b2:N4:t0:paligned:tree307:i0,12,23,2.064455e-09;1.237501e-05;3.253356e-06;6.966315e-05;4.344344e-07;1.988888e-06;8.18202e-07;3.97623e-09;5.976226e-08,8,5.858759880065918,3,8
0,test:isAncestor:D12:d8:b2:N4:t0:paligned:tree211:i0,12,23,5.528028e-17;6.713287e-19;1.344153e-20;3.870769e-21;7.834471e-19;9.380399e-20;7.344906e-26;7.208988e-18;7.958324e-23;6.195204e-19;5.103404e-22;7.156106e-19;1.02649e-20,8,-57.95405578613281,0,12
1,test:isAncestor:D12:d8:b2:N4:t0:paligned:tree211:i0,12,23,5.123179e-08;2.185909e-12;3.084501e-16;0.9828471;7.142695e-15;1.466769e-16;1.354217e-15;3.993994e-09;9.553985e-18;1.652048e-11;5.389722e-11;5.639018e-10;7.905294e-11,8,-21.050949096679688,3,12
2,test:isAncestor:D12:d8:b2:N4:t0:paligned:tree211:i0,12,23,1.512474e-14;1.682996e-14;5.541643e-21;4.357361e-06;6.035341e-18;1.436622e-18;8.606262e-18;9.065839e-12;7.695949e-21;5.831121e-15;6.886402e-12;6.762169e-14;2.358702e-16,8,12.343639373779297,3,12
3,test:isAncestor:D12:d8:b2:N4:t0:paligned:tree211:i0,12,23,6.451038e-15;3.367848e-16;1.235594e-21;3.713206e-07;2.115881e-17;1.343133e-18;3.076265e-17;3.907845e-12;1.1483e-21;2.865266e-16;1.112917e-10;4.258517e-14;6.668709e-16,8,14.80620002746582,3,12
4,test:isAncestor:D12:d8:b2:N4:t0:paligned:tree211:i0,12,23,8.127998e-16;1.172393e-15;3.500406e-22;4.271571e-08;3.231355e-16;3.953055e-18;4.054216e-17;4.495288e-13;2.365955e-21;2.723255e-16;1.401813e-10;6.487183e-15;2.780724e-16,8,16.968698501586914,3,12
5,test:isAncestor:D12:d8:b2:N4:t0:paligned:tree211:i0,12,23,8.945224e-16;1.625844e-15;1.301365e-21;7.029449e-08;7.089837e-16;1.191431e-17;9.772741e-17;2.373056e-12;5.25953e-21;6.463425e-16;2.316711e-10;2.690445e-14;8.431418e-16,8,16.470571517944336,3,12
6,test:isAncestor:D12:d8:b2:N4:t0:paligned:tree211:i0,12,23,7.154448e-16;4.041702e-15;3.451515e-21;5.82391e-08;2.408032e-15;7.502034e-17;3.260793e-16;2.235377e-12;1.078966e-20;1.101658e-15;3.758403e-10;3.455299e-14;2.362828e-15,8,15.390323638916016,3,12
7,test:isAncestor:D12:d8:b2:N4:t0:paligned:tree211:i0,12,23,7.471084e-16;1.186271e-14;9.856719e-21;7.316407e-08;4.730469e-15;1.448291e-16;7.447593e-16;3.810029e-12;2.260885e-20;2.755038e-15;5.65227e-10;4.881559e-14;4.828509e-15,8,15.094991683959961,3,12
8,test:isAncestor:D12:d8:b2:N4:t0:paligned:tree211:i0,12,23,7.680132e-16;2.380295e-14;3.984482e-20;7.309068e-08;1.143072e-14;4.110902e-16;1.987949e-15;7.191125e-12;6.254411e-20;5.580173e-15;8.259641e-10;7.938594e-14;1.320137e-14,8,14.501468658447266,3,12
9,test:isAncestor:D12:d8:b2:N4:t0:paligned:tree211:i0,12,23,7.843719e-16;6.988434e-14;8.584769e-20;9.181583e-08;1.811136e-14;6.554933e-16;3.936347e-15;1.43048e-11;1.448158e-19;1.421114e-14;1.207428e-09;9.74233e-14;2.865802e-14,8,14.350566864013672,3,12
10,test:isAncestor:D12:d8:b2:N4:t0:paligned:tree211:i0,12,23,8.964371e-16;1.909014e-13;4.52402e-19;1.211218e-07;5.517485e-14;2.092822e-15;1.333651e-14;3.682312e-11;6.786974e-19;3.854132e-14;2.269621e-09;2.66245e-13;7.993142e-14,8,13.810924530029297,3,12
11,test:isAncestor:D12:d8:b2:N4:t0:paligned:tree211:i0,12,23,1.477415e-15;6.440099e-13;3.340445e-18;3.714902e-07;2.68321e-13;1.045813e-14;8.881922e-14;1.197022e-10;6.445117e-18;2.325535e-13;7.445892e-09;1.464639e-12;3.711457e-13,8,13.094186782836914,3,12
12,test:isAncestor:D12:d8:b2:N4:t0:paligned:tree211:i0,12,23,1.575949e-15;9.05987e-13;7.766782e-18;4.477443e-07;4.152388e-13;2.181782e-14;1.671624e-13;1.818415e-10;1.31783e-17;3.656003e-13;9.684937e-09;2.413089e-12;6.62795e-13,8,12.80166244506836,3,12
13,test:isAncestor:D12:d8:b2:N4:t0:paligned:tree211:i0,12,23,2.055273e-15;2.239452e-12;2.131591e-17;6.608915e-07;8.013617e-13;5.36689e-14;3.84143e-13;2.932115e-10;4.045377e-17;7.472885e-13;1.351632e-08;4.527687e-12;1.317737e-12,8,12.735595703125,3,12
14,test:isAncestor:D12:d8:b2:N4:t0:paligned:tree211:i0,12,23,2.827291e-15;6.152366e-12;1.158323e-16;1.161848e-06;2.626262e-12;2.049623e-13;1.570891e-12;7.699226e-10;1.804361e-16;2.342375e-12;3.128368e-08;1.258096e-11;4.347539e-12,8,12.124439239501953,3,12
15,test:isAncestor:D12:d8:b2:N4:t0:paligned:tree211:i0,12,23,4.586864e-15;2.145748e-11;6.250481e-16;2.431655e-06;6.919139e-12;1.025687e-12;6.770948e-12;1.839076e-09;9.940647e-16;8.150445e-12;7.503524e-08;3.762153e-11;1.368798e-11,8,11.494010925292969,3,12
16,test:isAncestor:D12:d8:b2:N4:t0:paligned:tree211:i0,12,23,7.04317e-15;5.351653e-11;2.806847e-15;4.127037e-06;1.865429e-11;3.435848e-12;2.021011e-11;3.739361e-09;4.222687e-15;2.280961e-11;1.27373e-07;9.74098e-11;3.677673e-11,8,10.879283905029297,3,12
