accuracy_delta,component,example_id,js_damage,layer,margin_delta,mode,model_seed,predictive_order
0,ff,test:l2:t0:prandomized:c20:i4,3.6572146200342104e-07,4,0.9530792236328125,zero,23,2
0,sa,test:l2:t0:prandomized:c20:i4,1.0013499149863492e-06,5,2.5460987091064453,zero,23,2
0,ff,test:l2:t0:prandomized:c20:i4,3.8554122738787555e-07,5,1.0244922637939453,zero,23,2
-1,sa,test:l2:t1:paligned:c40:i8,0.6931126117706299,0,-24.413597106933594,zero,23,2
0,ff,test:l2:t1:paligned:c40:i8,2.2773583623347804e-06,0,-0.5813961029052734,zero,23,2
-1,sa,test:l2:t1:paligned:c40:i8,0.5054770112037659,1,-14.19182014465332,zero,23,2
0,ff,test:l2:t1:paligned:c40:i8,2.8888862289022654e-06,1,-1.4952106475830078,zero,23,2
0,sa,test:l2:t1:paligned:c40:i8,1.7402858247805852e-06,2,4.916389465332031,zero,23,2
0,ff,test:l2:t1:paligned:c40:i8,4.9942826763071935e-08,2,-0.23378562927246094,zero,23,2
0,sa,test:l2:t1:paligned:c40:i8,2.256424522784073e-07,3,0.7162799835205078,zero,23,2
0,ff,test:l2:t1:paligned:c40:i8,3.514394109060959e-08,3,-0.19901657104492188,zero,23,2
0,sa,test:l2:t1:paligned:c40:i8,1.1110021205240628e-06,4,2.405111312866211,zero,23,2
0,ff,test:l2:t1:paligned:c40:i8,1.760545309537065e-08,4,-0.027589797973632812,zero,23,2
0,sa,test:l2:t1:paligned:c40:i8,1.0401258805359248e-06,5,2.260232925415039,zero,23,2
0,ff,test:l2:t1:paligned:c40:i8,1.1734701388377289e-07,5,0.48906898498535156,zero,23,2
-1,sa,test:l2:t1:prandomized:c0:i13,0.6929377317428589,0,-23.029870986938477,zero,23,2
0,ff,test:l2:t1:prandomized:c0:i13,1.6838135934449383e-06,0,-0.7677707672119141,zero,23,2
-1,sa,test:l2:t1:prandomized:c0:i13,0.5761754512786865,1,-15.542657852172852,zero,23,2
0,ff,test:l2:t1:prandomized:c0:i13,1.2902692958505213e-07,1,-0.5167446136474609,zero,23,2
0,sa,test:l2:t1:prandomized:c0:i13,2.2830531065665127e-07,2,0.8554668426513672,zero,23,2
0,ff,test:l2:t1:prandomized:c0:i13,2.1351594270413443e-08,2,-0.07365608215332031,zero,23,2
0,sa,test:l2:t1:prandomized:c0:i13,1.9499469772199518e-07,3,0.8232765197753906,zero,23,2
0,ff,test:l2:t1:prandomized:c0:i13,3.710649210120209e-08,3,-0.04663848876953125,zero,23,2
0,sa,test:l2:t1:prandomized:c0:i13,2.546218809129641e-07,4,0.8808460235595703,zero,23,2
0,ff,test:l2:t1:prandomized:c0:i13,1.672958944709535e-07,4,0.6900863647460938,zero,23,2
0,sa,test:l2:t1:prandomized:c0:i13,6.693871341667545e-07,5,2.330636978149414,zero,23,2
0,ff,test:l2:t1:prandomized:c0:i13,6.861922230427808e-08,5,0.4232978820800781,zero,23,2
-1,sa,test:l2:t2:paligned:c20:i17,0.6931197643280029,0,-29.624225616455078,zero,23,2
0,ff,test:l2:t2:paligned:c20:i17,2.1786871684525977e-07,0,-0.5333652496337891,zero,23,2
-1,sa,test:l2:t2:paligned:c20:i17,0.6919282674789429,1,-20.174209594726562,zero,23,2
0,ff,test:l2:t2:paligned:c20:i17,1.6657349277693356e-08,1,-0.017354965209960938,zero,23,2
0,sa,test:l2:t2:paligned:c20:i17,6.891128577990457e-06,2,-2.1426162719726562,zero,23,2
0,ff,test:l2:t2:paligned:c20:i17,5.008488415114698e-07,2,1.3909931182861328,zero,23,2
0,sa,test:l2:t2:paligned:c20:i17,9.484047325258871e-09,3,0.026714324951171875,zero,23,2
0,ff,test:l2:t2:paligned:c20:i17,6.508012120320927e-07,3,1.715677261352539,zero,23,2
0,sa,test:l2:t2:paligned:c20:i17,2.036801447502512e-07,4,0.7376365661621094,zero,23,2
0,ff,test:l2:t2:paligned:c20:i17,6.662137366220122e-07,4,1.7012882232666016,zero,23,2
0,sa,test:l2:t2:paligned:c20:i17,8.627256420368212e-07,5,2.0249881744384766,zero,23,2
0,ff,test:l2:t2:paligned:c20:i17,6.093065962886612e-07,5,1.5674667358398438,zero,23,2
0,sa,test:l2:t2:prandomized:c45:i22,0.009644599631428719,0,-10.366083145141602,zero,23,2
0,ff,test:l2:t2:prandomized:c45:i22,5.749546971856034e-07,0,1.3189373016357422,zero,23,2
-1,sa,test:l2:t2:prandomized:c45:i22,0.692563533782959,1,-22.679397583007812,zero,23,2
0,ff,test:l2:t2:prandomized:c45:i22,5.273614078760147e-08,1,-0.14227294921875,zero,23,2
0,sa,test:l2:t2:prandomized:c45:i22,4.4192591985847685e-07,2,-1.0396537780761719,zero,23,2
0,ff,test:l2:t2:prandomized:c45:i22,2.8192616241540236e-07,2,-0.7433490753173828,zero,23,2
0,sa,test:l2:t2:prandomized:c45:i22,1.6171404126907873e-07,3,-0.03292655944824219,zero,23,2
0,ff,test:l2:t2:prandomized:c45:i22,1.7820994457906636e-08,3,-0.18753433227539062,zero,23,2
0,sa,test:l2:t2:prandomized:c45:i22,2.1140012052001111e-07,4,-0.022211074829101562,zero,23,2
0,ff,test:l2:t2:prandomized:c45:i22,5.205510689165749e-08,4,-0.043918609619140625,zero,23,2
0,sa,test:l2:t2:prandomized:c45:i22,2.8668006279986e-07,5,-0.06616973876953125,zero,23,2
0,ff,test:l2:t2:prandomized:c45:i22,2.602004656182544e-08,5,0.12045097351074219,zero,23,2
-1,sa,test:l2:t3:paligned:c0:i26,0.6931114196777344,0,-27.52199935913086,zero,23,2
0,ff,test:l2:t3:paligned:c0:i26,2.334834761086313e-07,0,-1.4316329956054688,zero,23,2
-1,sa,test:l2:t3:paligned:c0:i26,0.5776314735412598,1,-18.09030532836914,zero,23,2
0,ff,test:l2:t3:paligned:c0:i26,1.908737345956979e-08,1,-0.2929115295410156,zero,23,2
0,sa,test:l2:t3:paligned:c0:i26,4.802374320433955e-08,2,1.2980003356933594,zero,23,2
0,ff,test:l2:t3:paligned:c0:i26,1.742051125575017e-08,2,0.3957862854003906,zero,23,2
0,sa,test:l2:t3:paligned:c0:i26,4.156968813617823e-08,3,1.1529159545898438,zero,23,2
0,ff,test:l2:t3:paligned:c0:i26,2.5041998696906376e-08,3,0.43282127380371094,zero,23,2
0,sa,test:l2:t3:paligned:c0:i26,7.808615265503249e-08,4,1.5420246124267578,zero,23,2
0,ff,test:l2:t3:paligned:c0:i26,5.3935728772103175e-08,4,1.3289165496826172,zero,23,2
0,sa,test:l2:t3:paligned:c0:i26,1.0186531795852716e-07,5,2.39691162109375,zero,23,2
0,ff,test:l2:t3:paligned:c0:i26,2.10281125845313e-08,5,0.7721080780029297,zero,23,2
0,sa,test:l2:t3:prandomized:c25:i31,0.0009702346287667751,0,-5.930570602416992,zero,23,2
0,ff,test:l2:t3:prandomized:c25:i31,0.0009268078720197082,0,-5.8830718994140625,zero,23,2
0,sa,test:l2:t3:prandomized:c25:i31,0.25565966963768005,1,-11.51329231262207,zero,23,2
0,ff,test:l2:t3:prandomized:c25:i31,4.3932678295277583e-07,1,-0.08883094787597656,zero,23,2
0,sa,test:l2:t3:prandomized:c25:i31,1.2383785019665083e-07,2,0.01439666748046875,zero,23,2
0,ff,test:l2:t3:prandomized:c25:i31,4.272018259143806e-07,2,0.6296463012695312,zero,23,2
0,sa,test:l2:t3:prandomized:c25:i31,8.566508995500044e-07,3,0.8808860778808594,zero,23,2
0,ff,test:l2:t3:prandomized:c25:i31,5.320189870872127e-07,3,0.8746299743652344,zero,23,2
0,sa,test:l2:t3:prandomized:c25:i31,8.091049039649079e-07,4,0.9902305603027344,zero,23,2
0,ff,test:l2:t3:prandomized:c25:i31,7.021860710665351e-07,4,1.0063190460205078,zero,23,2
0,sa,test:l2:t3:prandomized:c25:i31,2.235339707112871e-06,5,1.8343276977539062,zero,23,2
0,ff,test:l2:t3:prandomized:c25:i31,9.732327725942014e-07,5,1.211660385131836,zero,23,2
0,sa,test:l2:t0:paligned:c0:i0,2.2981380425335374e-06,0,-0.8524799346923828,mean,23,2
0,sa,test:l2:t0:prandomized:c20:i4,2.813025503201061e-06,0,-0.8804283142089844,mean,23,2
0,sa,test:l2:t1:paligned:c40:i8,1.9890339899575338e-06,0,1.078256607055664,mean,23,2
0,sa,test:l2:t1:prandomized:c0:i13,4.3768259274656884e-06,0,-1.5425891876220703,mean,23,2
0,sa,test:l2:t2:paligned:c20:i17,4.7018767190820654e-07,0,1.1352767944335938,mean,23,2
-1,sa,test:l2:t2:prandomized:c45:i22,0.6906391382217407,0,-21.356632232666016,mean,23,2
0,sa,test:l2:t3:paligned:c0:i26,4.957838086738775e-07,0,-2.311960220336914,mean,23,2
-1,sa,test:l2:t3:prandomized:c25:i31,0.6930874586105347,0,-25.18241310119629,mean,23,2
0,ff,test:l2:t0:paligned:c0:i0,2.8530155304906657e-07,0,0.1298198699951172,mean,23,2
0,ff,test:l2:t0:prandomized:c20:i4,9.675182809587568e-06,0,-1.9779891967773438,mean,23,2
0,ff,test:l2:t1:paligned:c40:i8,1.9765743672905955e-06,0,0.7496776580810547,mean,23,2
0,ff,test:l2:t1:prandomized:c0:i13,2.2228864509088453e-06,0,-1.2019882202148438,mean,23,2
0,ff,test:l2:t2:paligned:c20:i17,4.861752813667408e-07,0,-0.7155551910400391,mean,23,2
0,ff,test:l2:t2:prandomized:c45:i22,6.355984396577696e-07,0,1.4662666320800781,mean,23,2
0,ff,test:l2:t3:paligned:c0:i26,7.074613108670746e-07,0,-2.5056724548339844,mean,23,2
0,ff,test:l2:t3:prandomized:c25:i31,0.000664000806864351,0,-5.559307098388672,mean,23,2
0,sa,test:l2:t0:paligned:c0:i0,7.866679516155273e-05,1,-4.39227294921875,mean,23,2
-1,sa,test:l2:t0:prandomized:c20:i4,0.6898617744445801,1,-19.6376895904541,mean,23,2
0,sa,test:l2:t1:paligned:c40:i8,0.0002570179058238864,1,-4.955167770385742,mean,23,2
0,sa,test:l2:t1:prandomized:c0:i13,9.722547838464379e-05,1,-4.616413116455078,mean,23,2
-1,sa,test:l2:t2:paligned:c20:i17,0.687430739402771,1,-18.90959930419922,mean,23,2
-1,sa,test:l2:t2:prandomized:c45:i22,0.6891318559646606,1,-20.820091247558594,mean,23,2
0,sa,test:l2:t3:paligned:c0:i26,0.00018995192658621818,1,-7.827909469604492,mean,23,2
0,sa,test:l2:t3:prandomized:c25:i31,0.022492431104183197,1,-9.088312149047852,mean,23,2
0,ff,test:l2:t0:paligned:c0:i0,1.659383741525744e-08,1,-0.11113357543945312,mean,23,2
0,ff,test:l2:t0:prandomized:c20:i4,4.7235204192475067e-08,1,-0.2492523193359375,mean,23,2
0,ff,test:l2:t1:paligned:c40:i8,1.847637918217515e-07,1,0.6179161071777344,mean,23,2
0,ff,test:l2:t1:prandomized:c0:i13,4.870825875968876e-08,1,-0.23356246948242188,mean,23,2
0,ff,test:l2:t2:paligned:c20:i17,6.596684443138656e-08,1,-0.3141212463378906,mean,23,2
0,ff,test:l2:t2:prandomized:c45:i22,1.9580852494982537e-08,1,0.20115089416503906,mean,23,2
0,ff,test:l2:t3:paligned:c0:i26,1.6098807620323896e-08,1,-0.5875244140625,mean,23,2
0,ff,test:l2:t3:prandomized:c25:i31,2.1057275034763734e-07,1,-0.39556121826171875,mean,23,2
0,sa,test:l2:t0:paligned:c0:i0,2.727826426962565e-07,2,-0.5449695587158203,mean,23,2
0,sa,test:l2:t0:prandomized:c20:i4,3.268808541179169e-06,2,-1.164815902709961,mean,23,2
0,sa,test:l2:t1:paligned:c40:i8,1.6533020925635356e-06,2,2.5233306884765625,mean,23,2
0,sa,test:l2:t1:prandomized:c0:i13,1.583821074291336e-07,2,-0.463592529296875,mean,23,2
0,sa,test:l2:t2:paligned:c20:i17,8.364368113689125e-06,2,-2.2754478454589844,mean,23,2
0,sa,test:l2:t2:prandomized:c45:i22,3.629200051591397e-08,2,0.07835006713867188,mean,23,2
0,sa,test:l2:t3:paligned:c0:i26,1.277605292671069e-07,2,-1.4174518585205078,mean,23,2
0,sa,test:l2:t3:prandomized:c25:i31,6.807296415445308e-08,2,-0.11808395385742188,mean,23,2
0,ff,test:l2:t0:paligned:c0:i0,9.6058094811724e-09,2,0.12002182006835938,mean,23,2
0,ff,test:l2:t0:prandomized:c20:i4,4.2717118731161463e-10,2,0.02734375,mean,23,2
0,ff,test:l2:t1:paligned:c40:i8,2.5667688419162005e-08,2,-0.1863842010498047,mean,23,2
0,ff,test:l2:t1:prandomized:c0:i13,2.1198260924393253e-09,2,-0.05533599853515625,mean,23,2
0,ff,test:l2:t2:paligned:c20:i17,2.0920694510095927e-08,2,0.2094860076904297,mean,23,2
0,ff,test:l2:t2:prandomized:c45:i22,4.332936498485651e-08,2,-0.21532630920410156,mean,23,2
0,ff,test:l2:t3:paligned:c0:i26,1.2282908024019434e-10,2,-0.031129837036132812,mean,23,2
0,ff,test:l2:t3:prandomized:c25:i31,3.035192719380575e-08,2,-0.09070396423339844,mean,23,2
0,sa,test:l2:t0:paligned:c0:i0,6.755056070062437e-09,3,-0.017255783081054688,mean,23,2
0,sa,test:l2:t0:prandomized:c20:i4,8.75703278779838e-08,3,-0.2832298278808594,mean,23,2
0,sa,test:l2:t1:paligned:c40:i8,5.575023351411801e-06,3,-1.8822097778320312,mean,23,2
0,sa,test:l2:t1:prandomized:c0:i13,1.9931391648242425e-08,3,-0.2010517120361328,mean,23,2
0,sa,test:l2:t2:paligned:c20:i17,1.4066529274714412e-07,3,-0.46446990966796875,mean,23,2
0,sa,test:l2:t2:prandomized:c45:i22,1.0677620565502366e-08,3,-0.13447952270507812,mean,23,2
0,sa,test:l2:t3:paligned:c0:i26,5.158929283766156e-09,3,-0.37136268615722656,mean,23,2
0,sa,test:l2:t3:prandomized:c25:i31,3.3162888257720624e-07,3,0.5299777984619141,mean,23,2
0,ff,test:l2:t0:paligned:c0:i0,9.796028876962737e-09,3,0.128204345703125,mean,23,2
0,ff,test:l2:t0:prandomized:c20:i4,2.349288763525692e-08,3,0.2319316864013672,mean,23,2
0,ff,test:l2:t1:paligned:c40:i8,2.3306847651838325e-07,3,-0.5401344299316406,mean,23,2
0,ff,test:l2:t1:prandomized:c0:i13,3.73738728853823e-09,3,0.07303810119628906,mean,23,2
0,ff,test:l2:t2:paligned:c20:i17,6.879992042740923e-08,3,0.3944587707519531,mean,23,2
0,ff,test:l2:t2:prandomized:c45:i22,2.529560561015387e-08,3,-0.29654884338378906,mean,23,2
0,ff,test:l2:t3:paligned:c0:i26,1.2432419538299655e-09,3,0.2042560577392578,mean,23,2
0,ff,test:l2:t3:prandomized:c25:i31,2.063219994852261e-08,3,-0.12569046020507812,mean,23,2
0,sa,test:l2:t0:paligned:c0:i0,3.211525267943216e-09,4,0.05471229553222656,mean,23,2
0,sa,test:l2:t0:prandomized:c20:i4,2.689150235823945e-09,4,-0.008941650390625,mean,23,2
0,sa,test:l2:t1:paligned:c40:i8,5.356889687391231e-08,4,0.32142066955566406,mean,23,2
0,sa,test:l2:t1:prandomized:c0:i13,1.248050551794222e-10,4,-0.01416778564453125,mean,23,2
0,sa,test:l2:t2:paligned:c20:i17,1.6138258729370136e-08,4,-0.1702728271484375,mean,23,2
0,sa,test:l2:t2:prandomized:c45:i22,1.5425607458041668e-08,4,0.0392608642578125,mean,23,2
0,sa,test:l2:t3:paligned:c0:i26,4.5483794508527353e-10,4,0.10100364685058594,mean,23,2
0,sa,test:l2:t3:prandomized:c25:i31,5.012381620872475e-08,4,0.2017040252685547,mean,23,2
0,ff,test:l2:t0:paligned:c0:i0,1.4140299597897865e-08,4,0.15988922119140625,mean,23,2
0,ff,test:l2:t0:prandomized:c20:i4,2.0863666350123822e-08,4,0.20182228088378906,mean,23,2
0,ff,test:l2:t1:paligned:c40:i8,2.91410344743781e-07,4,-0.5945911407470703,mean,23,2
0,ff,test:l2:t1:prandomized:c0:i13,6.313829459259068e-10,4,0.024183273315429688,mean,23,2
0,ff,test:l2:t2:paligned:c20:i17,5.839928007844719e-08,4,0.36321067810058594,mean,23,2
0,ff,test:l2:t2:prandomized:c45:i22,4.643300854922927e-09,4,0.002613067626953125,mean,23,2
0,ff,test:l2:t3:paligned:c0:i26,1.4365451050935008e-09,4,0.19993972778320312,mean,23,2
0,ff,test:l2:t3:prandomized:c25:i31,2.1194317412209784e-09,4,-0.014474868774414062,mean,23,2
0,sa,test:l2:t0:paligned:c0:i0,2.345817939897188e-08,5,0.2329120635986328,mean,23,2
0,sa,test:l2:t0:prandomized:c20:i4,1.5893505178610212e-08,5,0.18630599975585938,mean,23,2
0,sa,test:l2:t1:paligned:c40:i8,1.7390050288668135e-07,5,-0.45325279235839844,mean,23,2
0,sa,test:l2:t1:prandomized:c0:i13,5.5012145949717706e-09,5,0.12156295776367188,mean,23,2
0,sa,test:l2:t2:paligned:c20:i17,1.380536218675843e-08,5,0.15565109252929688,mean,23,2
0,sa,test:l2:t2:prandomized:c45:i22,7.480170438611822e-08,5,-0.6017093658447266,mean,23,2
0,sa,test:l2:t3:paligned:c0:i26,2.1180488474215053e-09,5,0.1891498565673828,mean,23,2
0,sa,test:l2:t3:prandomized:c25:i31,2.4842023549354053e-08,5,0.12306976318359375,mean,23,2
0,ff,test:l2:t0:paligned:c0:i0,1.0572795972052518e-09,5,0.030233383178710938,mean,23,2
0,ff,test:l2:t0:prandomized:c20:i4,1.6185509821298183e-08,5,0.17899131774902344,mean,23,2
0,ff,test:l2:t1:paligned:c40:i8,1.9590835620419966e-09,5,0.048900604248046875,mean,23,2
0,ff,test:l2:t1:prandomized:c0:i13,1.528204229828134e-10,5,-0.0063304901123046875,mean,23,2
0,ff,test:l2:t2:paligned:c20:i17,3.31483391846632e-08,5,0.2650108337402344,mean,23,2
0,ff,test:l2:t2:prandomized:c45:i22,8.648513016851211e-10,5,0.0175933837890625,mean,23,2
0,ff,test:l2:t3:paligned:c0:i26,1.0348699674977979e-10,5,0.058380126953125,mean,23,2
0,ff,test:l2:t3:prandomized:c25:i31,9.83982317848131e-09,5,0.09790420532226562,mean,23,2
-1,sa,test:l3:t0:paligned:c0:i0,0.6927621364593506,0,-20.69890594482422,zero,23,3
0,ff,test:l3:t0:paligned:c0:i0,2.131875771738123e-05,0,-1.3514347076416016,zero,23,3
0,sa,test:l3:t0:paligned:c0:i0,0.004070032387971878,1,-5.182271957397461,zero,23,3
0,ff,test:l3:t0:paligned:c0:i0,3.962225036957534e-06,1,1.0458240509033203,zero,23,3
0,sa,test:l3:t0:paligned:c0:i0,0.0013971170410513878,2,-4.536691665649414,zero,23,3
0,ff,test:l3:t0:paligned:c0:i0,4.6415530050580855e-06,2,1.1982707977294922,zero,23,3
0,sa,test:l3:t0:paligned:c0:i0,7.766657290630974e-07,3,0.40079689025878906,zero,23,3
0,ff,test:l3:t0:paligned:c0:i0,3.7649974728992674e-06,3,1.0349235534667969,zero,23,3
0,sa,test:l3:t0:paligned:c0:i0,4.696864834841108e-07,4,0.2721996307373047,zero,23,3
0,ff,test:l3:t0:paligned:c0:i0,4.90161573907244e-06,4,1.2182121276855469,zero,23,3
0,sa,test:l3:t0:paligned:c0:i0,4.753583652927773e-06,5,1.1934375762939453,zero,23,3
0,ff,test:l3:t0:paligned:c0:i0,4.7598700803064276e-07,5,0.2966938018798828,zero,23,3
0,sa,test:l3:t0:prandomized:c20:i4,0.0008888546144589782,0,-6.490385055541992,zero,23,3
0,ff,test:l3:t0:prandomized:c20:i4,1.2254034231773403e-07,0,0.5690841674804688,zero,23,3
-1,sa,test:l3:t0:prandomized:c20:i4,0.6779615879058838,1,-17.668020248413086,zero,23,3
0,ff,test:l3:t0:prandomized:c20:i4,7.450274779330357e-07,1,-0.9425773620605469,zero,23,3
-1,sa,test:l3:t0:prandomized:c20:i4,0.579068660736084,2,-15.206731796264648,zero,23,3
0,ff,test:l3:t0:prandomized:c20:i4,8.618556535111566e-07,2,2.3266067504882812,zero,23,3
0,sa,test:l3:t0:prandomized:c20:i4,2.1662697236024542e-07,3,-0.5695896148681641,zero,23,3
0,ff,test:l3:t0:prandomized:c20:i4,8.149615382535558e-07,3,2.176300048828125,zero,23,3
0,sa,test:l3:t0:prandomized:c20:i4,7.600618232572742e-07,4,1.9915142059326172,zero,23,3
0,ff,test:l3:t0:prandomized:c20:i4,6.61628519083024e-07,4,1.7581901550292969,zero,23,3
0,sa,test:l3:t0:prandomized:c20:i4,8.209509019252437e-07,5,2.173053741455078,zero,23,3
0,ff,test:l3:t0:prandomized:c20:i4,5.641833240588312e-07,5,1.5611553192138672,zero,23,3
-1,sa,test:l3:t1:paligned:c40:i8,0.6931335926055908,0,-29.629566192626953,zero,23,3
0,ff,test:l3:t1:paligned:c40:i8,6.036486411176156e-06,0,-5.489414215087891,zero,23,3
-1,sa,test:l3:t1:paligned:c40:i8,0.6744822263717651,1,-21.418636322021484,zero,23,3
0,ff,test:l3:t1:paligned:c40:i8,6.809653285699824e-09,1,0.9704437255859375,zero,23,3
0,sa,test:l3:t1:paligned:c40:i8,0.000288797018583864,2,-9.359607696533203,zero,23,3
0,ff,test:l3:t1:paligned:c40:i8,2.973879809076152e-09,2,0.49373435974121094,zero,23,3
0,sa,test:l3:t1:paligned:c40:i8,9.791067512310292e-09,3,1.2653884887695312,zero,23,3
0,ff,test:l3:t1:paligned:c40:i8,8.53072457118742e-09,3,1.0722789764404297,zero,23,3
0,sa,test:l3:t1:paligned:c40:i8,9.02360142163161e-09,4,1.1235237121582031,zero,23,3
0,ff,test:l3:t1:paligned:c40:i8,1.1586079651237924e-08,4,1.4809761047363281,zero,23,3
0,sa,test:l3:t1:paligned:c40:i8,5.384160672861071e-09,5,0.7887992858886719,zero,23,3
0,ff,test:l3:t1:paligned:c40:i8,5.072426034757882e-09,5,0.7664089202880859,zero,23,3
-1,sa,test:l3:t1:prandomized:c0:i13,0.6926506757736206,0,-21.828224182128906,zero,23,3
0,ff,test:l3:t1:prandomized:c0:i13,0.00011232343240408227,0,-4.554248809814453,zero,23,3
0,sa,test:l3:t1:prandomized:c0:i13,0.0036533635575324297,1,-7.855434417724609,zero,23,3
0,ff,test:l3:t1:prandomized:c0:i13,1.1499065522002638e-07,1,0.5739669799804688,zero,23,3
0,sa,test:l3:t1:prandomized:c0:i13,0.0007573566981591284,2,-6.421854019165039,zero,23,3
0,ff,test:l3:t1:prandomized:c0:i13,4.7030712835294253e-07,2,1.469289779663086,zero,23,3
0,sa,test:l3:t1:prandomized:c0:i13,4.6669825337630755e-08,3,0.33922386169433594,zero,23,3
0,ff,test:l3:t1:prandomized:c0:i13,4.2349483919679187e-07,3,1.3433914184570312,zero,23,3
0,sa,test:l3:t1:prandomized:c0:i13,1.028400333780155e-07,4,0.4880084991455078,zero,23,3
0,ff,test:l3:t1:prandomized:c0:i13,5.112524945616315e-07,4,1.5064964294433594,zero,23,3
0,sa,test:l3:t1:prandomized:c0:i13,5.223182597546838e-07,5,1.5310707092285156,zero,23,3
0,ff,test:l3:t1:prandomized:c0:i13,9.872186979009712e-08,5,0.5099010467529297,zero,23,3
0,sa,test:l3:t2:paligned:c20:i17,0.002908820752054453,0,-7.305273056030273,zero,23,3
0,ff,test:l3:t2:paligned:c20:i17,1.9589964495025924e-07,0,0.5940933227539062,zero,23,3
-1,sa,test:l3:t2:paligned:c20:i17,0.6430453062057495,1,-15.786796569824219,zero,23,3
0,ff,test:l3:t2:paligned:c20:i17,1.18539969662379e-06,1,-0.9948196411132812,zero,23,3
-1,sa,test:l3:t2:paligned:c20:i17,0.5984272956848145,2,-15.099960327148438,zero,23,3
0,ff,test:l3:t2:paligned:c20:i17,1.2422887039065245e-06,2,2.3322486877441406,zero,23,3
0,sa,test:l3:t2:paligned:c20:i17,3.3397907373000635e-07,3,-0.5890979766845703,zero,23,3
0,ff,test:l3:t2:paligned:c20:i17,1.1934714621020248e-06,3,2.2277259826660156,zero,23,3
0,sa,test:l3:t2:paligned:c20:i17,1.0593089427857194e-06,4,1.9552726745605469,zero,23,3
0,ff,test:l3:t2:paligned:c20:i17,9.131506999437988e-07,4,1.7149105072021484,zero,23,3
0,sa,test:l3:t2:paligned:c20:i17,1.0986002507706871e-06,5,2.0378074645996094,zero,23,3
0,ff,test:l3:t2:paligned:c20:i17,7.813297315806267e-07,5,1.5201416015625,zero,23,3
0,sa,test:l3:t2:prandomized:c45:i22,0.00025169257423840463,0,-3.7028427124023438,zero,23,3
0,ff,test:l3:t2:prandomized:c45:i22,4.3771680793724954e-05,0,-2.2869529724121094,zero,23,3
0,sa,test:l3:t2:prandomized:c45:i22,0.06864427775144577,1,-9.057140350341797,zero,23,3
0,ff,test:l3:t2:prandomized:c45:i22,1.6250749013124732e-06,1,0.9953861236572266,zero,23,3
0,sa,test:l3:t2:prandomized:c45:i22,0.004293693229556084,2,-6.409780502319336,zero,23,3
0,ff,test:l3:t2:prandomized:c45:i22,1.5541090760962106e-06,2,0.9834651947021484,zero,23,3
0,sa,test:l3:t2:prandomized:c45:i22,6.857783318992006e-08,3,0.1588287353515625,zero,23,3
0,ff,test:l3:t2:prandomized:c45:i22,1.666408934397623e-06,3,1.0299434661865234,zero,23,3
0,sa,test:l3:t2:prandomized:c45:i22,4.293136953492649e-06,4,2.137676239013672,zero,23,3
0,ff,test:l3:t2:prandomized:c45:i22,1.3274700449983357e-06,4,0.8768196105957031,zero,23,3
0,sa,test:l3:t2:prandomized:c45:i22,2.1464229575940408e-06,5,1.2216949462890625,zero,23,3
0,ff,test:l3:t2:prandomized:c45:i22,2.072897814286989e-06,5,1.1924419403076172,zero,23,3
0,sa,test:l3:t3:paligned:c0:i26,0.036285750567913055,0,-9.883220672607422,zero,23,3
0,ff,test:l3:t3:paligned:c0:i26,7.15595618316911e-08,0,0.04008293151855469,zero,23,3
0,sa,test:l3:t3:paligned:c0:i26,0.01106138713657856,1,-8.554418563842773,zero,23,3
0,ff,test:l3:t3:paligned:c0:i26,6.318160217233526e-09,1,-0.08819389343261719,zero,23,3
0,sa,test:l3:t3:paligned:c0:i26,0.003724376205354929,2,-7.549772262573242,zero,23,3
0,ff,test:l3:t3:paligned:c0:i26,8.167144756043854e-07,2,1.5743789672851562,zero,23,3
0,sa,test:l3:t3:paligned:c0:i26,1.2091297207916796e-07,3,0.4536151885986328,zero,23,3
0,ff,test:l3:t3:paligned:c0:i26,6.955386311346956e-07,3,1.3792133331298828,zero,23,3
0,sa,test:l3:t3:paligned:c0:i26,1.464102865611494e-07,4,0.4396800994873047,zero,23,3
0,ff,test:l3:t3:paligned:c0:i26,8.176780852409138e-07,4,1.4940166473388672,zero,23,3
0,sa,test:l3:t3:paligned:c0:i26,8.696046620570996e-07,5,1.5648975372314453,zero,23,3
0,ff,test:l3:t3:paligned:c0:i26,1.4284296412370168e-07,5,0.4805126190185547,zero,23,3
0,sa,test:l3:t3:prandomized:c25:i31,0.0003928673395421356,0,-1.2862777709960938,zero,23,3
0,ff,test:l3:t3:prandomized:c25:i31,0.0027201222255825996,0,-2.7764320373535156,zero,23,3
-1,sa,test:l3:t3:prandomized:c25:i31,0.34953466057777405,1,-8.019430160522461,zero,23,3
0,ff,test:l3:t3:prandomized:c25:i31,7.709155397606082e-06,1,-0.075836181640625,zero,23,3
-1,sa,test:l3:t3:prandomized:c25:i31,0.6372427940368652,2,-11.107044219970703,zero,23,3
0,ff,test:l3:t3:prandomized:c25:i31,8.638833242002875e-05,2,1.3177204132080078,zero,23,3
0,sa,test:l3:t3:prandomized:c25:i31,8.609383075963706e-05,3,-0.6454505920410156,zero,23,3
0,ff,test:l3:t3:prandomized:c25:i31,5.995321771479212e-05,3,0.7869091033935547,zero,23,3
0,sa,test:l3:t3:prandomized:c25:i31,0.00011310778791084886,4,1.1366748809814453,zero,23,3
