accuracy_delta,example_id,head,js_damage,layer,margin_delta,mode,model_seed,predictive_order
0,test:l3:t0:prandomized:c20:i4,2,4.336348524702771e-08,2,-0.25948524475097656,matched_order2,23,3
0,test:l3:t0:prandomized:c20:i4,3,4.810942755284486e-09,2,0.10097885131835938,matched_order2,23,3
0,test:l3:t0:prandomized:c20:i4,0,5.8757649412655155e-08,3,-0.3177013397216797,matched_order2,23,3
0,test:l3:t0:prandomized:c20:i4,1,8.377210036769611e-11,3,0.012884140014648438,matched_order2,23,3
0,test:l3:t0:prandomized:c20:i4,2,1.3825811606693605e-08,3,0.17372512817382812,matched_order2,23,3
0,test:l3:t0:prandomized:c20:i4,3,3.615294730252572e-10,3,0.02684783935546875,matched_order2,23,3
0,test:l3:t0:prandomized:c20:i4,0,7.772946730710828e-10,4,0.03879547119140625,matched_order2,23,3
0,test:l3:t0:prandomized:c20:i4,1,7.293525783325094e-10,4,-0.02657318115234375,matched_order2,23,3
0,test:l3:t0:prandomized:c20:i4,2,2.319566760888847e-11,4,-0.0051422119140625,matched_order2,23,3
0,test:l3:t0:prandomized:c20:i4,3,1.2177281405456597e-10,4,-0.0132293701171875,matched_order2,23,3
0,test:l3:t0:prandomized:c20:i4,0,1.2709833185908792e-11,5,-0.00080108642578125,matched_order2,23,3
0,test:l3:t0:prandomized:c20:i4,1,6.24149620875869e-11,5,0.011388778686523438,matched_order2,23,3
0,test:l3:t0:prandomized:c20:i4,2,4.974243239530551e-10,5,0.031246185302734375,matched_order2,23,3
0,test:l3:t0:prandomized:c20:i4,3,7.482654496016039e-10,5,0.038761138916015625,matched_order2,23,3
0,test:l3:t0:prandomized:c20:i4,0,1.3788010733151168e-08,0,0.1741619110107422,unrelated_same_semantic_target,23,3
0,test:l3:t0:prandomized:c20:i4,1,2.6534689823165536e-06,0,-1.4354782104492188,unrelated_same_semantic_target,23,3
0,test:l3:t0:prandomized:c20:i4,2,1.7415487718608347e-08,0,-0.1758899688720703,unrelated_same_semantic_target,23,3
0,test:l3:t0:prandomized:c20:i4,3,0.00039915257366374135,0,-5.689014434814453,unrelated_same_semantic_target,23,3
0,test:l3:t0:prandomized:c20:i4,0,1.6422266213567127e-08,1,0.06313323974609375,unrelated_same_semantic_target,23,3
0,test:l3:t0:prandomized:c20:i4,1,0.07711373269557953,1,-11.087778091430664,unrelated_same_semantic_target,23,3
0,test:l3:t0:prandomized:c20:i4,2,0.0005893970374017954,1,-6.083158493041992,unrelated_same_semantic_target,23,3
-1,test:l3:t0:prandomized:c20:i4,3,0.693060576915741,1,-23.607009887695312,unrelated_same_semantic_target,23,3
0,test:l3:t0:prandomized:c20:i4,0,0.0005245845532044768,2,-5.967002868652344,unrelated_same_semantic_target,23,3
0,test:l3:t0:prandomized:c20:i4,1,6.818774272687733e-05,2,-4.023759841918945,unrelated_same_semantic_target,23,3
0,test:l3:t0:prandomized:c20:i4,2,2.4931523512350395e-07,2,0.8841400146484375,unrelated_same_semantic_target,23,3
0,test:l3:t0:prandomized:c20:i4,3,1.173717123492679e-06,2,-1.1529102325439453,unrelated_same_semantic_target,23,3
0,test:l3:t0:prandomized:c20:i4,0,2.394412490502873e-07,3,-0.5983467102050781,unrelated_same_semantic_target,23,3
0,test:l3:t0:prandomized:c20:i4,1,4.0040148974185286e-10,3,-0.027307510375976562,unrelated_same_semantic_target,23,3
0,test:l3:t0:prandomized:c20:i4,2,6.104130534367869e-10,3,0.034702301025390625,unrelated_same_semantic_target,23,3
0,test:l3:t0:prandomized:c20:i4,3,3.1034898029247415e-07,3,-0.6684532165527344,unrelated_same_semantic_target,23,3
0,test:l3:t0:prandomized:c20:i4,0,2.770093487924896e-09,4,-0.0734100341796875,unrelated_same_semantic_target,23,3
0,test:l3:t0:prandomized:c20:i4,1,2.0439898662516498e-08,4,-0.19138336181640625,unrelated_same_semantic_target,23,3
0,test:l3:t0:prandomized:c20:i4,2,3.0667735018141684e-10,4,-0.0244903564453125,unrelated_same_semantic_target,23,3
0,test:l3:t0:prandomized:c20:i4,3,4.1595171751396265e-10,4,-0.028045654296875,unrelated_same_semantic_target,23,3
0,test:l3:t0:prandomized:c20:i4,0,2.715871971759043e-11,5,0.00556182861328125,unrelated_same_semantic_target,23,3
0,test:l3:t0:prandomized:c20:i4,1,6.269331720432092e-10,5,0.035251617431640625,unrelated_same_semantic_target,23,3
0,test:l3:t0:prandomized:c20:i4,2,1.0075886791582889e-08,5,0.14464950561523438,unrelated_same_semantic_target,23,3
0,test:l3:t0:prandomized:c20:i4,3,7.603038199022194e-10,5,0.038745880126953125,unrelated_same_semantic_target,23,3
0,test:l3:t0:prandomized:c20:i4,0,1.8125371070709662e-07,0,-0.5252323150634766,cross_target,23,3
0,test:l3:t0:prandomized:c20:i4,1,3.293783493063529e-06,0,-1.6091461181640625,cross_target,23,3
0,test:l3:t0:prandomized:c20:i4,2,6.031903012626572e-07,0,-0.8814659118652344,cross_target,23,3
-1,test:l3:t0:prandomized:c20:i4,3,0.5841966271400452,0,-15.27182388305664,cross_target,23,3
0,test:l3:t0:prandomized:c20:i4,0,6.855427159280225e-08,1,-0.2695121765136719,cross_target,23,3
0,test:l3:t0:prandomized:c20:i4,1,0.19259944558143616,1,-12.266500473022461,cross_target,23,3
0,test:l3:t0:prandomized:c20:i4,2,0.0021853018552064896,1,-7.384498596191406,cross_target,23,3
-1,test:l3:t0:prandomized:c20:i4,3,0.692857563495636,1,-22.27876853942871,cross_target,23,3
0,test:l3:t0:prandomized:c20:i4,0,0.003181768348440528,2,-7.7582855224609375,cross_target,23,3
0,test:l3:t0:prandomized:c20:i4,1,0.0013649247121065855,2,-6.915580749511719,cross_target,23,3
0,test:l3:t0:prandomized:c20:i4,2,4.525683152678539e-07,2,1.3158988952636719,cross_target,23,3
0,test:l3:t0:prandomized:c20:i4,3,1.2422078725649044e-06,2,-1.1781482696533203,cross_target,23,3
0,test:l3:t0:prandomized:c20:i4,0,6.872320454931469e-07,3,-0.9316749572753906,cross_target,23,3
0,test:l3:t0:prandomized:c20:i4,1,1.1604139871224106e-10,3,0.014287948608398438,cross_target,23,3
0,test:l3:t0:prandomized:c20:i4,2,8.95479956852796e-09,3,0.1374378204345703,cross_target,23,3
0,test:l3:t0:prandomized:c20:i4,3,1.7393767848261632e-07,3,-0.5196990966796875,cross_target,23,3
0,test:l3:t0:prandomized:c20:i4,0,7.038458704755612e-11,4,-0.011199951171875,cross_target,23,3
0,test:l3:t0:prandomized:c20:i4,1,7.091671250236686e-09,4,-0.11173248291015625,cross_target,23,3
0,test:l3:t0:prandomized:c20:i4,2,9.532250544452836e-10,4,-0.04037284851074219,cross_target,23,3
0,test:l3:t0:prandomized:c20:i4,3,7.297273896256229e-11,4,-0.00614166259765625,cross_target,23,3
0,test:l3:t0:prandomized:c20:i4,0,3.8891556641829084e-11,5,0.005542755126953125,cross_target,23,3
0,test:l3:t0:prandomized:c20:i4,1,2.3444179930720566e-10,5,0.021610260009765625,cross_target,23,3
0,test:l3:t0:prandomized:c20:i4,2,2.423782063942781e-09,5,0.07043838500976562,cross_target,23,3
0,test:l3:t0:prandomized:c20:i4,3,1.5831780331154732e-10,5,0.017435073852539062,cross_target,23,3
0,test:l3:t1:paligned:c40:i8,0,3.908020573817339e-09,0,-0.5701026916503906,matched_order2,23,3
0,test:l3:t1:paligned:c40:i8,1,1.3364184425768144e-08,0,1.53765869140625,matched_order2,23,3
0,test:l3:t1:paligned:c40:i8,2,1.7413501751661897e-09,0,-0.38977813720703125,matched_order2,23,3
-1,test:l3:t1:paligned:c40:i8,3,0.6916253566741943,0,-24.448781967163086,matched_order2,23,3
0,test:l3:t1:paligned:c40:i8,0,7.182110906001071e-09,1,-0.7115135192871094,matched_order2,23,3
-1,test:l3:t1:paligned:c40:i8,1,0.6931338906288147,1,-29.653202056884766,matched_order2,23,3
0,test:l3:t1:paligned:c40:i8,2,1.565228728850343e-07,1,-1.7941131591796875,matched_order2,23,3
-1,test:l3:t1:paligned:c40:i8,3,0.6929460167884827,1,-26.69879913330078,matched_order2,23,3
0,test:l3:t1:paligned:c40:i8,0,0.00023823828087188303,2,-9.155073165893555,matched_order2,23,3
0,test:l3:t1:paligned:c40:i8,1,1.6414633208228224e-08,2,1.9016284942626953,matched_order2,23,3
0,test:l3:t1:paligned:c40:i8,2,2.5252440138956445e-08,2,-0.9215240478515625,matched_order2,23,3
0,test:l3:t1:paligned:c40:i8,3,2.7375364197723684e-09,2,0.5612239837646484,matched_order2,23,3
0,test:l3:t1:paligned:c40:i8,0,7.876371554971229e-09,3,1.1462669372558594,matched_order2,23,3
0,test:l3:t1:paligned:c40:i8,1,3.7932157415099255e-12,3,0.017425537109375,matched_order2,23,3
0,test:l3:t1:paligned:c40:i8,2,1.1796630339233616e-10,3,-0.1038665771484375,matched_order2,23,3
0,test:l3:t1:paligned:c40:i8,3,9.100351583413158e-10,3,0.32546424865722656,matched_order2,23,3
0,test:l3:t1:paligned:c40:i8,0,1.2961520745591315e-10,4,-0.10366439819335938,matched_order2,23,3
0,test:l3:t1:paligned:c40:i8,1,5.949829517959415e-11,4,-0.066162109375,matched_order2,23,3
0,test:l3:t1:paligned:c40:i8,2,1.0122480631480357e-10,4,-0.07269096374511719,matched_order2,23,3
0,test:l3:t1:paligned:c40:i8,3,6.493054982570357e-10,4,-0.2479724884033203,matched_order2,23,3
0,test:l3:t1:paligned:c40:i8,0,1.1472989225325136e-11,5,0.029294967651367188,matched_order2,23,3
0,test:l3:t1:paligned:c40:i8,1,3.195599340699573e-11,5,-0.040828704833984375,matched_order2,23,3
0,test:l3:t1:paligned:c40:i8,2,1.9084156477333636e-09,5,-0.38275146484375,matched_order2,23,3
0,test:l3:t1:paligned:c40:i8,3,2.8212931990623247e-11,5,-0.013248443603515625,matched_order2,23,3
0,test:l3:t1:paligned:c40:i8,0,7.642197985546773e-10,0,-0.2715644836425781,unrelated_same_semantic_target,23,3
0,test:l3:t1:paligned:c40:i8,1,7.97419730247384e-09,0,1.0660476684570312,unrelated_same_semantic_target,23,3
0,test:l3:t1:paligned:c40:i8,2,1.0417244844518336e-09,0,-0.2875022888183594,unrelated_same_semantic_target,23,3
-1,test:l3:t1:paligned:c40:i8,3,0.6930855512619019,0,-27.989253997802734,unrelated_same_semantic_target,23,3
0,test:l3:t1:paligned:c40:i8,0,3.4075995358762157e-09,1,0.6382064819335938,unrelated_same_semantic_target,23,3
-1,test:l3:t1:paligned:c40:i8,1,0.6770875453948975,1,-21.728246688842773,unrelated_same_semantic_target,23,3
0,test:l3:t1:paligned:c40:i8,2,0.011370649561285973,1,-13.06165885925293,unrelated_same_semantic_target,23,3
-1,test:l3:t1:paligned:c40:i8,3,0.6930993795394897,1,-28.277910232543945,unrelated_same_semantic_target,23,3
0,test:l3:t1:paligned:c40:i8,0,1.870379946922185e-06,2,-4.096706390380859,unrelated_same_semantic_target,23,3
0,test:l3:t1:paligned:c40:i8,1,2.3805615256833335e-09,2,0.473785400390625,unrelated_same_semantic_target,23,3
0,test:l3:t1:paligned:c40:i8,2,8.830355113786936e-09,2,-0.7253456115722656,unrelated_same_semantic_target,23,3
0,test:l3:t1:paligned:c40:i8,3,3.6851854900987746e-10,2,0.21242904663085938,unrelated_same_semantic_target,23,3
0,test:l3:t1:paligned:c40:i8,0,5.767621047425564e-09,3,0.923858642578125,unrelated_same_semantic_target,23,3
0,test:l3:t1:paligned:c40:i8,1,4.454825397459672e-12,3,-0.0030670166015625,unrelated_same_semantic_target,23,3
0,test:l3:t1:paligned:c40:i8,2,2.3243451607868337e-10,3,-0.14579010009765625,unrelated_same_semantic_target,23,3
0,test:l3:t1:paligned:c40:i8,3,1.0990395260535024e-09,3,-0.27542877197265625,unrelated_same_semantic_target,23,3
0,test:l3:t1:paligned:c40:i8,0,1.0391807414578125e-09,4,-0.30309295654296875,unrelated_same_semantic_target,23,3
0,test:l3:t1:paligned:c40:i8,1,2.3330892773287815e-10,4,-0.119720458984375,unrelated_same_semantic_target,23,3
0,test:l3:t1:paligned:c40:i8,2,1.0425371677058592e-10,4,-0.07796096801757812,unrelated_same_semantic_target,23,3
0,test:l3:t1:paligned:c40:i8,3,5.723772567023389e-10,4,-0.23155593872070312,unrelated_same_semantic_target,23,3
0,test:l3:t1:paligned:c40:i8,0,1.0881961998165934e-11,5,0.030078887939453125,unrelated_same_semantic_target,23,3
0,test:l3:t1:paligned:c40:i8,1,7.0816269515106e-12,5,0.00040435791015625,unrelated_same_semantic_target,23,3
0,test:l3:t1:paligned:c40:i8,2,1.3978400659198087e-09,5,-0.3405590057373047,unrelated_same_semantic_target,23,3
0,test:l3:t1:paligned:c40:i8,3,3.956390770554208e-11,5,-0.04111289978027344,unrelated_same_semantic_target,23,3
0,test:l3:t1:paligned:c40:i8,0,5.7301523526120945e-09,0,-0.6713294982910156,cross_target,23,3
0,test:l3:t1:paligned:c40:i8,1,1.7231121418603834e-08,0,2.001546859741211,cross_target,23,3
0,test:l3:t1:paligned:c40:i8,2,2.9210207586061188e-09,0,-0.49451446533203125,cross_target,23,3
-1,test:l3:t1:paligned:c40:i8,3,0.691216766834259,0,-24.180553436279297,cross_target,23,3
0,test:l3:t1:paligned:c40:i8,0,1.476256894505923e-09,1,0.35277748107910156,cross_target,23,3
-1,test:l3:t1:paligned:c40:i8,1,0.5068498849868774,1,-18.487873077392578,cross_target,23,3
0,test:l3:t1:paligned:c40:i8,2,2.304524215901438e-08,1,-1.0425491333007812,cross_target,23,3
-1,test:l3:t1:paligned:c40:i8,3,0.6929830312728882,1,-26.92296600341797,cross_target,23,3
0,test:l3:t1:paligned:c40:i8,0,1.1060860742873047e-05,2,-6.022891998291016,cross_target,23,3
0,test:l3:t1:paligned:c40:i8,1,1.7047362632638396e-08,2,-0.834869384765625,cross_target,23,3
0,test:l3:t1:paligned:c40:i8,2,7.703272686399032e-09,2,-0.7414970397949219,cross_target,23,3
0,test:l3:t1:paligned:c40:i8,3,7.125755541181888e-11,2,-0.06652641296386719,cross_target,23,3
0,test:l3:t1:paligned:c40:i8,0,3.87262488743545e-09,3,0.7389335632324219,cross_target,23,3
0,test:l3:t1:paligned:c40:i8,1,1.6816104064787396e-11,3,0.03961372375488281,cross_target,23,3
0,test:l3:t1:paligned:c40:i8,2,2.3225354972566947e-10,3,-0.14967727661132812,cross_target,23,3
0,test:l3:t1:paligned:c40:i8,3,2.8223978709718267e-10,3,-0.1285400390625,cross_target,23,3
0,test:l3:t1:paligned:c40:i8,0,7.712239735724324e-10,4,-0.26527976989746094,cross_target,23,3
0,test:l3:t1:paligned:c40:i8,1,2.0119905741466937e-10,4,-0.12429428100585938,cross_target,23,3
0,test:l3:t1:paligned:c40:i8,2,2.2929214082978433e-10,4,-0.12108230590820312,cross_target,23,3
0,test:l3:t1:paligned:c40:i8,3,5.375966338760918e-10,4,-0.22582244873046875,cross_target,23,3
0,test:l3:t1:paligned:c40:i8,0,5.138237058055495e-12,5,0.015695571899414062,cross_target,23,3
0,test:l3:t1:paligned:c40:i8,1,2.962585732291245e-11,5,-0.04052734375,cross_target,23,3
0,test:l3:t1:paligned:c40:i8,2,2.5839268502636514e-09,5,-0.45093727111816406,cross_target,23,3
0,test:l3:t1:paligned:c40:i8,3,5.520028878436278e-11,5,-0.04165077209472656,cross_target,23,3
0,test:l3:t1:prandomized:c0:i13,0,1.345949954156822e-06,0,-1.2153339385986328,matched_order2,23,3
0,test:l3:t1:prandomized:c0:i13,1,1.4429866496357135e-05,0,-2.4814414978027344,matched_order2,23,3
0,test:l3:t1:prandomized:c0:i13,2,4.132222386488138e-08,0,-0.2539787292480469,matched_order2,23,3
0,test:l3:t1:prandomized:c0:i13,3,1.394118953612633e-07,0,0.3703765869140625,matched_order2,23,3
0,test:l3:t1:prandomized:c0:i13,0,3.110656621174712e-08,1,0.12688446044921875,matched_order2,23,3
0,test:l3:t1:prandomized:c0:i13,1,1.0176632713410072e-05,1,-2.285757064819336,matched_order2,23,3
0,test:l3:t1:prandomized:c0:i13,2,2.2001117940817494e-06,1,-1.492462158203125,matched_order2,23,3
-1,test:l3:t1:prandomized:c0:i13,3,0.6929648518562317,1,-22.888689041137695,matched_order2,23,3
0,test:l3:t1:prandomized:c0:i13,0,0.00047982195974327624,2,-5.970602035522461,matched_order2,23,3
0,test:l3:t1:prandomized:c0:i13,1,9.436699883735855e-07,2,-1.0948104858398438,matched_order2,23,3
0,test:l3:t1:prandomized:c0:i13,2,1.9202038856747095e-06,2,-1.4250564575195312,matched_order2,23,3
0,test:l3:t1:prandomized:c0:i13,3,7.704421989274124e-09,2,0.1325969696044922,matched_order2,23,3
0,test:l3:t1:prandomized:c0:i13,0,2.4157543521141633e-07,3,-0.6252403259277344,matched_order2,23,3
0,test:l3:t1:prandomized:c0:i13,1,3.122231362340244e-10,3,-0.024997711181640625,matched_order2,23,3
0,test:l3:t1:prandomized:c0:i13,2,7.556124614893633e-10,3,0.04049491882324219,matched_order2,23,3
0,test:l3:t1:prandomized:c0:i13,3,7.750902142333871e-10,3,-0.037807464599609375,matched_order2,23,3
0,test:l3:t1:prandomized:c0:i13,0,1.1975664904184669e-10,4,-0.01335906982421875,matched_order2,23,3
0,test:l3:t1:prandomized:c0:i13,1,1.1096279450839575e-10,4,-0.014970779418945312,matched_order2,23,3
0,test:l3:t1:prandomized:c0:i13,2,2.951328070821546e-11,4,-0.0074672698974609375,matched_order2,23,3
0,test:l3:t1:prandomized:c0:i13,3,8.540190776784584e-11,4,-0.012594223022460938,matched_order2,23,3
0,test:l3:t1:prandomized:c0:i13,0,7.984510830283398e-10,5,-0.041187286376953125,matched_order2,23,3
0,test:l3:t1:prandomized:c0:i13,1,5.334310770876982e-11,5,-0.010297775268554688,matched_order2,23,3
0,test:l3:t1:prandomized:c0:i13,2,1.5529941777003842e-09,5,-0.055164337158203125,matched_order2,23,3
0,test:l3:t1:prandomized:c0:i13,3,3.0684610408115987e-10,5,-0.024227142333984375,matched_order2,23,3
0,test:l3:t1:prandomized:c0:i13,0,1.2711694807876484e-06,0,-1.1561317443847656,unrelated_same_semantic_target,23,3
0,test:l3:t1:prandomized:c0:i13,1,7.33958077034913e-05,0,-4.038442611694336,unrelated_same_semantic_target,23,3
0,test:l3:t1:prandomized:c0:i13,2,4.78237893730693e-10,0,0.02175140380859375,unrelated_same_semantic_target,23,3
-1,test:l3:t1:prandomized:c0:i13,3,0.6930880546569824,0,-24.68440818786621,unrelated_same_semantic_target,23,3
0,test:l3:t1:prandomized:c0:i13,0,8.770831527726841e-08,1,0.43782997131347656,unrelated_same_semantic_target,23,3
0,test:l3:t1:prandomized:c0:i13,1,3.805630740316701e-06,1,-1.771291732788086,unrelated_same_semantic_target,23,3
0,test:l3:t1:prandomized:c0:i13,2,0.09817998856306076,1,-10.976873397827148,unrelated_same_semantic_target,23,3
-1,test:l3:t1:prandomized:c0:i13,3,0.6931183338165283,1,-24.963926315307617,unrelated_same_semantic_target,23,3
0,test:l3:t1:prandomized:c0:i13,0,8.983704901766032e-06,2,-2.400676727294922,unrelated_same_semantic_target,23,3
0,test:l3:t1:prandomized:c0:i13,1,4.2545245378278196e-05,2,-3.676929473876953,unrelated_same_semantic_target,23,3
0,test:l3:t1:prandomized:c0:i13,2,1.2486324862948095e-07,2,-0.4674663543701172,unrelated_same_semantic_target,23,3
0,test:l3:t1:prandomized:c0:i13,3,7.156032211241836e-09,2,-0.11528396606445312,unrelated_same_semantic_target,23,3
0,test:l3:t1:prandomized:c0:i13,0,8.263700692623388e-07,3,-1.0414237976074219,unrelated_same_semantic_target,23,3
0,test:l3:t1:prandomized:c0:i13,1,1.6652492718094436e-09,3,0.0602264404296875,unrelated_same_semantic_target,23,3
0,test:l3:t1:prandomized:c0:i13,2,1.2624653322745871e-08,3,0.17384910583496094,unrelated_same_semantic_target,23,3
0,test:l3:t1:prandomized:c0:i13,3,1.808970750971639e-07,3,-0.5493698120117188,unrelated_same_semantic_target,23,3
0,test:l3:t1:prandomized:c0:i13,0,8.145111252133574e-10,4,0.03542137145996094,unrelated_same_semantic_target,23,3
0,test:l3:t1:prandomized:c0:i13,1,8.452047950413544e-09,4,0.12990570068359375,unrelated_same_semantic_target,23,3
0,test:l3:t1:prandomized:c0:i13,2,1.0015810403274372e-10,4,0.007900238037109375,unrelated_same_semantic_target,23,3
0,test:l3:t1:prandomized:c0:i13,3,1.0920651050128072e-09,4,0.04945945739746094,unrelated_same_semantic_target,23,3
0,test:l3:t1:prandomized:c0:i13,0,4.601385938940439e-11,5,-0.009717941284179688,unrelated_same_semantic_target,23,3
0,test:l3:t1:prandomized:c0:i13,1,1.4193517472449457e-09,5,0.05473899841308594,unrelated_same_semantic_target,23,3
0,test:l3:t1:prandomized:c0:i13,2,8.424201780599105e-09,5,0.09481048583984375,unrelated_same_semantic_target,23,3
0,test:l3:t1:prandomized:c0:i13,3,1.8461854267570743e-10,5,0.018571853637695312,unrelated_same_semantic_target,23,3
0,test:l3:t1:prandomized:c0:i13,0,1.1763465863623424e-06,0,-1.1634235382080078,cross_target,23,3
0,test:l3:t1:prandomized:c0:i13,1,0.00569075858220458,0,-8.425886154174805,cross_target,23,3
0,test:l3:t1:prandomized:c0:i13,2,3.636557721620193e-08,0,-0.24716949462890625,cross_target,23,3
0,test:l3:t1:prandomized:c0:i13,3,1.7525084672342928e-07,0,0.49713134765625,cross_target,23,3
0,test:l3:t1:prandomized:c0:i13,0,3.083770934608765e-06,1,-1.6291313171386719,cross_target,23,3
-1,test:l3:t1:prandomized:c0:i13,1,0.3544366955757141,1,-13.45932388305664,cross_target,23,3
0,test:l3:t1:prandomized:c0:i13,2,0.11986154317855835,1,-11.711423873901367,cross_target,23,3
-1,test:l3:t1:prandomized:c0:i13,3,0.6929311752319336,1,-22.700828552246094,cross_target,23,3
0,test:l3:t1:prandomized:c0:i13,0,2.0226691049174406e-05,2,-3.03839111328125,cross_target,23,3
0,test:l3:t1:prandomized:c0:i13,1,0.0023612724617123604,2,-7.551082611083984,cross_target,23,3
0,test:l3:t1:prandomized:c0:i13,2,2.1179303644203173e-07,2,0.8189601898193359,cross_target,23,3
0,test:l3:t1:prandomized:c0:i13,3,5.258606847746705e-07,2,-0.8644046783447266,cross_target,23,3
0,test:l3:t1:prandomized:c0:i13,0,9.077729146156344e-07,3,-1.080545425415039,cross_target,23,3
0,test:l3:t1:prandomized:c0:i13,1,4.715694501555845e-11,3,0.0050811767578125,cross_target,23,3
0,test:l3:t1:prandomized:c0:i13,2,1.978381902745241e-10,3,0.0195465087890625,cross_target,23,3
0,test:l3:t1:prandomized:c0:i13,3,1.682277002146293e-07,3,-0.5325736999511719,cross_target,23,3
0,test:l3:t1:prandomized:c0:i13,0,7.713056859870449e-10,4,-0.01857757568359375,cross_target,23,3
0,test:l3:t1:prandomized:c0:i13,1,9.293934510878898e-10,4,-0.044719696044921875,cross_target,23,3
0,test:l3:t1:prandomized:c0:i13,2,5.519118495556086e-11,4,0.00084686279296875,cross_target,23,3
0,test:l3:t1:prandomized:c0:i13,3,5.644551492878236e-10,4,0.035320281982421875,cross_target,23,3
0,test:l3:t1:prandomized:c0:i13,0,2.537987597861502e-10,5,-0.023473739624023438,cross_target,23,3
0,test:l3:t1:prandomized:c0:i13,1,6.0822458181064576e-12,5,0.002613067626953125,cross_target,23,3
0,test:l3:t1:prandomized:c0:i13,2,2.6285711385298782e-09,5,0.05735015869140625,cross_target,23,3
0,test:l3:t1:prandomized:c0:i13,3,1.0505463166055051e-10,5,-0.014373779296875,cross_target,23,3
0,test:l3:t2:paligned:c20:i17,0,5.612179165837006e-09,0,-0.063568115234375,matched_order2,23,3
0,test:l3:t2:paligned:c20:i17,1,5.173465615371242e-05,0,-3.4318714141845703,matched_order2,23,3
0,test:l3:t2:paligned:c20:i17,2,8.605985613030498e-08,0,-0.31994056701660156,matched_order2,23,3
-1,test:l3:t2:paligned:c20:i17,3,0.22152090072631836,0,-12.114843368530273,matched_order2,23,3
0,test:l3:t2:paligned:c20:i17,0,3.3716059988364577e-07,1,-0.5589427947998047,matched_order2,23,3
0,test:l3:t2:paligned:c20:i17,1,4.320298785387422e-09,1,-0.05603599548339844,matched_order2,23,3
0,test:l3:t2:paligned:c20:i17,2,8.571387866140867e-08,1,0.38065338134765625,matched_order2,23,3
-1,test:l3:t2:paligned:c20:i17,3,0.6931201219558716,1,-24.52022933959961,matched_order2,23,3
0,test:l3:t2:paligned:c20:i17,0,0.0541551448404789,2,-10.320791244506836,matched_order2,23,3
0,test:l3:t2:paligned:c20:i17,1,5.975508088340575e-09,2,0.0930633544921875,matched_order2,23,3
0,test:l3:t2:paligned:c20:i17,2,9.334910373581806e-07,2,-0.903533935546875,matched_order2,23,3
0,test:l3:t2:paligned:c20:i17,3,3.6266214920033235e-08,2,0.23911285400390625,matched_order2,23,3
0,test:l3:t2:paligned:c20:i17,0,4.248002483109303e-08,3,-0.22987937927246094,matched_order2,23,3
0,test:l3:t2:paligned:c20:i17,1,1.0309086917459354e-10,3,0.012018203735351562,matched_order2,23,3
0,test:l3:t2:paligned:c20:i17,2,1.94814475662497e-08,3,0.1718883514404297,matched_order2,23,3
0,test:l3:t2:paligned:c20:i17,3,1.1590053361487662e-09,3,-0.03987693786621094,matched_order2,23,3
0,test:l3:t2:paligned:c20:i17,0,1.7807764152166783e-09,4,0.05035400390625,matched_order2,23,3
0,test:l3:t2:paligned:c20:i17,1,4.2937564614931034e-10,4,-0.017179489135742188,matched_order2,23,3
0,test:l3:t2:paligned:c20:i17,2,1.9889689895080664e-10,4,0.016643524169921875,matched_order2,23,3
0,test:l3:t2:paligned:c20:i17,3,4.370948047949241e-12,4,0.001865386962890625,matched_order2,23,3
0,test:l3:t2:paligned:c20:i17,0,8.22808488010196e-12,5,-0.00255584716796875,matched_order2,23,3
0,test:l3:t2:paligned:c20:i17,1,1.390247916788212e-10,5,0.013885498046875,matched_order2,23,3
0,test:l3:t2:paligned:c20:i17,2,7.606537621995813e-10,5,0.0323333740234375,matched_order2,23,3
0,test:l3:t2:paligned:c20:i17,3,1.0274909811869293e-09,5,0.038227081298828125,matched_order2,23,3
0,test:l3:t2:paligned:c20:i17,0,1.5491252725041704e-08,0,0.14603042602539062,unrelated_same_semantic_target,23,3
0,test:l3:t2:paligned:c20:i17,1,1.5190703379630577e-05,0,-2.4126129150390625,unrelated_same_semantic_target,23,3
0,test:l3:t2:paligned:c20:i17,2,1.1659466281344066e-08,0,-0.11809921264648438,unrelated_same_semantic_target,23,3
0,test:l3:t2:paligned:c20:i17,3,0.01480994001030922,0,-8.948392868041992,unrelated_same_semantic_target,23,3
0,test:l3:t2:paligned:c20:i17,0,1.2215210176691471e-08,1,-0.08448028564453125,unrelated_same_semantic_target,23,3
0,test:l3:t2:paligned:c20:i17,1,0.21037977933883667,1,-12.033699035644531,unrelated_same_semantic_target,23,3
0,test:l3:t2:paligned:c20:i17,2,0.0018576711881905794,1,-6.856697082519531,unrelated_same_semantic_target,23,3
-1,test:l3:t2:paligned:c20:i17,3,0.6931408047676086,1,-26.156251907348633,unrelated_same_semantic_target,23,3
0,test:l3:t2:paligned:c20:i17,0,0.0005632902029901743,2,-5.679559707641602,unrelated_same_semantic_target,23,3
0,test:l3:t2:paligned:c20:i17,1,5.3942891099723056e-05,2,-3.488954544067383,unrelated_same_semantic_target,23,3
0,test:l3:t2:paligned:c20:i17,2,3.1888475859886967e-08,2,0.2090911865234375,unrelated_same_semantic_target,23,3
0,test:l3:t2:paligned:c20:i17,3,1.1126949175377376e-06,2,-0.9770793914794922,unrelated_same_semantic_target,23,3
0,test:l3:t2:paligned:c20:i17,0,2.274068151564279e-07,3,-0.49793052673339844,unrelated_same_semantic_target,23,3
