cell_id,condition,episodes,example_id,family,heads,layers,mappings,margin,mlp_ratio,pairs,probability,rank,regime,seed,target,top1,vocabulary,width
C2_sa_ff_L2_W64_H2_S11,correct,256,25,sa_ff,2,2,fresh-random,10.485614776611328,2,3,0.9999712705612183,1,C2,11,4,1,4,64
C2_sa_ff_L2_W64_H2_S11,none,256,25,sa_ff,2,2,fresh-random,17.336509704589844,2,3,1.0,1,C2,11,4,1,4,64
C2_sa_ff_L2_W64_H2_S11,shuffled_pairings,256,25,sa_ff,2,2,fresh-random,-8.300603866577148,2,3,0.0002481629198882729,3,C2,11,4,0,4,64
C2_sa_ff_L2_W64_H2_S11,shuffled_order,256,25,sa_ff,2,2,fresh-random,13.68982219696045,2,3,0.9999978542327881,1,C2,11,4,1,4,64
C2_sa_ff_L2_W64_H2_S11,wrong_query,256,25,sa_ff,2,2,fresh-random,-14.592342376708984,2,3,4.5986027430444665e-07,2,C2,11,4,0,4,64
C2_sa_ff_L2_W64_H2_S11,correct,256,26,sa_ff,2,2,fresh-random,13.74726676940918,2,3,0.9999983310699463,1,C2,11,4,1,4,64
C2_sa_ff_L2_W64_H2_S11,none,256,26,sa_ff,2,2,fresh-random,0.5796604156494141,2,3,0.6409850716590881,1,C2,11,4,1,4,64
C2_sa_ff_L2_W64_H2_S11,shuffled_pairings,256,26,sa_ff,2,2,fresh-random,-24.2363224029541,2,3,2.963936387989641e-11,4,C2,11,4,0,4,64
C2_sa_ff_L2_W64_H2_S11,shuffled_order,256,26,sa_ff,2,2,fresh-random,12.831368446350098,2,3,0.9999961853027344,1,C2,11,4,1,4,64
C2_sa_ff_L2_W64_H2_S11,wrong_query,256,26,sa_ff,2,2,fresh-random,-33.421478271484375,2,3,3.056587211594107e-15,3,C2,11,4,0,4,64
C2_sa_ff_L2_W64_H2_S11,correct,256,27,sa_ff,2,2,fresh-random,20.361835479736328,2,3,1.0,1,C2,11,3,1,4,64
C2_sa_ff_L2_W64_H2_S11,none,256,27,sa_ff,2,2,fresh-random,4.792890548706055,2,3,0.991779625415802,1,C2,11,3,1,4,64
C2_sa_ff_L2_W64_H2_S11,shuffled_pairings,256,27,sa_ff,2,2,fresh-random,-5.6582794189453125,2,3,0.003452921751886606,3,C2,11,3,0,4,64
C2_sa_ff_L2_W64_H2_S11,shuffled_order,256,27,sa_ff,2,2,fresh-random,20.361835479736328,2,3,1.0,1,C2,11,3,1,4,64
C2_sa_ff_L2_W64_H2_S11,wrong_query,256,27,sa_ff,2,2,fresh-random,-31.04241180419922,2,3,3.299507409372342e-14,7,C2,11,3,0,4,64
C2_sa_ff_L2_W64_H2_S11,correct,256,28,sa_ff,2,2,fresh-random,12.286088943481445,2,3,0.9999933242797852,1,C2,11,3,1,4,64
C2_sa_ff_L2_W64_H2_S11,none,256,28,sa_ff,2,2,fresh-random,-26.043487548828125,2,3,4.8916647642227584e-12,3,C2,11,3,0,4,64
C2_sa_ff_L2_W64_H2_S11,shuffled_pairings,256,28,sa_ff,2,2,fresh-random,-5.565496444702148,2,3,0.0038130651228129864,2,C2,11,3,0,4,64
C2_sa_ff_L2_W64_H2_S11,shuffled_order,256,28,sa_ff,2,2,fresh-random,19.29530143737793,2,3,1.0,1,C2,11,3,1,4,64
C2_sa_ff_L2_W64_H2_S11,wrong_query,256,28,sa_ff,2,2,fresh-random,-13.32967472076416,2,3,1.625528284421307e-06,2,C2,11,3,0,4,64
