dependency_span,family_id,final_margin,model_depth,model_seed,model_type,model_width,nuisance_count,parameter_count,predictive_order,raw_length,span_mode,top1_correct,training_budget,training_steps
2,"p2:(1, 2):10",3.5141067504882812,24,11,transformer,64,2,814720,2,2,contiguous,1,1,400
2,"p2:(1, 3):11",6.716976165771484,24,11,transformer,64,2,814720,2,2,contiguous,1,1,400
2,"p2:(2, 0):12",4.377281188964844,24,11,transformer,64,2,814720,2,2,contiguous,1,1,400
2,"p2:(3, 0):13",2.787541389465332,24,11,transformer,64,2,814720,2,2,contiguous,1,1,400
2,"p2:(3, 1):14",4.716938018798828,24,11,transformer,64,2,814720,2,2,contiguous,1,1,400
2,"p2:(1, 0):15",6.3588151931762695,24,11,transformer,64,2,814720,2,2,contiguous,1,1,400
2,"p2:(1, 1):0",5.523290634155273,24,11,transformer,64,4,814720,2,2,contiguous,1,1,400
2,"p2:(2, 3):1",4.254739761352539,24,11,transformer,64,4,814720,2,2,contiguous,1,1,400
2,"p2:(2, 2):2",3.6533966064453125,24,11,transformer,64,4,814720,2,2,contiguous,1,1,400
2,"p2:(1, 2):3",2.7157669067382812,24,11,transformer,64,4,814720,2,2,contiguous,1,1,400
2,"p2:(2, 0):4",6.515619277954102,24,11,transformer,64,4,814720,2,2,contiguous,1,1,400
2,"p2:(0, 0):5",6.063177108764648,24,11,transformer,64,4,814720,2,2,contiguous,1,1,400
2,"p2:(2, 3):6",4.189558029174805,24,11,transformer,64,4,814720,2,2,contiguous,1,1,400
2,"p2:(3, 1):7",4.92327880859375,24,11,transformer,64,4,814720,2,2,contiguous,1,1,400
2,"p2:(3, 2):8",9.006388664245605,24,11,transformer,64,4,814720,2,2,contiguous,1,1,400
2,"p2:(0, 0):9",6.000095367431641,24,11,transformer,64,4,814720,2,2,contiguous,1,1,400
2,"p2:(1, 2):10",2.180624008178711,24,11,transformer,64,4,814720,2,2,contiguous,1,1,400
2,"p2:(1, 3):11",6.749610900878906,24,11,transformer,64,4,814720,2,2,contiguous,1,1,400
2,"p2:(2, 0):12",4.1201629638671875,24,11,transformer,64,4,814720,2,2,contiguous,1,1,400
2,"p2:(3, 0):13",2.8244094848632812,24,11,transformer,64,4,814720,2,2,contiguous,1,1,400
2,"p2:(3, 1):14",4.960292816162109,24,11,transformer,64,4,814720,2,2,contiguous,1,1,400
2,"p2:(1, 0):15",5.94849967956543,24,11,transformer,64,4,814720,2,2,contiguous,1,1,400
2,"p2:(1, 1):0",5.428800582885742,24,11,transformer,64,8,814720,2,2,contiguous,1,1,400
2,"p2:(2, 3):1",4.172122001647949,24,11,transformer,64,8,814720,2,2,contiguous,1,1,400
2,"p2:(2, 2):2",3.280668258666992,24,11,transformer,64,8,814720,2,2,contiguous,1,1,400
2,"p2:(1, 2):3",2.2466793060302734,24,11,transformer,64,8,814720,2,2,contiguous,1,1,400
2,"p2:(2, 0):4",6.517061233520508,24,11,transformer,64,8,814720,2,2,contiguous,1,1,400
2,"p2:(0, 0):5",5.770895004272461,24,11,transformer,64,8,814720,2,2,contiguous,1,1,400
2,"p2:(2, 3):6",4.481563568115234,24,11,transformer,64,8,814720,2,2,contiguous,1,1,400
2,"p2:(3, 1):7",5.300956726074219,24,11,transformer,64,8,814720,2,2,contiguous,1,1,400
2,"p2:(3, 2):8",8.974839210510254,24,11,transformer,64,8,814720,2,2,contiguous,1,1,400
2,"p2:(0, 0):9",5.36870002746582,24,11,transformer,64,8,814720,2,2,contiguous,1,1,400
2,"p2:(1, 2):10",2.652459144592285,24,11,transformer,64,8,814720,2,2,contiguous,1,1,400
2,"p2:(1, 3):11",6.799428939819336,24,11,transformer,64,8,814720,2,2,contiguous,1,1,400
2,"p2:(2, 0):12",6.220823287963867,24,11,transformer,64,8,814720,2,2,contiguous,1,1,400
2,"p2:(3, 0):13",4.939014434814453,24,11,transformer,64,8,814720,2,2,contiguous,1,1,400
2,"p2:(3, 1):14",5.040840148925781,24,11,transformer,64,8,814720,2,2,contiguous,1,1,400
2,"p2:(1, 0):15",6.543455123901367,24,11,transformer,64,8,814720,2,2,contiguous,1,1,400
3,"p2:(1, 1):0",5.468648910522461,24,11,transformer,64,0,814720,2,2,moderate,1,1,400
3,"p2:(2, 3):1",3.3678417205810547,24,11,transformer,64,0,814720,2,2,moderate,1,1,400
3,"p2:(2, 2):2",3.2013912200927734,24,11,transformer,64,0,814720,2,2,moderate,1,1,400
3,"p2:(1, 2):3",2.5413475036621094,24,11,transformer,64,0,814720,2,2,moderate,1,1,400
3,"p2:(2, 0):4",7.271860122680664,24,11,transformer,64,0,814720,2,2,moderate,1,1,400
3,"p2:(0, 0):5",5.310907363891602,24,11,transformer,64,0,814720,2,2,moderate,1,1,400
3,"p2:(2, 3):6",3.3678417205810547,24,11,transformer,64,0,814720,2,2,moderate,1,1,400
3,"p2:(3, 1):7",4.810791015625,24,11,transformer,64,0,814720,2,2,moderate,1,1,400
3,"p2:(3, 2):8",9.515514373779297,24,11,transformer,64,0,814720,2,2,moderate,1,1,400
3,"p2:(0, 0):9",5.310907363891602,24,11,transformer,64,0,814720,2,2,moderate,1,1,400
3,"p2:(1, 2):10",2.5413475036621094,24,11,transformer,64,0,814720,2,2,moderate,1,1,400
3,"p2:(1, 3):11",6.781929969787598,24,11,transformer,64,0,814720,2,2,moderate,1,1,400
3,"p2:(2, 0):12",7.271860122680664,24,11,transformer,64,0,814720,2,2,moderate,1,1,400
3,"p2:(3, 0):13",5.028205871582031,24,11,transformer,64,0,814720,2,2,moderate,1,1,400
3,"p2:(3, 1):14",4.810791015625,24,11,transformer,64,0,814720,2,2,moderate,1,1,400
3,"p2:(1, 0):15",4.928947448730469,24,11,transformer,64,0,814720,2,2,moderate,1,1,400
3,"p2:(1, 1):0",5.444826126098633,24,11,transformer,64,2,814720,2,2,moderate,1,1,400
3,"p2:(2, 3):1",3.2865352630615234,24,11,transformer,64,2,814720,2,2,moderate,1,1,400
3,"p2:(2, 2):2",2.9497547149658203,24,11,transformer,64,2,814720,2,2,moderate,1,1,400
3,"p2:(1, 2):3",2.305105209350586,24,11,transformer,64,2,814720,2,2,moderate,1,1,400
3,"p2:(2, 0):4",7.247705459594727,24,11,transformer,64,2,814720,2,2,moderate,1,1,400
3,"p2:(0, 0):5",6.855001449584961,24,11,transformer,64,2,814720,2,2,moderate,1,1,400
3,"p2:(2, 3):6",3.250661849975586,24,11,transformer,64,2,814720,2,2,moderate,1,1,400
3,"p2:(3, 1):7",4.78173828125,24,11,transformer,64,2,814720,2,2,moderate,1,1,400
3,"p2:(3, 2):8",9.59895133972168,24,11,transformer,64,2,814720,2,2,moderate,1,1,400
3,"p2:(0, 0):9",6.182182312011719,24,11,transformer,64,2,814720,2,2,moderate,1,1,400
3,"p2:(1, 2):10",2.5986175537109375,24,11,transformer,64,2,814720,2,2,moderate,1,1,400
3,"p2:(1, 3):11",6.658605575561523,24,11,transformer,64,2,814720,2,2,moderate,1,1,400
3,"p2:(2, 0):12",6.905498504638672,24,11,transformer,64,2,814720,2,2,moderate,1,1,400
3,"p2:(3, 0):13",5.078433990478516,24,11,transformer,64,2,814720,2,2,moderate,1,1,400
3,"p2:(3, 1):14",5.13847541809082,24,11,transformer,64,2,814720,2,2,moderate,1,1,400
3,"p2:(1, 0):15",5.120486259460449,24,11,transformer,64,2,814720,2,2,moderate,1,1,400
3,"p2:(1, 1):0",4.567832946777344,24,11,transformer,64,4,814720,2,2,moderate,1,1,400
3,"p2:(2, 3):1",3.565134048461914,24,11,transformer,64,4,814720,2,2,moderate,1,1,400
3,"p2:(2, 2):2",3.271455764770508,24,11,transformer,64,4,814720,2,2,moderate,1,1,400
3,"p2:(1, 2):3",2.581165313720703,24,11,transformer,64,4,814720,2,2,moderate,1,1,400
3,"p2:(2, 0):4",7.6169633865356445,24,11,transformer,64,4,814720,2,2,moderate,1,1,400
3,"p2:(0, 0):5",6.711118698120117,24,11,transformer,64,4,814720,2,2,moderate,1,1,400
3,"p2:(2, 3):6",3.3272132873535156,24,11,transformer,64,4,814720,2,2,moderate,1,1,400
3,"p2:(3, 1):7",5.081453323364258,24,11,transformer,64,4,814720,2,2,moderate,1,1,400
3,"p2:(3, 2):8",9.593345642089844,24,11,transformer,64,4,814720,2,2,moderate,1,1,400
3,"p2:(0, 0):9",6.341933250427246,24,11,transformer,64,4,814720,2,2,moderate,1,1,400
3,"p2:(1, 2):10",2.791309356689453,24,11,transformer,64,4,814720,2,2,moderate,1,1,400
3,"p2:(1, 3):11",6.1710205078125,24,11,transformer,64,4,814720,2,2,moderate,1,1,400
3,"p2:(2, 0):12",5.936986923217773,24,11,transformer,64,4,814720,2,2,moderate,1,1,400
3,"p2:(3, 0):13",5.300451278686523,24,11,transformer,64,4,814720,2,2,moderate,1,1,400
3,"p2:(3, 1):14",4.951749801635742,24,11,transformer,64,4,814720,2,2,moderate,1,1,400
3,"p2:(1, 0):15",5.204524993896484,24,11,transformer,64,4,814720,2,2,moderate,1,1,400
3,"p2:(1, 1):0",4.902797698974609,24,11,transformer,64,8,814720,2,2,moderate,1,1,400
3,"p2:(2, 3):1",3.205974578857422,24,11,transformer,64,8,814720,2,2,moderate,1,1,400
3,"p2:(2, 2):2",3.0846481323242188,24,11,transformer,64,8,814720,2,2,moderate,1,1,400
3,"p2:(1, 2):3",2.952495574951172,24,11,transformer,64,8,814720,2,2,moderate,1,1,400
3,"p2:(2, 0):4",7.610259056091309,24,11,transformer,64,8,814720,2,2,moderate,1,1,400
3,"p2:(0, 0):5",6.411409378051758,24,11,transformer,64,8,814720,2,2,moderate,1,1,400
3,"p2:(2, 3):6",3.217090606689453,24,11,transformer,64,8,814720,2,2,moderate,1,1,400
3,"p2:(3, 1):7",4.7174224853515625,24,11,transformer,64,8,814720,2,2,moderate,1,1,400
3,"p2:(3, 2):8",9.744565963745117,24,11,transformer,64,8,814720,2,2,moderate,1,1,400
3,"p2:(0, 0):9",6.019425392150879,24,11,transformer,64,8,814720,2,2,moderate,1,1,400
3,"p2:(1, 2):10",2.7008895874023438,24,11,transformer,64,8,814720,2,2,moderate,1,1,400
3,"p2:(1, 3):11",6.327112197875977,24,11,transformer,64,8,814720,2,2,moderate,1,1,400
3,"p2:(2, 0):12",7.2125244140625,24,11,transformer,64,8,814720,2,2,moderate,1,1,400
3,"p2:(3, 0):13",5.798154830932617,24,11,transformer,64,8,814720,2,2,moderate,1,1,400
3,"p2:(3, 1):14",5.127622604370117,24,11,transformer,64,8,814720,2,2,moderate,1,1,400
3,"p2:(1, 0):15",5.033979415893555,24,11,transformer,64,8,814720,2,2,moderate,1,1,400
4,"p2:(1, 1):0",4.887418746948242,24,11,transformer,64,0,814720,2,2,large,1,1,400
4,"p2:(2, 3):1",5.843746185302734,24,11,transformer,64,0,814720,2,2,large,1,1,400
4,"p2:(2, 2):2",0.9499549865722656,24,11,transformer,64,0,814720,2,2,large,1,1,400
4,"p2:(1, 2):3",3.5011043548583984,24,11,transformer,64,0,814720,2,2,large,1,1,400
4,"p2:(2, 0):4",8.248370170593262,24,11,transformer,64,0,814720,2,2,large,1,1,400
4,"p2:(0, 0):5",4.994194984436035,24,11,transformer,64,0,814720,2,2,large,1,1,400
4,"p2:(2, 3):6",5.843746185302734,24,11,transformer,64,0,814720,2,2,large,1,1,400
4,"p2:(3, 1):7",6.566659927368164,24,11,transformer,64,0,814720,2,2,large,1,1,400
4,"p2:(3, 2):8",11.89545726776123,24,11,transformer,64,0,814720,2,2,large,1,1,400
4,"p2:(0, 0):9",4.994194984436035,24,11,transformer,64,0,814720,2,2,large,1,1,400
4,"p2:(1, 2):10",3.5011043548583984,24,11,transformer,64,0,814720,2,2,large,1,1,400
4,"p2:(1, 3):11",8.083511352539062,24,11,transformer,64,0,814720,2,2,large,1,1,400
4,"p2:(2, 0):12",8.248370170593262,24,11,transformer,64,0,814720,2,2,large,1,1,400
4,"p2:(3, 0):13",7.064582824707031,24,11,transformer,64,0,814720,2,2,large,1,1,400
4,"p2:(3, 1):14",6.566659927368164,24,11,transformer,64,0,814720,2,2,large,1,1,400
4,"p2:(1, 0):15",9.07961654663086,24,11,transformer,64,0,814720,2,2,large,1,1,400
4,"p2:(1, 1):0",5.099142074584961,24,11,transformer,64,2,814720,2,2,large,1,1,400
4,"p2:(2, 3):1",5.849525451660156,24,11,transformer,64,2,814720,2,2,large,1,1,400
4,"p2:(2, 2):2",1.0842819213867188,24,11,transformer,64,2,814720,2,2,large,1,1,400
4,"p2:(1, 2):3",3.532247543334961,24,11,transformer,64,2,814720,2,2,large,1,1,400
4,"p2:(2, 0):4",8.45687484741211,24,11,transformer,64,2,814720,2,2,large,1,1,400
4,"p2:(0, 0):5",5.694143295288086,24,11,transformer,64,2,814720,2,2,large,1,1,400
4,"p2:(2, 3):6",5.854484558105469,24,11,transformer,64,2,814720,2,2,large,1,1,400
4,"p2:(3, 1):7",6.808310508728027,24,11,transformer,64,2,814720,2,2,large,1,1,400
4,"p2:(3, 2):8",11.967744827270508,24,11,transformer,64,2,814720,2,2,large,1,1,400
4,"p2:(0, 0):9",5.066709518432617,24,11,transformer,64,2,814720,2,2,large,1,1,400
4,"p2:(1, 2):10",3.2774906158447266,24,11,transformer,64,2,814720,2,2,large,1,1,400
4,"p2:(1, 3):11",8.325472831726074,24,11,transformer,64,2,814720,2,2,large,1,1,400
4,"p2:(2, 0):12",7.446260452270508,24,11,transformer,64,2,814720,2,2,large,1,1,400
4,"p2:(3, 0):13",7.898165702819824,24,11,transformer,64,2,814720,2,2,large,1,1,400
4,"p2:(3, 1):14",6.585448265075684,24,11,transformer,64,2,814720,2,2,large,1,1,400
4,"p2:(1, 0):15",9.738503456115723,24,11,transformer,64,2,814720,2,2,large,1,1,400
4,"p2:(1, 1):0",5.209680557250977,24,11,transformer,64,4,814720,2,2,large,1,1,400
4,"p2:(2, 3):1",5.905182838439941,24,11,transformer,64,4,814720,2,2,large,1,1,400
4,"p2:(2, 2):2",0.8525581359863281,24,11,transformer,64,4,814720,2,2,large,1,1,400
4,"p2:(1, 2):3",3.582395553588867,24,11,transformer,64,4,814720,2,2,large,1,1,400
4,"p2:(2, 0):4",8.071615219116211,24,11,transformer,64,4,814720,2,2,large,1,1,400
4,"p2:(0, 0):5",5.695390701293945,24,11,transformer,64,4,814720,2,2,large,1,1,400
4,"p2:(2, 3):6",5.819918632507324,24,11,transformer,64,4,814720,2,2,large,1,1,400
4,"p2:(3, 1):7",6.678199768066406,24,11,transformer,64,4,814720,2,2,large,1,1,400
4,"p2:(3, 2):8",12.130940437316895,24,11,transformer,64,4,814720,2,2,large,1,1,400
4,"p2:(0, 0):9",5.099790573120117,24,11,transformer,64,4,814720,2,2,large,1,1,400
4,"p2:(1, 2):10",3.6898555755615234,24,11,transformer,64,4,814720,2,2,large,1,1,400
4,"p2:(1, 3):11",8.246174812316895,24,11,transformer,64,4,814720,2,2,large,1,1,400
4,"p2:(2, 0):12",6.256092071533203,24,11,transformer,64,4,814720,2,2,large,1,1,400
4,"p2:(3, 0):13",9.736385345458984,24,11,transformer,64,4,814720,2,2,large,1,1,400
4,"p2:(3, 1):14",6.960107803344727,24,11,transformer,64,4,814720,2,2,large,1,1,400
4,"p2:(1, 0):15",9.488264083862305,24,11,transformer,64,4,814720,2,2,large,1,1,400
4,"p2:(1, 1):0",4.919776916503906,24,11,transformer,64,8,814720,2,2,large,1,1,400
4,"p2:(2, 3):1",5.902257919311523,24,11,transformer,64,8,814720,2,2,large,1,1,400
4,"p2:(2, 2):2",0.7689247131347656,24,11,transformer,64,8,814720,2,2,large,1,1,400
4,"p2:(1, 2):3",3.4234161376953125,24,11,transformer,64,8,814720,2,2,large,1,1,400
4,"p2:(2, 0):4",8.50654411315918,24,11,transformer,64,8,814720,2,2,large,1,1,400
4,"p2:(0, 0):5",5.9598541259765625,24,11,transformer,64,8,814720,2,2,large,1,1,400
4,"p2:(2, 3):6",5.820520401000977,24,11,transformer,64,8,814720,2,2,large,1,1,400
4,"p2:(3, 1):7",6.267843246459961,24,11,transformer,64,8,814720,2,2,large,1,1,400
4,"p2:(3, 2):8",12.779502868652344,24,11,transformer,64,8,814720,2,2,large,1,1,400
4,"p2:(0, 0):9",5.1425933837890625,24,11,transformer,64,8,814720,2,2,large,1,1,400
4,"p2:(1, 2):10",3.4596023559570312,24,11,transformer,64,8,814720,2,2,large,1,1,400
4,"p2:(1, 3):11",8.161506652832031,24,11,transformer,64,8,814720,2,2,large,1,1,400
4,"p2:(2, 0):12",7.487955093383789,24,11,transformer,64,8,814720,2,2,large,1,1,400
4,"p2:(3, 0):13",7.237822532653809,24,11,transformer,64,8,814720,2,2,large,1,1,400
4,"p2:(3, 1):14",6.917119979858398,24,11,transformer,64,8,814720,2,2,large,1,1,400
4,"p2:(1, 0):15",9.8261079788208,24,11,transformer,64,8,814720,2,2,large,1,1,400
2,"p2:(1, 1):0",3.7248191833496094,24,11,transformer,64,0,814720,2,4,contiguous,1,1,400
2,"p2:(2, 3):1",5.439962387084961,24,11,transformer,64,0,814720,2,4,contiguous,1,1,400
2,"p2:(2, 2):2",0.037319183349609375,24,11,transformer,64,0,814720,2,4,contiguous,1,1,400
2,"p2:(1, 2):3",4.455406188964844,24,11,transformer,64,0,814720,2,4,contiguous,1,1,400
2,"p2:(2, 0):4",8.208932876586914,24,11,transformer,64,0,814720,2,4,contiguous,1,1,400
2,"p2:(0, 0):5",4.990886688232422,24,11,transformer,64,0,814720,2,4,contiguous,1,1,400
2,"p2:(2, 3):6",5.439962387084961,24,11,transformer,64,0,814720,2,4,contiguous,1,1,400
2,"p2:(3, 1):7",6.483634948730469,24,11,transformer,64,0,814720,2,4,contiguous,1,1,400
2,"p2:(3, 2):8",13.453893661499023,24,11,transformer,64,0,814720,2,4,contiguous,1,1,400
2,"p2:(0, 0):9",4.990886688232422,24,11,transformer,64,0,814720,2,4,contiguous,1,1,400
2,"p2:(1, 2):10",4.455406188964844,24,11,transformer,64,0,814720,2,4,contiguous,1,1,400
2,"p2:(1, 3):11",8.257908821105957,24,11,transformer,64,0,814720,2,4,contiguous,1,1,400
2,"p2:(2, 0):12",8.208932876586914,24,11,transformer,64,0,814720,2,4,contiguous,1,1,400
2,"p2:(3, 0):13",7.155696868896484,24,11,transformer,64,0,814720,2,4,contiguous,1,1,400
2,"p2:(3, 1):14",6.483634948730469,24,11,transformer,64,0,814720,2,4,contiguous,1,1,400
2,"p2:(1, 0):15",9.485492706298828,24,11,transformer,64,0,814720,2,4,contiguous,1,1,400
2,"p2:(1, 1):0",4.203022003173828,24,11,transformer,64,2,814720,2,4,contiguous,1,1,400
2,"p2:(2, 3):1",5.452056884765625,24,11,transformer,64,2,814720,2,4,contiguous,1,1,400
2,"p2:(2, 2):2",0.019746780395507812,24,11,transformer,64,2,814720,2,4,contiguous,1,1,400
2,"p2:(1, 2):3",4.3954620361328125,24,11,transformer,64,2,814720,2,4,contiguous,1,1,400
2,"p2:(2, 0):4",8.387177467346191,24,11,transformer,64,2,814720,2,4,contiguous,1,1,400
2,"p2:(0, 0):5",5.843700408935547,24,11,transformer,64,2,814720,2,4,contiguous,1,1,400
2,"p2:(2, 3):6",5.4276275634765625,24,11,transformer,64,2,814720,2,4,contiguous,1,1,400
2,"p2:(3, 1):7",6.62626838684082,24,11,transformer,64,2,814720,2,4,contiguous,1,1,400
2,"p2:(3, 2):8",13.361335754394531,24,11,transformer,64,2,814720,2,4,contiguous,1,1,400
2,"p2:(0, 0):9",5.14600944519043,24,11,transformer,64,2,814720,2,4,contiguous,1,1,400
2,"p2:(1, 2):10",4.177919387817383,24,11,transformer,64,2,814720,2,4,contiguous,1,1,400
2,"p2:(1, 3):11",8.290349006652832,24,11,transformer,64,2,814720,2,4,contiguous,1,1,400
2,"p2:(2, 0):12",7.426120758056641,24,11,transformer,64,2,814720,2,4,contiguous,1,1,400
2,"p2:(3, 0):13",8.007539749145508,24,11,transformer,64,2,814720,2,4,contiguous,1,1,400
2,"p2:(3, 1):14",6.552774429321289,24,11,transformer,64,2,814720,2,4,contiguous,1,1,400
2,"p2:(1, 0):15",9.801582336425781,24,11,transformer,64,2,814720,2,4,contiguous,1,1,400
2,"p2:(1, 1):0",4.436862945556641,24,11,transformer,64,4,814720,2,4,contiguous,1,1,400
2,"p2:(2, 3):1",5.817397117614746,24,11,transformer,64,4,814720,2,4,contiguous,1,1,400
2,"p2:(2, 2):2",-0.04892539978027344,24,11,transformer,64,4,814720,2,4,contiguous,0,1,400
2,"p2:(1, 2):3",4.441057205200195,24,11,transformer,64,4,814720,2,4,contiguous,1,1,400
2,"p2:(2, 0):4",8.076448440551758,24,11,transformer,64,4,814720,2,4,contiguous,1,1,400
2,"p2:(0, 0):5",5.732887268066406,24,11,transformer,64,4,814720,2,4,contiguous,1,1,400
2,"p2:(2, 3):6",5.399115562438965,24,11,transformer,64,4,814720,2,4,contiguous,1,1,400
2,"p2:(3, 1):7",6.903472900390625,24,11,transformer,64,4,814720,2,4,contiguous,1,1,400
2,"p2:(3, 2):8",13.450713157653809,24,11,transformer,64,4,814720,2,4,contiguous,1,1,400
2,"p2:(0, 0):9",5.2590742111206055,24,11,transformer,64,4,814720,2,4,contiguous,1,1,400
2,"p2:(1, 2):10",4.565267562866211,24,11,transformer,64,4,814720,2,4,contiguous,1,1,400
2,"p2:(1, 3):11",8.291606903076172,24,11,transformer,64,4,814720,2,4,contiguous,1,1,400
2,"p2:(2, 0):12",6.428974151611328,24,11,transformer,64,4,814720,2,4,contiguous,1,1,400
2,"p2:(3, 0):13",9.889934539794922,24,11,transformer,64,4,814720,2,4,contiguous,1,1,400
2,"p2:(3, 1):14",6.848066329956055,24,11,transformer,64,4,814720,2,4,contiguous,1,1,400
2,"p2:(1, 0):15",9.631519317626953,24,11,transformer,64,4,814720,2,4,contiguous,1,1,400
2,"p2:(1, 1):0",4.616321563720703,24,11,transformer,64,8,814720,2,4,contiguous,1,1,400
2,"p2:(2, 3):1",5.462488174438477,24,11,transformer,64,8,814720,2,4,contiguous,1,1,400
2,"p2:(2, 2):2",-0.233795166015625,24,11,transformer,64,8,814720,2,4,contiguous,0,1,400
2,"p2:(1, 2):3",4.963836669921875,24,11,transformer,64,8,814720,2,4,contiguous,1,1,400
2,"p2:(2, 0):4",8.493999481201172,24,11,transformer,64,8,814720,2,4,contiguous,1,1,400
2,"p2:(0, 0):5",6.066442489624023,24,11,transformer,64,8,814720,2,4,contiguous,1,1,400
2,"p2:(2, 3):6",5.365409851074219,24,11,transformer,64,8,814720,2,4,contiguous,1,1,400
2,"p2:(3, 1):7",6.09074592590332,24,11,transformer,64,8,814720,2,4,contiguous,1,1,400
2,"p2:(3, 2):8",11.534542083740234,24,11,transformer,64,8,814720,2,4,contiguous,1,1,400
2,"p2:(0, 0):9",5.141040802001953,24,11,transformer,64,8,814720,2,4,contiguous,1,1,400
2,"p2:(1, 2):10",4.281929016113281,24,11,transformer,64,8,814720,2,4,contiguous,1,1,400
2,"p2:(1, 3):11",8.18783187866211,24,11,transformer,64,8,814720,2,4,contiguous,1,1,400
2,"p2:(2, 0):12",7.473260879516602,24,11,transformer,64,8,814720,2,4,contiguous,1,1,400
2,"p2:(3, 0):13",7.470424652099609,24,11,transformer,64,8,814720,2,4,contiguous,1,1,400
2,"p2:(3, 1):14",6.559090614318848,24,11,transformer,64,8,814720,2,4,contiguous,1,1,400
2,"p2:(1, 0):15",9.716289520263672,24,11,transformer,64,8,814720,2,4,contiguous,1,1,400
3,"p2:(1, 1):0",3.9570045471191406,24,11,transformer,64,0,814720,2,4,moderate,1,1,400
3,"p2:(2, 3):1",4.34004020690918,24,11,transformer,64,0,814720,2,4,moderate,1,1,400
3,"p2:(2, 2):2",4.961997985839844,24,11,transformer,64,0,814720,2,4,moderate,1,1,400
3,"p2:(1, 2):3",4.216980934143066,24,11,transformer,64,0,814720,2,4,moderate,1,1,400
3,"p2:(2, 0):4",6.401363372802734,24,11,transformer,64,0,814720,2,4,moderate,1,1,400
3,"p2:(0, 0):5",2.659883499145508,24,11,transformer,64,0,814720,2,4,moderate,1,1,400
3,"p2:(2, 3):6",4.34004020690918,24,11,transformer,64,0,814720,2,4,moderate,1,1,400
3,"p2:(3, 1):7",5.269299507141113,24,11,transformer,64,0,814720,2,4,moderate,1,1,400
3,"p2:(3, 2):8",10.674766540527344,24,11,transformer,64,0,814720,2,4,moderate,1,1,400
3,"p2:(0, 0):9",2.659883499145508,24,11,transformer,64,0,814720,2,4,moderate,1,1,400
3,"p2:(1, 2):10",4.216980934143066,24,11,transformer,64,0,814720,2,4,moderate,1,1,400
3,"p2:(1, 3):11",6.148841857910156,24,11,transformer,64,0,814720,2,4,moderate,1,1,400
3,"p2:(2, 0):12",6.401363372802734,24,11,transformer,64,0,814720,2,4,moderate,1,1,400
3,"p2:(3, 0):13",2.73876953125,24,11,transformer,64,0,814720,2,4,moderate,1,1,400
3,"p2:(3, 1):14",5.269299507141113,24,11,transformer,64,0,814720,2,4,moderate,1,1,400
3,"p2:(1, 0):15",5.9649553298950195,24,11,transformer,64,0,814720,2,4,moderate,1,1,400
3,"p2:(1, 1):0",4.010845184326172,24,11,transformer,64,2,814720,2,4,moderate,1,1,400
3,"p2:(2, 3):1",4.416838645935059,24,11,transformer,64,2,814720,2,4,moderate,1,1,400
3,"p2:(2, 2):2",4.925958633422852,24,11,transformer,64,2,814720,2,4,moderate,1,1,400
3,"p2:(1, 2):3",4.153628349304199,24,11,transformer,64,2,814720,2,4,moderate,1,1,400
3,"p2:(2, 0):4",5.152639389038086,24,11,transformer,64,2,814720,2,4,moderate,1,1,400
3,"p2:(0, 0):5",0.7355213165283203,24,11,transformer,64,2,814720,2,4,moderate,1,1,400
3,"p2:(2, 3):6",4.289614677429199,24,11,transformer,64,2,814720,2,4,moderate,1,1,400
3,"p2:(3, 1):7",5.235447883605957,24,11,transformer,64,2,814720,2,4,moderate,1,1,400
3,"p2:(3, 2):8",10.21733570098877,24,11,transformer,64,2,814720,2,4,moderate,1,1,400
3,"p2:(0, 0):9",-0.09798431396484375,24,11,transformer,64,2,814720,2,4,moderate,0,1,400
3,"p2:(1, 2):10",4.281383514404297,24,11,transformer,64,2,814720,2,4,moderate,1,1,400
3,"p2:(1, 3):11",5.806798934936523,24,11,transformer,64,2,814720,2,4,moderate,1,1,400
3,"p2:(2, 0):12",3.991680145263672,24,11,transformer,64,2,814720,2,4,moderate,1,1,400
3,"p2:(3, 0):13",-0.6514396667480469,24,11,transformer,64,2,814720,2,4,moderate,0,1,400
3,"p2:(3, 1):14",5.560447692871094,24,11,transformer,64,2,814720,2,4,moderate,1,1,400
3,"p2:(1, 0):15",5.9389543533325195,24,11,transformer,64,2,814720,2,4,moderate,1,1,400
3,"p2:(1, 1):0",4.40397834777832,24,11,transformer,64,4,814720,2,4,moderate,1,1,400
3,"p2:(2, 3):1",4.409850120544434,24,11,transformer,64,4,814720,2,4,moderate,1,1,400
3,"p2:(2, 2):2",2.7576217651367188,24,11,transformer,64,4,814720,2,4,moderate,1,1,400
3,"p2:(1, 2):3",3.4371204376220703,24,11,transformer,64,4,814720,2,4,moderate,1,1,400
3,"p2:(2, 0):4",5.9621734619140625,24,11,transformer,64,4,814720,2,4,moderate,1,1,400
3,"p2:(0, 0):5",2.743499755859375,24,11,transformer,64,4,814720,2,4,moderate,1,1,400
3,"p2:(2, 3):6",4.193110466003418,24,11,transformer,64,4,814720,2,4,moderate,1,1,400
3,"p2:(3, 1):7",6.017148971557617,24,11,transformer,64,4,814720,2,4,moderate,1,1,400
3,"p2:(3, 2):8",11.069395065307617,24,11,transformer,64,4,814720,2,4,moderate,1,1,400
3,"p2:(0, 0):9",2.67254638671875,24,11,transformer,64,4,814720,2,4,moderate,1,1,400
