accuracy,accuracy_ci_high,accuracy_ci_low,dependency_span,mean_margin,model_depth,model_seed,model_width,n_families,nuisance_count,parameter_count,predictive_order,raw_length,span_mode,training_budget,training_steps
0.0625,0.1875,0.0,3,-0.2815277576446533,2,11,64,16,4,78336,3,3,contiguous,1,400
0.125,0.3125,0.0,3,-0.27216947078704834,2,11,64,16,8,78336,3,3,contiguous,1,400
0.375,0.625,0.125,5,-0.1601811647415161,2,11,64,16,0,78336,3,3,moderate,1,400
0.375,0.625,0.125,5,-0.15499532222747803,2,11,64,16,2,78336,3,3,moderate,1,400
0.3125,0.5625,0.125,5,-0.15102708339691162,2,11,64,16,4,78336,3,3,moderate,1,400
0.3125,0.5625,0.125,5,-0.1454317569732666,2,11,64,16,8,78336,3,3,moderate,1,400
0.1875,0.375,0.0,7,-0.32792389392852783,2,11,64,16,0,78336,3,3,large,1,400
0.1875,0.375,0.0,7,-0.3280200958251953,2,11,64,16,2,78336,3,3,large,1,400
0.1875,0.375,0.0,7,-0.32520925998687744,2,11,64,16,4,78336,3,3,large,1,400
0.1875,0.375,0.0,7,-0.33123695850372314,2,11,64,16,8,78336,3,3,large,1,400
0.25,0.5,0.0625,3,-0.30236756801605225,2,11,64,16,0,78336,3,6,contiguous,1,400
0.25,0.5,0.0625,3,-0.2999708652496338,2,11,64,16,2,78336,3,6,contiguous,1,400
0.25,0.5,0.0625,3,-0.3006507158279419,2,11,64,16,4,78336,3,6,contiguous,1,400
0.25,0.5,0.0625,3,-0.30954837799072266,2,11,64,16,8,78336,3,6,contiguous,1,400
0.25,0.5,0.0625,5,-0.34575891494750977,2,11,64,16,0,78336,3,6,moderate,1,400
0.25,0.4375,0.0625,5,-0.3469334840774536,2,11,64,16,2,78336,3,6,moderate,1,400
0.25,0.5,0.0625,5,-0.34656548500061035,2,11,64,16,4,78336,3,6,moderate,1,400
0.25,0.4375,0.0625,5,-0.3708912134170532,2,11,64,16,8,78336,3,6,moderate,1,400
0.4375,0.6875,0.1875,7,-0.20097875595092773,2,11,64,16,0,78336,3,6,large,1,400
0.375,0.625,0.125,7,-0.20071804523468018,2,11,64,16,2,78336,3,6,large,1,400
0.4375,0.6875,0.1875,7,-0.20683491230010986,2,11,64,16,4,78336,3,6,large,1,400
0.375,0.625,0.1859375000000001,7,-0.28205299377441406,2,11,64,16,8,78336,3,6,large,1,400
0.25,0.5,0.0625,3,-0.3247886896133423,2,11,64,16,0,78336,3,8,contiguous,1,400
0.25,0.4390624999999986,0.0625,3,-0.3233567476272583,2,11,64,16,2,78336,3,8,contiguous,1,400
0.25,0.5,0.0625,3,-0.31688857078552246,2,11,64,16,4,78336,3,8,contiguous,1,400
0.25,0.5,0.0625,3,-0.324100136756897,2,11,64,16,8,78336,3,8,contiguous,1,400
0.4375,0.6875,0.1875,5,-0.12638652324676514,2,11,64,16,0,78336,3,8,moderate,1,400
0.5,0.75,0.25,5,-0.12517356872558594,2,11,64,16,2,78336,3,8,moderate,1,400
0.5,0.75,0.25,5,-0.13150393962860107,2,11,64,16,4,78336,3,8,moderate,1,400
0.4375,0.6875,0.1875,5,-0.21005630493164062,2,11,64,16,8,78336,3,8,moderate,1,400
0.3125,0.5625,0.12343750000000009,7,-0.2846940755844116,2,11,64,16,0,78336,3,8,large,1,400
0.3125,0.5625,0.125,7,-0.2812931537628174,2,11,64,16,2,78336,3,8,large,1,400
0.3125,0.5625,0.0625,7,-0.2923518419265747,2,11,64,16,4,78336,3,8,large,1,400
0.25,0.5,0.0625,7,-0.340923547744751,2,11,64,16,8,78336,3,8,large,1,400
0.1875,0.375,0.0,4,-0.18884515762329102,2,11,64,16,0,78336,4,4,contiguous,1,400
0.1875,0.375,0.0,4,-0.1763913631439209,2,11,64,16,2,78336,4,4,contiguous,1,400
0.1875,0.375,0.0,4,-0.1767669916152954,2,11,64,16,4,78336,4,4,contiguous,1,400
0.1875,0.375,0.0,4,-0.18793845176696777,2,11,64,16,8,78336,4,4,contiguous,1,400
0.25,0.5,0.0625,7,-0.21412277221679688,2,11,64,16,0,78336,4,4,moderate,1,400
0.25,0.5,0.0625,7,-0.21308517456054688,2,11,64,16,2,78336,4,4,moderate,1,400
0.25,0.4375,0.0625,7,-0.21284914016723633,2,11,64,16,4,78336,4,4,moderate,1,400
0.25,0.5,0.0625,7,-0.2205190658569336,2,11,64,16,8,78336,4,4,moderate,1,400
0.3125,0.5625,0.125,10,-0.2175363302230835,2,11,64,16,0,78336,4,4,large,1,400
0.3125,0.5,0.125,10,-0.21317481994628906,2,11,64,16,2,78336,4,4,large,1,400
0.3125,0.5625,0.125,10,-0.22040557861328125,2,11,64,16,4,78336,4,4,large,1,400
0.3125,0.5625,0.12343750000000009,10,-0.23505771160125732,2,11,64,16,8,78336,4,4,large,1,400
0.1875,0.375,0.0,4,-0.23479020595550537,2,11,64,16,0,78336,4,6,contiguous,1,400
0.1875,0.375,0.0,4,-0.2342308759689331,2,11,64,16,2,78336,4,6,contiguous,1,400
0.1875,0.375,0.0,4,-0.23544955253601074,2,11,64,16,4,78336,4,6,contiguous,1,400
0.1875,0.375,0.0,4,-0.25015735626220703,2,11,64,16,8,78336,4,6,contiguous,1,400
0.1875,0.375,0.0,7,-0.20700812339782715,2,11,64,16,0,78336,4,6,moderate,1,400
0.1875,0.375,0.0,7,-0.20507562160491943,2,11,64,16,2,78336,4,6,moderate,1,400
0.1875,0.375,0.0,7,-0.21268582344055176,2,11,64,16,4,78336,4,6,moderate,1,400
0.1875,0.4375,0.0,7,-0.22439336776733398,2,11,64,16,8,78336,4,6,moderate,1,400
0.25,0.4375,0.0625,10,-0.1785207986831665,2,11,64,16,0,78336,4,6,large,1,400
0.25,0.4390624999999986,0.0625,10,-0.18157196044921875,2,11,64,16,2,78336,4,6,large,1,400
0.25,0.5,0.0625,10,-0.1849818229675293,2,11,64,16,4,78336,4,6,large,1,400
0.25,0.4390624999999986,0.0625,10,-0.19056010246276855,2,11,64,16,8,78336,4,6,large,1,400
0.3125,0.5625,0.0625,4,-0.2070941925048828,2,11,64,16,0,78336,4,8,contiguous,1,400
0.375,0.625,0.125,4,-0.20151042938232422,2,11,64,16,2,78336,4,8,contiguous,1,400
0.25,0.4375,0.0625,4,-0.20331895351409912,2,11,64,16,4,78336,4,8,contiguous,1,400
0.3125,0.5625,0.125,4,-0.21497595310211182,2,11,64,16,8,78336,4,8,contiguous,1,400
0.3125,0.5625,0.125,7,-0.1990950107574463,2,11,64,16,0,78336,4,8,moderate,1,400
0.3125,0.5625,0.125,7,-0.20132982730865479,2,11,64,16,2,78336,4,8,moderate,1,400
0.25,0.5,0.0625,7,-0.2019585371017456,2,11,64,16,4,78336,4,8,moderate,1,400
0.3125,0.5625,0.0625,7,-0.21154582500457764,2,11,64,16,8,78336,4,8,moderate,1,400
0.3125,0.5625,0.0625,10,-0.20741045475006104,2,11,64,16,0,78336,4,8,large,1,400
0.375,0.625,0.125,10,-0.20958542823791504,2,11,64,16,2,78336,4,8,large,1,400
0.3125,0.5625,0.125,10,-0.21268093585968018,2,11,64,16,4,78336,4,8,large,1,400
0.25,0.4390624999999986,0.0625,10,-0.21992218494415283,2,11,64,16,8,78336,4,8,large,1,400
0.125,0.3125,0.0,6,-0.28541839122772217,2,11,64,16,0,78336,6,6,contiguous,1,400
0.125,0.3125,0.0,6,-0.2896289825439453,2,11,64,16,2,78336,6,6,contiguous,1,400
0.125,0.3125,0.0,6,-0.29246413707733154,2,11,64,16,4,78336,6,6,contiguous,1,400
0.125,0.3125,0.0,6,-0.3071248531341553,2,11,64,16,8,78336,6,6,contiguous,1,400
0.125,0.3125,0.0,11,-0.2395796775817871,2,11,64,16,0,78336,6,6,moderate,1,400
0.125,0.3125,0.0,11,-0.24556398391723633,2,11,64,16,2,78336,6,6,moderate,1,400
0.125,0.3125,0.0,11,-0.2513941526412964,2,11,64,16,4,78336,6,6,moderate,1,400
0.125,0.3125,0.0,11,-0.2930879592895508,2,11,64,16,8,78336,6,6,moderate,1,400
0.25,0.4375,0.0625,16,-0.298137903213501,2,11,64,16,0,78336,6,6,large,1,400
0.25,0.4375,0.0625,16,-0.30379676818847656,2,11,64,16,2,78336,6,6,large,1,400
0.25,0.4375,0.0625,16,-0.3070657253265381,2,11,64,16,4,78336,6,6,large,1,400
0.25,0.5,0.0625,16,-0.32781755924224854,2,11,64,16,8,78336,6,6,large,1,400
0.25,0.5,0.0625,6,-0.3390575647354126,2,11,64,16,0,78336,6,8,contiguous,1,400
0.25,0.5,0.0625,6,-0.3388749361038208,2,11,64,16,2,78336,6,8,contiguous,1,400
0.25,0.4375,0.0625,6,-0.3370802402496338,2,11,64,16,4,78336,6,8,contiguous,1,400
0.125,0.3125,0.0,6,-0.3594090938568115,2,11,64,16,8,78336,6,8,contiguous,1,400
0.125,0.3125,0.0,11,-0.21080434322357178,2,11,64,16,0,78336,6,8,moderate,1,400
0.125,0.3125,0.0,11,-0.21264255046844482,2,11,64,16,2,78336,6,8,moderate,1,400
0.125,0.3125,0.0,11,-0.22827434539794922,2,11,64,16,4,78336,6,8,moderate,1,400
0.125,0.3125,0.0,11,-0.22231221199035645,2,11,64,16,8,78336,6,8,moderate,1,400
0.25,0.5,0.0625,16,-0.19219624996185303,2,11,64,16,0,78336,6,8,large,1,400
0.25,0.5,0.0625,16,-0.1868516206741333,2,11,64,16,2,78336,6,8,large,1,400
0.25,0.4375,0.0625,16,-0.1971808671951294,2,11,64,16,4,78336,6,8,large,1,400
0.25,0.4375,0.0625,16,-0.2039780616760254,2,11,64,16,8,78336,6,8,large,1,400
0.1875,0.375,0.0,6,-0.25115883350372314,2,11,64,16,0,78336,6,10,contiguous,1,400
0.1875,0.375,0.0,6,-0.25169384479522705,2,11,64,16,2,78336,6,10,contiguous,1,400
0.1875,0.375,0.0,6,-0.25203216075897217,2,11,64,16,4,78336,6,10,contiguous,1,400
0.1875,0.375,0.0,6,-0.2621978521347046,2,11,64,16,8,78336,6,10,contiguous,1,400
0.25,0.5,0.0625,11,-0.22830545902252197,2,11,64,16,0,78336,6,10,moderate,1,400
0.25,0.5,0.0625,11,-0.24480366706848145,2,11,64,16,2,78336,6,10,moderate,1,400
0.1875,0.375,0.0625,11,-0.25116682052612305,2,11,64,16,4,78336,6,10,moderate,1,400
0.25,0.5,0.0625,11,-0.24174785614013672,2,11,64,16,8,78336,6,10,moderate,1,400
0.25,0.4375,0.0625,16,-0.23040974140167236,2,11,64,16,0,78336,6,10,large,1,400
0.25,0.5,0.0625,16,-0.2479264736175537,2,11,64,16,2,78336,6,10,large,1,400
0.3125,0.5625,0.125,16,-0.23398208618164062,2,11,64,16,4,78336,6,10,large,1,400
0.375,0.625,0.125,16,-0.23187696933746338,2,11,64,16,8,78336,6,10,large,1,400
0.25,0.5,0.0625,8,-0.17612969875335693,2,11,64,16,0,78336,8,8,contiguous,1,400
0.25,0.4390624999999986,0.0625,8,-0.1709209680557251,2,11,64,16,2,78336,8,8,contiguous,1,400
0.25,0.4375,0.0625,8,-0.1665107011795044,2,11,64,16,4,78336,8,8,contiguous,1,400
0.25,0.5,0.0625,8,-0.18493175506591794,2,11,64,16,8,78336,8,8,contiguous,1,400
0.25,0.5,0.0625,15,-0.2671152353286743,2,11,64,16,0,78336,8,8,moderate,1,400
0.25,0.5,0.0625,15,-0.26805365085601807,2,11,64,16,2,78336,8,8,moderate,1,400
0.25,0.5,0.0625,15,-0.2798095941543579,2,11,64,16,4,78336,8,8,moderate,1,400
0.25,0.5,0.0625,15,-0.28670644760131836,2,11,64,16,8,78336,8,8,moderate,1,400
0.1875,0.375,0.0,22,-0.31232988834381104,2,11,64,16,0,78336,8,8,large,1,400
0.1875,0.375,0.0,22,-0.31403374671936035,2,11,64,16,2,78336,8,8,large,1,400
0.1875,0.375,0.0,22,-0.3254435062408447,2,11,64,16,4,78336,8,8,large,1,400
0.1875,0.4375,0.0,22,-0.33806538581848145,2,11,64,16,8,78336,8,8,large,1,400
0.125,0.3125,0.0,8,-0.2053358554840088,2,11,64,16,0,78336,8,10,contiguous,1,400
0.125,0.3125,0.0,8,-0.20242047309875488,2,11,64,16,2,78336,8,10,contiguous,1,400
0.1875,0.375,0.0,8,-0.2022390365600586,2,11,64,16,4,78336,8,10,contiguous,1,400
0.1875,0.375,0.0,8,-0.20811247825622559,2,11,64,16,8,78336,8,10,contiguous,1,400
0.1875,0.4375,0.0625,15,-0.20165979862213135,2,11,64,16,0,78336,8,10,moderate,1,400
0.25,0.4375,0.0625,15,-0.19068634510040283,2,11,64,16,2,78336,8,10,moderate,1,400
0.1875,0.375,0.0,15,-0.18983912467956543,2,11,64,16,4,78336,8,10,moderate,1,400
0.1875,0.375,0.0,15,-0.20832765102386475,2,11,64,16,8,78336,8,10,moderate,1,400
0.25,0.4375,0.0625,22,-0.178857684135437,2,11,64,16,0,78336,8,10,large,1,400
0.3125,0.5625,0.125,22,-0.17045378684997559,2,11,64,16,2,78336,8,10,large,1,400
0.125,0.3125,0.0,22,-0.19820749759674072,2,11,64,16,4,78336,8,10,large,1,400
0.3125,0.5625,0.125,22,-0.1913362741470337,2,11,64,16,8,78336,8,10,large,1,400
1.0,1.0,1.0,1,9.066288828849792,4,11,32,16,0,39872,1,1,contiguous,1,400
1.0,1.0,1.0,1,9.192139625549316,4,11,32,16,2,39872,1,1,contiguous,1,400
1.0,1.0,1.0,1,9.176469564437866,4,11,32,16,4,39872,1,1,contiguous,1,400
1.0,1.0,1.0,1,8.790797859430313,4,11,32,16,8,39872,1,1,contiguous,1,400
1.0,1.0,1.0,1,9.066288828849792,4,11,32,16,0,39872,1,1,large,1,400
1.0,1.0,1.0,1,9.192139625549316,4,11,32,16,2,39872,1,1,large,1,400
1.0,1.0,1.0,1,9.176469564437866,4,11,32,16,4,39872,1,1,large,1,400
1.0,1.0,1.0,1,8.790797859430313,4,11,32,16,8,39872,1,1,large,1,400
1.0,1.0,1.0,1,9.066288828849792,4,11,32,16,0,39872,1,1,moderate,1,400
1.0,1.0,1.0,1,9.192139625549316,4,11,32,16,2,39872,1,1,moderate,1,400
1.0,1.0,1.0,1,9.176469564437866,4,11,32,16,4,39872,1,1,moderate,1,400
1.0,1.0,1.0,1,8.790797859430313,4,11,32,16,8,39872,1,1,moderate,1,400
1.0,1.0,1.0,1,7.11106014251709,4,11,32,16,0,39872,1,4,contiguous,1,400
1.0,1.0,1.0,1,7.022696495056152,4,11,32,16,2,39872,1,4,contiguous,1,400
1.0,1.0,1.0,1,7.098861575126648,4,11,32,16,4,39872,1,4,contiguous,1,400
1.0,1.0,1.0,1,6.8529157638549805,4,11,32,16,8,39872,1,4,contiguous,1,400
1.0,1.0,1.0,1,7.11106014251709,4,11,32,16,0,39872,1,4,large,1,400
1.0,1.0,1.0,1,7.022696495056152,4,11,32,16,2,39872,1,4,large,1,400
1.0,1.0,1.0,1,7.098861575126648,4,11,32,16,4,39872,1,4,large,1,400
1.0,1.0,1.0,1,6.8529157638549805,4,11,32,16,8,39872,1,4,large,1,400
1.0,1.0,1.0,1,7.11106014251709,4,11,32,16,0,39872,1,4,moderate,1,400
1.0,1.0,1.0,1,7.022696495056152,4,11,32,16,2,39872,1,4,moderate,1,400
1.0,1.0,1.0,1,7.098861575126648,4,11,32,16,4,39872,1,4,moderate,1,400
1.0,1.0,1.0,1,6.8529157638549805,4,11,32,16,8,39872,1,4,moderate,1,400
1.0,1.0,1.0,1,7.1702011823654175,4,11,32,16,0,39872,1,8,contiguous,1,400
1.0,1.0,1.0,1,7.07507461309433,4,11,32,16,2,39872,1,8,contiguous,1,400
1.0,1.0,1.0,1,7.105069875717163,4,11,32,16,4,39872,1,8,contiguous,1,400
1.0,1.0,1.0,1,6.584263205528259,4,11,32,16,8,39872,1,8,contiguous,1,400
1.0,1.0,1.0,1,7.1702011823654175,4,11,32,16,0,39872,1,8,large,1,400
1.0,1.0,1.0,1,7.07507461309433,4,11,32,16,2,39872,1,8,large,1,400
1.0,1.0,1.0,1,7.105069875717163,4,11,32,16,4,39872,1,8,large,1,400
1.0,1.0,1.0,1,6.584263205528259,4,11,32,16,8,39872,1,8,large,1,400
1.0,1.0,1.0,1,7.1702011823654175,4,11,32,16,0,39872,1,8,moderate,1,400
1.0,1.0,1.0,1,7.07507461309433,4,11,32,16,2,39872,1,8,moderate,1,400
1.0,1.0,1.0,1,7.105069875717163,4,11,32,16,4,39872,1,8,moderate,1,400
1.0,1.0,1.0,1,6.584263205528259,4,11,32,16,8,39872,1,8,moderate,1,400
0.4375,0.6875,0.1875,2,-0.06946486234664916,4,11,32,16,0,39872,2,2,contiguous,1,400
0.4375,0.6875,0.1875,2,-0.13412505388259888,4,11,32,16,2,39872,2,2,contiguous,1,400
0.3125,0.5625,0.125,2,-0.24416953325271606,4,11,32,16,4,39872,2,2,contiguous,1,400
0.3125,0.5625,0.125,2,-0.23428624868392944,4,11,32,16,8,39872,2,2,contiguous,1,400
0.6875,0.875,0.4375,3,0.679915189743042,4,11,32,16,0,39872,2,2,moderate,1,400
0.6875,0.875,0.4375,3,0.6282911896705627,4,11,32,16,2,39872,2,2,moderate,1,400
0.6875,0.875,0.4375,3,0.6382468342781067,4,11,32,16,4,39872,2,2,moderate,1,400
0.625,0.875,0.375,3,0.5028075575828552,4,11,32,16,8,39872,2,2,moderate,1,400
0.6875,0.875,0.4375,4,1.019301176071167,4,11,32,16,0,39872,2,2,large,1,400
0.6875,0.875,0.4375,4,1.035058319568634,4,11,32,16,2,39872,2,2,large,1,400
0.6875,0.875,0.4375,4,1.0182783603668213,4,11,32,16,4,39872,2,2,large,1,400
0.6875,0.9375,0.4375,4,0.9443770051002502,4,11,32,16,8,39872,2,2,large,1,400
0.5625,0.8125,0.3125,2,0.8030809760093689,4,11,32,16,0,39872,2,4,contiguous,1,400
0.5625,0.8125,0.3125,2,0.821976363658905,4,11,32,16,2,39872,2,4,contiguous,1,400
0.5625,0.8125,0.3125,2,0.833340585231781,4,11,32,16,4,39872,2,4,contiguous,1,400
0.5625,0.8125,0.3125,2,0.7685292363166809,4,11,32,16,8,39872,2,4,contiguous,1,400
0.625,0.875,0.375,3,0.16971611976623532,4,11,32,16,0,39872,2,4,moderate,1,400
0.4375,0.6875,0.1875,3,0.07837355136871339,4,11,32,16,2,39872,2,4,moderate,1,400
0.5,0.75,0.25,3,0.0559452772140503,4,11,32,16,4,39872,2,4,moderate,1,400
0.4375,0.6875,0.1875,3,-0.031905531883239746,4,11,32,16,8,39872,2,4,moderate,1,400
0.3125,0.5625,0.125,4,-0.1881301999092102,4,11,32,16,0,39872,2,4,large,1,400
0.3125,0.5625,0.125,4,-0.17088937759399414,4,11,32,16,2,39872,2,4,large,1,400
0.3125,0.5625,0.125,4,-0.18458032608032227,4,11,32,16,4,39872,2,4,large,1,400
0.25,0.4375,0.0625,4,-0.2059505581855774,4,11,32,16,8,39872,2,4,large,1,400
0.6875,0.875,0.4375,2,0.7164120078086853,4,11,32,16,0,39872,2,8,contiguous,1,400
0.6875,0.875,0.4375,2,0.7370613217353821,4,11,32,16,2,39872,2,8,contiguous,1,400
0.6875,0.9375,0.4375,2,0.7321382761001587,4,11,32,16,4,39872,2,8,contiguous,1,400
0.625,0.875,0.375,2,0.7125349640846252,4,11,32,16,8,39872,2,8,contiguous,1,400
0.625,0.875,0.375,3,0.4425114393234253,4,11,32,16,0,39872,2,8,moderate,1,400
0.625,0.875,0.375,3,0.4149256944656372,4,11,32,16,2,39872,2,8,moderate,1,400
0.5625,0.8125,0.3125,3,0.2977357506752014,4,11,32,16,4,39872,2,8,moderate,1,400
0.5,0.75,0.25,3,0.11243611574172974,4,11,32,16,8,39872,2,8,moderate,1,400
0.6875,0.875,0.4375,4,0.34406763315200806,4,11,32,16,0,39872,2,8,large,1,400
0.6875,0.8765624999999986,0.4375,4,0.3160344362258911,4,11,32,16,2,39872,2,8,large,1,400
0.5,0.75,0.25,4,0.1399400234222412,4,11,32,16,4,39872,2,8,large,1,400
0.5,0.75,0.25,4,0.0021275877952575684,4,11,32,16,8,39872,2,8,large,1,400
0.3125,0.5625,0.0625,3,-0.199846088886261,4,11,32,16,0,39872,3,3,contiguous,1,400
0.3125,0.5625,0.12343750000000009,3,-0.1438257098197937,4,11,32,16,2,39872,3,3,contiguous,1,400
0.3125,0.5625,0.125,3,-0.15421545505523682,4,11,32,16,4,39872,3,3,contiguous,1,400
0.3125,0.5625,0.0625,3,-0.25953972339630127,4,11,32,16,8,39872,3,3,contiguous,1,400
0.375,0.625,0.125,5,-0.18265247344970703,4,11,32,16,0,39872,3,3,moderate,1,400
0.375,0.625,0.125,5,-0.16360455751419067,4,11,32,16,2,39872,3,3,moderate,1,400
0.375,0.625,0.125,5,-0.17005932331085205,4,11,32,16,4,39872,3,3,moderate,1,400
0.3125,0.5015624999999986,0.125,5,-0.19998043775558472,4,11,32,16,8,39872,3,3,moderate,1,400
0.3125,0.5625,0.125,7,-0.1664162278175354,4,11,32,16,0,39872,3,3,large,1,400
0.3125,0.5625,0.125,7,-0.16432416439056396,4,11,32,16,2,39872,3,3,large,1,400
0.3125,0.5625,0.125,7,-0.1633167862892151,4,11,32,16,4,39872,3,3,large,1,400
0.3125,0.5625,0.125,7,-0.15797340869903564,4,11,32,16,8,39872,3,3,large,1,400
0.3125,0.5625,0.125,3,-0.1981753706932068,4,11,32,16,0,39872,3,6,contiguous,1,400
0.3125,0.5015624999999986,0.125,3,-0.19070571660995483,4,11,32,16,2,39872,3,6,contiguous,1,400
0.3125,0.5625,0.125,3,-0.18826544284820557,4,11,32,16,4,39872,3,6,contiguous,1,400
0.3125,0.5625,0.125,3,-0.19986176490783691,4,11,32,16,8,39872,3,6,contiguous,1,400
0.375,0.625,0.125,5,-0.15067702531814575,4,11,32,16,0,39872,3,6,moderate,1,400
0.375,0.625,0.125,5,-0.14996010065078735,4,11,32,16,2,39872,3,6,moderate,1,400
0.375,0.625,0.125,5,-0.14647483825683594,4,11,32,16,4,39872,3,6,moderate,1,400
0.25,0.5,0.0625,5,-0.16254311800003052,4,11,32,16,8,39872,3,6,moderate,1,400
0.25,0.5,0.0625,7,-0.1593649387359619,4,11,32,16,0,39872,3,6,large,1,400
0.25,0.5,0.0625,7,-0.15710461139678955,4,11,32,16,2,39872,3,6,large,1,400
0.125,0.3125,0.0,7,-0.1619042158126831,4,11,32,16,4,39872,3,6,large,1,400
0.25,0.5,0.0625,7,-0.14971309900283813,4,11,32,16,8,39872,3,6,large,1,400
0.375,0.625,0.125,3,-0.1431167721748352,4,11,32,16,0,39872,3,8,contiguous,1,400
0.375,0.625,0.125,3,-0.14215576648712158,4,11,32,16,2,39872,3,8,contiguous,1,400
0.375,0.625,0.1875,3,-0.1401965618133545,4,11,32,16,4,39872,3,8,contiguous,1,400
0.375,0.625,0.125,3,-0.15208643674850464,4,11,32,16,8,39872,3,8,contiguous,1,400
0.375,0.625,0.125,5,-0.01583611965179442,4,11,32,16,0,39872,3,8,moderate,1,400
0.4375,0.6875,0.1875,5,-0.011200785636901852,4,11,32,16,2,39872,3,8,moderate,1,400
0.375,0.625,0.1875,5,-0.03021532297134399,4,11,32,16,4,39872,3,8,moderate,1,400
0.4375,0.6875,0.1875,5,0.009969055652618426,4,11,32,16,8,39872,3,8,moderate,1,400
0.3125,0.5625,0.125,7,-0.17956054210662842,4,11,32,16,0,39872,3,8,large,1,400
0.1875,0.375,0.0,7,-0.2146841287612915,4,11,32,16,2,39872,3,8,large,1,400
0.125,0.3125,0.0,7,-0.2236669659614563,4,11,32,16,4,39872,3,8,large,1,400
0.1875,0.375,0.0,7,-0.2338094711303711,4,11,32,16,8,39872,3,8,large,1,400
0.1875,0.375,0.0625,4,-0.30897700786590576,4,11,32,16,0,39872,4,4,contiguous,1,400
0.1875,0.375,0.0,4,-0.31959235668182373,4,11,32,16,2,39872,4,4,contiguous,1,400
0.1875,0.375,0.0,4,-0.33188867568969727,4,11,32,16,4,39872,4,4,contiguous,1,400
0.25,0.4375,0.0625,4,-0.30038750171661377,4,11,32,16,8,39872,4,4,contiguous,1,400
0.5,0.75,0.25,7,-0.1370164155960083,4,11,32,16,0,39872,4,4,moderate,1,400
0.5,0.75,0.25,7,-0.1376873254776001,4,11,32,16,2,39872,4,4,moderate,1,400
0.5,0.75,0.25,7,-0.13727140426635742,4,11,32,16,4,39872,4,4,moderate,1,400
0.5,0.75,0.25,7,-0.134943425655365,4,11,32,16,8,39872,4,4,moderate,1,400
0.3125,0.5625,0.125,10,-0.20586663484573364,4,11,32,16,0,39872,4,4,large,1,400
0.3125,0.5625,0.125,10,-0.20336240530014038,4,11,32,16,2,39872,4,4,large,1,400
0.3125,0.5625,0.125,10,-0.19816774129867554,4,11,32,16,4,39872,4,4,large,1,400
0.3125,0.5625,0.125,10,-0.19372272491455078,4,11,32,16,8,39872,4,4,large,1,400
0.4375,0.6875,0.1875,4,-0.1576959490776062,4,11,32,16,0,39872,4,6,contiguous,1,400
0.4375,0.6875,0.1875,4,-0.15484607219696045,4,11,32,16,2,39872,4,6,contiguous,1,400
0.4375,0.6875,0.1875,4,-0.1534748673439026,4,11,32,16,4,39872,4,6,contiguous,1,400
0.4375,0.6875,0.1875,4,-0.14723479747772217,4,11,32,16,8,39872,4,6,contiguous,1,400
0.25,0.5,0.0625,7,-0.23381662368774414,4,11,32,16,0,39872,4,6,moderate,1,400
0.25,0.5,0.0625,7,-0.23338466882705688,4,11,32,16,2,39872,4,6,moderate,1,400
0.25,0.5,0.0625,7,-0.23420435190200806,4,11,32,16,4,39872,4,6,moderate,1,400
0.25,0.5,0.0625,7,-0.23038238286972046,4,11,32,16,8,39872,4,6,moderate,1,400
0.25,0.4375,0.0625,10,-0.23407405614852905,4,11,32,16,0,39872,4,6,large,1,400
0.1875,0.375,0.0,10,-0.2331027388572693,4,11,32,16,2,39872,4,6,large,1,400
0.25,0.4375,0.0625,10,-0.23582077026367185,4,11,32,16,4,39872,4,6,large,1,400
0.1875,0.375,0.0,10,-0.22135460376739502,4,11,32,16,8,39872,4,6,large,1,400
0.25,0.4375,0.0625,4,-0.2220095992088318,4,11,32,16,0,39872,4,8,contiguous,1,400
0.25,0.5,0.0625,4,-0.22158879041671753,4,11,32,16,2,39872,4,8,contiguous,1,400
0.25,0.4375,0.0625,4,-0.22886806726455688,4,11,32,16,4,39872,4,8,contiguous,1,400
0.1875,0.4375,0.0,4,-0.23479902744293213,4,11,32,16,8,39872,4,8,contiguous,1,400
0.25,0.5,0.0625,7,-0.19716709852218628,4,11,32,16,0,39872,4,8,moderate,1,400
0.1875,0.375,0.0,7,-0.1872374415397644,4,11,32,16,2,39872,4,8,moderate,1,400
0.25,0.5,0.0625,7,-0.20660847425460815,4,11,32,16,4,39872,4,8,moderate,1,400
0.25,0.4390624999999986,0.0625,7,-0.1933625340461731,4,11,32,16,8,39872,4,8,moderate,1,400
0.4375,0.6875,0.1875,10,-0.11603456735610962,4,11,32,16,0,39872,4,8,large,1,400
0.4375,0.6875,0.1875,10,-0.11703222990036011,4,11,32,16,2,39872,4,8,large,1,400
0.4375,0.6875,0.25,10,-0.1188023090362549,4,11,32,16,4,39872,4,8,large,1,400
0.4375,0.6875,0.1875,10,-0.08321815729141235,4,11,32,16,8,39872,4,8,large,1,400
0.25,0.5,0.0625,6,-0.3286702036857605,4,11,32,16,0,39872,6,6,contiguous,1,400
0.25,0.5,0.0625,6,-0.3232770562171936,4,11,32,16,2,39872,6,6,contiguous,1,400
0.25,0.5,0.0625,6,-0.3186489939689636,4,11,32,16,4,39872,6,6,contiguous,1,400
0.1875,0.375,0.0,6,-0.3120794892311096,4,11,32,16,8,39872,6,6,contiguous,1,400
0.25,0.5,0.0625,11,-0.20829486846923828,4,11,32,16,0,39872,6,6,moderate,1,400
