dependency_span,family_id,first_top1_layer,margin_trajectory,model_depth,model_seed,model_type,model_width,nuisance_count,parameter_count,predictive_order,raw_length,settling_delay,span_mode,stable_top1_layer,top1_reversals,training_budget,training_steps
2,"p2:(2, 2):2",7,-10.2127;-2.96068;-5.00748;-2.86709;-7.47523;-5.6925;-2.21854;0.24763;3.25015;3.6869;3.9898;3.59945;3.51582;4.34163;4.26332;4.49894;4.0809;3.65772;3.72778;3.69596;3.59021;3.49029;3.05872;2.98794;3.1138,24,11,transformer,32,0,210752,2,2,0,contiguous,7,1,1,400
2,"p2:(1, 2):3",9,-31.5422;-14.4004;-2.07951;-4.83796;-6.94498;-5.34863;-4.75839;-2.96761;-0.75402;1.70788;5.00805;5.50673;4.73448;4.40123;5.19973;4.70883;4.00352;3.5715;3.36646;3.31964;3.31678;3.03058;2.46173;2.30197;2.18063,24,11,transformer,32,0,210752,2,2,0,contiguous,9,1,1,400
2,"p2:(2, 0):4",2,-9.00471;-0.373407;2.87903;5.17789;3.83261;1.78317;2.04783;1.72559;2.02499;2.00366;3.20907;3.99869;5.41471;6.52304;7.54907;7.82138;8.66457;9.2095;9.62244;9.72082;10.0731;10.6262;10.6935;11.1147;10.9834,24,11,transformer,32,0,210752,2,2,0,contiguous,2,1,1,400
2,"p2:(0, 0):5",1,-10.2127;4.68228;5.28014;4.19859;6.20323;7.52487;6.73094;6.73411;8.3719;9.77468;9.93988;10.4591;11.2198;11.7609;12.5646;13.1798;13.4341;13.5117;13.4863;13.2331;13.0337;13.1862;13.0261;13.0068;12.9231,24,11,transformer,32,0,210752,2,2,0,contiguous,1,1,1,400
2,"p2:(2, 3):6",3,-25.6715;-5.63286;-0.979605;5.02518;6.93456;6.46273;7.48599;8.25491;10.1195;10.9705;12.0749;12.527;12.9119;13.4979;14.0215;13.2014;12.933;12.6487;11.9335;11.5143;11.1052;10.3539;9.87034;8.73833;8.04068,24,11,transformer,32,0,210752,2,2,0,contiguous,3,1,1,400
2,"p2:(3, 1):7",4,-10.2127;-18.5995;-5.48758;-1.14889;4.6875;5.47494;5.07339;5.5554;7.31824;8.8746;9.69921;10.5121;11.3093;12.1505;12.8327;13.4359;13.623;13.6539;13.6442;13.3006;13.0672;13.1786;12.4363;11.2421;10.796,24,11,transformer,32,0,210752,2,2,0,contiguous,4,1,1,400
2,"p2:(3, 2):8",3,-25.6715;-17.3709;-4.62551;2.60467;3.97586;4.90914;6.62416;7.39086;6.71428;4.68124;3.65697;3.09354;2.40579;1.9627;1.21814;1.21484;1.08091;1.23973;0.89303;0.652064;0.499615;0.305245;0.505622;0.380226;0.0853004,24,11,transformer,32,0,210752,2,2,0,contiguous,3,1,1,400
2,"p2:(0, 0):9",1,-10.2127;4.68228;5.28014;4.19859;6.20323;7.52487;6.73094;6.73411;8.3719;9.77468;9.93988;10.4591;11.2198;11.7609;12.5646;13.1798;13.4341;13.5117;13.4863;13.2331;13.0337;13.1862;13.0261;13.0068;12.9231,24,11,transformer,32,0,210752,2,2,0,contiguous,1,1,1,400
2,"p2:(1, 2):10",9,-31.5422;-14.4004;-2.07951;-4.83796;-6.94498;-5.34863;-4.75839;-2.96761;-0.75402;1.70788;5.00805;5.50673;4.73448;4.40123;5.19973;4.70883;4.00352;3.5715;3.36646;3.31964;3.31678;3.03058;2.46173;2.30197;2.18063,24,11,transformer,32,0,210752,2,2,0,contiguous,9,1,1,400
2,"p2:(1, 3):11",4,-10.2127;-3.42514;-7.24014;-2.01692;1.56901;4.91929;4.33086;4.24373;6.00568;7.69494;7.58106;8.28209;9.39519;10.1438;11.0647;11.8528;12.0961;12.223;12.2952;12.0019;10.9363;10.0418;9.43902;8.61817;8.22201,24,11,transformer,32,0,210752,2,2,0,contiguous,4,1,1,400
2,"p2:(2, 0):12",2,-9.00471;-0.373407;2.87903;5.17789;3.83261;1.78317;2.04783;1.72559;2.02499;2.00366;3.20907;3.99869;5.41471;6.52304;7.54907;7.82138;8.66457;9.2095;9.62244;9.72082;10.0731;10.6262;10.6935;11.1147;10.9834,24,11,transformer,32,0,210752,2,2,0,contiguous,2,1,1,400
2,"p2:(3, 0):13",8,-31.5422;-10.0135;-6.98611;-1.45797;-3.22222;-1.77129;-1.58465;-0.271914;1.92456;3.75347;4.74732;5.21568;6.41038;7.51772;9.22498;10.4309;10.9043;11.3179;11.0204;11.2967;10.4941;9.34205;8.62139;7.71685;6.81183,24,11,transformer,32,0,210752,2,2,0,contiguous,8,1,1,400
2,"p2:(3, 1):14",4,-10.2127;-18.5995;-5.48758;-1.14889;4.6875;5.47494;5.07339;5.5554;7.31824;8.8746;9.69921;10.5121;11.3093;12.1505;12.8327;13.4359;13.623;13.6539;13.6442;13.3006;13.0672;13.1786;12.4363;11.2421;10.796,24,11,transformer,32,0,210752,2,2,0,contiguous,4,1,1,400
2,"p2:(1, 0):15",3,-25.6715;-5.91688;-9.2239;1.66696;4.69791;4.33703;5.5205;6.246;8.07153;9.36667;9.63331;9.75575;10.2645;11.0525;12.2077;13.2624;12.9743;13.3947;12.6495;12.297;11.5097;10.3733;9.91055;8.77428;8.08191,24,11,transformer,32,0,210752,2,2,0,contiguous,3,1,1,400
3,"p3:(0, 0, 1):0",8,-25.6715;-20.2135;-11.0097;-5.24182;-3.79762;-2.87586;-0.503581;-0.56701;0.0231447;-0.0989676;-0.53152;-0.55166;-0.657618;-0.450306;-0.826994;-0.763664;-0.656693;-0.39644;-0.516793;-0.641976;-0.702702;-0.795776;-0.533069;-0.570575;-0.801435,24,11,transformer,32,0,210752,3,3,,contiguous,,2,1,400
3,"p3:(0, 2, 2):1",,-10.2127;-3.8812;-0.590308;-5.59229;-6.68655;-4.40609;-4.07696;-4.70252;-4.4584;-2.90298;-2.76232;-2.38813;-2.02874;-1.516;-1.29882;-1.28637;-1.14995;-1.08922;-0.756824;-0.614814;-0.60528;-0.510481;-0.381444;-0.266446;-0.0866213,24,11,transformer,32,0,210752,3,3,,contiguous,,0,1,400
3,"p3:(1, 2, 0):2",6,-31.5422;-16.2902;-3.20742;-2.64394;-4.02051;-2.61078;0.253426;2.32465;3.80208;5.26439;6.59502;7.22721;8.08558;8.24612;8.20541;7.18395;6.12032;5.48692;5.13399;4.89233;4.73111;4.3192;3.6639;3.3934;3.19145,24,11,transformer,32,0,210752,3,3,0,contiguous,6,1,1,400
3,"p3:(1, 3, 1):3",,-25.6715;-18.8266;-11.0534;-8.20973;-10.9625;-8.53764;-4.28752;-3.85598;-2.48769;-2.87855;-2.49841;-2.30819;-2.26265;-2.16781;-2.34653;-2.00035;-1.79141;-1.42328;-1.61634;-1.66578;-1.65959;-1.68696;-1.37502;-1.35423;-1.54529,24,11,transformer,32,0,210752,3,3,,contiguous,,0,1,400
3,"p3:(1, 0, 0):4",3,-25.6715;-7.05435;-4.46513;3.03806;6.48346;5.82147;6.96986;7.76822;9.73655;10.7285;11.7648;11.8215;12.2321;12.8407;13.7017;14.1375;13.7468;13.4511;12.6825;11.3318;10.011;9.01565;8.66367;7.67281;7.07144,24,11,transformer,32,0,210752,3,3,0,contiguous,3,1,1,400
3,"p3:(1, 0, 0):5",3,-25.6715;-7.05435;-4.46513;3.03806;6.48346;5.82147;6.96986;7.76822;9.73655;10.7285;11.7648;11.8215;12.2321;12.8407;13.7017;14.1375;13.7468;13.4511;12.6825;11.3318;10.011;9.01565;8.66367;7.67281;7.07144,24,11,transformer,32,0,210752,3,3,0,contiguous,3,1,1,400
3,"p3:(1, 1, 2):6",2,-10.2127;-0.725583;0.0877171;-1.03941;3.72432;3.01629;0.602358;0.405733;-0.0116844;0.850612;0.350272;0.318885;0.823337;1.02911;0.582752;0.341528;0.326378;0.0885983;0.295077;0.266148;0.174115;0.288492;0.290287;0.260537;0.495941,24,11,transformer,32,0,210752,3,3,7,contiguous,9,5,1,400
3,"p3:(0, 0, 3):7",17,-31.5422;-12.6851;-4.86677;-2.01432;-3.25137;-2.65398;-0.651237;-0.874537;-0.608005;-0.524929;-0.472769;-0.73242;-0.812258;-0.627406;-0.227299;-0.17456;-0.168484;0.0317612;0.0735054;0.0752535;0.139946;0.00574684;-0.0162706;-0.0102787;-0.248883,24,11,transformer,32,0,210752,3,3,,contiguous,,2,1,400
3,"p3:(1, 2, 0):8",6,-31.5422;-16.2902;-3.20742;-2.64394;-4.02051;-2.61078;0.253426;2.32465;3.80208;5.26439;6.59502;7.22721;8.08558;8.24612;8.20541;7.18395;6.12032;5.48692;5.13399;4.89233;4.73111;4.3192;3.6639;3.3934;3.19145,24,11,transformer,32,0,210752,3,3,0,contiguous,6,1,1,400
3,"p3:(0, 1, 0):9",4,-25.6715;-26.5895;-22.8466;-0.37211;6.55783;6.37241;7.96111;9.20642;10.2675;10.4901;10.9414;11.1949;11.2391;11.1734;10.8411;10.6872;9.33592;8.46559;7.65611;6.67447;5.79259;5.21082;5.15342;4.53665;4.17667,24,11,transformer,32,0,210752,3,3,0,contiguous,4,1,1,400
3,"p3:(0, 0, 0):10",1,-10.2127;5.62285;7.15204;7.57657;10.3395;11.1829;10.526;10.5764;12.3066;13.139;12.2899;12.0981;12.0947;11.9211;11.7744;10.5542;9.40013;8.31194;8.01746;7.3546;6.71067;6.34839;5.95459;5.44454;5.39934,24,11,transformer,32,0,210752,3,3,0,contiguous,1,1,1,400
3,"p3:(1, 3, 3):11",,-31.5422;-13.4457;-11.0508;-5.72222;-5.10699;-4.25475;-1.99604;-1.71376;-1.32749;-1.85201;-1.24385;-1.44045;-1.49478;-1.52606;-1.03951;-0.785722;-0.738173;-0.473256;-0.643192;-0.595924;-0.48834;-0.581501;-0.569944;-0.524415;-0.737755,24,11,transformer,32,0,210752,3,3,,contiguous,,0,1,400
3,"p3:(1, 1, 2):12",2,-10.2127;-0.725583;0.0877171;-1.03941;3.72432;3.01629;0.602358;0.405733;-0.0116844;0.850612;0.350272;0.318885;0.823337;1.02911;0.582752;0.341528;0.326378;0.0885983;0.295077;0.266148;0.174115;0.288492;0.290287;0.260537;0.495941,24,11,transformer,32,0,210752,3,3,7,contiguous,9,5,1,400
3,"p3:(3, 0, 1):13",2,-10.2127;-0.439761;1.9197;0.187442;-1.56817;-0.70323;-0.738142;-0.86574;-1.47337;-0.433693;-0.223038;-0.0842295;0.198309;0.358974;0.512143;0.326048;0.309595;0.254854;0.509584;0.579929;0.517534;0.537661;0.537262;0.555578;0.767126,24,11,transformer,32,0,210752,3,3,10,contiguous,12,3,1,400
3,"p3:(2, 3, 1):14",3,-9.00471;-3.04662;-0.0756931;0.910201;3.51542;1.91679;-0.583697;-0.946655;-1.54142;-1.99261;-1.81244;-1.59292;-1.4676;-2.33782;-2.16005;-2.35525;-2.20146;-2.13051;-2.30898;-2.31619;-2.178;-2.08769;-2.09058;-2.0749;-2.13936,24,11,transformer,32,0,210752,3,3,,contiguous,,2,1,400
3,"p3:(1, 2, 3):15",2,-9.00471;-3.30706;1.04562;1.93084;-3.2595;-2.65924;-0.773219;-0.0126228;0.326035;-0.431613;-0.0363674;-0.0383997;-0.110394;-0.3716;-0.346499;-0.189517;-0.186645;-0.148569;-0.400721;-0.459766;-0.403484;-0.427794;-0.503613;-0.552635;-0.685464,24,11,transformer,32,0,210752,3,3,,contiguous,,4,1,400
4,"p4:(3, 3, 1, 1):0",1,-10.2127;0.1681;-0.211782;0.73333;-1.4532;-0.780246;-0.275187;-0.680687;-0.836544;-0.0368242;-0.336637;-0.303205;-0.216719;0.0905972;0.102431;-0.04986;-0.03053;-0.0459423;0.217419;0.294334;0.248177;0.285728;0.368897;0.428312;0.566025,24,11,transformer,32,0,210752,4,4,17,contiguous,18,7,1,400
4,"p4:(0, 1, 2, 1):1",2,-10.2127;-0.895445;0.43918;-1.29201;-4.13245;-2.405;-4.52278;-4.88455;-5.15943;-3.96758;-3.20582;-2.72515;-2.21033;-1.7805;-1.45433;-1.4165;-1.26991;-1.19564;-0.85656;-0.706028;-0.686454;-0.584278;-0.507761;-0.393598;-0.14578,24,11,transformer,32,0,210752,4,4,,contiguous,,2,1,400
4,"p4:(2, 0, 2, 0):2",9,-10.2127;-2.31178;-0.313703;-0.258975;-1.25189;-0.255171;-0.356405;-0.228923;-0.267792;0.548496;0.831965;0.814036;0.965486;1.8772;1.90546;2.21063;2.09275;1.96805;2.12481;2.17992;2.04722;2.04043;1.82909;1.81569;1.96663,24,11,transformer,32,0,210752,4,4,0,contiguous,9,1,1,400
4,"p4:(3, 1, 0, 2):3",2,-9.00471;-4.93362;1.51174;-0.611111;-1.51267;-1.96852;-5.04255;-4.21733;-4.16174;-3.49666;-2.38707;-1.98685;-1.54557;-1.47895;-0.851189;-0.718981;-0.67053;-0.83148;-0.78509;-0.658756;-0.485592;-0.360153;-0.66007;-0.620024;-0.552362,24,11,transformer,32,0,210752,4,4,,contiguous,,2,1,400
4,"p4:(1, 3, 3, 2):4",6,-25.6715;-21.6607;-8.92229;-3.56192;-1.59042;-1.00826;1.13331;1.31153;1.53297;0.848222;0.55201;0.366988;0.084836;-0.0970449;-0.539949;-0.392043;-0.349558;-0.140589;-0.364389;-0.505857;-0.578308;-0.680405;-0.432872;-0.479158;-0.71373,24,11,transformer,32,0,210752,4,4,,contiguous,,2,1,400
4,"p4:(2, 1, 0, 0):5",4,-31.5422;-21.7422;-11.5759;-6.78013;3.39042;5.49457;5.84545;6.55;6.38989;7.26664;8.05693;8.48416;9.542;10.1643;11.4883;11.8614;10.412;9.68594;8.59876;7.75294;7.1403;6.2967;5.75903;5.16072;4.43637,24,11,transformer,32,0,210752,4,4,0,contiguous,4,1,1,400
4,"p4:(0, 1, 1, 1):6",,-31.5422;-15.2239;-7.31841;-3.55657;-6.96939;-6.21887;-4.5351;-4.63317;-4.77864;-3.86749;-2.75857;-2.68721;-2.36708;-2.13474;-1.14165;-0.973983;-0.888421;-0.80671;-0.689125;-0.469856;-0.311222;-0.365457;-0.459132;-0.341254;-0.303734,24,11,transformer,32,0,210752,4,4,,contiguous,,0,1,400
4,"p4:(3, 2, 0, 3):7",3,-10.2127;-2.65755;-2.6161;1.25361;-2.12686;-1.34951;-3.11954;-2.78925;-3.06314;-2.50888;-1.92647;-1.58223;-1.15686;-0.860106;-0.295381;-0.37252;-0.34031;-0.541099;-0.242029;-0.0610619;0.0484657;0.193995;-0.0294762;0.0518303;0.31476,24,11,transformer,32,0,210752,4,4,20,contiguous,23,5,1,400
4,"p4:(1, 0, 1, 2):8",3,-10.2127;-1.85153;-2.66577;0.490932;-1.38783;-0.899577;-1.29793;-1.29708;-1.44044;-0.564893;-0.613443;-0.533916;-0.22047;0.0797939;0.103995;-0.0378218;-0.0176182;-0.0295906;0.236618;0.318162;0.273319;0.309183;0.390678;0.362;0.580967,24,11,transformer,32,0,210752,4,4,15,contiguous,18,5,1,400
4,"p4:(1, 2, 3, 1):9",,-31.5422;-12.63;-3.96019;-1.60727;-3.31575;-3.33053;-2.05463;-1.72734;-1.88237;-1.50035;-0.863231;-0.998195;-0.910109;-0.892167;-0.487748;-0.279889;-0.280232;-0.055212;-0.24827;-0.224796;-0.1415;-0.258942;-0.265375;-0.243513;-0.469332,24,11,transformer,32,0,210752,4,4,,contiguous,,0,1,400
4,"p4:(1, 2, 2, 3):10",3,-10.2127;-2.72298;-2.40173;1.97336;-2.05409;-0.830591;-2.89788;-2.23303;-2.60919;-1.61628;-1.19205;-0.957911;-0.608828;-0.385255;0.106106;-0.0134344;-0.0228882;-0.244844;0.0320101;0.189136;0.279914;0.404815;0.16955;0.233187;0.481592,24,11,transformer,32,0,210752,4,4,15,contiguous,18,5,1,400
4,"p4:(2, 3, 2, 3):11",2,-9.00471;-5.60648;0.136991;-1.68153;-0.0835304;-0.698152;-4.55818;-4.19563;-4.30251;-4.25627;-3.70186;-3.22259;-2.9363;-3.71728;-3.3429;-3.51231;-3.26401;-3.1314;-3.24627;-3.23371;-3.03949;-2.88778;-2.84693;-2.79794;-2.82122,24,11,transformer,32,0,210752,4,4,,contiguous,,2,1,400
4,"p4:(1, 1, 2, 1):12",6,-25.6715;-19.6972;-6.65074;-3.58913;-2.39616;-2.03383;0.481858;0.105841;0.757402;0.318773;-0.0304718;-0.103176;-0.51158;-0.627502;-0.984715;-0.766917;-0.674942;-0.403934;-0.654315;-0.767756;-0.822371;-0.90552;-0.641494;-0.67018;-0.898005,24,11,transformer,32,0,210752,4,4,,contiguous,,2,1,400
4,"p4:(3, 1, 3, 2):13",6,-25.6715;-22.0046;-6.54456;-2.77692;-1.90545;-1.06135;1.51168;1.34227;1.55724;1.29887;0.674591;0.576543;0.321191;0.308335;-0.191048;-0.210812;-0.154842;-0.126018;-0.192592;-0.348233;-0.499553;-0.48219;-0.242072;-0.302105;-0.548127,24,11,transformer,32,0,210752,4,4,,contiguous,,2,1,400
4,"p4:(0, 3, 0, 1):14",19,-10.2127;-0.579769;-1.2062;-0.225455;-3.32744;-1.45066;-3.46109;-3.03887;-3.31496;-2.39796;-1.82488;-1.48272;-0.988554;-0.712803;-0.15485;-0.240476;-0.239277;-0.455254;-0.158613;0.0134315;0.12152;0.25092;0.0279636;0.104164;0.36624,24,11,transformer,32,0,210752,4,4,0,contiguous,19,1,1,400
4,"p4:(3, 3, 0, 0):15",2,-9.00471;-4.20526;6.2324;6.56597;8.78711;6.42978;7.44091;7.38637;7.62763;7.31097;8.14576;7.07623;6.329;5.30556;5.04774;4.46189;3.92407;3.33291;3.11269;2.72017;2.54662;2.26562;2.00408;1.73292;1.44437,24,11,transformer,32,0,210752,4,4,0,contiguous,2,1,1,400
6,"p6:(1, 3, 0, 1, 0, 1):0",3,-9.00471;-5.8935;-0.712236;0.609629;-0.869242;-1.03615;-1.3307;-0.715252;-0.373938;-0.724006;-0.276279;-0.235627;-0.816685;-1.0333;-0.91725;-0.661663;-0.612219;-0.553786;-0.801585;-0.83637;-0.752199;-0.752699;-0.814103;-0.840361;-0.961113,24,11,transformer,32,0,210752,6,6,,contiguous,,2,1,400
6,"p6:(1, 2, 1, 2, 1, 2):1",6,-25.6715;-21.7676;-6.66422;-4.08314;-3.40071;-2.80054;0.309278;0.0704651;0.573796;0.401618;-0.172582;-0.212104;-0.392417;-0.193643;-0.615252;-0.589909;-0.496525;-0.251841;-0.332532;-0.470565;-0.542561;-0.647177;-0.385357;-0.433123;-0.673223,24,11,transformer,32,0,210752,6,6,,contiguous,,2,1,400
6,"p6:(2, 2, 1, 1, 2, 1):2",,-25.6715;-20.6858;-5.6141;-3.88183;-3.51777;-2.86413;-0.0453005;-0.637515;-0.068718;-0.130812;-0.562727;-0.573264;-0.692636;-0.639364;-1.00582;-0.805738;-0.71523;-0.446424;-0.68351;-0.796459;-0.846816;-0.927524;-0.666151;-0.69487;-0.91603,24,11,transformer,32,0,210752,6,6,,contiguous,,0,1,400
6,"p6:(0, 1, 0, 2, 3, 3):3",,-25.6715;-18.0356;-5.01284;-3.19302;-3.68438;-2.71436;-1.23775;-1.2;-0.847281;-0.885339;-1.21105;-1.15007;-1.18654;-0.954575;-1.28024;-1.18354;-1.04598;-0.755507;-0.724861;-0.823357;-0.872314;-0.955717;-0.687887;-0.714939;-0.945631,24,11,transformer,32,0,210752,6,6,,contiguous,,0,1,400
6,"p6:(2, 0, 3, 0, 0, 1):4",3,-9.00471;-4.16518;-1.00786;0.0893555;1.65294;0.392047;-0.216328;0.261599;-0.281481;-0.288904;0.071888;0.0489511;-0.0252066;-0.316278;-0.3038;-0.149273;-0.154444;-0.125577;-0.388861;-0.455609;-0.400608;-0.427682;-0.506948;-0.558427;-0.692723,24,11,transformer,32,0,210752,6,6,,contiguous,,6,1,400
6,"p6:(0, 3, 2, 0, 2, 1):5",1,-10.2127;0.510832;1.74902;-0.239031;-0.176582;-0.179872;-0.388242;-0.761814;-0.911422;-0.316382;-0.628788;-0.524055;-0.389253;-0.0559168;-0.0242147;-0.136688;-0.106106;-0.116824;0.165583;0.244969;0.202474;0.242709;0.332912;0.326581;0.541822,24,11,transformer,32,0,210752,6,6,17,contiguous,18,3,1,400
6,"p6:(1, 2, 3, 0, 2, 3):6",,-31.5422;-12.8196;-8.66049;-5.55931;-6.07969;-5.01104;-2.49069;-2.62277;-2.15828;-1.89522;-1.62325;-1.72615;-1.71529;-1.44843;-0.955486;-0.836813;-0.768541;-0.527937;-0.432842;-0.322341;-0.247586;-0.344242;-0.34777;-0.319408;-0.541422,24,11,transformer,32,0,210752,6,6,,contiguous,,0,1,400
6,"p6:(2, 3, 3, 2, 3, 0):7",6,-25.6715;-20.143;-7.43446;-4.64091;-3.82826;-2.71464;0.39028;-0.124701;0.464336;0.308813;-0.164745;-0.225835;-0.370698;-0.220198;-0.614047;-0.578342;-0.494145;-0.252356;-0.333742;-0.469118;-0.561993;-0.640304;-0.394163;-0.442574;-0.678387,24,11,transformer,32,0,210752,6,6,,contiguous,,4,1,400
6,"p6:(2, 2, 3, 1, 1, 1):8",3,-9.00471;-7.14768;-0.735249;0.596483;0.699797;-0.504422;-2.14303;-1.06453;-1.42462;-1.09817;-0.462324;-0.315631;-0.157682;-0.435571;-0.407411;-0.227274;-0.22578;-0.188571;-0.447444;-0.510606;-0.448425;-0.471501;-0.546604;-0.594682;-0.726658,24,11,transformer,32,0,210752,6,6,,contiguous,,2,1,400
6,"p6:(1, 3, 2, 2, 1, 0):9",6,-25.6715;-24.2049;-7.30961;-4.64351;-1.78561;-1.38239;1.72188;1.57822;2.10501;1.59158;0.768355;0.600479;0.303727;0.120708;-0.386353;-0.358015;-0.285548;-0.242567;-0.306649;-0.461256;-0.61883;-0.587237;-0.30464;-0.364081;-0.612514,24,11,transformer,32,0,210752,6,6,,contiguous,,2,1,400
6,"p6:(0, 3, 3, 0, 0, 0):10",2,-9.00471;-3.50988;0.70658;0.76125;3.54624;1.90127;0.1437;0.330807;-0.286589;-0.141603;0.300645;0.347234;0.486821;0.256735;0.199306;0.302836;0.258468;0.110566;-0.0203285;-0.109134;-0.104094;-0.122337;-0.21698;-0.286707;-0.434253,24,11,transformer,32,0,210752,6,6,,contiguous,,4,1,400
6,"p6:(2, 0, 0, 0, 0, 2):11",2,-10.2127;-0.815902;0.364725;-0.581202;-4.13765;-2.07081;-1.1974;-0.846267;-0.70071;-0.0363007;0.383862;0.456186;0.700817;1.56537;1.57693;1.86663;1.79437;1.7542;1.92749;1.99941;1.89722;1.82646;1.67498;1.67386;1.8526,24,11,transformer,32,0,210752,6,6,8,contiguous,10,3,1,400
6,"p6:(1, 2, 2, 1, 2, 1):12",8,-25.6715;-21.0153;-6.6991;-5.59542;-4.88446;-3.99076;-1.13056;-0.523105;0.364129;0.177608;-0.320433;-0.356979;-0.498569;-0.453121;-0.848814;-0.666246;-0.580514;-0.3172;-0.566051;-0.685921;-0.744848;-0.835629;-0.573385;-0.608171;-0.837317,24,11,transformer,32,0,210752,6,6,,contiguous,,2,1,400
6,"p6:(2, 0, 2, 0, 3, 1):13",1,-10.2127;0.386187;1.98333;-0.543323;-0.655073;0.0688648;0.194415;-0.0617704;-0.292596;0.466609;0.0627995;0.0747833;0.144049;0.427029;0.398252;0.231894;0.229006;0.195324;0.459304;0.520266;0.461962;0.484905;0.555692;0.510408;0.726412,24,11,transformer,32,0,210752,6,6,8,contiguous,9,5,1,400
6,"p6:(0, 1, 0, 1, 2, 3):14",,-31.5422;-14.092;-5.705;-4.42358;-8.39056;-7.30616;-6.40119;-6.13558;-6.07361;-4.91568;-4.08196;-3.83623;-3.31413;-2.81803;-2.09427;-1.82474;-1.65468;-1.33562;-1.1848;-0.995194;-0.878531;-0.893314;-0.760736;-0.610663;-0.656183,24,11,transformer,32,0,210752,6,6,,contiguous,,0,1,400
6,"p6:(2, 3, 3, 3, 1, 2):15",4,-9.00471;-7.80816;-1.86775;-0.24417;1.78752;0.23469;-1.30852;-0.617833;-1.06933;-0.815673;-0.260998;-0.143723;-0.162303;-0.435811;-0.40425;-0.227267;-0.226873;-0.186612;-0.444055;-0.507408;-0.447634;-0.470989;-0.546495;-0.594414;-0.725366,24,11,transformer,32,0,210752,6,6,,contiguous,,2,1,400
8,"p8:(2, 3, 1, 0, 2, 2, 0, 1):0",,-31.5422;-17.9743;-11.2247;-6.43436;-6.33307;-5.14372;-1.77105;-1.74373;-1.74605;-1.31353;-0.99947;-1.22262;-1.29688;-2.069;-1.53219;-1.74146;-1.61757;-1.35773;-1.48975;-1.38085;-1.22788;-1.27582;-1.22947;-1.1431;-1.33075,24,11,transformer,32,0,210752,8,8,,contiguous,,0,1,400
8,"p8:(2, 1, 0, 1, 0, 1, 1, 2):1",1,-10.2127;1.35848;1.14403;2.35459;-0.359126;0.225735;-0.852885;-0.933;-1.14335;-0.718056;-0.483393;-0.424761;-0.325827;0.717705;0.733921;1.18362;1.21931;1.25434;1.47357;1.51843;1.38955;1.42858;1.38407;1.30286;1.48213,24,11,transformer,32,0,210752,8,8,12,contiguous,13,5,1,400
8,"p8:(1, 0, 3, 3, 3, 3, 0, 1):2",2,-9.00471;-4.35767;0.394123;-0.471963;2.29641;1.37182;0.541396;0.878433;0.239151;0.331919;0.715711;0.730303;0.617235;0.190855;0.127409;0.210845;0.169739;0.162519;-0.116064;-0.20347;-0.165378;-0.210522;-0.304312;-0.369988;-0.513835,24,11,transformer,32,0,210752,8,8,,contiguous,,4,1,400
8,"p8:(0, 0, 2, 2, 3, 1, 0, 1):3",8,-25.6715;-18.0914;-9.88869;-8.06007;-5.78099;-4.24378;-0.995334;-0.492826;0.0318413;-0.0818157;-0.467596;-0.485018;-0.599189;-0.399462;-0.78019;-0.714394;-0.607169;-0.342353;-0.324532;-0.372333;-0.479774;-0.532864;-0.236363;-0.296375;-0.542411,24,11,transformer,32,0,210752,8,8,,contiguous,,2,1,400
8,"p8:(1, 1, 1, 0, 2, 3, 0, 1):4",6,-25.6715;-17.7932;-6.66094;-5.59703;-4.05288;-3.09913;0.128429;-0.250997;0.290153;0.0479689;-0.433833;-0.479745;-0.707464;-0.904716;-1.26847;-1.0849;-0.96548;-0.663067;-0.915504;-1.01711;-1.05928;-1.12977;-0.848472;-0.865008;-1.09064,24,11,transformer,32,0,210752,8,8,,contiguous,,4,1,400
8,"p8:(0, 2, 1, 0, 0, 3, 3, 0):5",6,-25.6715;-17.136;-4.18512;-5.13957;-3.92604;-2.75817;0.30596;-0.0468979;0.416452;0.249967;-0.193043;-0.256888;-0.40274;-0.560044;-0.937412;-0.765527;-0.682484;-0.404216;-0.652985;-0.769145;-0.82445;-0.908054;-0.643319;-0.673047;-0.898954,24,11,transformer,32,0,210752,8,8,,contiguous,,4,1,400
8,"p8:(0, 2, 3, 2, 3, 1, 2, 2):6",17,-31.5422;-17.4106;-7.3381;-4.87571;-4.15638;-3.33078;-1.61973;-1.44663;-1.68324;-1.36393;-0.709036;-0.867633;-0.850209;-0.822358;-0.41888;-0.207467;-0.212187;0.0185814;-0.173174;-0.152534;-0.0660477;-0.18761;-0.195099;-0.176867;-0.409559,24,11,transformer,32,0,210752,8,8,,contiguous,,2,1,400
8,"p8:(1, 3, 2, 1, 1, 2, 0, 2):7",2,-10.2127;-1.06381;0.324009;2.10866;0.353288;0.965075;-0.0856133;-0.103434;-0.733595;-0.412519;-0.420054;-0.3549;0.0632019;0.36084;0.340336;0.207014;0.206079;0.0323038;0.233422;0.21106;0.12486;0.243288;0.253323;0.231487;0.462104,24,11,transformer,32,0,210752,8,8,10,contiguous,12,3,1,400
