cell_id,condition,episodes,example_id,family,heads,layers,mappings,margin,mlp_ratio,pairs,probability,rank,regime,seed,target,top1,vocabulary,width
C2_sa_ff_L2_W64_H2_S37,shuffled_pairings,1024,20,sa_ff,2,2,fresh-random,-0.47962284088134766,2,3,0.37443479895591736,2,C2,37,5,0,4,64
C2_sa_ff_L2_W64_H2_S37,shuffled_order,1024,20,sa_ff,2,2,fresh-random,-1.35231351852417,2,3,0.19370508193969727,2,C2,37,5,0,4,64
C2_sa_ff_L2_W64_H2_S37,wrong_query,1024,20,sa_ff,2,2,fresh-random,-1.6343793869018555,2,3,0.151075541973114,2,C2,37,5,0,4,64
C2_sa_ff_L2_W64_H2_S37,correct,1024,21,sa_ff,2,2,fresh-random,-1.9063835144042969,2,3,0.07587160915136337,3,C2,37,3,0,4,64
C2_sa_ff_L2_W64_H2_S37,none,1024,21,sa_ff,2,2,fresh-random,5.547051906585693,2,3,0.9954890608787537,1,C2,37,3,1,4,64
C2_sa_ff_L2_W64_H2_S37,shuffled_pairings,1024,21,sa_ff,2,2,fresh-random,-4.136198043823242,2,3,0.015440735034644604,3,C2,37,3,0,4,64
C2_sa_ff_L2_W64_H2_S37,shuffled_order,1024,21,sa_ff,2,2,fresh-random,2.3475828170776367,2,3,0.9047262072563171,1,C2,37,3,1,4,64
C2_sa_ff_L2_W64_H2_S37,wrong_query,1024,21,sa_ff,2,2,fresh-random,-3.8944454193115234,2,3,0.019182145595550537,3,C2,37,3,0,4,64
C2_sa_ff_L2_W64_H2_S37,correct,1024,22,sa_ff,2,2,fresh-random,-1.6342875957489014,2,3,0.1615620255470276,2,C2,37,5,0,4,64
C2_sa_ff_L2_W64_H2_S37,none,1024,22,sa_ff,2,2,fresh-random,-13.465607643127441,2,3,7.637082148903573e-07,5,C2,37,5,0,4,64
C2_sa_ff_L2_W64_H2_S37,shuffled_pairings,1024,22,sa_ff,2,2,fresh-random,-8.85610580444336,2,3,0.00010724146704887971,3,C2,37,5,0,4,64
C2_sa_ff_L2_W64_H2_S37,shuffled_order,1024,22,sa_ff,2,2,fresh-random,0.6701641082763672,2,3,0.6497714519500732,1,C2,37,5,1,4,64
C2_sa_ff_L2_W64_H2_S37,wrong_query,1024,22,sa_ff,2,2,fresh-random,-1.8009324073791504,2,3,0.08815468102693558,3,C2,37,5,0,4,64
C2_sa_ff_L2_W64_H2_S37,correct,1024,23,sa_ff,2,2,fresh-random,-0.8721952438354492,2,3,0.2943212687969208,2,C2,37,6,0,4,64
C2_sa_ff_L2_W64_H2_S37,none,1024,23,sa_ff,2,2,fresh-random,-4.077642440795898,2,3,0.016656357795000076,2,C2,37,6,0,4,64
C2_sa_ff_L2_W64_H2_S37,shuffled_pairings,1024,23,sa_ff,2,2,fresh-random,-3.269582748413086,2,3,0.036593034863471985,2,C2,37,6,0,4,64
C2_sa_ff_L2_W64_H2_S37,shuffled_order,1024,23,sa_ff,2,2,fresh-random,3.9446253776550293,2,3,0.9780828952789307,1,C2,37,6,1,4,64
C2_sa_ff_L2_W64_H2_S37,wrong_query,1024,23,sa_ff,2,2,fresh-random,-6.007236480712891,2,3,0.0021281251683831215,3,C2,37,6,0,4,64
C2_sa_ff_L2_W64_H2_S37,correct,1024,24,sa_ff,2,2,fresh-random,-0.480499267578125,2,3,0.3707663416862488,2,C2,37,4,0,4,64
C2_sa_ff_L2_W64_H2_S37,none,1024,24,sa_ff,2,2,fresh-random,0.15328025817871094,2,3,0.538228452205658,1,C2,37,4,1,4,64
C2_sa_ff_L2_W64_H2_S37,shuffled_pairings,1024,24,sa_ff,2,2,fresh-random,-1.112666130065918,2,3,0.24734163284301758,2,C2,37,4,0,4,64
C2_sa_ff_L2_W64_H2_S37,shuffled_order,1024,24,sa_ff,2,2,fresh-random,2.244901180267334,2,3,0.8420084118843079,1,C2,37,4,1,4,64
C2_sa_ff_L2_W64_H2_S37,wrong_query,1024,24,sa_ff,2,2,fresh-random,-10.167118072509766,2,3,3.840943463728763e-05,3,C2,37,4,0,4,64
C2_sa_ff_L2_W64_H2_S37,correct,1024,25,sa_ff,2,2,fresh-random,0.6149230003356934,2,3,0.5577663779258728,1,C2,37,4,1,4,64
C2_sa_ff_L2_W64_H2_S37,none,1024,25,sa_ff,2,2,fresh-random,4.077642440795898,2,3,0.9828281402587891,1,C2,37,4,1,4,64
C2_sa_ff_L2_W64_H2_S37,shuffled_pairings,1024,25,sa_ff,2,2,fresh-random,1.9251437187194824,2,3,0.8250868916511536,1,C2,37,4,1,4,64
C2_sa_ff_L2_W64_H2_S37,shuffled_order,1024,25,sa_ff,2,2,fresh-random,-0.0859832763671875,2,3,0.4092198312282562,2,C2,37,4,0,4,64
C2_sa_ff_L2_W64_H2_S37,wrong_query,1024,25,sa_ff,2,2,fresh-random,2.191526412963867,2,3,0.8994061946868896,1,C2,37,4,1,4,64
C2_sa_ff_L2_W64_H2_S37,correct,1024,26,sa_ff,2,2,fresh-random,0.4504585266113281,2,3,0.5789952874183655,1,C2,37,6,1,4,64
C2_sa_ff_L2_W64_H2_S37,none,1024,26,sa_ff,2,2,fresh-random,-1.0617399215698242,2,3,0.18493284285068512,3,C2,37,6,0,4,64
C2_sa_ff_L2_W64_H2_S37,shuffled_pairings,1024,26,sa_ff,2,2,fresh-random,-4.8839240074157715,2,3,0.006711697205901146,3,C2,37,6,0,4,64
C2_sa_ff_L2_W64_H2_S37,shuffled_order,1024,26,sa_ff,2,2,fresh-random,-0.8552103042602539,2,3,0.29433050751686096,2,C2,37,6,0,4,64
C2_sa_ff_L2_W64_H2_S37,wrong_query,1024,26,sa_ff,2,2,fresh-random,-11.848270416259766,2,3,7.150078999984544e-06,3,C2,37,6,0,4,64
C2_sa_ff_L2_W64_H2_S37,correct,1024,27,sa_ff,2,2,fresh-random,0.9368495941162109,2,3,0.6959176659584045,1,C2,37,3,1,4,64
C2_sa_ff_L2_W64_H2_S37,none,1024,27,sa_ff,2,2,fresh-random,-0.7834932804107666,2,3,0.2442615032196045,2,C2,37,3,0,4,64
