R,accuracy,between_family_probability_variance,boundary,boundary_index,coefficient_of_variation,depth,layer,margin_SNR,margin_variance,mean_output_entropy,mean_target_margin,mean_target_probability,model_seed,n,nuisance_distance,nuisance_type,predictive_span,regime,residual_covariance_trace,trained_window,window,within_family_probability_variance
14.285122117738347,0.0,1.4285122117738347e-11,initial,0,0.2756101025229941,4,-1,-3.6283140227290502,36.88723012026708,0.00018449369235895574,-22.036513805389404,2.1821496877629312e-06,23,64,8,N3,16,nuisance_reachable_before_full_signal,computed in selected trace only,full,2,0.0
14.285122117738347,0.0,1.4285122117738347e-11,initial,0,0.2756101025229941,4,-1,-3.6283140227290502,36.88723012026708,0.00018449369235895574,-22.036513805389404,2.1821496877629312e-06,23,64,32,N1,16,signal_unreachable,computed in selected trace only,full,2,0.0
14.285122117738347,0.0,1.4285122117738347e-11,l0_preSA,1,0.2756101025229941,4,0,-3.6283140227290502,36.88723012026708,0.00018449369235895574,-22.036513805389404,2.1821496877629312e-06,23,64,8,N3,16,nuisance_reachable_before_full_signal,computed in selected trace only,full,2,0.0
14.285122117738347,0.0,1.4285122117738347e-11,l0_preSA,1,0.2756101025229941,4,0,-3.6283140227290502,36.88723012026708,0.00018449369235895574,-22.036513805389404,2.1821496877629312e-06,23,64,32,N1,16,signal_unreachable,computed in selected trace only,full,2,0.0
13.813103556343892,0.0,1.3813103556343892e-11,l0_postNorm,2,0.27342399396066897,4,0,-3.65732350442537,35.48063170871518,0.00015936225827317685,-21.785074472427368,2.14580801104322e-06,23,64,8,N3,16,nuisance_reachable_before_full_signal,computed in selected trace only,full,2,0.0
13.813103556343892,0.0,1.3813103556343892e-11,l0_postNorm,2,0.27342399396066897,4,0,-3.65732350442537,35.48063170871518,0.00015936225827317685,-21.785074472427368,2.14580801104322e-06,23,64,32,N1,16,signal_unreachable,computed in selected trace only,full,2,0.0
0.005259658182322761,0.0,5.25965818232276e-15,l0_postSA,3,0.19905336930295295,4,0,-5.023778312322192,15.851414229134207,0.0008181990124285221,-20.001587867736816,4.601006412452077e-08,23,64,8,N3,16,nuisance_reachable_before_full_signal,computed in selected trace only,full,2,0.0
0.005259658182322761,0.0,5.25965818232276e-15,l0_postSA,3,0.19905336930295295,4,0,-5.023778312322192,15.851414229134207,0.0008181990124285221,-20.001587867736816,4.601006412452077e-08,23,64,32,N1,16,signal_unreachable,computed in selected trace only,full,2,0.0
75.09381022579988,0.0,7.509381022579988e-11,l0_postFF,4,0.2578960525922526,4,0,-3.877531236377099,14.083448377209834,0.005827560089528561,-14.551568508148193,6.240528848733273e-06,23,64,8,N3,16,nuisance_reachable_before_full_signal,computed in selected trace only,full,2,0.0
75.09381022579988,0.0,7.509381022579988e-11,l0_postFF,4,0.2578960525922526,4,0,-3.877531236377099,14.083448377209834,0.005827560089528561,-14.551568508148193,6.240528848733273e-06,23,64,32,N1,16,signal_unreachable,computed in selected trace only,full,2,0.0
75.09381022579988,0.0,7.509381022579988e-11,l1_preSA,5,0.2578960525922526,4,1,-3.877531236377099,14.083448377209834,0.005827560089528561,-14.551568508148193,6.240528848733273e-06,23,64,8,N3,16,nuisance_reachable_before_full_signal,computed in selected trace only,full,2,0.0
75.09381022579988,0.0,7.509381022579988e-11,l1_preSA,5,0.2578960525922526,4,1,-3.877531236377099,14.083448377209834,0.005827560089528561,-14.551568508148193,6.240528848733273e-06,23,64,32,N1,16,signal_unreachable,computed in selected trace only,full,2,0.0
94.1720307653884,0.0,9.41720307653884e-11,l1_postNorm,6,0.27023221113918505,4,1,-3.7005211016779627,15.149434423254661,0.005814422853291035,-14.40326976776123,7.202793200794533e-06,23,64,8,N3,16,nuisance_reachable_before_full_signal,computed in selected trace only,full,2,0.0
94.1720307653884,0.0,9.41720307653884e-11,l1_postNorm,6,0.27023221113918505,4,1,-3.7005211016779627,15.149434423254661,0.005814422853291035,-14.40326976776123,7.202793200794533e-06,23,64,32,N1,16,signal_unreachable,computed in selected trace only,full,2,0.0
180976.3562172382,0.0,1.809763562172382e-07,l1_postSA,7,0.21413017081003952,4,1,-4.670056516089307,5.509537667333177,0.03509543091058731,-10.961745500564575,0.0002502532353219067,23,64,8,N3,16,nuisance_reachable_before_full_signal,computed in selected trace only,full,2,0.0
180976.3562172382,0.0,1.809763562172382e-07,l1_postSA,7,0.21413017081003952,4,1,-4.670056516089307,5.509537667333177,0.03509543091058731,-10.961745500564575,0.0002502532353219067,23,64,32,N1,16,signal_unreachable,computed in selected trace only,full,2,0.0
142720911648.30075,0.25,0.14272091164830075,l1_postFF,8,0.811061098995743,4,1,-1.232952734207484,22.258377821352497,0.4264170825481415,-5.816921234130859,0.21851088035418798,23,64,8,N3,16,nuisance_reachable_before_full_signal,computed in selected trace only,full,2,0.0
142720911648.30075,0.25,0.14272091164830075,l1_postFF,8,0.811061098995743,4,1,-1.232952734207484,22.258377821352497,0.4264170825481415,-5.816921234130859,0.21851088035418798,23,64,32,N1,16,signal_unreachable,computed in selected trace only,full,2,0.0
142720911648.30075,0.25,0.14272091164830075,l2_preSA,9,0.811061098995743,4,2,-1.232952734207484,22.258377821352497,0.4264170825481415,-5.816921234130859,0.21851088035418798,23,64,8,N3,16,nuisance_reachable_before_full_signal,computed in selected trace only,full,2,0.0
142720911648.30075,0.25,0.14272091164830075,l2_preSA,9,0.811061098995743,4,2,-1.232952734207484,22.258377821352497,0.4264170825481415,-5.816921234130859,0.21851088035418798,23,64,32,N1,16,signal_unreachable,computed in selected trace only,full,2,0.0
129527980622.30875,0.25,0.12952798062230875,l2_postNorm,10,0.794199170253022,4,2,-1.2591299979221842,19.195891576403085,0.5083228945732117,-5.516640901565552,0.20846310850265581,23,64,8,N3,16,nuisance_reachable_before_full_signal,computed in selected trace only,full,2,0.0
129527980622.30875,0.25,0.12952798062230875,l2_postNorm,10,0.794199170253022,4,2,-1.2591299979221842,19.195891576403085,0.5083228945732117,-5.516640901565552,0.20846310850265581,23,64,32,N1,16,signal_unreachable,computed in selected trace only,full,2,0.0
181805550544.00064,0.25,0.18180555054400063,l2_postSA,11,1.272772845551297,4,2,-0.7856861522080523,43.67448890095574,0.08793406188488007,-5.192338705062866,0.2482568116715811,23,64,8,N3,16,nuisance_reachable_before_full_signal,computed in selected trace only,full,2,0.0
181805550544.00064,0.25,0.18180555054400063,l2_postSA,11,1.272772845551297,4,2,-0.7856861522080523,43.67448890095574,0.08793406188488007,-5.192338705062866,0.2482568116715811,23,64,32,N1,16,signal_unreachable,computed in selected trace only,full,2,0.0
184070229663.01495,0.25,0.18407022966301495,l2_postFF,12,1.1937055981566291,4,2,-0.8377274943123056,50.18157657089449,0.045028798282146454,-5.934374094009399,0.2498568542730908,23,64,8,N3,16,nuisance_reachable_before_full_signal,computed in selected trace only,full,2,0.0
184070229663.01495,0.25,0.18407022966301495,l2_postFF,12,1.1937055981566291,4,2,-0.8377274943123056,50.18157657089449,0.045028798282146454,-5.934374094009399,0.2498568542730908,23,64,32,N1,16,signal_unreachable,computed in selected trace only,full,2,0.0
184070229663.01495,0.25,0.18407022966301495,l3_preSA,13,1.1937055981566291,4,3,-0.8377274943123056,50.18157657089449,0.045028798282146454,-5.934374094009399,0.2498568542730908,23,64,8,N3,16,nuisance_reachable_before_full_signal,computed in selected trace only,full,2,0.0
184070229663.01495,0.25,0.18407022966301495,l3_preSA,13,1.1937055981566291,4,3,-0.8377274943123056,50.18157657089449,0.045028798282146454,-5.934374094009399,0.2498568542730908,23,64,32,N1,16,signal_unreachable,computed in selected trace only,full,2,0.0
182580782352.60135,0.25,0.18258078235260133,l3_postNorm,14,1.1700544086510705,4,3,-0.8546611100204405,46.57792299241669,0.06050187349319458,-5.832892894744873,0.24981829336110195,23,64,8,N3,16,nuisance_reachable_before_full_signal,computed in selected trace only,full,2,0.0
182580782352.60135,0.25,0.18258078235260133,l3_postNorm,14,1.1700544086510705,4,3,-0.8546611100204405,46.57792299241669,0.06050187349319458,-5.832892894744873,0.24981829336110195,23,64,32,N1,16,signal_unreachable,computed in selected trace only,full,2,0.0
13969285994.581398,0.25,0.18477965863464718,l3_postSA,15,1.1751956847935365,4,3,-0.8509221167466081,51.196177149668074,0.035096408042591065,-6.088475719094276,0.24996900098258834,23,64,8,N3,16,nuisance_reachable_before_full_signal,computed in selected trace only,full,2,1.222756644157204e-11
184775242015.1048,0.25,0.18477524201510478,l3_postSA,15,1.1751370988312138,4,3,-0.8509645391082867,51.17896954916904,0.035138506442308426,-6.087755918502808,0.24996878318069093,23,64,32,N1,16,signal_unreachable,computed in selected trace only,full,2,0.0
43065478173.224686,0.25,0.18626413656038654,l3_postFF,16,1.1721450302493874,4,3,-0.853136748377427,66.54439769695975,0.017598649457795545,-6.959441661834717,0.24999399856847848,23,64,8,N3,16,nuisance_reachable_before_full_signal,computed in selected trace only,full,2,3.3251380098733814e-12
186261862297.98175,0.25,0.18626186229798175,l3_postFF,16,1.172070377324422,4,3,-0.8531910873956786,66.5216578898009,0.01762307807803154,-6.958695650100708,0.2499939089140497,23,64,32,N1,16,signal_unreachable,computed in selected trace only,full,2,0.0
14.285122117738347,0.0,1.4285122117738347e-11,initial,0,0.2756101025229941,4,-1,-3.6283140227290502,36.88723012026708,0.00018449369235895574,-22.036513805389404,2.1821496877629312e-06,23,64,32,N2,16,signal_unreachable,computed in selected trace only,full,2,0.0
14.285122117738347,0.0,1.4285122117738347e-11,initial,0,0.2756101025229941,4,-1,-3.6283140227290502,36.88723012026708,0.00018449369235895574,-22.036513805389404,2.1821496877629312e-06,23,64,32,N3,16,signal_unreachable,computed in selected trace only,full,2,0.0
14.285122117738347,0.0,1.4285122117738347e-11,l0_preSA,1,0.2756101025229941,4,0,-3.6283140227290502,36.88723012026708,0.00018449369235895574,-22.036513805389404,2.1821496877629312e-06,23,64,32,N2,16,signal_unreachable,computed in selected trace only,full,2,0.0
14.285122117738347,0.0,1.4285122117738347e-11,l0_preSA,1,0.2756101025229941,4,0,-3.6283140227290502,36.88723012026708,0.00018449369235895574,-22.036513805389404,2.1821496877629312e-06,23,64,32,N3,16,signal_unreachable,computed in selected trace only,full,2,0.0
13.813103556343892,0.0,1.3813103556343892e-11,l0_postNorm,2,0.27342399396066897,4,0,-3.65732350442537,35.48063170871518,0.00015936225827317685,-21.785074472427368,2.14580801104322e-06,23,64,32,N2,16,signal_unreachable,computed in selected trace only,full,2,0.0
13.813103556343892,0.0,1.3813103556343892e-11,l0_postNorm,2,0.27342399396066897,4,0,-3.65732350442537,35.48063170871518,0.00015936225827317685,-21.785074472427368,2.14580801104322e-06,23,64,32,N3,16,signal_unreachable,computed in selected trace only,full,2,0.0
0.005259658182322761,0.0,5.25965818232276e-15,l0_postSA,3,0.19905336930295295,4,0,-5.023778312322192,15.851414229134207,0.0008181990124285221,-20.001587867736816,4.601006412452077e-08,23,64,32,N2,16,signal_unreachable,computed in selected trace only,full,2,0.0
0.005259658182322761,0.0,5.25965818232276e-15,l0_postSA,3,0.19905336930295295,4,0,-5.023778312322192,15.851414229134207,0.0008181990124285221,-20.001587867736816,4.601006412452077e-08,23,64,32,N3,16,signal_unreachable,computed in selected trace only,full,2,0.0
75.09381022579988,0.0,7.509381022579988e-11,l0_postFF,4,0.2578960525922526,4,0,-3.877531236377099,14.083448377209834,0.005827560089528561,-14.551568508148193,6.240528848733273e-06,23,64,32,N2,16,signal_unreachable,computed in selected trace only,full,2,0.0
75.09381022579988,0.0,7.509381022579988e-11,l0_postFF,4,0.2578960525922526,4,0,-3.877531236377099,14.083448377209834,0.005827560089528561,-14.551568508148193,6.240528848733273e-06,23,64,32,N3,16,signal_unreachable,computed in selected trace only,full,2,0.0
75.09381022579988,0.0,7.509381022579988e-11,l1_preSA,5,0.2578960525922526,4,1,-3.877531236377099,14.083448377209834,0.005827560089528561,-14.551568508148193,6.240528848733273e-06,23,64,32,N2,16,signal_unreachable,computed in selected trace only,full,2,0.0
75.09381022579988,0.0,7.509381022579988e-11,l1_preSA,5,0.2578960525922526,4,1,-3.877531236377099,14.083448377209834,0.005827560089528561,-14.551568508148193,6.240528848733273e-06,23,64,32,N3,16,signal_unreachable,computed in selected trace only,full,2,0.0
94.1720307653884,0.0,9.41720307653884e-11,l1_postNorm,6,0.27023221113918505,4,1,-3.7005211016779627,15.149434423254661,0.005814422853291035,-14.40326976776123,7.202793200794533e-06,23,64,32,N2,16,signal_unreachable,computed in selected trace only,full,2,0.0
94.1720307653884,0.0,9.41720307653884e-11,l1_postNorm,6,0.27023221113918505,4,1,-3.7005211016779627,15.149434423254661,0.005814422853291035,-14.40326976776123,7.202793200794533e-06,23,64,32,N3,16,signal_unreachable,computed in selected trace only,full,2,0.0
180976.3562172382,0.0,1.809763562172382e-07,l1_postSA,7,0.21413017081003952,4,1,-4.670056516089307,5.509537667333177,0.03509543091058731,-10.961745500564575,0.0002502532353219067,23,64,32,N2,16,signal_unreachable,computed in selected trace only,full,2,0.0
180976.3562172382,0.0,1.809763562172382e-07,l1_postSA,7,0.21413017081003952,4,1,-4.670056516089307,5.509537667333177,0.03509543091058731,-10.961745500564575,0.0002502532353219067,23,64,32,N3,16,signal_unreachable,computed in selected trace only,full,2,0.0
142720911648.30075,0.25,0.14272091164830075,l1_postFF,8,0.811061098995743,4,1,-1.232952734207484,22.258377821352497,0.4264170825481415,-5.816921234130859,0.21851088035418798,23,64,32,N2,16,signal_unreachable,computed in selected trace only,full,2,0.0
142720911648.30075,0.25,0.14272091164830075,l1_postFF,8,0.811061098995743,4,1,-1.232952734207484,22.258377821352497,0.4264170825481415,-5.816921234130859,0.21851088035418798,23,64,32,N3,16,signal_unreachable,computed in selected trace only,full,2,0.0
142720911648.30075,0.25,0.14272091164830075,l2_preSA,9,0.811061098995743,4,2,-1.232952734207484,22.258377821352497,0.4264170825481415,-5.816921234130859,0.21851088035418798,23,64,32,N2,16,signal_unreachable,computed in selected trace only,full,2,0.0
142720911648.30075,0.25,0.14272091164830075,l2_preSA,9,0.811061098995743,4,2,-1.232952734207484,22.258377821352497,0.4264170825481415,-5.816921234130859,0.21851088035418798,23,64,32,N3,16,signal_unreachable,computed in selected trace only,full,2,0.0
129527980622.30875,0.25,0.12952798062230875,l2_postNorm,10,0.794199170253022,4,2,-1.2591299979221842,19.195891576403085,0.5083228945732117,-5.516640901565552,0.20846310850265581,23,64,32,N2,16,signal_unreachable,computed in selected trace only,full,2,0.0
129527980622.30875,0.25,0.12952798062230875,l2_postNorm,10,0.794199170253022,4,2,-1.2591299979221842,19.195891576403085,0.5083228945732117,-5.516640901565552,0.20846310850265581,23,64,32,N3,16,signal_unreachable,computed in selected trace only,full,2,0.0
181805550544.00064,0.25,0.18180555054400063,l2_postSA,11,1.272772845551297,4,2,-0.7856861522080523,43.67448890095574,0.08793406188488007,-5.192338705062866,0.2482568116715811,23,64,32,N2,16,signal_unreachable,computed in selected trace only,full,2,0.0
181805550544.00064,0.25,0.18180555054400063,l2_postSA,11,1.272772845551297,4,2,-0.7856861522080523,43.67448890095574,0.08793406188488007,-5.192338705062866,0.2482568116715811,23,64,32,N3,16,signal_unreachable,computed in selected trace only,full,2,0.0
184070229663.01495,0.25,0.18407022966301495,l2_postFF,12,1.1937055981566291,4,2,-0.8377274943123056,50.18157657089449,0.045028798282146454,-5.934374094009399,0.2498568542730908,23,64,32,N2,16,signal_unreachable,computed in selected trace only,full,2,0.0
184070229663.01495,0.25,0.18407022966301495,l2_postFF,12,1.1937055981566291,4,2,-0.8377274943123056,50.18157657089449,0.045028798282146454,-5.934374094009399,0.2498568542730908,23,64,32,N3,16,signal_unreachable,computed in selected trace only,full,2,0.0
184070229663.01495,0.25,0.18407022966301495,l3_preSA,13,1.1937055981566291,4,3,-0.8377274943123056,50.18157657089449,0.045028798282146454,-5.934374094009399,0.2498568542730908,23,64,32,N2,16,signal_unreachable,computed in selected trace only,full,2,0.0
184070229663.01495,0.25,0.18407022966301495,l3_preSA,13,1.1937055981566291,4,3,-0.8377274943123056,50.18157657089449,0.045028798282146454,-5.934374094009399,0.2498568542730908,23,64,32,N3,16,signal_unreachable,computed in selected trace only,full,2,0.0
182580782352.60135,0.25,0.18258078235260133,l3_postNorm,14,1.1700544086510705,4,3,-0.8546611100204405,46.57792299241669,0.06050187349319458,-5.832892894744873,0.24981829336110195,23,64,32,N2,16,signal_unreachable,computed in selected trace only,full,2,0.0
182580782352.60135,0.25,0.18258078235260133,l3_postNorm,14,1.1700544086510705,4,3,-0.8546611100204405,46.57792299241669,0.06050187349319458,-5.832892894744873,0.24981829336110195,23,64,32,N3,16,signal_unreachable,computed in selected trace only,full,2,0.0
184775242015.1048,0.25,0.18477524201510478,l3_postSA,15,1.1751370988312138,4,3,-0.8509645391082867,51.17896954916904,0.035138506442308426,-6.087755918502808,0.24996878318069093,23,64,32,N2,16,signal_unreachable,computed in selected trace only,full,2,0.0
184775242015.1048,0.25,0.18477524201510478,l3_postSA,15,1.1751370988312138,4,3,-0.8509645391082867,51.17896954916904,0.035138506442308426,-6.087755918502808,0.24996878318069093,23,64,32,N3,16,signal_unreachable,computed in selected trace only,full,2,0.0
186261862297.98175,0.25,0.18626186229798175,l3_postFF,16,1.172070377324422,4,3,-0.8531910873956786,66.5216578898009,0.01762307807803154,-6.958695650100708,0.2499939089140497,23,64,32,N2,16,signal_unreachable,computed in selected trace only,full,2,0.0
186261862297.98175,0.25,0.18626186229798175,l3_postFF,16,1.172070377324422,4,3,-0.8531910873956786,66.5216578898009,0.01762307807803154,-6.958695650100708,0.2499939089140497,23,64,32,N3,16,signal_unreachable,computed in selected trace only,full,2,0.0
14.285122117738347,0.0,1.4285122117738347e-11,initial,0,0.2756101025229941,4,-1,-3.6283140227290502,36.88723012026708,0.00018449369235895574,-22.036513805389404,2.1821496877629312e-06,23,64,2,N1,16,signal_and_nuisance_reachable,computed in selected trace only,full,4,0.0
14.285122117738347,0.0,1.4285122117738347e-11,initial,0,0.2756101025229941,4,-1,-3.6283140227290502,36.88723012026708,0.00018449369235895574,-22.036513805389404,2.1821496877629312e-06,23,64,2,N2,16,signal_and_nuisance_reachable,computed in selected trace only,full,4,0.0
14.285122117738347,0.0,1.4285122117738347e-11,l0_preSA,1,0.2756101025229941,4,0,-3.6283140227290502,36.88723012026708,0.00018449369235895574,-22.036513805389404,2.1821496877629312e-06,23,64,2,N1,16,signal_and_nuisance_reachable,computed in selected trace only,full,4,0.0
14.285122117738347,0.0,1.4285122117738347e-11,l0_preSA,1,0.2756101025229941,4,0,-3.6283140227290502,36.88723012026708,0.00018449369235895574,-22.036513805389404,2.1821496877629312e-06,23,64,2,N2,16,signal_and_nuisance_reachable,computed in selected trace only,full,4,0.0
13.813103556343892,0.0,1.3813103556343892e-11,l0_postNorm,2,0.27342399396066897,4,0,-3.65732350442537,35.48063170871518,0.00015936225827317685,-21.785074472427368,2.14580801104322e-06,23,64,2,N1,16,signal_and_nuisance_reachable,computed in selected trace only,full,4,0.0
13.813103556343892,0.0,1.3813103556343892e-11,l0_postNorm,2,0.27342399396066897,4,0,-3.65732350442537,35.48063170871518,0.00015936225827317685,-21.785074472427368,2.14580801104322e-06,23,64,2,N2,16,signal_and_nuisance_reachable,computed in selected trace only,full,4,0.0
0.34935222633796986,0.0,3.4847596215890746e-09,l0_postSA,3,0.2818143379035066,4,0,-3.5484354955407666,30.823848775253545,0.02748577858938006,-19.700640574097633,2.6340469410552097e-05,23,64,2,N1,16,signal_and_nuisance_reachable,computed in selected trace only,full,4,9.973917458284217e-09
0.24256563330535164,0.0,1.7013339973981378e-12,l0_postSA,3,0.19886645054310786,4,0,-5.0285002671476375,14.277655713946729,0.15271369039965066,-19.00058315694332,5.839575024923337e-07,23,64,2,N2,16,signal_and_nuisance_reachable,computed in selected trace only,full,4,6.013911963598027e-12
0.3218612830712154,0.0,2.1500981411557506e-06,l0_postFF,4,0.36203436493971264,4,0,-2.7621687237250234,29.712016568755693,0.05848034069458663,-15.056230947375298,0.0007803878730145786,23,64,2,N1,16,signal_and_nuisance_reachable,computed in selected trace only,full,4,6.68020023650603e-06
0.2922950100170862,0.0,3.2340112815049066e-07,l0_postFF,4,0.2958924494670994,4,0,-3.379606345128207,17.99780978216009,0.2618082232074812,-14.337583020329475,0.00022827972460934699,23,64,2,N2,16,signal_and_nuisance_reachable,computed in selected trace only,full,4,1.1064192845323502e-06
0.3218612830712154,0.0,2.1500981411557506e-06,l1_preSA,5,0.36203436493971264,4,1,-2.7621687237250234,29.712016568755693,0.05848034069458663,-15.056230947375298,0.0007803878730145786,23,64,2,N1,16,signal_and_nuisance_reachable,computed in selected trace only,full,4,6.68020023650603e-06
0.2922950100170862,0.0,3.2340112815049066e-07,l1_preSA,5,0.2958924494670994,4,1,-3.379606345128207,17.99780978216009,0.2618082232074812,-14.337583020329475,0.00022827972460934699,23,64,2,N2,16,signal_and_nuisance_reachable,computed in selected trace only,full,4,1.1064192845323502e-06
0.3287146053422302,0.0,2.5826750476009234e-06,l1_postNorm,6,0.3685619071246958,4,1,-2.713248386281064,30.14854694976778,0.05204883622718626,-14.897820807993412,0.0008702414210052745,23,64,2,N1,16,signal_and_nuisance_reachable,computed in selected trace only,full,4,7.856890679370492e-06
0.29215992314444306,0.0,6.578957699476667e-07,l1_postNorm,6,0.3046632608959467,4,1,-3.2823124020882406,18.838725604884864,0.24494714328830014,-14.246417716145515,0.00032077608574423815,23,64,2,N2,16,signal_and_nuisance_reachable,computed in selected trace only,full,4,2.2518334161201223e-06
0.27733777748747857,0.0,0.0004711526941139172,l1_postSA,7,0.3990708475706162,4,1,-2.505820722789626,22.290946516092127,0.1071673232363537,-11.830803781747818,0.010948706673297521,23,64,2,N1,16,signal_and_nuisance_reachable,computed in selected trace only,full,4,0.0016988406631976106
0.3091309683987917,0.0,0.0002428585683338157,l1_postSA,7,0.33471414945677663,4,1,-2.987623921031513,12.653516916994462,0.3422601549245883,-10.627510756254196,0.006110812982057609,23,64,2,N2,16,signal_and_nuisance_reachable,computed in selected trace only,full,4,0.0007856170777150582
0.8619233777626149,0.125,0.03821689475236616,l1_postFF,8,0.7633685997336529,4,1,-1.3099831457508422,24.884145595079822,0.39369565673405305,-6.534721374511719,0.12948861525781985,23,64,2,N1,16,signal_and_nuisance_reachable,computed in selected trace only,full,4,0.04433908597618949
6.884148593255006,0.203125,0.11303921126671686,l1_postFF,8,0.977863881418294,4,1,-1.0226372184271746,41.779453018154584,0.44218278606422246,-6.610022984445095,0.20009331870389033,23,64,2,N2,16,signal_and_nuisance_reachable,computed in selected trace only,full,4,0.016420216636605867
0.8619233777626149,0.125,0.03821689475236616,l2_preSA,9,0.7633685997336529,4,2,-1.3099831457508422,24.884145595079822,0.39369565673405305,-6.534721374511719,0.12948861525781985,23,64,2,N1,16,signal_and_nuisance_reachable,computed in selected trace only,full,4,0.04433908597618949
6.884148593255006,0.203125,0.11303921126671686,l2_preSA,9,0.977863881418294,4,2,-1.0226372184271746,41.779453018154584,0.44218278606422246,-6.610022984445095,0.20009331870389033,23,64,2,N2,16,signal_and_nuisance_reachable,computed in selected trace only,full,4,0.016420216636605867
0.8307292075594597,0.125,0.035276095370121274,l2_postNorm,10,0.7604068783383744,4,2,-1.3150854208804084,23.90943663738881,0.4051394239650108,-6.43040956556797,0.12479542732548632,23,64,2,N1,16,signal_and_nuisance_reachable,computed in selected trace only,full,4,0.04246401239812632
4.9543946948479975,0.203125,0.10201035933173011,l2_postNorm,10,0.9813572635214468,4,2,-1.0189968901819029,39.76017377294009,0.46793312387308106,-6.425353050231934,0.1953585640600168,23,64,2,N2,16,signal_and_nuisance_reachable,computed in selected trace only,full,4,0.020589873356851203
0.9832458919520406,0.234375,0.05939002052247099,l2_postSA,11,1.0664434694310334,4,2,-0.9376962102127351,44.8973139338646,0.4747257971903309,-6.283076398074627,0.2231888541525871,23,64,2,N1,16,signal_and_nuisance_reachable,computed in selected trace only,full,4,0.060402002192534554
1.6821021480168772,0.25,0.08792643372479057,l2_postSA,11,1.0813633910546205,4,2,-0.9247585112949898,42.457249505593424,0.3950941958464682,-6.025655038654804,0.24146258460505798,23,64,2,N2,16,signal_and_nuisance_reachable,computed in selected trace only,full,4,0.05227175640122081
2.82572386376252,0.34375,0.13422879471331917,l2_postFF,12,1.3194911786567456,4,2,-0.7578678932383152,66.29630205734472,0.2886860398284625,-6.170752972364426,0.30723656405578714,23,64,2,N1,16,signal_and_nuisance_reachable,computed in selected trace only,full,4,0.04750244580932425
1.6339756199887667,0.25,0.0859463794813325,l2_postFF,12,1.048063798209328,4,2,-0.9541403886118136,51.07397841789677,0.33758937707170844,-6.81886550039053,0.2419217164531886,23,64,2,N2,16,signal_and_nuisance_reachable,computed in selected trace only,full,4,0.05259954826026682
2.82572386376252,0.34375,0.13422879471331917,l3_preSA,13,1.3194911786567456,4,3,-0.7578678932383152,66.29630205734472,0.2886860398284625,-6.170752972364426,0.30723656405578714,23,64,2,N1,16,signal_and_nuisance_reachable,computed in selected trace only,full,4,0.04750244580932425
1.6339756199887667,0.25,0.0859463794813325,l3_preSA,13,1.048063798209328,4,3,-0.9541403886118136,51.07397841789677,0.33758937707170844,-6.81886550039053,0.2419217164531886,23,64,2,N2,16,signal_and_nuisance_reachable,computed in selected trace only,full,4,0.05259954826026682
3.1033807200887775,0.34375,0.13955894593727503,l3_postNorm,14,1.314852040336732,4,3,-0.7605418473285674,69.05440540018799,0.2724663107546803,-6.320025205612183,0.3080858679900649,23,64,2,N1,16,signal_and_nuisance_reachable,computed in selected trace only,full,4,0.04496997259497679
1.8410121411395026,0.25,0.09104014106161565,l3_postNorm,14,1.0570458716286406,4,3,-0.9460327376094348,52.31315696070424,0.3297882224142086,-6.842449963092804,0.24540225135788063,23,64,2,N2,16,signal_and_nuisance_reachable,computed in selected trace only,full,4,0.0494511356146869
2.578706769808483,0.34375,0.13197346837811302,l3_postSA,15,1.3545005641433137,4,3,-0.7382795003398629,64.04375292607205,0.2609857529241708,-5.908254526555538,0.315099613094493,23,64,2,N1,16,signal_and_nuisance_reachable,computed in selected trace only,full,4,0.05117816027812104
1.4753742135037033,0.25,0.08149831424052785,l3_postSA,15,1.0084565140883974,4,3,-0.991614398585513,50.5136295569187,0.32486132120902766,-7.047695174813271,0.23635675354799135,23,64,2,N2,16,signal_and_nuisance_reachable,computed in selected trace only,full,4,0.05523908001991652
2.6967875878760736,0.296875,0.1125587755739606,l3_postFF,16,1.3115039336563394,4,3,-0.7624834162188767,67.56145488069441,0.2664311325853532,-6.267291560769081,0.2899223451323095,23,64,2,N1,16,signal_and_nuisance_reachable,computed in selected trace only,full,4,0.04173809464167419
1.3217165080256168,0.203125,0.07627105682728212,l3_postFF,16,1.0397808651360767,4,3,-0.9617411064892433,62.65882210570753,0.292116096696418,-7.612885400652885,0.22358520111779212,23,64,2,N2,16,signal_and_nuisance_reachable,computed in selected trace only,full,4,0.05770606356418616
14.285122117738347,0.0,1.4285122117738347e-11,initial,0,0.2756101025229941,4,-1,-3.6283140227290502,36.88723012026708,0.00018449369235895574,-22.036513805389404,2.1821496877629312e-06,23,64,2,N3,16,signal_and_nuisance_reachable,computed in selected trace only,full,4,0.0
14.285122117738347,0.0,1.4285122117738347e-11,initial,0,0.2756101025229941,4,-1,-3.6283140227290502,36.88723012026708,0.00018449369235895574,-22.036513805389404,2.1821496877629312e-06,23,64,4,N1,16,signal_and_nuisance_reachable,computed in selected trace only,full,4,0.0
14.285122117738347,0.0,1.4285122117738347e-11,l0_preSA,1,0.2756101025229941,4,0,-3.6283140227290502,36.88723012026708,0.00018449369235895574,-22.036513805389404,2.1821496877629312e-06,23,64,2,N3,16,signal_and_nuisance_reachable,computed in selected trace only,full,4,0.0
