actual_cumulative_variance,family,model_seed,nuisance_distance,nuisance_type,predictive_span,repair_fraction,summed_marginal_variance,summed_off_diagonal_covariance
0.9751229420922604,2:0,11,16,N2,2,0.48106213661766895,1.8790745692299422,-0.9971145308377343
0.004213547276776808,2:1,11,16,N2,2,0.9867003946677695,0.3168174672496207,-0.3165458621538164
0.023574981726900052,2:2,11,16,N2,2,0.6173096144819498,0.06160327674547261,-0.049061303513250706
0.3981452886585733,2:3,11,16,N2,2,0.22083097759097547,0.5109870608402692,-0.24262420664486706
0.020919025437554712,3:0,11,16,N2,2,0.46093497430592956,0.038806126237962715,-0.01801056948837261
0.033581223989131104,3:1,11,16,N2,2,-0.20360415148845523,0.027900555134844275,0.005459093623812812
0.24036199765426622,3:2,11,16,N2,2,-0.7184391229205602,0.13987227970331634,0.12270169726980384
0.13492002852338678,3:3,11,16,N2,2,0.8601572498393155,0.964798163425409,-0.8169036546331276
0.1781809911434872,0:0,11,16,N3,2,-1.047007135811299,0.0870446360573472,0.06936912505716465
0.04539370475163196,0:1,11,16,N3,2,0.9338084755026258,0.6857933110972946,-0.6615132997267967
0.04145254570259264,0:2,11,16,N3,2,0.9571623461859544,0.9676661070780028,-0.9050953594555723
0.20890802997685873,0:3,11,16,N3,2,0.7733058846522689,0.9215414774062841,-0.8020376918113166
0.13481652635914543,1:0,11,16,N3,2,0.8705603623276261,1.0415397383943628,-0.9394180477651162
0.017598679499011876,1:1,11,16,N3,2,0.9743911259806795,0.687210202437427,-0.6621096874472034
0.029278796309578563,1:2,11,16,N3,2,0.9727539120518869,1.0746055127376999,-1.0609613403749258
0.02915697686595801,1:3,11,16,N3,2,0.9389260449505225,0.47740443274612215,-0.30112373066200837
0.8875237273850113,2:0,11,16,N3,2,0.3053434845747275,1.2776439976837537,-0.4723924232195411
0.040257135567117075,2:1,11,16,N3,2,0.9698842752531038,1.3367480246765808,-1.327555070234818
0.027436814883003535,2:2,11,16,N3,2,0.04914188413910914,0.02885479381764829,0.028136620957714815
0.3227154636196398,2:3,11,16,N3,2,0.7373375481502373,1.2286318860840688,-1.0102791155236823
0.09435558606332961,3:0,11,16,N3,2,0.8854019400673646,0.8233611120362335,-0.7325924823970429
0.03685767107064445,3:1,11,16,N3,2,0.4459504660608994,0.0665241441655932,-0.03571003505900688
0.5421564889848014,3:2,11,16,N3,2,-1.7860773007865443,0.19459491982930405,0.3355915222301747
0.4271473879109635,3:3,11,16,N3,2,0.7769715607149966,1.9152148904432804,-1.3046316622135614
0.12471696996143085,0:0,11,32,N1,2,0.5681025108411031,0.28876521186615867,-0.1853166506379011
0.1885017414306276,0:1,11,32,N1,2,0.9793516173501218,9.12912864057849,-8.206671543491474
0.8259505126178889,0:2,11,32,N1,2,0.8900872716034022,7.514602946053836,-6.012288773113368
0.8761376499777876,0:3,11,32,N1,2,0.7519775927462395,3.5324939374585633,0.31520299747990066
0.11345599726845042,1:0,11,32,N1,2,0.9277732100897709,1.570829845954184,-1.428035938410062
0.4798437441625841,1:1,11,32,N1,2,0.9149536771316503,5.642145691652938,-4.23069700448529
0.17755075721258132,1:2,11,32,N1,2,0.9568295398607453,4.112783524656834,-3.1584762343071207
0.612207935829853,1:3,11,32,N1,2,0.9470996267314924,11.572847184318636,-0.07022155570863653
0.22515412255870615,2:0,11,32,N1,2,0.6144860414415997,0.5840362393119373,-0.3051956807392267
39.685242802434004,2:1,11,32,N1,2,0.05770402859133106,42.115475398995116,16.614040269774435
10.845755169600181,2:2,11,32,N1,2,0.12518629538320658,12.397788366096865,-10.729423531105375
1.3293626117098636,2:3,11,32,N1,2,0.8810937525173955,11.179922332544757,-3.3321720687575116
0.07613910861891782,3:0,11,32,N1,2,0.8669591692093117,0.572298806061326,-0.5152849608001208
0.13757380269657915,3:1,11,32,N1,2,0.9291397206349752,1.9414798238077915,0.3456604869429607
19.121317046946086,3:2,11,32,N1,2,-0.7379635347614732,11.002139380082212,4.089588135183513
1.832324605583305,3:3,11,32,N1,2,0.8915414318087891,16.894235615880003,-6.109774488822495
0.020623919460300993,0:0,11,32,N2,2,0.9154759423291704,0.24400058431433536,-0.22419136492392983
0.3254428936424271,0:1,11,32,N2,2,0.8839536885542743,2.8044225584424107,-2.362675593464701
0.8927585825333608,0:2,11,32,N2,2,0.548353683629252,1.9766763287415188,-1.6870146283371241
0.1406679186184192,0:3,11,32,N2,2,0.9551039980241661,3.133194770753448,-3.030079916650834
0.02349344283258385,1:0,11,32,N2,2,0.9787929901020963,1.1078149605101164,-1.095445254698916
0.07393116229983814,1:1,11,32,N2,2,0.9875903432647443,5.95755095221936,-5.610626804155042
0.00048769242516755185,1:2,11,32,N2,2,0.9991125841697875,0.5495647120142166,-0.5485517558063293
0.17132165889385456,1:3,11,32,N2,2,0.6150481082969441,0.445046933360724,-0.27907321665361456
0.1895866909811351,2:0,11,32,N2,2,0.8825389936737781,1.6140393898431282,-1.4710969626873216
0.33570997185984197,2:1,11,32,N2,2,0.8948083444380432,3.1914125703831355,1.4627223026589804
9.6125090813332,2:2,11,32,N2,2,0.4201543549940072,16.577703332123594,-14.275147379727361
0.8522824081737781,2:3,11,32,N2,2,0.9167378504857131,10.236132662267323,2.187885742630556
0.03873461080911511,3:0,11,32,N2,2,0.79371898993572,0.18777594116416668,-0.17195514368025513
0.2330905828005143,3:1,11,32,N2,2,0.8286304547284358,1.3601633967759121,-1.3053133419981955
0.6102499093994993,3:2,11,32,N2,2,0.18364778543805338,0.7475326195163916,-0.12255894358702346
0.6168522273464229,3:3,11,32,N2,2,0.8745749645960017,4.918094903138921,-4.1059895858460305
0.072306855719944,0:0,11,32,N3,2,0.939393669300202,1.1930578024613017,-1.0995864902095795
0.2688418860013068,0:1,11,32,N3,2,0.9235818943591734,3.518039131523267,-1.8158000807507808
0.1676012552610094,0:2,11,32,N3,2,0.945234756002493,3.0603580487770423,-2.4820736780367643
0.538302940332566,0:3,11,32,N3,2,0.69622620726456,1.7720519452492074,-1.334864774784061
0.45565299856995506,1:0,11,32,N3,2,0.854914199387754,3.14057610494721,-2.6705904241783474
0.5201744613401994,1:1,11,32,N3,2,0.8634074722384284,3.8082204778301425,4.185800992253766
0.14410805282417036,1:2,11,32,N3,2,0.8599125908393208,1.0287009638309426,-0.9058458934042997
0.2136933361315793,1:3,11,32,N3,2,0.5067116946474224,0.4332017074251173,-0.2646790571372244
0.42273730298226536,2:0,11,32,N3,2,0.399340186471572,0.703788223318952,-0.2825389556561883
1.2649661068064688,2:1,11,32,N3,2,0.5297912279851867,2.690222263158072,0.0443720156413292
6.780188285863308,2:2,11,32,N3,2,0.5780113855904752,16.067230380968,-13.839162410071175
0.3033488215514808,2:3,11,32,N3,2,0.9759592451336894,12.618107178347222,-5.930417808562501
0.15545420978317756,3:0,11,32,N3,2,0.7146728493223571,0.5448279612156739,-0.4170076053547214
0.06409258031393013,3:1,11,32,N3,2,0.87245174237886,0.5024967138657909,-0.0396875383788331
16.468144633289057,3:2,11,32,N3,2,-0.7825372228123035,9.23859789435831,-1.3244437434661123
2.226402401898364,3:3,11,32,N3,2,0.8900965309207249,20.257799144560448,-12.987340659232967
