delta_variance_ff,delta_variance_norm,delta_variance_sa,depth,layer,model_seed,nuisance_distance,nuisance_type,post_ff_signal,post_ff_variance,post_norm_variance,post_sa_signal,post_sa_variance,pre_sa_signal,pre_sa_variance,predictive_span,regime,trained_window,window
-1.182820305560932,0.8600282365186915,-0.8471705368656908,6,4,23,32,N2,11.433867111802101,2.7509064439082453,5.64092552285356,10.41227225959301,3.9337267494691774,8.1519945114851,4.780897286334868,16,full_attention,full,full
-0.6796412626240556,0.4857778050331163,-1.0212824897371036,6,5,23,32,N2,12.70485234260559,1.0499826915470862,3.2366842489413616,12.237875327467918,1.7296239541711418,11.433867111802101,2.7509064439082453,16,full_attention,full,full
-0.9162389307554477,1.678717939415776,1.8078277510275385,6,0,23,32,N3,-15.367990985512733,35.811892713104896,36.59902183224858,-18.90608386695385,36.728131643860344,-22.352447748184204,34.920303892832806,16,full_attention,full,full
3.317065602658495,1.1617846069986442,8.368921906504816,6,1,23,32,N3,-8.64857079833746,47.49788022226821,36.97367732010354,-11.297564499080181,44.18081461960971,-15.367990985512733,35.811892713104896,16,full_attention,full,full
1.3722519755451046,-0.8053056308742583,-8.627734506744119,6,2,23,32,N3,1.647187888622284,40.24239769106919,46.69257459139395,-0.15343163907527924,38.87014571552409,-8.64857079833746,47.49788022226821,16,full_attention,full,full
-4.109375106606311,-1.0245169117822215,-28.834483619535593,6,3,23,32,N3,8.202463269233704,7.298538964927289,39.21788077928697,5.804705992341042,11.4079140715336,1.647187888622284,40.24239769106919,16,full_attention,full,full
-1.7356921915538912,0.7547572355968484,-2.007406884084739,6,4,23,32,N3,11.670761659741402,3.5554398892886585,8.053296200524137,10.597067505121231,5.29113208084255,8.202463269233704,7.298538964927289,16,full_attention,full,full
-0.5404012933240838,0.583384037329064,-0.3822637862169245,6,5,23,32,N3,12.736274868249893,2.63277480974765,4.1388239266177225,12.378253385424614,3.173176103071734,11.670761659741402,3.5554398892886585,16,full_attention,full,full
-1.3483491649384973,1.678717939415776,1.6110772764018293,6,0,23,32,N1,-16.577463626861572,35.18303200429614,36.59902183224858,-21.093228578567505,36.531381169234635,-22.352447748184204,34.920303892832806,16,signal_unreachable,full,1
-5.178627993812597,1.4717021976066462,-16.730687008990117,6,1,23,32,N1,-8.226865768432617,13.273717001493424,36.654734201902784,-10.525171756744385,18.45234499530602,-16.577463626861572,35.18303200429614,16,signal_unreachable,full,1
-0.7936961295211518,1.400719784465025,4.369552114579619,6,2,23,32,N1,-6.287025690078735,16.84957298655189,14.674436785958449,-7.660426139831543,17.643269116073043,-8.226865768432617,13.273717001493424,16,signal_unreachable,full,1
5.813975725009854,0.8910052029905273,-3.8104865588770735,6,3,23,32,N1,-3.820562958717346,18.85306215268467,17.74057818954242,-4.817301988601685,13.039086427674818,-6.287025690078735,16.84957298655189,16,signal_unreachable,full,1
3.3128906024189746,-4.0442788657112345,5.343229130034402,6,4,23,32,N1,-4.093901872634888,27.509181885138048,14.808783286973437,-4.096361875534058,24.196291282719073,-3.820562958717346,18.85306215268467,16,signal_unreachable,full,1
4.5619938671850555,-0.31839737544527225,-0.7166550781914971,6,5,23,32,N1,-3.97261643409729,31.354520674131606,27.190784509692776,-4.138222098350525,26.79252680694655,-4.093901872634888,27.509181885138048,16,signal_unreachable,full,1
-1.3483491649384973,1.678717939415776,1.6110772764018293,6,0,23,32,N2,-16.577463626861572,35.18303200429614,36.59902183224858,-21.093228578567505,36.531381169234635,-22.352447748184204,34.920303892832806,16,signal_unreachable,full,1
-5.178627993812597,1.4717021976066462,-16.730687008990117,6,1,23,32,N2,-8.226865768432617,13.273717001493424,36.654734201902784,-10.525171756744385,18.45234499530602,-16.577463626861572,35.18303200429614,16,signal_unreachable,full,1
-0.7936961295211518,1.400719784465025,4.369552114579619,6,2,23,32,N2,-6.287025690078735,16.84957298655189,14.674436785958449,-7.660426139831543,17.643269116073043,-8.226865768432617,13.273717001493424,16,signal_unreachable,full,1
5.813975725009854,0.8910052029905273,-3.8104865588770735,6,3,23,32,N2,-3.820562958717346,18.85306215268467,17.74057818954242,-4.817301988601685,13.039086427674818,-6.287025690078735,16.84957298655189,16,signal_unreachable,full,1
3.3128906024189746,-4.0442788657112345,5.343229130034402,6,4,23,32,N2,-4.093901872634888,27.509181885138048,14.808783286973437,-4.096361875534058,24.196291282719073,-3.820562958717346,18.85306215268467,16,signal_unreachable,full,1
4.5619938671850555,-0.31839737544527225,-0.7166550781914971,6,5,23,32,N2,-3.97261643409729,31.354520674131606,27.190784509692776,-4.138222098350525,26.79252680694655,-4.093901872634888,27.509181885138048,16,signal_unreachable,full,1
-1.3483491649384973,1.678717939415776,1.6110772764018293,6,0,23,32,N3,-16.577463626861572,35.18303200429614,36.59902183224858,-21.093228578567505,36.531381169234635,-22.352447748184204,34.920303892832806,16,signal_unreachable,full,1
-5.178627993812597,1.4717021976066462,-16.730687008990117,6,1,23,32,N3,-8.226865768432617,13.273717001493424,36.654734201902784,-10.525171756744385,18.45234499530602,-16.577463626861572,35.18303200429614,16,signal_unreachable,full,1
-0.7936961295211518,1.400719784465025,4.369552114579619,6,2,23,32,N3,-6.287025690078735,16.84957298655189,14.674436785958449,-7.660426139831543,17.643269116073043,-8.226865768432617,13.273717001493424,16,signal_unreachable,full,1
5.813975725009854,0.8910052029905273,-3.8104865588770735,6,3,23,32,N3,-3.820562958717346,18.85306215268467,17.74057818954242,-4.817301988601685,13.039086427674818,-6.287025690078735,16.84957298655189,16,signal_unreachable,full,1
3.3128906024189746,-4.0442788657112345,5.343229130034402,6,4,23,32,N3,-4.093901872634888,27.509181885138048,14.808783286973437,-4.096361875534058,24.196291282719073,-3.820562958717346,18.85306215268467,16,signal_unreachable,full,1
4.5619938671850555,-0.31839737544527225,-0.7166550781914971,6,5,23,32,N3,-3.97261643409729,31.354520674131606,27.190784509692776,-4.138222098350525,26.79252680694655,-4.093901872634888,27.509181885138048,16,signal_unreachable,full,1
-0.17799785136396196,1.678717939415776,1.052679785914421,6,0,23,32,N1,-15.495493113994598,35.794985827383265,36.59902183224858,-18.834921181201935,35.97298367874723,-22.352447748184204,34.920303892832806,16,signal_and_nuisance_reachable,full,16
2.2549864579034917,0.9249444234135353,4.684159167020518,6,1,23,32,N1,-9.597715020179749,42.734131452307274,36.7199302507968,-12.585811741650105,40.47914499440378,-15.495493113994598,35.794985827383265,16,signal_and_nuisance_reachable,full,16
1.7459082940029163,-1.2556060575463235,-2.703150350513546,6,2,23,32,N1,-0.5630789697170258,41.776889395796644,41.47852539476095,-2.274018354713917,40.03098110179373,-9.597715020179749,42.734131452307274,16,signal_and_nuisance_reachable,full,16
-3.8658672992283414,-0.2798922126701413,-25.932865259640067,6,3,23,32,N1,5.1082895919680595,11.978156836928235,41.4969971831265,2.7243026718497276,15.844024136156577,-0.5630789697170258,41.776889395796644,16,signal_and_nuisance_reachable,full,16
-0.2348098323143475,1.2197204459401974,1.258659888175366,6,4,23,32,N1,7.811263769865036,13.002006892789254,13.197877282868433,6.5485036969184875,13.236816725103601,5.1082895919680595,11.978156836928235,16,signal_and_nuisance_reachable,full,16
3.1624165737926653,0.16698190364364507,6.834022264111599,6,5,23,32,N1,8.668535187840462,22.99844573069352,13.168988796432899,8.142998591065407,19.836029156900853,7.811263769865036,13.002006892789254,16,signal_and_nuisance_reachable,full,16
-0.17799785136396196,1.678717939415776,1.052679785914421,6,0,23,32,N2,-15.495493113994598,35.794985827383265,36.59902183224858,-18.834921181201935,35.97298367874723,-22.352447748184204,34.920303892832806,16,signal_and_nuisance_reachable,full,16
2.720840254494206,0.9249444234135353,4.321617287253375,6,1,23,32,N2,-9.544996835291386,42.837443369130845,36.7199302507968,-12.522903181612492,40.11660311463664,-15.495493113994598,35.794985827383265,16,signal_and_nuisance_reachable,full,16
1.8728546114438487,-1.26057246966608,-3.4736344984726983,6,2,23,32,N2,-0.41316480934619904,41.236663482101996,41.576870899464765,-2.1146040931344032,39.36380887065815,-9.544996835291386,42.837443369130845,16,signal_and_nuisance_reachable,full,16
-4.120091609539783,-0.1541946576454123,-29.999972984870954,6,3,23,32,N2,5.83126100897789,7.116598887691259,41.08246882445658,3.351388767361641,11.236690497231042,-0.41316480934619904,41.236663482101996,16,signal_and_nuisance_reachable,full,16
-0.42784002395867127,0.8122207775612091,-0.07188842338142898,6,4,23,32,N2,8.773114383220673,6.616870440351159,7.928819665252468,7.536248087882996,7.04471046430983,5.83126100897789,7.116598887691259,16,signal_and_nuisance_reachable,full,16
2.8458643841894773,-0.007899639660724489,5.167265840451192,6,5,23,32,N2,9.64879734814167,14.630000664991828,6.608970800690434,9.09527438879013,11.78413628080235,8.773114383220673,6.616870440351159,16,signal_and_nuisance_reachable,full,16
-0.17799785136396196,1.678717939415776,1.052679785914421,6,0,23,32,N3,-15.495493113994598,35.794985827383265,36.59902183224858,-18.834921181201935,35.97298367874723,-22.352447748184204,34.920303892832806,16,signal_and_nuisance_reachable,full,16
2.500907150150809,0.9249444234135353,4.698305863768944,6,1,23,32,N3,-9.569880098104477,42.99419884130302,36.7199302507968,-12.55829856544733,40.49329169115221,-15.495493113994598,35.794985827383265,16,signal_and_nuisance_reachable,full,16
1.8661117071226556,-1.2700544112618672,-2.4914891421299217,6,2,23,32,N3,-0.5549284145236015,42.36882140629575,41.72414443004115,-2.2427606359124184,40.502709699173096,-9.569880098104477,42.99419884130302,16,signal_and_nuisance_reachable,full,16
-3.1937029716505894,-0.2789953783404684,-27.340680360576957,6,3,23,32,N3,5.274230919778347,11.834438074068204,42.08982602795528,2.888390503823757,15.028141045718794,-0.5549284145236015,42.36882140629575,16,signal_and_nuisance_reachable,full,16
0.006402565795845305,1.201744800275419,0.04812063077598161,6,4,23,32,N3,8.120443403720856,11.888961270640031,13.036182874343623,6.8650252521038055,11.882558704844186,5.274230919778347,11.834438074068204,16,signal_and_nuisance_reachable,full,16
2.842021075543105,0.0735383265101035,5.097692444485105,6,5,23,32,N3,9.062554478645325,19.82867479066824,11.962499597150135,8.520017549395561,16.986653715125136,8.120443403720856,11.888961270640031,16,signal_and_nuisance_reachable,full,16
-1.3071984783088624,1.678717939415776,-1.5098855220107907,6,0,23,32,N1,-16.506956100463867,32.10321989251315,36.59902183224858,-20.977006196975708,33.410418370822015,-22.352447748184204,34.920303892832806,16,signal_unreachable,full,2
-3.7757760549875456,1.3993953281324139,-18.884206560271878,6,1,23,32,N1,-7.580895900726318,9.44323727725373,33.502615220645566,-9.901313304901123,13.219013332241275,-16.506956100463867,32.10321989251315,16,signal_unreachable,full,2
-0.23012694799416522,1.1975216972113572,3.3407439264005347,6,2,23,32,N1,-5.239212989807129,12.553854255660099,10.640758974465086,-6.624558687210083,12.783981203654264,-7.580895900726318,9.44323727725373,16,signal_unreachable,full,2
6.3860503388089,0.7744980475254124,-5.512770535625535,6,3,23,32,N1,-3.0236271619796753,13.427134058843464,13.328352303185511,-3.846582531929016,7.041083720034564,-5.239212989807129,12.553854255660099,16,signal_unreachable,full,2
3.645443865730954,-3.3812569057979545,6.500039427141246,6,4,23,32,N1,-3.199323296546936,23.572617351715664,10.04587715304551,-3.216119647026062,19.92717348598471,-3.0236271619796753,13.427134058843464,16,signal_unreachable,full,2
2.0325901369593566,-0.266686502893549,-0.6273097538841057,6,5,23,32,N1,-3.3862498998641968,24.977897734790915,23.305930848822115,-3.280152201652527,22.945307597831558,-3.199323296546936,23.572617351715664,16,signal_unreachable,full,2
-1.3071984783088624,1.678717939415776,-1.5098855220107907,6,0,23,32,N2,-16.506956100463867,32.10321989251315,36.59902183224858,-20.977006196975708,33.410418370822015,-22.352447748184204,34.920303892832806,16,signal_unreachable,full,2
-3.7757760549875456,1.3993953281324139,-18.884206560271878,6,1,23,32,N2,-7.580895900726318,9.44323727725373,33.502615220645566,-9.901313304901123,13.219013332241275,-16.506956100463867,32.10321989251315,16,signal_unreachable,full,2
-0.23012694799416522,1.1975216972113572,3.3407439264005347,6,2,23,32,N2,-5.239212989807129,12.553854255660099,10.640758974465086,-6.624558687210083,12.783981203654264,-7.580895900726318,9.44323727725373,16,signal_unreachable,full,2
6.3860503388089,0.7744980475254124,-5.512770535625535,6,3,23,32,N2,-3.0236271619796753,13.427134058843464,13.328352303185511,-3.846582531929016,7.041083720034564,-5.239212989807129,12.553854255660099,16,signal_unreachable,full,2
3.645443865730954,-3.3812569057979545,6.500039427141246,6,4,23,32,N2,-3.199323296546936,23.572617351715664,10.04587715304551,-3.216119647026062,19.92717348598471,-3.0236271619796753,13.427134058843464,16,signal_unreachable,full,2
2.0325901369593566,-0.266686502893549,-0.6273097538841057,6,5,23,32,N2,-3.3862498998641968,24.977897734790915,23.305930848822115,-3.280152201652527,22.945307597831558,-3.199323296546936,23.572617351715664,16,signal_unreachable,full,2
-1.3071984783088624,1.678717939415776,-1.5098855220107907,6,0,23,32,N3,-16.506956100463867,32.10321989251315,36.59902183224858,-20.977006196975708,33.410418370822015,-22.352447748184204,34.920303892832806,16,signal_unreachable,full,2
-3.7757760549875456,1.3993953281324139,-18.884206560271878,6,1,23,32,N3,-7.580895900726318,9.44323727725373,33.502615220645566,-9.901313304901123,13.219013332241275,-16.506956100463867,32.10321989251315,16,signal_unreachable,full,2
-0.23012694799416522,1.1975216972113572,3.3407439264005347,6,2,23,32,N3,-5.239212989807129,12.553854255660099,10.640758974465086,-6.624558687210083,12.783981203654264,-7.580895900726318,9.44323727725373,16,signal_unreachable,full,2
6.3860503388089,0.7744980475254124,-5.512770535625535,6,3,23,32,N3,-3.0236271619796753,13.427134058843464,13.328352303185511,-3.846582531929016,7.041083720034564,-5.239212989807129,12.553854255660099,16,signal_unreachable,full,2
3.645443865730954,-3.3812569057979545,6.500039427141246,6,4,23,32,N3,-3.199323296546936,23.572617351715664,10.04587715304551,-3.216119647026062,19.92717348598471,-3.0236271619796753,13.427134058843464,16,signal_unreachable,full,2
2.0325901369593566,-0.266686502893549,-0.6273097538841057,6,5,23,32,N3,-3.3862498998641968,24.977897734790915,23.305930848822115,-3.280152201652527,22.945307597831558,-3.199323296546936,23.572617351715664,16,signal_unreachable,full,2
-1.5612323811761257,1.678717939415776,-5.948583710709897,6,0,23,32,N1,-16.20876717567444,27.410487800946782,36.59902183224858,-20.618862628936768,28.97172018212291,-22.352447748184204,34.920303892832806,16,signal_only_reachable,full,4
