boundary,fraction_top1,generator_family,margin_SNR,margin_std,mean_output_entropy,mean_target_margin,mean_target_probability,mean_target_rank,model_seed,n,nuisance_count,nuisance_type
layer_0_ff,0.0,sparse_pair,-3.2589439021704574,3.0253321537447837,0.10777362030785298,-9.859387777745724,0.0010846367597441287,5.9296875,23,128,0,N0
layer_0_ff,0.0,sparse_pair,-3.301705087560006,3.1075320564220297,0.07662750531017082,-10.260154403746128,0.0007771188315318089,6.0390625,23,128,2,N2
layer_0_ff,0.0,sparse_pair,-3.3294134898334407,3.1642984997743704,0.052124800871752086,-10.535258114337921,0.0006669039643526498,6.09375,23,128,4,N2
layer_0_ff,0.0,sparse_pair,-3.304214302052443,3.070199190136109,0.08411108728614636,-10.144596077501774,0.0008282961207247141,5.921875,23,128,2,N3
layer_0_ff,0.0,sparse_pair,-3.289906632102259,3.131283438393319,0.06207758090386051,-10.301630154252052,0.0007641117027055166,5.9765625,23,128,4,N3
layer_0_ff,0.0,sparse_pair,-3.368519859700817,3.05041895872299,0.062226112246207776,-10.275396846234798,0.0007575724279708096,6.0234375,23,128,2,N4
layer_0_ff,0.0,sparse_pair,-3.498824362541324,3.054725203902124,0.040815821343130665,-10.68794696778059,0.0004976888756127174,6.140625,23,128,4,N4
layer_1_sa,0.4453125,sparse_pair,-0.24751625272542174,4.680360513811,0.5687183548661778,-1.1584652960300446,0.4134951068003261,2.78125,23,128,0,N0
layer_1_sa,0.4375,sparse_pair,-0.23468908651219447,4.718851396959039,0.5693627273521997,-1.1074629239737988,0.41357312422812953,2.734375,23,128,2,N2
layer_1_sa,0.4765625,sparse_pair,-0.2558141475577356,4.961843708047343,0.5656862325092789,-1.2693098187446594,0.41445935739076134,2.8359375,23,128,4,N2
layer_1_sa,0.453125,sparse_pair,-0.253186898301482,4.785668065709477,0.5481782945194027,-1.2116684541106224,0.4197445223234695,2.75,23,128,2,N3
layer_1_sa,0.4765625,sparse_pair,-0.21191325178954237,4.965565440911938,0.5527770409854611,-1.0522691197693348,0.4326362941409272,2.7734375,23,128,4,N3
layer_1_sa,0.4609375,sparse_pair,-0.21608903227122492,4.885791789881039,0.54833817637018,-1.0557660199701786,0.4324070814296448,2.8046875,23,128,2,N4
layer_1_sa,0.453125,sparse_pair,-0.24673788006237413,4.967779301751401,0.5838800987443165,-1.2257393337786198,0.41106717467161147,2.875,23,128,4,N4
layer_1_ff,0.484375,sparse_pair,-0.19991948557276684,4.537915095202047,0.56956526857266,-0.9072176516056061,0.4431875609483171,2.5390625,23,128,0,N0
layer_1_ff,0.4921875,sparse_pair,-0.17853664996625426,4.584420331205256,0.5628551154560455,-0.8184870481491089,0.4502986971417968,2.4375,23,128,2,N2
layer_1_ff,0.4921875,sparse_pair,-0.18927005398707344,4.858767482894659,0.542702728377094,-0.9196191839873791,0.44803928536319226,2.578125,23,128,4,N2
layer_1_ff,0.5078125,sparse_pair,-0.20091244355012391,4.638966891495716,0.5399995510659892,-0.9320261739194393,0.450682684614506,2.484375,23,128,2,N3
layer_1_ff,0.546875,sparse_pair,-0.15628914951028253,4.853751023349212,0.5314440442695059,-0.758588619530201,0.4686050908786541,2.46875,23,128,4,N3
layer_1_ff,0.5078125,sparse_pair,-0.16492386196670522,4.745271158680813,0.5334657515513754,-0.7826084457337856,0.4669380009991393,2.5390625,23,128,2,N4
layer_1_ff,0.4921875,sparse_pair,-0.17259495083287424,4.853510205725523,0.5707467887087887,-0.837691355496645,0.4497624572939518,2.5625,23,128,4,N4
layer_2_sa,0.8671875,sparse_pair,0.9677760583039943,4.828244833803874,0.23397254058102135,4.672659754753113,0.8108109655877342,1.15625,23,128,0,N0
layer_2_sa,0.8515625,sparse_pair,0.9262050274953386,5.0272350755822055,0.2017903071623408,4.656250402331352,0.8050468619321691,1.1796875,23,128,2,N2
layer_2_sa,0.859375,sparse_pair,0.9369710168620714,4.953116287836759,0.2054112370085761,4.640926405787468,0.8041631245341705,1.15625,23,128,4,N2
layer_2_sa,0.828125,sparse_pair,0.9341291401331306,5.020129468414394,0.22849620943095772,4.6894492246210575,0.7901289584133337,1.1953125,23,128,2,N3
layer_2_sa,0.84375,sparse_pair,0.9584771066803686,5.094331145880422,0.194591584612553,4.882799778133631,0.8066252876142244,1.1796875,23,128,4,N3
layer_2_sa,0.84375,sparse_pair,0.9434956288902823,5.030874175852896,0.21038609600751101,4.746607795357704,0.8071673921251659,1.171875,23,128,2,N4
layer_2_sa,0.859375,sparse_pair,1.0057894359760184,4.885114038029867,0.2050738102549161,4.913396093994379,0.8163714739928309,1.1484375,23,128,4,N4
layer_2_ff,0.828125,sparse_pair,0.9382828399805057,5.268114648509182,0.1986092687264147,4.9429815746843815,0.7991920865897555,1.1953125,23,128,0,N0
layer_2_ff,0.8359375,sparse_pair,0.9009666340751256,5.478462719685448,0.15555621436344325,4.935912117362022,0.7996311717943172,1.1953125,23,128,2,N2
layer_2_ff,0.8203125,sparse_pair,0.9106156525276278,5.404186097012579,0.16067993591107665,4.921136450022459,0.7992321341453135,1.1953125,23,128,4,N2
layer_2_ff,0.7890625,sparse_pair,0.9014102729558984,5.503953563324168,0.18119021859773454,4.961320284754038,0.7786029880480783,1.234375,23,128,2,N3
layer_2_ff,0.8125,sparse_pair,0.9322196303693625,5.562826865220088,0.14909127607224093,5.185776405036449,0.7937999880791722,1.2109375,23,128,4,N3
layer_2_ff,0.8125,sparse_pair,0.9215023666445255,5.478216938496827,0.16272085767982958,5.048189874738455,0.7907597119879028,1.203125,23,128,2,N4
layer_2_ff,0.8203125,sparse_pair,0.9799915789733159,5.333259669728657,0.15726810205046604,5.226549565792084,0.801342222943731,1.1875,23,128,4,N4
layer_3_sa,1.0,sparse_pair,3.0033800563697697,2.6766756799712486,0.022589379940086474,8.03907435759902,0.9960880363360047,1.0,23,128,0,N0
layer_3_sa,1.0,sparse_pair,2.869003069347266,2.7804625185819267,0.025045367452065648,7.97715550288558,0.9951922702603042,1.0,23,128,2,N2
layer_3_sa,1.0,sparse_pair,2.8492600439431204,2.7721774265188888,0.030570059691285678,7.898654378950596,0.9910244573839009,1.0,23,128,4,N2
layer_3_sa,1.0,sparse_pair,3.0810247580197863,2.649167411717194,0.018628326709205112,8.162150386720896,0.9969002003781497,1.0,23,128,2,N3
layer_3_sa,1.0,sparse_pair,3.0017474983938093,2.7314018463832315,0.02143053405532669,8.198978662490845,0.9960877266712487,1.0,23,128,4,N3
layer_3_sa,1.0,sparse_pair,3.018727361121998,2.700270645050473,0.022537373013904016,8.151380881667137,0.9956822320818901,1.0,23,128,2,N4
layer_3_sa,1.0,sparse_pair,2.8805391601963213,2.826726546439294,0.02288149214814439,8.142496515065432,0.9958779029548168,1.0,23,128,4,N4
layer_3_ff,1.0,sparse_pair,3.5053435944877323,2.682779164398987,0.009337078190014836,9.404062762856483,0.9985696817748249,1.0,23,128,0,N0
layer_3_ff,1.0,sparse_pair,3.4013149479271263,2.7496361636455178,0.009459846708324449,9.352378588169813,0.9984640297479928,1.0,23,128,2,N2
layer_3_ff,0.9921875,sparse_pair,3.135883993246323,2.941276626840451,0.01642646461566244,9.223502296954393,0.9899231863673776,1.0078125,23,128,4,N2
layer_3_ff,1.0,sparse_pair,3.6185761701788506,2.6409595862112627,0.00801610122027796,9.55651342868805,0.9986890107393265,1.0,23,128,2,N3
layer_3_ff,1.0,sparse_pair,3.51412021538685,2.7238811449644516,0.008668504044365477,9.572045799344778,0.9986210134811699,1.0,23,128,4,N3
layer_3_ff,1.0,sparse_pair,3.4881159890504096,2.7280825703412397,0.010190615775030665,9.515868436545134,0.9981387071311474,1.0,23,128,2,N4
layer_3_ff,1.0,sparse_pair,3.4316146647705494,2.7673435968007194,0.008967628436323594,9.496456872671843,0.9986217934638262,1.0,23,128,4,N4
embedding,0.0,functor,-4.453178234277539,4.232264950296953,0.0002502964052837342,-18.84703016281128,7.163412030866158e-07,13.0,23,256,0,N0
embedding,0.0,functor,-4.453178234277539,4.232264950296953,0.0002502964052837342,-18.84703016281128,7.163412030866158e-07,13.0,23,256,2,N2
embedding,0.0,functor,-4.453178234277539,4.232264950296953,0.0002502964052837342,-18.84703016281128,7.163412030866158e-07,13.0,23,256,4,N2
embedding,0.0,functor,-4.453178234277539,4.232264950296953,0.0002502964052837342,-18.84703016281128,7.163412030866158e-07,13.0,23,256,2,N3
embedding,0.0,functor,-4.453178234277539,4.232264950296953,0.0002502964052837342,-18.84703016281128,7.163412030866158e-07,13.0,23,256,4,N3
embedding,0.0,functor,-4.453178234277539,4.232264950296953,0.0002502964052837342,-18.84703016281128,7.163412030866158e-07,13.0,23,256,2,N4
embedding,0.0,functor,-4.453178234277539,4.232264950296953,0.0002502964052837342,-18.84703016281128,7.163412030866158e-07,13.0,23,256,4,N4
layer_0_sa,0.0,functor,-3.7330781022440678,4.20471488625146,0.005250227915666983,-15.696529071778059,2.0324793858727267e-05,10.48828125,23,256,0,N0
layer_0_sa,0.0,functor,-3.819996834530913,4.144097711826994,0.004864810515869067,-15.830440144985914,1.656471530258313e-05,10.55078125,23,256,2,N2
layer_0_sa,0.0,functor,-3.8700772672877877,4.130031157708529,0.004227041448075397,-15.983539700508118,1.4072245684927626e-05,10.53515625,23,256,4,N2
layer_0_sa,0.0,functor,-3.760734693293869,4.197392147868485,0.00482008190022043,-15.785278275609016,1.647711296437454e-05,10.59765625,23,256,2,N3
layer_0_sa,0.0,functor,-3.7860105739729115,4.191057753554687,0.004592792367361653,-15.867388974875212,1.7014064225746117e-05,10.56640625,23,256,4,N3
layer_0_sa,0.0,functor,-3.774693545646302,4.179545882585867,0.0046049722103589374,-15.77650487050414,1.6898480444035e-05,10.43359375,23,256,2,N4
layer_0_sa,0.0,functor,-3.8230514443728367,4.170958381638619,0.004565502011359968,-15.945788469165564,1.6241897624731037e-05,10.5390625,23,256,4,N4
layer_0_ff,0.0,functor,-3.2287377789900713,3.529118909598488,0.05486465114609018,-11.394599553197622,0.0005287803450017246,6.85546875,23,256,0,N0
layer_0_ff,0.0,functor,-3.295607307500125,3.4893960526879217,0.04270459228746404,-11.499679133296013,0.0004466146583935529,6.86328125,23,256,2,N2
layer_0_ff,0.0,functor,-3.3959363865070538,3.445828882489792,0.02653019129002132,-11.70181568711996,0.000307385741414817,6.94140625,23,256,4,N2
layer_0_ff,0.0,functor,-3.23700400778068,3.5507587160893057,0.045233803039536724,-11.493820197880268,0.00046932089962221576,6.921875,23,256,2,N3
layer_0_ff,0.0,functor,-3.3192837023053343,3.5052101227150287,0.033700099801535544,-11.63478683680296,0.00041447493380580673,6.94921875,23,256,4,N3
layer_0_ff,0.0,functor,-3.3018295397805746,3.5008779148368436,0.03509846349243162,-11.559302117675543,0.00041589726583775473,6.87890625,23,256,2,N4
layer_0_ff,0.0,functor,-3.4084861361345027,3.4909697254877257,0.022166113235925877,-11.89892191439867,0.0002873213651974696,6.890625,23,256,4,N4
layer_1_sa,0.33203125,functor,-0.561880118950652,5.620318329146108,0.4879895301937722,-3.157945131883025,0.30608611827383214,3.86328125,23,256,0,N0
layer_1_sa,0.3359375,functor,-0.5541047440990499,5.679413643363101,0.49199153341606916,-3.146990044042468,0.31252408735549086,3.93359375,23,256,2,N2
layer_1_sa,0.3359375,functor,-0.5521024431889064,5.716523492846398,0.50254915870795,-3.15610658749938,0.31021797074429336,4.03125,23,256,4,N2
layer_1_sa,0.34765625,functor,-0.5407664029358316,5.774744278043776,0.5162010887845554,-3.122787691652775,0.30838463616720846,3.90234375,23,256,2,N3
layer_1_sa,0.34375,functor,-0.5374964746061202,5.867421300850486,0.4951050238072412,-3.153718264773488,0.313672519417348,4.01171875,23,256,4,N3
layer_1_sa,0.3359375,functor,-0.5412534316184748,5.737972285110544,0.49604417977528215,-3.105697190389037,0.3094000443493562,3.9296875,23,256,2,N4
layer_1_sa,0.34765625,functor,-0.5649953235180525,5.983526175064153,0.47623126597702026,-3.3806643076241016,0.30564434914746264,4.1015625,23,256,4,N4
layer_1_ff,0.40625,functor,-0.3399329859533197,5.195307567463251,0.5752753307282319,-1.766056414693594,0.38817557540694336,3.25390625,23,256,0,N0
layer_1_ff,0.40625,functor,-0.3334157809940262,5.162889411509443,0.5876791368195313,-1.7213888056576252,0.3860691744900151,3.28515625,23,256,2,N2
layer_1_ff,0.41015625,functor,-0.33611125056457963,5.227331764880944,0.5679221231615941,-1.7569650169461966,0.38981169854163245,3.30859375,23,256,4,N2
layer_1_ff,0.42578125,functor,-0.3289079678753948,5.2131755268761415,0.5958774351274485,-1.7146549690514803,0.387349610379808,3.2265625,23,256,2,N3
layer_1_ff,0.421875,functor,-0.3143683999698331,5.359491702708847,0.5839621783456721,-1.684854831546545,0.39468501301295333,3.34765625,23,256,4,N3
layer_1_ff,0.4140625,functor,-0.313457191023228,5.212356242033705,0.5929219213807073,-1.633850546553731,0.394175586187806,3.2421875,23,256,2,N4
layer_1_ff,0.41796875,functor,-0.3372179856209154,5.385999590123712,0.584145871073332,-1.816255932673812,0.3848558725164992,3.32421875,23,256,4,N4
layer_2_sa,0.8203125,functor,0.9180092262113717,4.800216606622478,0.2471413625893355,4.406643133610487,0.7926146232048268,1.265625,23,256,0,N0
layer_2_sa,0.7890625,functor,0.8711446964835294,4.856924500621339,0.24353037432009828,4.231084020808339,0.7752750935567292,1.28125,23,256,2,N2
layer_2_sa,0.84375,functor,0.8918865668867016,4.906844525515616,0.22833982885647686,4.376348719000816,0.8030440528283478,1.25,23,256,4,N2
layer_2_sa,0.85546875,functor,0.9364682109684285,4.791780997855999,0.2214138076951251,4.487350579351187,0.8114521749756136,1.2265625,23,256,2,N3
layer_2_sa,0.8203125,functor,0.855019339854292,5.142997185159121,0.21266264292753867,4.397362058982253,0.7878329138199476,1.265625,23,256,4,N3
layer_2_sa,0.81640625,functor,0.8947754284249289,4.922907842275858,0.22560932747660978,4.404896974563599,0.7905085781630419,1.265625,23,256,2,N4
layer_2_sa,0.83203125,functor,0.8612238359211283,5.093626328377331,0.22190711604197588,4.3867524061352015,0.7923792267010903,1.265625,23,256,4,N4
layer_2_ff,0.80078125,functor,0.9133344863077828,5.250527208252526,0.20504343509034761,4.795487571507692,0.7874751312992885,1.2421875,23,256,0,N0
layer_2_ff,0.78515625,functor,0.8704232698503548,5.318654533515699,0.20182392693660667,4.629480671137571,0.7756615778080231,1.25,23,256,2,N2
layer_2_ff,0.83203125,functor,0.8964909594126507,5.3211224280865075,0.18433265522205922,4.770338151603937,0.8034076256420803,1.21875,23,256,4,N2
layer_2_ff,0.83984375,functor,0.9349179649836471,5.267131036955493,0.1863228595994162,4.924335431307554,0.8026424506814465,1.17578125,23,256,2,N3
layer_2_ff,0.80859375,functor,0.8494383871603517,5.607587137017289,0.18305430887818908,4.763299774378538,0.7825538769091338,1.22265625,23,256,4,N3
layer_2_ff,0.8203125,functor,0.8934590420826631,5.358636025226998,0.1837810546234273,4.787721810862422,0.7930699636124245,1.20703125,23,256,2,N4
layer_2_ff,0.8046875,functor,0.867925187859099,5.559755292055733,0.17967648925032798,4.825451657176018,0.792462865775164,1.2421875,23,256,4,N4
layer_3_sa,0.98046875,functor,2.5381702253771574,3.0375196345222424,0.046052403900546324,7.709741897881031,0.9716181640105788,1.02734375,23,256,0,N0
layer_3_sa,0.96875,functor,2.302977943101826,3.247228967888632,0.0628558398034329,7.4782966915518045,0.9590722827269929,1.03125,23,256,2,N2
layer_3_sa,0.98046875,functor,2.5139354573770127,3.066279214478461,0.04272631843977592,7.708428042009473,0.9756920462720018,1.02734375,23,256,4,N2
layer_3_sa,0.98828125,functor,2.7352372983433964,2.8572839418295386,0.03076578748226666,7.815349612385035,0.982188165843354,1.01171875,23,256,2,N3
layer_3_sa,0.984375,functor,2.3907059038931378,3.199754795636133,0.047483556813041616,7.64967268332839,0.9723347609087796,1.015625,23,256,4,N3
layer_3_sa,0.9765625,functor,2.4074182633633634,3.2200915960135785,0.046580614054171576,7.752107320353389,0.9670977704904544,1.0234375,23,256,2,N4
layer_3_sa,0.984375,functor,2.46739026085099,3.148058350413041,0.05226387508596986,7.767488516867161,0.9763477512242389,1.015625,23,256,4,N4
layer_3_ff,0.984375,functor,2.807141888715817,3.2199866609421024,0.03266528173642058,9.038959439843893,0.9771558633256063,1.01953125,23,256,0,N0
layer_3_ff,0.98046875,functor,2.6126238682376153,3.3593565276768893,0.04174790257288663,8.776735048741102,0.9737521612842102,1.01953125,23,256,2,N2
layer_3_ff,0.98828125,functor,2.8700863812139983,3.161146275989077,0.024531772968920507,9.072762878611684,0.9833245358615841,1.01171875,23,256,4,N2
layer_3_ff,0.98828125,functor,3.104426694405494,2.9582322104971626,0.01947937583325654,9.183615045621991,0.9868286841361851,1.01171875,23,256,2,N3
layer_3_ff,0.98046875,functor,2.6648081731334794,3.3713242725177466,0.03200234233660382,8.983932478353381,0.9761025988445908,1.01953125,23,256,4,N3
layer_3_ff,0.98046875,functor,2.7759592841935072,3.273475942605129,0.031742907501929096,9.08703593723476,0.9751996363202124,1.01953125,23,256,2,N4
layer_3_ff,0.98828125,functor,2.9217540335156618,3.1388722909507916,0.027642740381065067,9.171012779697776,0.9860251446079928,1.01171875,23,256,4,N4
embedding,0.0,nested_override,-4.453178234277539,4.232264950296953,0.0002502964052837342,-18.84703016281128,7.163412030866158e-07,13.0,23,512,0,N0
embedding,0.0,nested_override,-4.453178234277539,4.232264950296953,0.0002502964052837342,-18.84703016281128,7.163412030866158e-07,13.0,23,512,2,N2
embedding,0.0,nested_override,-4.453178234277539,4.232264950296953,0.0002502964052837342,-18.84703016281128,7.163412030866158e-07,13.0,23,512,4,N2
embedding,0.0,nested_override,-4.453178234277539,4.232264950296953,0.0002502964052837342,-18.84703016281128,7.163412030866158e-07,13.0,23,512,2,N3
embedding,0.0,nested_override,-4.453178234277539,4.232264950296953,0.0002502964052837342,-18.84703016281128,7.163412030866158e-07,13.0,23,512,4,N3
embedding,0.0,nested_override,-4.453178234277539,4.232264950296953,0.0002502964052837342,-18.84703016281128,7.163412030866158e-07,13.0,23,512,2,N4
embedding,0.0,nested_override,-4.453178234277539,4.232264950296953,0.0002502964052837342,-18.84703016281128,7.163412030866158e-07,13.0,23,512,4,N4
layer_0_sa,0.0,nested_override,-4.2032329054585835,3.5150336675336438,0.0038011091667158325,-14.77450517937541,1.6120644769703504e-05,8.943359375,23,512,0,N0
layer_0_sa,0.0,nested_override,-4.239481728854772,3.5531526341916764,0.003327697436361632,-15.063525676727295,1.253585594464127e-05,9.125,23,512,2,N2
layer_0_sa,0.0,nested_override,-4.286341900696728,3.558653652146223,0.003066447506625991,-15.253606263548136,1.0688624622046458e-05,9.275390625,23,512,4,N2
layer_0_sa,0.0,nested_override,-4.209605281298074,3.5570883733975007,0.0034923848952530534,-14.973938006907701,1.3683976751604793e-05,9.10546875,23,512,2,N3
layer_0_sa,0.0,nested_override,-4.2429278523114045,3.561661075008584,0.003294634694157139,-15.111870979890227,1.2495260428924094e-05,9.201171875,23,512,4,N3
layer_0_sa,0.0,nested_override,-4.205925980961167,3.5821673409836214,0.003248203893235768,-15.066330691799521,1.4196552630377668e-05,9.1171875,23,512,2,N4
layer_0_sa,0.0,nested_override,-4.183662586799902,3.643562768138127,0.0032431233726128994,-15.243437239900231,1.1634819601572433e-05,9.28125,23,512,4,N4
layer_0_ff,0.0,nested_override,-3.4265974582631293,3.033064038682946,0.07798882581300859,-10.393089529126883,0.0007810798905340255,5.912109375,23,512,0,N0
layer_0_ff,0.0,nested_override,-3.493583686436194,3.0596491107322183,0.052143826534575055,-10.689140222966671,0.000603894032004032,5.94921875,23,512,2,N2
layer_0_ff,0.0,nested_override,-3.600924431340654,3.034239064859587,0.0372565231846238,-10.92606558278203,0.0004828104742616718,5.955078125,23,512,4,N2
layer_0_ff,0.0,nested_override,-3.4678369742168056,3.063170576340214,0.05628570672661226,-10.622576186433434,0.0006511861590534351,5.904296875,23,512,2,N3
layer_0_ff,0.0,nested_override,-3.5411630823162543,3.0612092282744086,0.04085092547529712,-10.84024110995233,0.0005349801662093701,5.927734375,23,512,4,N3
layer_0_ff,0.0,nested_override,-3.523873107281328,3.0571573744700404,0.04518946731241158,-10.77303466014564,0.0005895598027146898,5.921875,23,512,2,N4
layer_0_ff,0.0,nested_override,-3.578080670797851,3.117669036642931,0.028227394101122627,-11.15527132153511,0.0004047334341029038,6.00390625,23,512,4,N4
layer_1_sa,0.27734375,nested_override,-0.6059698483307456,3.6040052037087964,0.7948402958006682,-2.1839184872806072,0.2719734723465703,3.453125,23,512,0,N0
layer_1_sa,0.263671875,nested_override,-0.6285831068808198,3.585298847187302,0.7841045185880375,-2.253658289089799,0.26598654486804185,3.462890625,23,512,2,N2
layer_1_sa,0.275390625,nested_override,-0.6059787131694385,3.526060095005296,0.8033180173492838,-2.136717359535396,0.27011175194647685,3.40234375,23,512,4,N2
layer_1_sa,0.2734375,nested_override,-0.610018311373501,3.6102306817112146,0.7941420277663838,-2.202306824736297,0.2682985521911836,3.392578125,23,512,2,N3
layer_1_sa,0.267578125,nested_override,-0.639750039957257,3.627947048925651,0.7943847569338232,-2.3209792701527476,0.2580194626526724,3.478515625,23,512,4,N3
layer_1_sa,0.2890625,nested_override,-0.5805895756858586,3.717285269796123,0.7987006768238416,-2.158217078074813,0.2786781647364406,3.4375,23,512,2,N4
layer_1_sa,0.26171875,nested_override,-0.6442793418120957,3.67267053522774,0.7911044108507213,-2.3662257557734847,0.25908136516202007,3.505859375,23,512,4,N4
layer_1_ff,0.291015625,nested_override,-0.5646415960012595,3.5246666037823613,0.7485584441365063,-1.990173377096653,0.2913167359198674,3.107421875,23,512,0,N0
layer_1_ff,0.283203125,nested_override,-0.5819642537966488,3.5254451140466445,0.7399096205856495,-2.0516830356791615,0.287004393871487,3.140625,23,512,2,N2
layer_1_ff,0.3046875,nested_override,-0.5619772707917124,3.4546805047150184,0.7592174156145575,-1.9414519220590591,0.29030021413795737,3.107421875,23,512,4,N2
layer_1_ff,0.296875,nested_override,-0.5688729852719674,3.524237336096695,0.7443561759453132,-2.004843414761126,0.2879506667796736,3.10546875,23,512,2,N3
layer_1_ff,0.27734375,nested_override,-0.6021506775706728,3.523936306280272,0.7514530828248098,-2.1219406351447105,0.27643297476309137,3.18359375,23,512,4,N3
layer_1_ff,0.3046875,nested_override,-0.5451560487921642,3.5915687630805926,0.7533983523387633,-1.9579654363915324,0.2961375937659003,3.11328125,23,512,2,N4
layer_1_ff,0.2890625,nested_override,-0.590758668637013,3.584467124606265,0.7476460230054727,-2.117555026896298,0.2795148894975492,3.19921875,23,512,4,N4
layer_2_sa,0.720703125,nested_override,0.6442097589514174,4.698126576184449,0.21577489947161155,3.0265789898112416,0.7106583620482638,1.294921875,23,512,0,N0
layer_2_sa,0.732421875,nested_override,0.6840259412210047,4.635460295355101,0.21415082937859253,3.1707750922068954,0.7253131837286446,1.28125,23,512,2,N2
layer_2_sa,0.71875,nested_override,0.671606502519757,4.631833400605928,0.2170212296156926,3.110769431106746,0.7136283972155297,1.2890625,23,512,4,N2
layer_2_sa,0.72265625,nested_override,0.6809555294875214,4.608241510387337,0.21792474954367513,3.13800753839314,0.7213190762837485,1.28515625,23,512,2,N3
layer_2_sa,0.7421875,nested_override,0.6802742263842851,4.629324316893747,0.2160159861041926,3.1492100190371275,0.7266220519724698,1.265625,23,512,4,N3
layer_2_sa,0.73828125,nested_override,0.6804422491516706,4.569741148858477,0.22387930132949663,3.109444946050644,0.7212885528491881,1.267578125,23,512,2,N4
layer_2_sa,0.736328125,nested_override,0.6572430897476201,4.714616348593497,0.20938135534279034,3.0986490165814757,0.7233731923519429,1.275390625,23,512,4,N4
layer_2_ff,0.767578125,nested_override,0.8278591457110469,4.822986893491453,0.18666117979430652,3.992753810249269,0.7561907247152249,1.248046875,23,512,0,N0
layer_2_ff,0.78125,nested_override,0.8737850867423045,4.756576891168393,0.18442571766669325,4.156225952319801,0.7750837235093115,1.23046875,23,512,2,N2
layer_2_ff,0.76953125,nested_override,0.8729055951781354,4.731656779844639,0.18083183775210188,4.13028967846185,0.7673068356125441,1.23828125,23,512,4,N2
layer_2_ff,0.78125,nested_override,0.8667535210426784,4.746703925010955,0.18284239998260254,4.114222341217101,0.7698318091844385,1.232421875,23,512,2,N3
layer_2_ff,0.779296875,nested_override,0.872709328083744,4.765323459187751,0.17177910313153788,4.158742235042155,0.7740490290857451,1.2265625,23,512,4,N3
layer_2_ff,0.775390625,nested_override,0.8835032246522815,4.672040641447138,0.18644798466446133,4.127762973308563,0.7708175386774201,1.232421875,23,512,2,N4
layer_2_ff,0.783203125,nested_override,0.8576847971462452,4.824725342700222,0.16994930365374294,4.138093577697873,0.7783717401002264,1.2265625,23,512,4,N4
layer_3_sa,0.9921875,nested_override,2.1098945567486056,3.3928933748267465,0.07788266872789507,7.1586472652852535,0.9665813714457272,1.009765625,23,512,0,N0
layer_3_sa,0.990234375,nested_override,2.212898279229275,3.2718690042357013,0.07257568761508182,7.240313291549683,0.9688191344175721,1.01171875,23,512,2,N2
layer_3_sa,0.978515625,nested_override,2.1724966307741513,3.3230105649700765,0.07878024051275467,7.219229258596897,0.9634497763472609,1.021484375,23,512,4,N2
layer_3_sa,0.982421875,nested_override,2.138255197120273,3.3486165245674875,0.07620204542362785,7.160196688957512,0.9648818672803827,1.01953125,23,512,2,N3
layer_3_sa,0.9765625,nested_override,2.133068992344429,3.3853817166794684,0.07566532993048902,7.221252769231796,0.9612538806759403,1.0234375,23,512,4,N3
layer_3_sa,0.9921875,nested_override,2.201935196034596,3.2611552228803387,0.06797700676667162,7.1808524671942,0.9727052599171202,1.0078125,23,512,2,N4
layer_3_sa,0.9765625,nested_override,2.0805268051770827,3.485543517916972,0.07673524672338505,7.251766721718013,0.9600346103179618,1.0234375,23,512,4,N4
layer_3_ff,0.9921875,nested_override,2.5360500944841955,3.4104129887590746,0.035895735356710645,8.648978184908628,0.9842629041252167,1.009765625,23,512,0,N0
layer_3_ff,0.9921875,nested_override,2.671206218898295,3.264289869530849,0.03256519547467196,8.719591402448714,0.9849724627938485,1.009765625,23,512,2,N2
layer_3_ff,0.98828125,nested_override,2.660634791896471,3.270727463854772,0.03580934750408726,8.702211287803948,0.9824306445807451,1.01171875,23,512,4,N2
layer_3_ff,0.984375,nested_override,2.5557079913220444,3.382994932550232,0.03754702369060592,8.645947186276317,0.9795669866407479,1.017578125,23,512,2,N3
layer_3_ff,0.98046875,nested_override,2.5934779762847135,3.359548581670097,0.03496056806855519,8.712915259413421,0.9790875110666093,1.01953125,23,512,4,N3
layer_3_ff,0.9921875,nested_override,2.6561220841111175,3.271121619818234,0.030171455426885707,8.688498376868665,0.9856180643782864,1.0078125,23,512,2,N4
layer_3_ff,0.990234375,nested_override,2.5284342815605507,3.47142477739687,0.034859687901154235,8.777269415557384,0.9810253761012291,1.009765625,23,512,4,N4
embedding,0.0,nested_short,-4.453178234277539,4.232264950296953,0.0002502964052837342,-18.84703016281128,7.163412030866158e-07,13.0,23,128,0,N0
embedding,0.0,nested_short,-4.453178234277539,4.232264950296953,0.0002502964052837342,-18.84703016281128,7.163412030866158e-07,13.0,23,128,2,N2
embedding,0.0,nested_short,-4.453178234277539,4.232264950296953,0.0002502964052837342,-18.84703016281128,7.163412030866158e-07,13.0,23,128,4,N2
embedding,0.0,nested_short,-4.453178234277539,4.232264950296953,0.0002502964052837342,-18.84703016281128,7.163412030866158e-07,13.0,23,128,2,N3
embedding,0.0,nested_short,-4.453178234277539,4.232264950296953,0.0002502964052837342,-18.84703016281128,7.163412030866158e-07,13.0,23,128,4,N3
embedding,0.0,nested_short,-4.453178234277539,4.232264950296953,0.0002502964052837342,-18.84703016281128,7.163412030866158e-07,13.0,23,128,2,N4
