R,between_js_bits,covariance_effective_rank,covariance_trace,generator_family,layer,mean_entropy_bits,mean_target_margin,mean_target_probability,model_seed,n_realizations,nuisance_count,predictive_family_id,top1_accuracy,within_js_bits
11.342322771508499,0.5444974660997381,3.212574912158171,3.6581408655221965,binary_functor,1,1.9458432296911876,0.22980850438276926,0.404404782379667,11,12,8,binary_functor:r1,0.75,0.04800581653940372
11.166257188526838,0.5201366790920455,3.3423426739792106,4.6041832426034,binary_functor,2,1.3989127775033314,0.7234665900468826,0.5801900910834471,11,12,8,binary_functor:r1,0.8333333333333334,0.04658111221246795
8490.479216383706,0.7496735626208104,3.710750617073487,6.240018213347887,binary_functor,3,0.005127619772489804,9.09771203994751,0.9996351500352224,11,12,8,binary_functor:r1,1.0,8.829578914393879e-05
750934682628.5537,0.7509346826285537,0.0,0.0,binary_functor,0,0.1453230381011963,-4.041685104370117,0.017236752435564995,11,12,0,binary_functor:r2,0.0,0.0
662319176595.2184,0.6623191765952183,0.0,0.0,binary_functor,1,0.799357533454895,1.7099323272705078,0.8218992352485657,11,12,0,binary_functor:r2,1.0,0.0
658060256490.0184,0.6580602564900184,0.0,0.0,binary_functor,2,0.9516333341598511,0.633636474609375,0.6522377133369446,11,12,0,binary_functor:r2,1.0,0.0
776352252681.6476,0.7763522526816475,0.0,0.0,binary_functor,3,0.0013442039489746094,10.352446556091309,0.9999232292175293,11,12,0,binary_functor:r2,1.0,0.0
64.66510239358277,0.7463483004997169,3.77769979446242,5.4353861115231545,binary_functor,0,0.5709330638249716,-2.1912873486677804,0.11918047660340865,11,12,4,binary_functor:r2,0.0,0.01154174775688259
13.098506152228598,0.5448642463607527,3.8248908136974857,6.014434189252188,binary_functor,1,0.987275093793869,0.5414504259824753,0.5903149296840032,11,12,4,binary_functor:r2,0.6666666666666666,0.04159743409121877
12.357582043714297,0.5554301496480485,4.050517096109391,6.591734586613553,binary_functor,2,0.8789988805850347,-0.40047212441762287,0.4132311139255762,11,12,4,binary_functor:r2,0.4166666666666667,0.04494650714704895
33071.675311841376,0.749565505453522,2.524730293065439,11.63477752999022,binary_functor,3,0.0013713226726395078,10.618471463521322,0.9999135881662369,11,12,4,binary_functor:r2,1.0,2.266487858222104e-05
31.642036224503084,0.7427104796049512,4.8372800027911484,2.751084253728843,binary_functor,0,0.9437868793805441,-0.9659277548392614,0.2915105205029249,11,12,8,binary_functor:r2,0.16666666666666666,0.023472271959217597
31.52666618656836,0.4889125618293648,4.747062043403929,3.018906542886862,binary_functor,1,0.9796815564235052,0.28896570205688477,0.5596849471330643,11,12,8,binary_functor:r2,0.5,0.01550790555956917
34.59414004103139,0.501879122090585,4.623790723616196,3.5063120510529457,binary_functor,2,0.8715134213368098,-1.0580820888280869,0.27056631445884705,11,12,8,binary_functor:r2,0.08333333333333333,0.014507633995101965
79522.39139494998,0.7494069497569673,2.194675880860902,6.922448861006866,binary_functor,3,0.0008073639061573582,11.059800306955973,0.9999528576930364,11,12,8,binary_functor:r2,1.0,9.423848259731258e-06
756428348283.181,0.7564283482831811,0.0,0.0,contiguous_ngram,0,0.48439979553222656,-2.3802454471588135,0.08403153717517853,11,12,0,contiguous_ngram:r0,0.0,0.0
865070759082.3556,0.8650707590823555,0.0,0.0,contiguous_ngram,1,0.713161289691925,1.5508995056152344,0.8209719061851501,11,12,0,contiguous_ngram:r0,1.0,0.0
936753070672.6272,0.9367530706726271,0.0,0.0,contiguous_ngram,2,0.007767695002257824,7.365774154663086,0.9993614554405212,11,12,0,contiguous_ngram:r0,1.0,0.0
747848864657.4015,0.7478488646574015,0.0,0.0,contiguous_ngram,3,0.0008746901294216514,10.48104476928711,0.9999499320983887,11,12,0,contiguous_ngram:r0,1.0,0.0
13.582138483903975,0.7545006866835031,3.6332357376593114,5.003191511390644,contiguous_ngram,0,0.5338891884312034,-3.4017446686824164,0.11680692009394988,11,12,4,contiguous_ngram:r0,0.08333333333333333,0.05555094932787297
5.004729330359942,0.6187223006892991,4.044731804691065,7.988667014781406,contiguous_ngram,1,0.5730239935219288,-1.7502418259779613,0.24994901210690537,11,12,4,contiguous_ngram:r0,0.25,0.12362752505634513
4.703781121091237,0.6112940914800085,3.0628066272358887,11.883105949061296,contiguous_ngram,2,0.5559996382799,1.8404895464579265,0.6123755338291327,11,12,4,contiguous_ngram:r0,0.5833333333333334,0.1299580222257862
31211.444815483264,0.7492980744975393,1.5653102708671376,29.04263939406465,contiguous_ngram,3,0.0019796070895002535,9.3910071849823,0.9998619506756464,11,12,4,contiguous_ngram:r0,1.0,2.400715759642854e-05
19.43616718565016,0.7541921275191722,3.5489842960885745,4.98367866449532,contiguous_ngram,0,0.7225337860484918,-2.3067979911963143,0.14325219804110625,11,12,8,contiguous_ngram:r0,0.08333333333333333,0.03880354188741476
