cumulative_fluctuation_variance,cumulative_signal,layer_i,layer_j,model_seed,nuisance_count,predictive_family_id,update_covariance
2.5404828350723303,52.377917766571045,3,0,37,8,contiguous_ngram:r0,-0.15493000553468653
2.5404828350723303,52.377917766571045,3,1,37,8,contiguous_ngram:r0,0.912525630552657
2.5404828350723303,52.377917766571045,3,2,37,8,contiguous_ngram:r0,-0.6741566183567846
2.5404828350723303,52.377917766571045,3,3,37,8,contiguous_ngram:r0,0.5142564490155165
2.5404828350723303,52.377917766571045,3,4,37,8,contiguous_ngram:r0,0.020148901059745625
2.5404828350723303,52.377917766571045,3,5,37,8,contiguous_ngram:r0,-0.006245271552264364
2.5404828350723303,52.377917766571045,3,6,37,8,contiguous_ngram:r0,-0.2656224346459718
2.5404828350723303,52.377917766571045,3,7,37,8,contiguous_ngram:r0,-0.21083052373572203
2.5404828350723303,52.377917766571045,4,0,37,8,contiguous_ngram:r0,-0.002127829448440788
2.5404828350723303,52.377917766571045,4,1,37,8,contiguous_ngram:r0,-0.04163305650118591
2.5404828350723303,52.377917766571045,4,2,37,8,contiguous_ngram:r0,0.040615324801757946
2.5404828350723303,52.377917766571045,4,3,37,8,contiguous_ngram:r0,0.020148901059745625
2.5404828350723303,52.377917766571045,4,4,37,8,contiguous_ngram:r0,0.045162170257168385
2.5404828350723303,52.377917766571045,4,5,37,8,contiguous_ngram:r0,0.003510688758372761
2.5404828350723303,52.377917766571045,4,6,37,8,contiguous_ngram:r0,0.0517382114765317
2.5404828350723303,52.377917766571045,4,7,37,8,contiguous_ngram:r0,0.06079019948611225
2.5404828350723303,52.377917766571045,5,0,37,8,contiguous_ngram:r0,-0.067100399415832
2.5404828350723303,52.377917766571045,5,1,37,8,contiguous_ngram:r0,0.031320401227028255
2.5404828350723303,52.377917766571045,5,2,37,8,contiguous_ngram:r0,0.029159564140007383
2.5404828350723303,52.377917766571045,5,3,37,8,contiguous_ngram:r0,-0.006245271552264364
2.5404828350723303,52.377917766571045,5,4,37,8,contiguous_ngram:r0,0.003510688758372761
2.5404828350723303,52.377917766571045,5,5,37,8,contiguous_ngram:r0,0.03666015197174574
2.5404828350723303,52.377917766571045,5,6,37,8,contiguous_ngram:r0,5.83242288926042e-05
2.5404828350723303,52.377917766571045,5,7,37,8,contiguous_ngram:r0,0.1510782498160993
2.5404828350723303,52.377917766571045,6,0,37,8,contiguous_ngram:r0,0.08505194052613109
2.5404828350723303,52.377917766571045,6,1,37,8,contiguous_ngram:r0,-0.7179687366325113
2.5404828350723303,52.377917766571045,6,2,37,8,contiguous_ngram:r0,0.30238607065668727
2.5404828350723303,52.377917766571045,6,3,37,8,contiguous_ngram:r0,-0.2656224346459718
2.5404828350723303,52.377917766571045,6,4,37,8,contiguous_ngram:r0,0.0517382114765317
2.5404828350723303,52.377917766571045,6,5,37,8,contiguous_ngram:r0,5.83242288926042e-05
2.5404828350723303,52.377917766571045,6,6,37,8,contiguous_ngram:r0,0.34710529461574763
2.5404828350723303,52.377917766571045,6,7,37,8,contiguous_ngram:r0,0.224879766355543
2.5404828350723303,52.377917766571045,7,0,37,8,contiguous_ngram:r0,-0.1983671717285743
2.5404828350723303,52.377917766571045,7,1,37,8,contiguous_ngram:r0,-0.3611732681931078
2.5404828350723303,52.377917766571045,7,2,37,8,contiguous_ngram:r0,0.4777024601052785
2.5404828350723303,52.377917766571045,7,3,37,8,contiguous_ngram:r0,-0.21083052373572203
2.5404828350723303,52.377917766571045,7,4,37,8,contiguous_ngram:r0,0.06079019948611225
2.5404828350723303,52.377917766571045,7,5,37,8,contiguous_ngram:r0,0.1510782498160993
2.5404828350723303,52.377917766571045,7,6,37,8,contiguous_ngram:r0,0.224879766355543
2.5404828350723303,52.377917766571045,7,7,37,8,contiguous_ngram:r0,0.9187775300516118
1.2683383043231444,56.73823269208272,0,0,37,8,contiguous_ngram:r1,3.647306416391295
1.2683383043231444,56.73823269208272,0,1,37,8,contiguous_ngram:r1,-2.759352776195969
1.2683383043231444,56.73823269208272,0,2,37,8,contiguous_ngram:r1,-0.19196622579549902
1.2683383043231444,56.73823269208272,0,3,37,8,contiguous_ngram:r1,-0.48277690322221606
1.2683383043231444,56.73823269208272,0,4,37,8,contiguous_ngram:r1,0.24667635310894792
1.2683383043231444,56.73823269208272,0,5,37,8,contiguous_ngram:r1,-0.08986373089550344
1.2683383043231444,56.73823269208272,0,6,37,8,contiguous_ngram:r1,0.25109427482975943
1.2683383043231444,56.73823269208272,0,7,37,8,contiguous_ngram:r1,0.7934893318548404
1.2683383043231444,56.73823269208272,1,0,37,8,contiguous_ngram:r1,-2.759352776195969
1.2683383043231444,56.73823269208272,1,1,37,8,contiguous_ngram:r1,2.6792868062674726
1.2683383043231444,56.73823269208272,1,2,37,8,contiguous_ngram:r1,0.13934565432943846
1.2683383043231444,56.73823269208272,1,3,37,8,contiguous_ngram:r1,-0.06291279679205468
1.2683383043231444,56.73823269208272,1,4,37,8,contiguous_ngram:r1,0.012610148209122719
1.2683383043231444,56.73823269208272,1,5,37,8,contiguous_ngram:r1,-0.05233694833751458
1.2683383043231444,56.73823269208272,1,6,37,8,contiguous_ngram:r1,-0.16857135076253887
1.2683383043231444,56.73823269208272,1,7,37,8,contiguous_ngram:r1,-0.5688451126857631
1.2683383043231444,56.73823269208272,2,0,37,8,contiguous_ngram:r1,-0.19196622579549902
1.2683383043231444,56.73823269208272,2,1,37,8,contiguous_ngram:r1,0.13934565432943846
1.2683383043231444,56.73823269208272,2,2,37,8,contiguous_ngram:r1,0.421256274609539
1.2683383043231444,56.73823269208272,2,3,37,8,contiguous_ngram:r1,-0.1838997004107307
1.2683383043231444,56.73823269208272,2,4,37,8,contiguous_ngram:r1,-0.023980051428004634
1.2683383043231444,56.73823269208272,2,5,37,8,contiguous_ngram:r1,-0.028324527000443075
1.2683383043231444,56.73823269208272,2,6,37,8,contiguous_ngram:r1,-0.043978397056421134
1.2683383043231444,56.73823269208272,2,7,37,8,contiguous_ngram:r1,-0.07118369381918677
1.2683383043231444,56.73823269208272,3,0,37,8,contiguous_ngram:r1,-0.48277690322221606
1.2683383043231444,56.73823269208272,3,1,37,8,contiguous_ngram:r1,-0.06291279679205468
1.2683383043231444,56.73823269208272,3,2,37,8,contiguous_ngram:r1,-0.1838997004107307
1.2683383043231444,56.73823269208272,3,3,37,8,contiguous_ngram:r1,0.7546172042029798
1.2683383043231444,56.73823269208272,3,4,37,8,contiguous_ngram:r1,-0.3907381015753868
1.2683383043231444,56.73823269208272,3,5,37,8,contiguous_ngram:r1,-0.021264190253690925
1.2683383043231444,56.73823269208272,3,6,37,8,contiguous_ngram:r1,0.07361785847866956
1.2683383043231444,56.73823269208272,3,7,37,8,contiguous_ngram:r1,-0.316979834589402
1.2683383043231444,56.73823269208272,4,0,37,8,contiguous_ngram:r1,0.24667635310894792
1.2683383043231444,56.73823269208272,4,1,37,8,contiguous_ngram:r1,0.012610148209122719
1.2683383043231444,56.73823269208272,4,2,37,8,contiguous_ngram:r1,-0.023980051428004634
1.2683383043231444,56.73823269208272,4,3,37,8,contiguous_ngram:r1,-0.3907381015753868
1.2683383043231444,56.73823269208272,4,4,37,8,contiguous_ngram:r1,0.3781795033611629
1.2683383043231444,56.73823269208272,4,5,37,8,contiguous_ngram:r1,-0.006723969339225638
1.2683383043231444,56.73823269208272,4,6,37,8,contiguous_ngram:r1,0.024663482130163727
1.2683383043231444,56.73823269208272,4,7,37,8,contiguous_ngram:r1,0.29058675213229546
1.2683383043231444,56.73823269208272,5,0,37,8,contiguous_ngram:r1,-0.08986373089550344
1.2683383043231444,56.73823269208272,5,1,37,8,contiguous_ngram:r1,-0.05233694833751458
1.2683383043231444,56.73823269208272,5,2,37,8,contiguous_ngram:r1,-0.028324527000443075
1.2683383043231444,56.73823269208272,5,3,37,8,contiguous_ngram:r1,-0.021264190253690925
1.2683383043231444,56.73823269208272,5,4,37,8,contiguous_ngram:r1,-0.006723969339225638
1.2683383043231444,56.73823269208272,5,5,37,8,contiguous_ngram:r1,0.3694132381686456
1.2683383043231444,56.73823269208272,5,6,37,8,contiguous_ngram:r1,-0.3317920281351621
1.2683383043231444,56.73823269208272,5,7,37,8,contiguous_ngram:r1,-0.08553226276306745
1.2683383043231444,56.73823269208272,6,0,37,8,contiguous_ngram:r1,0.25109427482975943
1.2683383043231444,56.73823269208272,6,1,37,8,contiguous_ngram:r1,-0.16857135076253887
1.2683383043231444,56.73823269208272,6,2,37,8,contiguous_ngram:r1,-0.043978397056421134
1.2683383043231444,56.73823269208272,6,3,37,8,contiguous_ngram:r1,0.07361785847866956
1.2683383043231444,56.73823269208272,6,4,37,8,contiguous_ngram:r1,0.024663482130163727
1.2683383043231444,56.73823269208272,6,5,37,8,contiguous_ngram:r1,-0.3317920281351621
1.2683383043231444,56.73823269208272,6,6,37,8,contiguous_ngram:r1,0.3507566310030198
1.2683383043231444,56.73823269208272,6,7,37,8,contiguous_ngram:r1,0.14546474307552204
1.2683383043231444,56.73823269208272,7,0,37,8,contiguous_ngram:r1,0.7934893318548404
1.2683383043231444,56.73823269208272,7,1,37,8,contiguous_ngram:r1,-0.5688451126857631
1.2683383043231444,56.73823269208272,7,2,37,8,contiguous_ngram:r1,-0.07118369381918677
1.2683383043231444,56.73823269208272,7,3,37,8,contiguous_ngram:r1,-0.316979834589402
1.2683383043231444,56.73823269208272,7,4,37,8,contiguous_ngram:r1,0.29058675213229546
1.2683383043231444,56.73823269208272,7,5,37,8,contiguous_ngram:r1,-0.08553226276306745
1.2683383043231444,56.73823269208272,7,6,37,8,contiguous_ngram:r1,0.14546474307552204
1.2683383043231444,56.73823269208272,7,7,37,8,contiguous_ngram:r1,0.47447023613707034
0.508442118716981,41.93336510658264,0,0,37,8,contiguous_ngram:r2,2.212511918191674
0.508442118716981,41.93336510658264,0,1,37,8,contiguous_ngram:r2,-2.1449814081077587
0.508442118716981,41.93336510658264,0,2,37,8,contiguous_ngram:r2,0.22929828289505333
0.508442118716981,41.93336510658264,0,3,37,8,contiguous_ngram:r2,-0.2782680457264426
0.508442118716981,41.93336510658264,0,4,37,8,contiguous_ngram:r2,-0.02366288669873029
0.508442118716981,41.93336510658264,0,5,37,8,contiguous_ngram:r2,-0.2753711079895683
0.508442118716981,41.93336510658264,0,6,37,8,contiguous_ngram:r2,0.024290511798757176
0.508442118716981,41.93336510658264,0,7,37,8,contiguous_ngram:r2,0.022765173721216513
0.508442118716981,41.93336510658264,1,0,37,8,contiguous_ngram:r2,-2.1449814081077587
0.508442118716981,41.93336510658264,1,1,37,8,contiguous_ngram:r2,2.603793693455593
0.508442118716981,41.93336510658264,1,2,37,8,contiguous_ngram:r2,-0.10206861464906643
0.508442118716981,41.93336510658264,1,3,37,8,contiguous_ngram:r2,0.36753696507438494
0.508442118716981,41.93336510658264,1,4,37,8,contiguous_ngram:r2,0.05084411346361968
0.508442118716981,41.93336510658264,1,5,37,8,contiguous_ngram:r2,-0.07727973113328931
0.508442118716981,41.93336510658264,1,6,37,8,contiguous_ngram:r2,-0.1938639120085513
0.508442118716981,41.93336510658264,1,7,37,8,contiguous_ngram:r2,-0.1910574083343211
0.508442118716981,41.93336510658264,2,0,37,8,contiguous_ngram:r2,0.22929828289505333
0.508442118716981,41.93336510658264,2,1,37,8,contiguous_ngram:r2,-0.10206861464906643
0.508442118716981,41.93336510658264,2,2,37,8,contiguous_ngram:r2,0.1750663863575193
0.508442118716981,41.93336510658264,2,3,37,8,contiguous_ngram:r2,-0.00782905494377866
0.508442118716981,41.93336510658264,2,4,37,8,contiguous_ngram:r2,-0.005824957591109772
0.508442118716981,41.93336510658264,2,5,37,8,contiguous_ngram:r2,-0.1639102693332213
0.508442118716981,41.93336510658264,2,6,37,8,contiguous_ngram:r2,-0.027875762123296063
0.508442118716981,41.93336510658264,2,7,37,8,contiguous_ngram:r2,-0.041669651671037915
0.508442118716981,41.93336510658264,3,0,37,8,contiguous_ngram:r2,-0.2782680457264426
0.508442118716981,41.93336510658264,3,1,37,8,contiguous_ngram:r2,0.36753696507438494
0.508442118716981,41.93336510658264,3,2,37,8,contiguous_ngram:r2,-0.00782905494377866
0.508442118716981,41.93336510658264,3,3,37,8,contiguous_ngram:r2,0.12379037102037371
0.508442118716981,41.93336510658264,3,4,37,8,contiguous_ngram:r2,0.0032335987763155677
0.508442118716981,41.93336510658264,3,5,37,8,contiguous_ngram:r2,-0.09917486914214764
0.508442118716981,41.93336510658264,3,6,37,8,contiguous_ngram:r2,-0.13709700556695348
0.508442118716981,41.93336510658264,3,7,37,8,contiguous_ngram:r2,-0.08911893517607138
0.508442118716981,41.93336510658264,4,0,37,8,contiguous_ngram:r2,-0.02366288669873029
0.508442118716981,41.93336510658264,4,1,37,8,contiguous_ngram:r2,0.05084411346361968
0.508442118716981,41.93336510658264,4,2,37,8,contiguous_ngram:r2,-0.005824957591109772
0.508442118716981,41.93336510658264,4,3,37,8,contiguous_ngram:r2,0.0032335987763155677
0.508442118716981,41.93336510658264,4,4,37,8,contiguous_ngram:r2,0.010038900081174992
0.508442118716981,41.93336510658264,4,5,37,8,contiguous_ngram:r2,0.004431165988204489
0.508442118716981,41.93336510658264,4,6,37,8,contiguous_ngram:r2,-0.008719642540695944
0.508442118716981,41.93336510658264,4,7,37,8,contiguous_ngram:r2,-0.009351496786648844
0.508442118716981,41.93336510658264,5,0,37,8,contiguous_ngram:r2,-0.2753711079895683
0.508442118716981,41.93336510658264,5,1,37,8,contiguous_ngram:r2,-0.07727973113328931
0.508442118716981,41.93336510658264,5,2,37,8,contiguous_ngram:r2,-0.1639102693332213
0.508442118716981,41.93336510658264,5,3,37,8,contiguous_ngram:r2,-0.09917486914214764
0.508442118716981,41.93336510658264,5,4,37,8,contiguous_ngram:r2,0.004431165988204489
0.508442118716981,41.93336510658264,5,5,37,8,contiguous_ngram:r2,0.45479845864232715
0.508442118716981,41.93336510658264,5,6,37,8,contiguous_ngram:r2,0.12570523633264036
0.508442118716981,41.93336510658264,5,7,37,8,contiguous_ngram:r2,0.15433111951706865
0.508442118716981,41.93336510658264,6,0,37,8,contiguous_ngram:r2,0.024290511798757176
0.508442118716981,41.93336510658264,6,1,37,8,contiguous_ngram:r2,-0.1938639120085513
0.508442118716981,41.93336510658264,6,2,37,8,contiguous_ngram:r2,-0.027875762123296063
0.508442118716981,41.93336510658264,6,3,37,8,contiguous_ngram:r2,-0.13709700556695348
0.508442118716981,41.93336510658264,6,4,37,8,contiguous_ngram:r2,-0.008719642540695944
0.508442118716981,41.93336510658264,6,5,37,8,contiguous_ngram:r2,0.12570523633264036
0.508442118716981,41.93336510658264,6,6,37,8,contiguous_ngram:r2,0.3450738273598249
0.508442118716981,41.93336510658264,6,7,37,8,contiguous_ngram:r2,0.13338113934458884
0.508442118716981,41.93336510658264,7,0,37,8,contiguous_ngram:r2,0.022765173721216513
0.508442118716981,41.93336510658264,7,1,37,8,contiguous_ngram:r2,-0.1910574083343211
0.508442118716981,41.93336510658264,7,2,37,8,contiguous_ngram:r2,-0.041669651671037915
0.508442118716981,41.93336510658264,7,3,37,8,contiguous_ngram:r2,-0.08911893517607138
0.508442118716981,41.93336510658264,7,4,37,8,contiguous_ngram:r2,-0.009351496786648844
0.508442118716981,41.93336510658264,7,5,37,8,contiguous_ngram:r2,0.15433111951706865
0.508442118716981,41.93336510658264,7,6,37,8,contiguous_ngram:r2,0.13338113934458884
0.508442118716981,41.93336510658264,7,7,37,8,contiguous_ngram:r2,0.10598346883017314
3.619453280267959,49.9372631708781,0,0,37,8,skip_gram:r0,2.7004296901355755
3.619453280267959,49.9372631708781,0,1,37,8,skip_gram:r0,-4.270078975919232
3.619453280267959,49.9372631708781,0,2,37,8,skip_gram:r0,0.217836267840305
3.619453280267959,49.9372631708781,0,3,37,8,skip_gram:r0,0.11096312303485925
3.619453280267959,49.9372631708781,0,4,37,8,skip_gram:r0,0.01756941333758623
3.619453280267959,49.9372631708781,0,5,37,8,skip_gram:r0,-0.11918408789350712
3.619453280267959,49.9372631708781,0,6,37,8,skip_gram:r0,-0.2564594205774263
3.619453280267959,49.9372631708781,0,7,37,8,skip_gram:r0,-0.04769740460889091
3.619453280267959,49.9372631708781,1,0,37,8,skip_gram:r0,-4.270078975919232
3.619453280267959,49.9372631708781,1,1,37,8,skip_gram:r0,7.63743924613752
3.619453280267959,49.9372631708781,1,2,37,8,skip_gram:r0,-0.6883082400467946
3.619453280267959,49.9372631708781,1,3,37,8,skip_gram:r0,0.028297442612159884
3.619453280267959,49.9372631708781,1,4,37,8,skip_gram:r0,-0.05322305293308698
3.619453280267959,49.9372631708781,1,5,37,8,skip_gram:r0,0.26025984488332504
3.619453280267959,49.9372631708781,1,6,37,8,skip_gram:r0,0.3923155305010093
3.619453280267959,49.9372631708781,1,7,37,8,skip_gram:r0,0.1910141265869959
3.619453280267959,49.9372631708781,2,0,37,8,skip_gram:r0,0.217836267840305
3.619453280267959,49.9372631708781,2,1,37,8,skip_gram:r0,-0.6883082400467946
3.619453280267959,49.9372631708781,2,2,37,8,skip_gram:r0,1.0338362245799724
3.619453280267959,49.9372631708781,2,3,37,8,skip_gram:r0,-0.0051951399443348175
3.619453280267959,49.9372631708781,2,4,37,8,skip_gram:r0,-0.011686299078422908
3.619453280267959,49.9372631708781,2,5,37,8,skip_gram:r0,-0.026674778581819377
3.619453280267959,49.9372631708781,2,6,37,8,skip_gram:r0,0.07856633355233057
3.619453280267959,49.9372631708781,2,7,37,8,skip_gram:r0,-0.07974676293392664
3.619453280267959,49.9372631708781,3,0,37,8,skip_gram:r0,0.11096312303485925
3.619453280267959,49.9372631708781,3,1,37,8,skip_gram:r0,0.028297442612159884
3.619453280267959,49.9372631708781,3,2,37,8,skip_gram:r0,-0.0051951399443348175
3.619453280267959,49.9372631708781,3,3,37,8,skip_gram:r0,0.5128897820447671
3.619453280267959,49.9372631708781,3,4,37,8,skip_gram:r0,-0.030280480630084868
3.619453280267959,49.9372631708781,3,5,37,8,skip_gram:r0,0.025457118358865428
3.619453280267959,49.9372631708781,3,6,37,8,skip_gram:r0,-0.0597364215811853
3.619453280267959,49.9372631708781,3,7,37,8,skip_gram:r0,-0.18042412262880272
3.619453280267959,49.9372631708781,4,0,37,8,skip_gram:r0,0.01756941333758623
3.619453280267959,49.9372631708781,4,1,37,8,skip_gram:r0,-0.05322305293308698
3.619453280267959,49.9372631708781,4,2,37,8,skip_gram:r0,-0.011686299078422908
3.619453280267959,49.9372631708781,4,3,37,8,skip_gram:r0,-0.030280480630084868
3.619453280267959,49.9372631708781,4,4,37,8,skip_gram:r0,0.017996188541446554
3.619453280267959,49.9372631708781,4,5,37,8,skip_gram:r0,0.0028685903574142053
3.619453280267959,49.9372631708781,4,6,37,8,skip_gram:r0,0.007925478660636696
3.619453280267959,49.9372631708781,4,7,37,8,skip_gram:r0,0.021805988228620794
3.619453280267959,49.9372631708781,5,0,37,8,skip_gram:r0,-0.11918408789350712
3.619453280267959,49.9372631708781,5,1,37,8,skip_gram:r0,0.26025984488332504
3.619453280267959,49.9372631708781,5,2,37,8,skip_gram:r0,-0.026674778581819377
3.619453280267959,49.9372631708781,5,3,37,8,skip_gram:r0,0.025457118358865428
3.619453280267959,49.9372631708781,5,4,37,8,skip_gram:r0,0.0028685903574142053
3.619453280267959,49.9372631708781,5,5,37,8,skip_gram:r0,0.019615557384950633
3.619453280267959,49.9372631708781,5,6,37,8,skip_gram:r0,0.010926781622677509
3.619453280267959,49.9372631708781,5,7,37,8,skip_gram:r0,-0.003451926943991125
3.619453280267959,49.9372631708781,6,0,37,8,skip_gram:r0,-0.2564594205774263
3.619453280267959,49.9372631708781,6,1,37,8,skip_gram:r0,0.3923155305010093
3.619453280267959,49.9372631708781,6,2,37,8,skip_gram:r0,0.07856633355233057
3.619453280267959,49.9372631708781,6,3,37,8,skip_gram:r0,-0.0597364215811853
3.619453280267959,49.9372631708781,6,4,37,8,skip_gram:r0,0.007925478660636696
3.619453280267959,49.9372631708781,6,5,37,8,skip_gram:r0,0.010926781622677509
3.619453280267959,49.9372631708781,6,6,37,8,skip_gram:r0,0.0771605881043687
3.619453280267959,49.9372631708781,6,7,37,8,skip_gram:r0,0.10948629589146355
3.619453280267959,49.9372631708781,7,0,37,8,skip_gram:r0,-0.04769740460889091
3.619453280267959,49.9372631708781,7,1,37,8,skip_gram:r0,0.1910141265869959
3.619453280267959,49.9372631708781,7,2,37,8,skip_gram:r0,-0.07974676293392664
3.619453280267959,49.9372631708781,7,3,37,8,skip_gram:r0,-0.18042412262880272
3.619453280267959,49.9372631708781,7,4,37,8,skip_gram:r0,0.021805988228620794
3.619453280267959,49.9372631708781,7,5,37,8,skip_gram:r0,-0.003451926943991125
3.619453280267959,49.9372631708781,7,6,37,8,skip_gram:r0,0.10948629589146355
3.619453280267959,49.9372631708781,7,7,37,8,skip_gram:r0,0.3337955610058722
1.781306345864647,58.08867732683818,0,0,37,8,skip_gram:r1,3.1502668535606726
1.781306345864647,58.08867732683818,0,1,37,8,skip_gram:r1,-1.644012741115148
1.781306345864647,58.08867732683818,0,2,37,8,skip_gram:r1,-0.22269831244954152
1.781306345864647,58.08867732683818,0,3,37,8,skip_gram:r1,-1.0457318045982076
1.781306345864647,58.08867732683818,0,4,37,8,skip_gram:r1,0.6610814071530264
1.781306345864647,58.08867732683818,0,5,37,8,skip_gram:r1,-0.1275135275774863
1.781306345864647,58.08867732683818,0,6,37,8,skip_gram:r1,0.17806211190195015
1.781306345864647,58.08867732683818,0,7,37,8,skip_gram:r1,0.33705118169812276
1.781306345864647,58.08867732683818,1,0,37,8,skip_gram:r1,-1.644012741115148
1.781306345864647,58.08867732683818,1,1,37,8,skip_gram:r1,1.1638945954610431
1.781306345864647,58.08867732683818,1,2,37,8,skip_gram:r1,-0.022165399776729995
1.781306345864647,58.08867732683818,1,3,37,8,skip_gram:r1,0.35815168087820537
1.781306345864647,58.08867732683818,1,4,37,8,skip_gram:r1,-0.1439670268660765
1.781306345864647,58.08867732683818,1,5,37,8,skip_gram:r1,-0.008812328803039476
1.781306345864647,58.08867732683818,1,6,37,8,skip_gram:r1,-0.10017293498295848
1.781306345864647,58.08867732683818,1,7,37,8,skip_gram:r1,0.14919173304942338
1.781306345864647,58.08867732683818,2,0,37,8,skip_gram:r1,-0.22269831244954152
1.781306345864647,58.08867732683818,2,1,37,8,skip_gram:r1,-0.022165399776729995
1.781306345864647,58.08867732683818,2,2,37,8,skip_gram:r1,0.19129621371733016
1.781306345864647,58.08867732683818,2,3,37,8,skip_gram:r1,0.1977698618467333
1.781306345864647,58.08867732683818,2,4,37,8,skip_gram:r1,-0.18012183065039525
1.781306345864647,58.08867732683818,2,5,37,8,skip_gram:r1,0.028914109382144077
1.781306345864647,58.08867732683818,2,6,37,8,skip_gram:r1,0.012301869234017253
1.781306345864647,58.08867732683818,2,7,37,8,skip_gram:r1,-0.16168026918673853
1.781306345864647,58.08867732683818,3,0,37,8,skip_gram:r1,-1.0457318045982076
1.781306345864647,58.08867732683818,3,1,37,8,skip_gram:r1,0.35815168087820537
1.781306345864647,58.08867732683818,3,2,37,8,skip_gram:r1,0.1977698618467333
1.781306345864647,58.08867732683818,3,3,37,8,skip_gram:r1,0.7509011125053239
1.781306345864647,58.08867732683818,3,4,37,8,skip_gram:r1,-0.5433913682865792
1.781306345864647,58.08867732683818,3,5,37,8,skip_gram:r1,0.09146269188105097
1.781306345864647,58.08867732683818,3,6,37,8,skip_gram:r1,-0.015029300077816459
1.781306345864647,58.08867732683818,3,7,37,8,skip_gram:r1,-0.31670875865210507
1.781306345864647,58.08867732683818,4,0,37,8,skip_gram:r1,0.6610814071530264
1.781306345864647,58.08867732683818,4,1,37,8,skip_gram:r1,-0.1439670268660765
1.781306345864647,58.08867732683818,4,2,37,8,skip_gram:r1,-0.18012183065039525
1.781306345864647,58.08867732683818,4,3,37,8,skip_gram:r1,-0.5433913682865792
1.781306345864647,58.08867732683818,4,4,37,8,skip_gram:r1,0.5816059772567687
1.781306345864647,58.08867732683818,4,5,37,8,skip_gram:r1,-0.21349841400536787
1.781306345864647,58.08867732683818,4,6,37,8,skip_gram:r1,0.00172913599151962
1.781306345864647,58.08867732683818,4,7,37,8,skip_gram:r1,0.5078981584629012
1.781306345864647,58.08867732683818,5,0,37,8,skip_gram:r1,-0.1275135275774863
1.781306345864647,58.08867732683818,5,1,37,8,skip_gram:r1,-0.008812328803039476
1.781306345864647,58.08867732683818,5,2,37,8,skip_gram:r1,0.028914109382144077
1.781306345864647,58.08867732683818,5,3,37,8,skip_gram:r1,0.09146269188105097
1.781306345864647,58.08867732683818,5,4,37,8,skip_gram:r1,-0.21349841400536787
1.781306345864647,58.08867732683818,5,5,37,8,skip_gram:r1,0.15598655948302953
1.781306345864647,58.08867732683818,5,6,37,8,skip_gram:r1,-0.005022458759991755
1.781306345864647,58.08867732683818,5,7,37,8,skip_gram:r1,-0.3103791012747686
1.781306345864647,58.08867732683818,6,0,37,8,skip_gram:r1,0.17806211190195015
1.781306345864647,58.08867732683818,6,1,37,8,skip_gram:r1,-0.10017293498295848
1.781306345864647,58.08867732683818,6,2,37,8,skip_gram:r1,0.012301869234017253
1.781306345864647,58.08867732683818,6,3,37,8,skip_gram:r1,-0.015029300077816459
1.781306345864647,58.08867732683818,6,4,37,8,skip_gram:r1,0.00172913599151962
1.781306345864647,58.08867732683818,6,5,37,8,skip_gram:r1,-0.005022458759991755
1.781306345864647,58.08867732683818,6,6,37,8,skip_gram:r1,0.06948427247298793
1.781306345864647,58.08867732683818,6,7,37,8,skip_gram:r1,0.018691127309370077
1.781306345864647,58.08867732683818,7,0,37,8,skip_gram:r1,0.33705118169812276
1.781306345864647,58.08867732683818,7,1,37,8,skip_gram:r1,0.14919173304942338
1.781306345864647,58.08867732683818,7,2,37,8,skip_gram:r1,-0.16168026918673853
1.781306345864647,58.08867732683818,7,3,37,8,skip_gram:r1,-0.31670875865210507
1.781306345864647,58.08867732683818,7,4,37,8,skip_gram:r1,0.5078981584629012
1.781306345864647,58.08867732683818,7,5,37,8,skip_gram:r1,-0.3103791012747686
1.781306345864647,58.08867732683818,7,6,37,8,skip_gram:r1,0.018691127309370077
1.781306345864647,58.08867732683818,7,7,37,8,skip_gram:r1,0.7550717779564627
1.1209229679581534,40.38855163256327,0,0,37,8,skip_gram:r2,1.8130515099110198
1.1209229679581534,40.38855163256327,0,1,37,8,skip_gram:r2,-1.1050720530863394
1.1209229679581534,40.38855163256327,0,2,37,8,skip_gram:r2,-0.22555774232039932
1.1209229679581534,40.38855163256327,0,3,37,8,skip_gram:r2,-0.024863636115531502
1.1209229679581534,40.38855163256327,0,4,37,8,skip_gram:r2,-6.650961850854416e-05
1.1209229679581534,40.38855163256327,0,5,37,8,skip_gram:r2,0.03345503594722356
1.1209229679581534,40.38855163256327,0,6,37,8,skip_gram:r2,-0.08633637174187409
1.1209229679581534,40.38855163256327,0,7,37,8,skip_gram:r2,-0.02160511905541088
1.1209229679581534,40.38855163256327,1,0,37,8,skip_gram:r2,-1.1050720530863394
1.1209229679581534,40.38855163256327,1,1,37,8,skip_gram:r2,1.361241958362288
1.1209229679581534,40.38855163256327,1,2,37,8,skip_gram:r2,0.1793302765872795
1.1209229679581534,40.38855163256327,1,3,37,8,skip_gram:r2,0.271311985350208
1.1209229679581534,40.38855163256327,1,4,37,8,skip_gram:r2,-0.06714142672089193
1.1209229679581534,40.38855163256327,1,5,37,8,skip_gram:r2,-0.13639689813341896
1.1209229679581534,40.38855163256327,1,6,37,8,skip_gram:r2,0.02691038586520087
1.1209229679581534,40.38855163256327,1,7,37,8,skip_gram:r2,-0.03882557986976694
1.1209229679581534,40.38855163256327,2,0,37,8,skip_gram:r2,-0.22555774232039932
